DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42603120,Kodai Senga,P,,NYM,ATH,Confirmed,9200,-8.75,18.55,-8.75,18.55,2.016304348,31.99,35.19878519,0,100,4.4008,8.3782,16.9641,9.7,17.2,24.4125,28.05,33.455,39,30.3329,20,30,41,47,55,63,18.9787,10.8,19.5,27.4,31.4,37.4,43.2,26.0939,16,26.5,36.5,42,49.5,57,10.3839,15.0619,11.5291,14.6667,2.69093,0.919533,0.0412667,0.6384,0,0,2.30773,0,5.9608,2.39673,22.4385,4.2901297,2.127,5.37491,0.301133,0.225,0.00246667,0.00146667,89.1741
42603121,Edward Cabrera,P,,CHC,PIT,Confirmed,8700,6.65,18.42,6.65,18.42,2.117241379,41.99,45.66628212,0,100,3.6968,7.1348,19.2581,12.2,19.5,26.4,29.9,35.4025,40.8505,33.6796,23,33,45,50,58,66,21.5797,13.7,21.8,29.5,33.4,39.5,45.3,29.2872,19.5,29.5,39.5,44.5,52.025,60,10.1469,14.9383,11.2522,14.3267,2.49584,0.7362,0.06872,0.61544,0,0,1.95612,0,6.3248,2.46124,23.037,3.9162,1.80092,5.6752,0.31152,0.30332,0.005,0.0032,92.5482
42603123,Joe Ryan,P,,MIN,TOR,Confirmed,8100,23.35,16.14,23.35,16.14,1.992592593,21.66,22.8410187,0,100,4.3158,8.548,15.3241,8.1,15.875,22.8,26.25,31.6025,37.2025,28.1804,18,28,39,45,52,61,17.3565,9.5,17.9,25.6,29.5,35.5,41.4,23.6605,13.5,24.5,34.5,39,46.5,54.5,10.3647,15.0988,11.5172,14.6103,2.99144,1.0886,0.11796,0.739,0,0,2.60384,0,5.30068,1.98544,23.0724,4.937,2.40572,5.50863,0.31772,0.26584,0.00716,0.00156,92.9477
42603124,Casey Mize,P,,DET,MIA,Confirmed,8000,20.55,15.08,20.55,15.08,1.885,17.4,17.73529657,0,100,4.0948,7.9594,14.1119,7.55,14.4,21.25,24.3575,29.4025,34.85,26.3634,16,27,37,42,49,57,16.314,9,16.8,24.4,27.7,33.4,39.3,21.716,12.5,22,32,36,43,50.5,9.65401,14.1144,10.7486,13.5264,3.55568,0.95752,0.14284,0.53212,0,0,2.3664,0,4.20496,1.65644,23.5847,5.18816,2.19012,5.72447,0.31776,0.30972,0.00992,0.0046,88.4707
42603126,Braxton Ashcraft,P,,PIT,CHC,Confirmed,7800,24.25,14.83,24.25,14.83,1.901282051,19.44,20.09301361,0,100,3.438,7.1348,14.5977,8.2,14.75,21.4,24.8,29.85,35.95,26.5589,17,26,36,42,50,58,16.619,9.6,16.75,24.4,28.03,33.5,40.2,22.4698,13.5,22.5,32,37,44,52.5,9.57864,13.8948,10.6816,13.4881,2.94388,0.98912,0.083,0.54304,0,0,2.17616,0,4.76496,1.90352,21.9522,4.55904,2.00724,5.30359,0.25228,0.21532,0.00564,0.00116,83.6153
42603122,Michael Wacha,P,,KC,CWS,Confirmed,8500,33,14.37,33,14.37,1.690588235,19.71,20.44759179,0,100,5.4422,9.5972,14.7902,8.25,15.5,22.45,25.8,31,36.3005,27.4286,18,28,39,44,52,58,17.0775,9.8,17.8,25.6,29.5,35.3,40.4,22.675,13.5,23.5,33.5,38.5,45.5,52.5,10.0042,14.6479,11.1279,14.0183,3.40405,1.13025,0.06795,0.7215,0,0,2.57555,0,4.44115,1.51855,24.0277,5.32375,2.375,5.84937,0.3888,0.3373,0.0129,0.0056,88.3242
42603129,Jacob Lopez,P,,ATH,NYM,Confirmed,7100,9.25,13.9,9.25,13.9,1.957746479,12.4,11.96228914,0,100,3.9774,8.3782,13.3775,6.8,13.5,20.25,23.65,29.1,34.151,24.9294,15,24,35,39,48,56,15.0646,7.8,15.4,22.6,26.6,32.4,38.3,20.94,11.5,21,30.5,35.5,43,50.5,9.73109,13.8229,10.8317,13.7308,2.7836,0.907867,0.0322667,0.660867,0,0,2.51827,0,4.97367,2.5096,21.5151,4.3846007,2.326,5.01151,0.234867,0.135667,0.0012,0.000133333,88.0154
42603125,Eric Lauer,P,,TOR,MIN,Confirmed,7900,-2,13.58,-2,13.58,1.718987342,8.31,7.431855903,0,100,4.2322,8.548,12.6252,5.95,12.75,19.3,22.75,28.2525,33.7,23.6619,14,23,33,38,47,55,14.2769,6.8,14.5,21.7,25.5,31.5,37.5,19.7981,10.5,20,29.5,34,42,49.5,9.64448,13.6627,10.7435,13.6115,2.82788,0.92908,0.1004,0.61664,0,0,2.43172,0,4.6132,2.2762,21.0405,4.474,2.24652,4.90347,0.22708,0.12224,0.00024,0.00008,85.5602
42603130,Brandon Williamson,P,,CIN,LAA,Confirmed,6800,3,13.13,3,13.13,1.930882353,10.82,10.16751414,0,100,4.9604,9.5272,13.2462,6.45,13.5,20.2,23.9,29.1,34.553,25.293,15,25,36,41,49,57,14.9892,7.4,15.3,22.7,26.7,32.6,38.401,20.8231,11,21,30.5,36,43,51,9.84152,14.2607,10.9613,13.8884,3.0658,0.99368,0.0144,0.73908,0,0,2.63856,0,4.74196,2.53924,22.7112,4.81296,2.43476,5.27519,0.29156,0.19912,0.00204,0.00088,90.6668
42603127,Janson Junk,P,,MIA,DET,Confirmed,7700,7.05,12.02,7.05,12.02,1.561038961,6.43,5.447413852,0,100,3.8646,7.9594,12.2902,5.5,12.25,19.15,22.5075,27.95,33.4005,23.3747,13,23,33,39,47,55,14.269,6.8,14.5,21.7,25.6,31.5,37.704,19.0812,9.5,19,29,33.5,41.5,49,9.64235,13.9844,10.7586,13.5398,3.35192,1.03104,0.20784,0.72724,0,0,2.6366,0,4.01016,1.44072,22.5235,5.31804,2.439,5.38109,0.26656,0.22964,0.0102,0.00148,84.3416
