P_ID,P_Name,P_Salary,P_Proj,P_ID,P_Name,P_Salary,P_Proj,C_ID,C_Name,C_Salary,C_Proj,1B_ID,1B_Name,1B_Salary,1B_Proj,2B_ID,2B_Name,2B_Salary,2B_Proj,3B_ID,3B_Name,3B_Salary,3B_Proj,SS_ID,SS_Name,SS_Salary,SS_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42977161,Nolan Schanuel,3100,7.11,42976826,Ketel Marte,5300,8.41,42976901,Yoan Moncada,2900,6.49,42977128,Zach Neto,5400,8.79,42976946,Josh Lowe,2700,6.40,42976977,Jo Adell,4000,7.71,42976809,Marcell Ozuna,3200,7.92,95.58,49400,23.5,2.3462e+1
42976817,Eduardo Rodriguez,7400,13.46,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976912,Josh Naylor,3700,7.84,42977144,Chase Meidroth,3700,7.51,42977031,Miguel Vargas,4800,9.22,42976862,J.P. Crawford,3000,7.38,42976977,Jo Adell,4000,7.71,42976933,Randy Arozarena,4000,7.81,42977010,Julio Rodriguez,4500,8.92,96.55,48900,21.2,2.1199e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42977087,Edgar Quero,2400,6.96,42976912,Josh Naylor,3700,7.84,42977144,Chase Meidroth,3700,7.51,42977031,Miguel Vargas,4800,9.22,42977128,Zach Neto,5400,8.79,42976873,Andrew Benintendi,3500,6.58,42976977,Jo Adell,4000,7.71,42977010,Julio Rodriguez,4500,8.92,96.93,49700,23.3,2.3314e+1
42976830,Erick Fedde,6200,12.02,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976912,Josh Naylor,3700,7.84,42976826,Ketel Marte,5300,8.41,42977039,Nick Gonzales,3700,7.54,42976862,J.P. Crawford,3000,7.38,42976933,Randy Arozarena,4000,7.81,42977043,Corbin Carroll,5600,9.38,42976908,Bryan Reynolds,4500,8.04,95.12,49800,21.4,2.1398e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976923,Joey Bart,2700,6.47,42977161,Nolan Schanuel,3100,7.11,42977054,Vaughn Grissom,2800,5.96,42977039,Nick Gonzales,3700,7.54,42977128,Zach Neto,5400,8.79,42976977,Jo Adell,4000,7.71,42976807,Mike Trout,6000,9.29,42977010,Julio Rodriguez,4500,8.92,95.19,49900,22.7,2.2676e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42977087,Edgar Quero,2400,6.96,42976881,Rafael Devers,3900,7.95,42976826,Ketel Marte,5300,8.41,42977031,Miguel Vargas,4800,9.22,42976967,Geraldo Perdomo,3800,7.46,42977043,Corbin Carroll,5600,9.38,42976972,Jake Mangum,3500,6.11,42976930,Lourdes Gurriel Jr.,3000,6.72,95.61,50000,25.0,2.5018e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976912,Josh Naylor,3700,7.84,42977129,Cole Young,3100,6.49,42976808,Nolan Arenado,3600,6.20,42976967,Geraldo Perdomo,3800,7.46,42976977,Jo Adell,4000,7.71,42976930,Lourdes Gurriel Jr.,3000,6.72,42977043,Corbin Carroll,5600,9.38,94.55,49600,24.0,2.3967e+1
42976817,Eduardo Rodriguez,7400,13.46,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42977161,Nolan Schanuel,3100,7.11,42977054,Vaughn Grissom,2800,5.96,42977031,Miguel Vargas,4800,9.22,42976862,J.P. Crawford,3000,7.38,42976807,Mike Trout,6000,9.29,42976847,Jorge Soler,3700,7.29,42977010,Julio Rodriguez,4500,8.92,95.33,49100,21.8,2.1766e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42977087,Edgar Quero,2400,6.96,42976912,Josh Naylor,3700,7.84,42976826,Ketel Marte,5300,8.41,42977031,Miguel Vargas,4800,9.22,42976967,Geraldo Perdomo,3800,7.46,42976873,Andrew Benintendi,3500,6.58,42976807,Mike Trout,6000,9.29,42976884,Derek Hill,2600,6.10,95.26,49800,25.0,2.5026e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976969,Gabriel Moreno,3200,6.54,42976912,Josh Naylor,3700,7.84,42977144,Chase Meidroth,3700,7.51,42976808,Nolan Arenado,3600,6.20,42976967,Geraldo Perdomo,3800,7.46,42977043,Corbin Carroll,5600,9.38,42977010,Julio Rodriguez,4500,8.92,42976933,Randy Arozarena,4000,7.81,95.06,49800,23.7,2.3744e+1
