DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42967316,Cam Schlittler,P,,NYY,BAL,Confirmed,10000,16.75,20.86,16.75,20.86,2.086,36,38.19806254,0,100,5.0752,8.7132,20.8589,13.65,21.15,28.1625,31.6,37.0025,43.002,35.9482,24,36,47,52,61,68,23.3377,15.575,23.7,31.5,35.4,41.3,47.3,31.5359,21.5,32,42,46.5,54.5,62.005,10.4505,15.4004,11.5481,14.7547,2.7824,0.81468,0.09784,0.64892,0,0,2.09516,0,6.83352,1.804,23.2448,4.34384,1.93436,5.80564,0.41388,0.33764,0.00792,0.00404,93.5074
42967317,Jose Soriano,P,,LAA,CWS,Confirmed,9600,2.4,19.07,2.4,19.07,1.986458333,35.1,38.24102882,0,100,4.3174,8.1876,19.0687,11.8,19.65,26.75,29.9,35.5525,41.002,33.6417,23,34,45,50,58,66,21.3643,13.2,21.95,29.7,33.5,39.505,45.301,29.0597,19,30,40,44.5,52.5,59.5,10.5756,15.4776,11.7171,14.9019,2.83827,0.7022,0.0980667,0.499867,0,0,2.097,0,6.3114,2.44833,23.4109,4.1384037,1.9358,5.73089,0.337133,0.324867,0.0062,0.0036,95.0299
42967318,Yoshinobu Yamamoto,P,,LAD,HOU,Confirmed,9300,23.9,18.44,23.9,18.44,1.982795699,30.59,33.22713603,0,100,5.6168,9.4356,18.4415,11.15,19.025,26.15,29.5,34.75,40.352,32.9789,22,33,45,49,58,64.01,20.721,12.775,21.6,29.4,33.015,38.6,44.502,28.1606,18,29,39,44,51,59,10.6186,15.5763,11.7556,14.9452,3.29,0.9472,0.01568,0.63612,0,0,2.38728,0,6.03292,1.98832,24.0678,4.889,2.20796,5.85233,0.42592,0.34788,0.01432,0.00396,94.8128
42967319,Logan Gilbert,P,,SEA,ATL,Confirmed,9000,12.7,17.83,12.7,17.83,1.981111111,26.09,28.07300719,0,100,4.2312,8.172,17.8349,10.4375,18.25,25.4625,28.9,34.15,40.2,31.5899,21,32,43,48,56,64,20.2681,12,20.7,28.7,32.5,38.3,44.3,27.0682,16.5,27.5,38,43,50,57.505,10.5523,15.4242,11.6977,14.8307,2.9768,0.986333,0.0933333,0.760067,0,0,2.43673,0,5.802,1.5538,23.5961,4.8165333,2.2496,5.84313,0.3418,0.338133,0.00946667,0.00533333,92.8916
42967324,Davis Martin,P,,CWS,LAA,Confirmed,7800,36.75,14.44,36.75,14.44,1.851282051,15.66,15.92155789,0,100,3.8702,8.1876,14.4397,7.55,14.45,21.6625,25.45,30.95,36.9505,27.05,17,27,38,43,52,61,16.3506,8.7,16.6,24.5,28.5,34.6,41.4,22.447,13,22.5,32.5,38,45.5,54,10.3972,15.0419,11.5582,14.6078,3.3302,0.977733,0.0478,0.7222,0,0,2.75827,0,5.26507,2.13833,23.2517,5.077933,2.54913,5.47931,0.243867,0.250267,0.0111333,0.00206667,92.7107
42967325,Edward Cabrera,P,,CHC,CIN,Confirmed,7700,16.9,13.74,16.9,13.74,1.784415584,10.08,9.45888645,0,100,6.7832,11.8052,13.7369,6.3,14.1,21.6625,25.3,30.8525,36.7005,26.1557,15,26,38,43,52,60.01,15.3389,7,15.8,24.4,28.4,34.4,40.6,21.6808,11,22,33,38,46,54.5,10.9023,15.611,12.1053,15.3977,3.31675,0.92535,0.17025,0.72435,0,0,3.00185,0,5.36465,2.40745,22.6075,5.1367,2.7676,5.16178,0.3623,0.17635,0.0016,0.00085,89.4996
42967321,Michael Wacha,P,,KC,CLE,Confirmed,8300,18.75,13.08,18.75,13.08,1.575903614,5.47,4.61683904,0,100,4.893,9.81,13.0845,6.3875,13.1,20.25,23.9,29.3025,35,25.2184,15,24,36,42,49,57,15.1163,7.7,15.3,23.4,27.3,33.3,38.6,20.3887,11,20.5,30.5,35.5,43,50.5,10.1673,14.7344,11.3375,14.2291,3.52404,1.17588,0.202,0.60108,0,0,2.81428,0,4.33448,1.8334,23.9621,5.503,2.59948,5.689,0.29552,0.29332,0.0092,0.00392,89.1978
42967320,JR Ritchie,P,,ATL,SEA,Confirmed,8500,2.65,12.56,2.65,12.56,1.477647059,3.24,2.449374594,0,100,3.9408,8.172,12.5578,5.75,12.9,19.9,23.45,28.8,34.301,24.0925,14,24,34,39,48,57,14.1877,6.7,14.7,22.5,26.415,32.4,38.401,19.8145,10.5,20.5,30,35,43,50.5,10.1898,14.5387,11.3465,14.349,3.3306,0.9296,0.0553333,0.6858,0,0,2.74413,0,4.76887,2.254,22.0737,5.0013333,2.5348,5.09087,0.2442,0.163133,0.00393333,0.000733333,86.1405
42967326,Shane Baz,P,,BAL,NYY,Confirmed,7500,4.75,12.45,4.75,12.45,1.66,6.94,6.021281318,0,100,3.638,8.7132,12.4472,5.3,12.45,19.85,23.6,29.55,35.601,24.3704,14,24,35,41,50,59,13.9819,5.9,14,22.4,26.5,33.1,39.5,19.8137,10,20,30,35.5,44,52.505,10.5934,15.0555,11.7924,14.8908,3.00268,0.99792,0.10664,0.85384,0,0,3.20516,0,5.32356,2.79468,22.8489,4.96108,2.96632,5.16963,0.18468,0.17044,0.00528,0.00096,89.1944
42967323,Randy Vasquez,P,,SD,SF,Confirmed,8000,6.55,11.96,6.55,11.96,1.495,4.2,3.330541103,0,100,4.7692,8.6868,11.9583,5.4,11.95,18.85,22.25,27.1525,32.651,23.0903,13,23,33,39,46,54,13.805,6.6,13.8,21.6,25.4,30.7,36.4,18.7334,9.5,19,28.5,33,40,47.005,9.61605,13.8447,10.7472,13.4916,3.5884,1.0202,0.137333,0.465667,0,0,2.4916,0,3.74507,1.82073,22.4937,5.2116,2.30547,5.30524,0.3348,0.211733,0.00693333,0.00206667,86.3329
