Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5132533184,ShipMyMoney (30/150),0,180.25,1B Paul Goldschmidt 2B Fernando Tatis Jr. 3B Sung-Mun Song C Luis Campusano OF Aaron Judge OF Cody Bellinger OF Jackson Merrill P Bryce Elder P Eduardo Rodriguez SS Xander Bogaerts,,Shohei Ohtani,P,40.54%,24.75
2,5132693533,elidkatz1 (19/150),0,173.5,1B Paul Goldschmidt 2B Fernando Tatis Jr. 3B Sung-Mun Song C Luis Campusano OF Aaron Judge OF Jackson Merrill OF Evan Carter P Shohei Ohtani P Eduardo Rodriguez SS Xander Bogaerts,,Gavin Williams,P,32.92%,11.5
3,5132817809,fooye06,0,169.6,1B Matt Olson 2B Chase Meidroth 3B Max Muncy C Adrian Del Castillo OF Mike Trout OF Jackson Merrill OF Isaac Collins P Bryce Elder P Stephen Kolek SS Dansby Swanson,,Logan Webb,P,28.48%,0.2
4,5132533280,ShipMyMoney (126/150),0,166.25,1B Ildemaro Vargas 2B Ketel Marte 3B Sung-Mun Song C Luis Campusano OF Corbin Carroll OF Fernando Tatis Jr. OF Jackson Merrill P Bryce Elder P Eduardo Rodriguez SS Xander Bogaerts,,Jameson Taillon,P,27.14%,15.15
5,5132689561,shrek4224 (76/150),0,165.5,1B Gavin Sheets 2B Ketel Marte 3B Miguel Andujar C Luis Campusano OF Corbin Carroll OF Jackson Merrill OF Nick Castellanos P Shohei Ohtani P Eduardo Rodriguez SS Geraldo Perdomo,,Jacob deGrom,P,19.13%,11.45
6,5132731964,grip1king (69/100),0,163.25,1B Matt Olson 2B Ketel Marte 3B Josh Jung C Adrian Del Castillo OF Corbin Carroll OF Evan Carter OF Ezequiel Duran P Bryce Elder P Eduardo Rodriguez SS Geraldo Perdomo,,Aaron Judge,OF,17.88%,9
7,5132557686,SICKHEMI (89/100),0,162.5,1B Michael Busch 2B Ketel Marte 3B Josh Jung C Gabriel Moreno OF Corbin Carroll OF Evan Carter OF Alek Thomas P Shohei Ohtani P Eduardo Rodriguez SS Geraldo Perdomo,,Will Smith,C,16.43%,0
8,5132428116,ShaidyAdvice (81/150),0,161.5,1B Freddie Freeman 2B Miguel Rojas 3B Sung-Mun Song C Luis Campusano OF Aaron Judge OF Jackson Merrill OF Miguel Andujar P Shohei Ohtani P Eduardo Rodriguez SS Xander Bogaerts,,Randal Grichuk,OF,16.20%,5
8,5132731952,grip1king (57/100),0,161.5,1B Casey Schmitt 2B Jazz Chisholm Jr. 3B Ryan McMahon C Gabriel Moreno OF Aaron Judge OF Cody Bellinger OF Trent Grisham P Shohei Ohtani P Eduardo Rodriguez SS J.P. Crawford,,Kyle Tucker,OF,15.84%,7
10,5132392824,mrgoodseats (57/150),0,159.9,1B Vinnie Pasquantino 2B Fernando Tatis Jr. 3B Miguel Andujar C Salvador Perez OF Mike Trout OF Jackson Merrill OF Nick Castellanos P George Kirby P Eduardo Rodriguez SS Xander Bogaerts,,Freddie Freeman,1B,15.75%,5
11,5132359000,Rudy0225 (6/6),0,159.25,1B Josh Naylor 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Mike Trout OF Jorge Soler OF Ezequiel Duran P Shohei Ohtani P Gavin Williams SS J.P. Crawford,,Miguel Vargas,3B,15.58%,11
11,5132378566,moklovin (97/150),0,159.25,1B Casey Schmitt 2B Fernando Tatis Jr. 3B Miguel Andujar C Jesus Rodriguez OF Jackson Merrill OF Jung Hoo Lee OF Nick Castellanos P Shohei Ohtani P Gavin Williams SS Xander Bogaerts,,Chase Meidroth,2B,14.52%,19
13,5132727185,Hebrewcheetah (73/150),0,158.9,1B Gavin Sheets 2B Chase Meidroth 3B Sung-Mun Song C Luis Campusano OF Aaron Judge OF Jackson Merrill OF Andrew Benintendi P Shohei Ohtani P Jameson Taillon SS Xander Bogaerts,,Corey Seager,SS,14.47%,4
14,5132783097,JackPatricks (1/2),0,158,1B Gavin Sheets 2B Chase Meidroth 3B Miguel Vargas C Jesus Rodriguez OF Mike Trout OF Jackson Merrill OF Michael Harris II P Gavin Williams P Bryce Elder SS Geraldo Perdomo,,Max Muncy,3B,14.38%,2
15,5132894095,Kobe108 (85/150),0,156.9,1B Rhys Hoskins 2B Fernando Tatis Jr. 3B Miguel Andujar C Salvador Perez OF Jackson Merrill OF Jac Caglianone OF Isaac Collins P Shohei Ohtani P Jameson Taillon SS Bobby Witt Jr.,,Corbin Carroll,OF,13.69%,6
16,5132736127,Hebrewcheetah (143/150),0,156.5,1B Nathaniel Lowe 2B Fernando Tatis Jr. 3B Sal Stewart C Jesus Rodriguez OF JJ Bleday OF TJ Friedl OF Miguel Andujar P Shohei Ohtani P Eduardo Rodriguez SS Xander Bogaerts,,George Kirby,P,13.54%,18.15
17,5132405304,zroth2 (101/150),0,155.5,1B Josh Naylor 2B Ketel Marte 3B Sung-Mun Song C Gabriel Moreno OF Corbin Carroll OF Julio Rodriguez OF Alek Thomas P Shohei Ohtani P Eduardo Rodriguez SS Geraldo Perdomo,,Jazz Chisholm Jr.,2B,12.45%,14
18,5132591121,dmcconn2001 (3/6),0,153.25,1B Rafael Devers 2B Braden Shewmake 3B Ryan McMahon C Jesus Rodriguez OF Oneil Cruz OF Mike Trout OF JJ Bleday P Shohei Ohtani P Bryce Elder SS Colson Montgomery,,Ketel Marte,2B,12.41%,19
19,5132351443,needlunchmoney (79/150),0,153.2,1B Gavin Sheets 2B Fernando Tatis Jr. 3B Maikel Garcia C Salvador Perez OF Corbin Carroll OF Jackson Merrill OF Isaac Collins P Jacob deGrom P Eduardo Rodriguez SS Xander Bogaerts,,Dalton Rushing,C,12.33%,0
19,5132744882,B_Heals152 (129/150),0,153.2,1B Josh Naylor 2B Fernando Tatis Jr. 3B Sung-Mun Song C Cal Raleigh OF Jackson Merrill OF Julio Rodriguez OF Miguel Andujar P Jacob deGrom P Eduardo Rodriguez SS Xander Bogaerts,,Teoscar Hernandez,OF,11.34%,0
21,5132566866,RoyalPain21 (65/150),0,153.05,1B Nolan Schanuel 2B Jazz Chisholm Jr. 3B Ryan McMahon C Sebastian Rivero OF Aaron Judge OF Mike Trout OF Jorge Soler P Bryce Elder P Peter Lambert SS Zach Neto,,Geraldo Perdomo,SS,11.26%,13
22,5132678678,nerdytenor (75/150),0,152.9,1B Gavin Sheets 2B Ketel Marte 3B Manny Machado C Gabriel Moreno OF Corbin Carroll OF Jackson Merrill OF Nick Castellanos P George Kirby P Eduardo Rodriguez SS Xander Bogaerts,,Josh Jung,3B,10.85%,11
23,5132771385,cantfademe (69/116),0,151.9,1B Michael Busch 2B Ketel Marte 3B Alex Bregman C Adrian Del Castillo OF Mike Trout OF Seiya Suzuki OF Lourdes Gurriel Jr. P Jameson Taillon P Eduardo Rodriguez SS Geraldo Perdomo,,Evan Carter,OF,10.84%,11
24,5132925923,jbanek31 (90/94),0,151.7,1B Gavin Sheets 2B Ezequiel Duran 3B Manny Machado C Danny Jansen OF Mike Trout OF Fernando Tatis Jr. OF Jackson Merrill P George Kirby P Peter Lambert SS Xander Bogaerts,,Colson Montgomery,SS,10.70%,7
25,5132630564,dacoltz (105/150),0,151.5,1B Paul Goldschmidt 2B Ketel Marte 3B Nolan Arenado C Austin Wells OF Corbin Carroll OF Cody Bellinger OF Lourdes Gurriel Jr. P Shohei Ohtani P Eduardo Rodriguez SS Geraldo Perdomo,,Marcell Ozuna,OF,10.63%,2
26,5132587649,major8042,0,151.25,1B Nolan Schanuel 2B Ezequiel Duran 3B Miguel Vargas C Sebastian Rivero OF Mike Trout OF Jorge Soler OF Sam Antonacci P Shohei Ohtani P Bryce Elder SS Zach Neto,,Mike Trout,OF,10.56%,23
27,5132961240,dak2bd (26/150),0,150.95,1B Matt Olson 2B Fernando Tatis Jr. 3B Josh Jung C Danny Jansen OF Jackson Merrill OF Miguel Andujar OF Nick Castellanos P Jacob deGrom P Bryce Elder SS Xander Bogaerts,,Trent Grisham,OF,9.64%,0
28,5132414911,petrospackattack,0,150.9,1B Josh Naylor 2B Chase Meidroth 3B Miguel Vargas C Salvador Perez OF Mike Trout OF Luke Raley OF Ezequiel Duran P Shohei Ohtani P Jameson Taillon SS Geraldo Perdomo,,Eduardo Rodriguez,P,9.00%,30.75
28,5132652860,qtran916,0,150.9,1B Bryce Eldridge 2B Ezequiel Duran 3B Miguel Vargas C Jesus Rodriguez OF Mike Trout OF Corbin Carroll OF Jackson Merrill P Shohei Ohtani P Jameson Taillon SS Dansby Swanson,,Ozzie Albies,2B,8.90%,5
30,5132962533,thechozen3 (50/67),0,150.25,1B Matt Olson 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Mauricio Dubon OF Lourdes Gurriel Jr. OF Mike Yastrzemski P Shohei Ohtani P Bryce Elder SS Geraldo Perdomo,,Matt Olson,1B,8.77%,21
31,5132961352,dak2bd (138/150),0,148.95,1B Ildemaro Vargas 2B Ketel Marte 3B Sung-Mun Song C Luis Campusano OF Corbin Carroll OF Jackson Merrill OF Nick Castellanos P Jacob deGrom P Bryce Elder SS Xander Bogaerts,,Jose Ramirez,3B,8.62%,2
32,5132378601,moklovin (132/150),0,148.9,1B Casey Schmitt 2B Fernando Tatis Jr. 3B Manny Machado C Jesus Rodriguez OF Jackson Merrill OF Miguel Andujar OF Marcell Ozuna P Shohei Ohtani P Jameson Taillon SS Xander Bogaerts,,Zach Neto,SS,8.59%,17
33,5132392884,mrgoodseats (117/150),0,148.7,1B Gavin Sheets 2B Ketel Marte 3B Max Muncy C Drake Baldwin OF Jackson Merrill OF Miguel Andujar OF Nick Castellanos P Shohei Ohtani P Andrew Abbott SS Xander Bogaerts,,Seiya Suzuki,OF,8.55%,2
34,5132378608,moklovin (139/150),0,148.25,1B Paul Goldschmidt 2B Jazz Chisholm Jr. 3B Sung-Mun Song C Luis Campusano OF Fernando Tatis Jr. OF Jackson Merrill OF Jasson Dominguez P Shohei Ohtani P Gavin Williams SS Xander Bogaerts,,Jake Burger,1B,8.55%,4
35,5132799713,sbcousle (53/150),0,147.9,1B Vinnie Pasquantino 2B Fernando Tatis Jr. 3B Manny Machado C Salvador Perez OF Jackson Merrill OF Miguel Andujar OF Isaac Collins P Shohei Ohtani P Jameson Taillon SS Xander Bogaerts,,Ezequiel Duran,2B,8.32%,20
36,5132717904,mcafeend (45/75),0,147.5,1B Nathaniel Lowe 2B Ketel Marte 3B Alex Bregman C Gabriel Moreno OF Seiya Suzuki OF Lourdes Gurriel Jr. OF Alek Thomas P Shohei Ohtani P Eduardo Rodriguez SS Geraldo Perdomo,,Edgar Quero,C,8.32%,2
37,5132438931,jmoore3903 (74/150),0,147.25,1B Ildemaro Vargas 2B Chase Meidroth 3B Miguel Vargas C Adrian Del Castillo OF Corbin Carroll OF Cody Bellinger OF Lourdes Gurriel Jr. P Bryce Elder P Eduardo Rodriguez SS Geraldo Perdomo,,Cal Raleigh,C,8.30%,0
37,5132744891,B_Heals152 (138/150),0,147.25,1B Bryce Eldridge 2B Fernando Tatis Jr. 3B Sung-Mun Song C Jesus Rodriguez OF Kyle Tucker OF Jackson Merrill OF Nick Castellanos P Shohei Ohtani P Gavin Williams SS Xander Bogaerts,,Nolan Schanuel,1B,8.13%,7
39,5132378616,moklovin (147/150),0,146.9,1B Casey Schmitt 2B Vaughn Grissom 3B Manny Machado C Jesus Rodriguez OF Fernando Tatis Jr. OF Jackson Merrill OF Miguel Andujar P Shohei Ohtani P Jameson Taillon SS Xander Bogaerts,,Bryce Elder,P,8.08%,24.5
