DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42614724,Tarik Skubal,P,,DET,MIA,Confirmed,10700,28,26.59,28,26.59,2.485046729,49.45,49.98776165,0,100,3.9582,6.845,24.2418,17.2,24.75,31.7,34.95,40.3525,45.6505,41.139,30,42,52,58,64,72,27.0145,19.5,27.7,35.4,38.6,44.4,50.1,36.3058,26.5,37,47,51.5,59,66,10.352,15.3904,11.3254,14.5402,3.0408,0.79608,0.17244,0.40864,0,0,1.68988,0,7.57808,1.60244,24.428,4.41796,1.56004,6.25433,0.40844,0.4678,0.02692,0.01608,93.102
42614727,Freddy Peralta,P,,NYM,ATH,Confirmed,8900,19.3,21.02,19.3,21.02,2.361797753,31.24,33.30660605,0,100,4.2932,7.8912,20.3506,13.25,20.5,27.5125,31.1575,37.05,42.5005,35.3586,24,35,46,52,61,68,22.6597,14.8,22.75,30.6,34.6,41.3,46.5,30.9545,21,31,41,46.5,54.5,62,10.387,15.3049,11.4786,14.704,2.44544,0.78612,0.05724,0.75104,0,0,2.15824,0,6.99604,2.4064,23.1473,4.03984,1.99412,5.68035,0.35412,0.29676,0.00452,0.00204,100.171
42614725,Brandon Woodruff,P,,MIL,WSH,Confirmed,9700,21.1,16.16,21.1,16.16,1.665979381,27.98,29.32740181,0,100,5.0774,8.4152,20.7189,13.75,21.3,28.15,31.35,36.255,42.051,35.7464,25,36,47,52,59,67,23.4433,15.9,24.3,31.6,35.4,40.4,46.3,31.0744,21.5,32,41.5,46,53,60.5,10.0907,14.9379,11.099,14.1635,2.93224,0.88936,0.07304,0.62876,0,0,2.01404,0,6.17748,1.46744,24.0757,4.5234,1.86216,6.14569,0.44184,0.42808,0.02184,0.01192,90.9484
42614743,Cade Povich,P,,BAL,SF,Confirmed,6500,24,16.13,24,16.13,2.481538462,7.98,7.478103089,0,100,4.5596,8.967,14.9784,8.25,15.2,22,25.85,31.3,36.75,27.3757,18,27,37,43,52,60,16.894,9.575,17.4,24.6,28.8,34.7,40.601,23.1905,13.5,23.5,33.125,38.5,46.5,53.5,10.0134,14.5041,11.142,14.1426,3.0561,1.0624,0.08405,0.56845,0,0,2.4244,0,5.26625,1.99665,22.2111,4.771,2.23695,5.27042,0.27875,0.201,0.0019,0.0009,88.5628
42614729,Jose Soriano,P,,LAA,CIN,Confirmed,8400,36.75,16.04,36.75,16.04,1.90952381,10.62,10.3599905,0,100,4.5898,9.0058,14.8133,7.7,15,22.4,26.0075,31.55,37.501,28.3194,18,28,39,45,54,61,16.6194,8.8,16.9,24.9,28.9,35.205,41.5,23.2416,13,23.5,34,39,47,55,10.6546,15.5196,11.8152,15.0028,3.59484,1.0626,0.0654,0.55656,0,0,2.78248,0,5.38508,2.61744,24.2526,5.2794,2.56644,5.60529,0.31836,0.28436,0.00852,0.00268,95.2159
42614733,Noah Cameron,P,,KC,CWS,Confirmed,7600,5.2,15.84,5.2,15.84,2.084210526,13.1,13.20891719,0,100,5.2344,9.32,15.1104,8.2875,15.3,22.15,25.55,30.7525,36.4005,28.2469,18,27,39,44,52,59,17.1893,9.7,17.5,24.9,28.7,34.6,40.5,23.3953,13.5,23.5,33.5,38,45.5,53.5,9.95818,14.6194,11.0704,14.0106,3.49127,1.0602,0.0506,0.563867,0,0,2.4834,0,4.82527,2.10293,23.9615,5.165937,2.2912,5.71811,0.3772,0.3068,0.00786667,0.00333333,94.0685
42614731,Andrew Painter,P,,PHI,ARI,DTD,7800,20.85,15.16,20.85,15.16,1.943589744,0,0,0,100,4.5448,8.7774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42614728,Cam Schlittler,P,,NYY,TB,Confirmed,8600,16.45,14.85,16.45,14.85,1.726744186,12.65,12.69075397,0,100,4.4734,8.2128,15.5401,8.6,15.9,23.1625,26.5,31.4,36.4005,28.0721,18,28,39,44,52,60,17.5949,9.8,17.9,26.2,29.6,35.4,40.605,23.8932,14,24.5,34.5,39.5,46.5,53.5,10.1118,14.6541,11.2342,14.2659,2.9533,0.9954,0.0812,0.67025,0,0,2.3514,0,5.1584,1.85625,22.3004,4.70015,2.1616,5.38388,0.3376,0.2261,0.00495,0.00125,89.3157
42614738,Drew Rasmussen,P,,TB,NYY,Confirmed,7100,30.9,14.85,30.9,14.85,2.091549296,6.14,5.560723545,0,100,3.7394,8.2128,14.5193,8.1875,14.7,21.2,24.85,30.15,35.6,26.0702,17,26,36,41,49,58,16.4747,9.6,16.7,24.2,28.2,34.1,40.3,22.3405,13.5,22.5,32,37,44.5,52.5,9.58622,13.7648,10.6875,13.5266,2.7593,0.9011,0.10365,0.62295,0,0,2.2812,0,5.04865,1.7944,21.1062,4.387,2.1054,5.08502,0.2241,0.1602,0.001,0.0006,82.9552
42614737,Taj Bradley,P,,MIN,TOR,Confirmed,7200,21.85,14.83,21.85,14.83,2.059722222,6.63,5.997737012,0,100,3.876,8.1628,14.3078,7.4,14.4,21.3,24.7575,30.15,35.752,26.7379,16,27,37,43,50,58,16.4917,8.8,16.7,24.4,28.3,33.7,39.501,22.0011,12,22,32,36.5,44,51.505,10.0195,14.5633,11.147,14.0025,3.13113,1.08553,0.0878,0.790867,0,0,2.70253,0,4.64653,1.884,23.9849,5.095327,2.48847,5.787,0.274,0.314667,0.021,0.00386667,89.6542
42614726,Sandy Alcantara,P,,MIA,DET,Confirmed,9500,0.3,14.82,0.3,14.82,1.56,6.46,5.880647722,0,100,2.8868,6.845,14.5668,8.1,14.7,21.55,24.95,30.4,36.0505,27.3891,18,27,38,43,51,58,16.7289,9.7,16.9,24.6,28.4,34.3,39.903,22.3846,13.5,22.5,32.5,37,44.5,52,9.84179,14.376,10.8963,13.7125,3.60964,1.07304,0.20048,0.71436,0,0,2.67508,0,4.7832,1.65104,24.5902,5.59752,2.4676,5.92275,0.21328,0.3486,0.03704,0.00472,96.0965
42614732,Max Scherzer,P,,TOR,MIN,Confirmed,7700,-9.55,14.2,-9.55,14.2,1.844155844,6.31,5.763871026,0,100,4.2868,8.1628,15.0443,8.6,15.2,22,25.3,30.2025,36.1505,26.8045,17,27,36,42,50,58,17.1821,9.875,17.5,25.125,28.6,34.3,40.4,22.9834,14,23,33,37.5,44.5,53,9.63486,13.9621,10.7491,13.5868,2.61887,0.855133,0.0548,0.841267,0,0,2.25427,0,4.93327,1.63853,21.4825,4.37007,2.08553,5.26718,0.2732,0.205133,0.00273333,0.00126667,84.6151
42614741,Andrew Abbott,P,,CIN,LAA,Confirmed,6700,-11.25,14.07,-11.25,14.07,2.1,7.94,7.432120849,0,100,4.416,9.0058,14.8903,8.15,15.3,22.15,25.65,30.7525,36.0005,27.3632,18,27,38,43,51,59,16.8188,9.5,17.5,24.8,28.7,34.5,40.2,23.0843,13.5,23.5,33.125,38.5,45.5,53,9.96907,14.4001,11.0957,14.0635,3.31924,1.13304,0.0168,0.71792,0,0,2.64512,0,5.45316,1.7046,22.5218,5.187,2.44584,5.33653,0.24924,0.20904,0.00156,0.00104,91.1769
