PG_ID,PG_Name,PG_Salary,PG_Proj,SG_ID,SG_Name,SG_Salary,SG_Proj,SF_ID,SF_Name,SF_Salary,SF_Proj,PF_ID,PF_Name,PF_Salary,PF_Proj,C_ID,C_Name,C_Salary,C_Proj,G_ID,G_Name,G_Salary,G_Proj,F_ID,F_Name,F_Salary,F_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42763645,Cade Cunningham,10000,55.73,42763798,Bruce Brown,3500,16.74,42763772,Tim Hardaway Jr.,3900,19.71,42763734,Cameron Johnson,4500,22.14,42763703,Wendell Carter Jr.,5700,26.41,42763648,Jamal Murray,9000,47.94,42763698,Ayo Dosunmu,5800,37.03,42763667,Jalen Duren,7500,34.95,260.65,49900,29.6,2.9640e+1
42763787,Mike Conley,3700,17.04,42763798,Bruce Brown,3500,16.74,42763765,Alex Caruso,4100,17.20,42763714,Naz Reid,5100,26.24,42763640,Nikola Jokic,12500,67.35,42763648,Jamal Murray,9000,47.94,42763698,Ayo Dosunmu,5800,37.03,42763686,Jaden McDaniels,6300,33.35,262.89,50000,29.7,2.9720e+1
42763711,Ajay Mitchell,5200,28.74,42763657,Devin Booker,8300,40.15,42763695,Ausar Thompson,5900,29.10,42763689,Tobias Harris,6200,32.67,42763721,Oso Ighodaro,4900,23.02,42763672,Jalen Green,7300,36.54,42763692,Dillon Brooks,6100,31.71,42763698,Ayo Dosunmu,5800,37.03,258.96,49700,27.9,2.7913e+1
42763645,Cade Cunningham,10000,55.73,42763772,Tim Hardaway Jr.,3900,19.71,42763695,Ausar Thompson,5900,29.10,42763824,Spencer Jones,3300,13.12,42763640,Nikola Jokic,12500,67.35,42763787,Mike Conley,3700,17.04,42763698,Ayo Dosunmu,5800,37.03,42763734,Cameron Johnson,4500,22.14,261.22,49600,28.9,2.8883e+1
42763657,Devin Booker,8300,40.15,42763698,Ayo Dosunmu,5800,37.03,42763772,Tim Hardaway Jr.,3900,19.71,42763692,Dillon Brooks,6100,31.71,42763721,Oso Ighodaro,4900,23.02,42763761,Bones Hyland,4200,21.42,42763751,Royce O'Neale,4300,17.09,42763640,Nikola Jokic,12500,67.35,257.48,50000,26.8,2.6810e+1
42763743,Collin Gillespie,4400,18.42,42763758,Duncan Robinson,4200,19.89,42763686,Jaden McDaniels,6300,33.35,42763664,Julius Randle,7700,40.91,42763640,Nikola Jokic,12500,67.35,42763711,Ajay Mitchell,5200,28.74,42763698,Ayo Dosunmu,5800,37.03,42763787,Mike Conley,3700,17.04,262.73,49800,29.0,2.9034e+1
42763711,Ajay Mitchell,5200,28.74,42763672,Jalen Green,7300,36.54,42763772,Tim Hardaway Jr.,3900,19.71,42763692,Dillon Brooks,6100,31.71,42763640,Nikola Jokic,12500,67.35,42763798,Bruce Brown,3500,16.74,42763705,Aaron Gordon,5500,23.76,42763698,Ayo Dosunmu,5800,37.03,261.58,49800,29.1,2.9091e+1
42763648,Jamal Murray,9000,47.94,42763798,Bruce Brown,3500,16.74,42763765,Alex Caruso,4100,17.20,42763692,Dillon Brooks,6100,31.71,42763721,Oso Ighodaro,4900,23.02,42763772,Tim Hardaway Jr.,3900,19.71,42763698,Ayo Dosunmu,5800,37.03,42763640,Nikola Jokic,12500,67.35,260.70,49800,28.4,2.8407e+1
42763645,Cade Cunningham,10000,55.73,42763758,Duncan Robinson,4200,19.89,42763734,Cameron Johnson,4500,22.14,42763664,Julius Randle,7700,40.91,42763684,Rudy Gobert,6500,31.98,42763718,Christian Braun,5000,22.18,42763686,Jaden McDaniels,6300,33.35,42763698,Ayo Dosunmu,5800,37.03,263.21,50000,29.5,2.9549e+1
42763645,Cade Cunningham,10000,55.73,42763798,Bruce Brown,3500,16.74,42763734,Cameron Johnson,4500,22.14,42763705,Aaron Gordon,5500,23.76,42763709,Isaiah Hartenstein,5400,24.14,42763648,Jamal Murray,9000,47.94,42763686,Jaden McDaniels,6300,33.35,42763698,Ayo Dosunmu,5800,37.03,260.83,50000,29.0,2.8994e+1
42763787,Mike Conley,3700,17.04,42763672,Jalen Green,7300,36.54,42763772,Tim Hardaway Jr.,3900,19.71,42763692,Dillon Brooks,6100,31.71,42763684,Rudy Gobert,6500,31.98,42763648,Jamal Murray,9000,47.94,42763664,Julius Randle,7700,40.91,42763698,Ayo Dosunmu,5800,37.03,262.86,50000,29.4,2.9395e+1
42763798,Bruce Brown,3500,16.74,42763718,Christian Braun,5000,22.18,42763772,Tim Hardaway Jr.,3900,19.71,42763689,Tobias Harris,6200,32.67,42763709,Isaiah Hartenstein,5400,24.14,42763698,Ayo Dosunmu,5800,37.03,42763664,Julius Randle,7700,40.91,42763640,Nikola Jokic,12500,67.35,260.73,50000,28.3,2.8336e+1
42763711,Ajay Mitchell,5200,28.74,42763798,Bruce Brown,3500,16.74,42763734,Cameron Johnson,4500,22.14,42763689,Tobias Harris,6200,32.67,42763705,Aaron Gordon,5500,23.76,42763642,Shai Gilgeous-Alexander,10200,51.95,42763698,Ayo Dosunmu,5800,37.03,42763648,Jamal Murray,9000,47.94,260.97,49900,29.3,2.9324e+1
42763798,Bruce Brown,3500,16.74,42763678,Desmond Bane,6900,32.46,42763686,Jaden McDaniels,6300,33.35,42763664,Julius Randle,7700,40.91,42763640,Nikola Jokic,12500,67.35,42763772,Tim Hardaway Jr.,3900,19.71,42763824,Spencer Jones,3300,13.12,42763698,Ayo Dosunmu,5800,37.03,260.67,49900,29.3,2.9305e+1
42763645,Cade Cunningham,10000,55.73,42763672,Jalen Green,7300,36.54,42763765,Alex Caruso,4100,17.20,42763714,Naz Reid,5100,26.24,42763684,Rudy Gobert,6500,31.98,42763798,Bruce Brown,3500,16.74,42763664,Julius Randle,7700,40.91,42763698,Ayo Dosunmu,5800,37.03,262.37,50000,28.8,2.8806e+1
42763645,Cade Cunningham,10000,55.73,42763672,Jalen Green,7300,36.54,42763698,Ayo Dosunmu,5800,37.03,42763692,Dillon Brooks,6100,31.71,42763684,Rudy Gobert,6500,31.98,42763718,Christian Braun,5000,22.18,42763714,Naz Reid,5100,26.24,42763761,Bones Hyland,4200,21.42,262.83,50000,29.4,2.9355e+1
