CPT,UTIL,UTIL,UTIL,UTIL,UTIL,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42963520,42963427,42963433,42963440,42963442,42963445,,53.52,42.2,53.7,66.7625,74.15,90.1575,107.9515,138.7,49600,1,0,80.94206809,75.6622038,78.07471972,72.79485542,169.8318694,76.57186871,71.29200442,73.70452034,68.42465604,19.8518727,-0.145940285
42963520,42963427,42963437,42963439,42963440,42963445,,53.64,41.6,54.95,69.1125,78.1075,92.605,113.207,143.53,48800,1,0,83.22033007,78.15245761,80.66460494,75.59673247,169.8000144,78.23961324,73.17174077,75.6838881,70.61601563,20.54240892,4.75510098
42963531,42963427,42963429,42963433,42963435,42963445,,53.48,41.7,51.85,63.6625,70.65,83.5525,96.7605,138.21,49900,1,0,75.42565833,69.24646005,71.6515545,65.47235622,169.797885,71.98447882,65.80528055,68.21037499,62.03117671,18.31979636,15.2628541
42963516,42963431,42963433,42963436,42963495,42963454,,53.8,44.125,54.875,66.23125,72.675,82.95875,97.82825,144.285,49100,1,0,75.29084366,68.70383536,71.32927213,64.74226383,169.7966458,71.37610485,64.78909655,67.41453333,60.82752502,23.63636047,35.28442681
42963516,42963429,42963438,42963440,42963442,42963449,,53.72,42.29375,54.1,68.10625,75.68625,86.55,102.25175,141.58,49300,1,0,77.63445225,71.53357628,74.1048032,68.00392723,169.7934604,73.45042056,67.34954459,69.92077151,63.81989554,23.03208418,24.62175637
42963516,42963431,42963436,42963439,42963447,42963450,,53.79,42.275,55.8,70.7125,79.4825,92.30625,110.031,144.265,47900,1,0,81.30419581,75.72213397,78.34770971,72.76564787,169.7824173,76.3839547,70.80189286,73.42746859,67.84540676,23.62171558,24.72932786
42963519,42963427,42963435,42963437,42963442,42963445,,53.46,40.25,53.15,67.7125,76.6575,91.3,108.8075,137.89,49700,1,0,81.39053341,76.22550618,78.62103119,73.45600396,169.7821473,76.97346056,71.80843333,74.20395835,69.03893112,19.34035368,7.706932724
42963516,42963429,42963436,42963437,42963449,42963450,,53.7,42.86875,55.675,68.45625,75.675,87.85125,102.151,141.24,48500,1,0,77.59967727,71.50844695,74.07245233,67.98122201,169.7800021,73.43488605,67.34365572,69.90766111,63.81643078,22.94265412,24.40660894
42963520,42963427,42963433,42963435,42963440,42963454,,53.46,42.0375,53.625,65.7625,72.8575,87.45,105.2525,138.14,50000,1,0,79.61476492,74.14653696,76.54749147,71.07926351,169.7712883,75.47917486,70.0109469,72.41190141,66.94367345,19.7695689,28.08988094
42963522,42963427,42963429,42963435,42963447,42963450,,53.35,40.9875,51.9,63.8,70.215,81.7575,94.958,134.605,49100,1,0,74.74947835,68.59665296,70.9257825,64.77295711,169.7684564,71.58578557,65.43296017,67.76208972,61.60926432,19.22078777,10.46938747
42963516,42963429,42963433,42963441,42963447,42963450,,53.7,43.0875,55.45,67.6,74.62875,86.8575,99.6,141.81,49500,1,0,76.29720747,69.97429994,72.54925451,66.22634698,169.7581038,72.32029675,65.99738922,68.57234379,62.24943626,23.19542861,34.69053209
42963516,42963429,42963436,42963437,42963495,42963454,,53.83,44.7125,55.35,66.10625,71.51875,83.0275,97.12625,146.425,48100,1,0,74.79113142,68.05402901,70.72303297,63.98593056,169.7513634,70.85221798,64.11511557,66.78411953,60.04701712,23.99134396,42.0271039
42963516,42963433,42963435,42963438,42963445,42963449,,53.57,43.0875,53.65,65.05,71.15375,82.28375,96.255,137.8,48700,1,0,74.88340148,68.47174562,70.96487294,64.55321708,169.7403998,71.32254806,64.9108922,67.40401952,60.99236367,22.43620774,3.128611296
42963519,42963427,42963435,42963440,42963445,42963447,,53.33,41.1375,52.05,64.3,71.6,86.3775,105.2005,134.425,47900,1,0,79.79904601,74.49952034,76.82532052,71.52579485,169.7402385,75.79537096,70.4958453,72.82164548,67.52211981,18.83536613,3.67936492
42963529,42963427,42963429,42963437,42963439,42963450,,53.56,41.5,53.3,67.95,75.8075,91.355,109.319,142.415,47000,1,0,81.33689266,76.00860477,78.4980723,73.16978441,169.7337688,76.70731044,71.37902255,73.86849008,68.54020219,20.07342019,9.763715416
42963522,42963427,42963430,42963435,42963442,42963450,,53.38,40.3,52.475,65.7625,74.05,88.1075,103.3,136.69,49900,1,0,78.71859841,73.16264704,75.5337217,69.97777033,169.7264181,74.79025112,69.23429974,71.60537441,66.04942304,19.55270944,22.37559706
42963516,42963430,42963438,42963439,42963442,42963449,,53.68,38.875,54.225,71.3875,80.95,96.58,112.478,142.14,49100,1,0,82.60503535,77.32848668,79.91151017,74.63496149,169.7140646,77.54949008,72.27294141,74.85596489,69.57941622,23.12318093,61.7861867
42963528,42963427,42963430,42963437,42963438,42963440,,53.5,39.8375,53.85,69.925,79.8575,96.765,118.5015,141.075,49500,1,0,85.94145191,81.43399003,83.8953968,79.38793492,169.7131617,80.60328673,76.09582486,78.55723162,74.04976975,19.87866148,61.7172718
42963516,42963429,42963431,42963449,42963450,42963454,,53.76,42.4625,55.45,68.1375,75.125,88.15375,106.12975,145.06,46900,1,0,79.28949892,73.35741366,76.00020922,70.06812396,169.7061257,74.65040194,68.71831667,71.36111224,65.42902697,23.60480789,12.76288927
42963516,42963435,42963440,42963442,42963445,42963450,,53.74,42.71875,54.5375,67.2,74.15375,87.15375,102.225,144.78,45300,1,0,77.38247897,71.14955289,73.78396115,67.55103507,169.694999,73.07777201,66.84484593,69.47925419,63.24632811,23.81401436,6.40316233
42963516,42963431,42963437,42963438,42963440,42963449,,53.73,41.55,55.9,71.33125,79.02875,93.6,110.37875,144.61,49900,1,0,81.40340686,75.84514578,78.47835106,72.92008998,169.6834543,76.42884681,70.87058573,73.50379101,67.94552994,23.53427969,36.00298464
42963528,42963427,42963430,42963436,42963437,42963445,,53.45,40.6375,53.6,68,76.4225,93.7575,113.7,140.335,48500,1,0,83.59884967,78.73593693,81.18200551,76.31909277,169.6740848,78.67748812,73.81457538,76.26064395,71.39773122,19.76894308,7.767160237
42963519,42963427,42963429,42963436,42963447,42963454,,53.29,41.75,52.7,64.8,72.0575,84.8525,100.953,134.715,49100,1,0,77.65050738,71.99621592,74.32824227,68.67395081,169.6719836,73.97669345,68.322402,70.65442834,65.00013689,18.83425178,26.69142783
42963516,42963429,42963433,42963439,42963499,42963450,,53.58,43.36875,54.95,67.60625,73.32875,85.35,100.95375,139.32,49700,1,0,77.03882247,70.92685189,73.46246308,67.35049251,169.6693827,73.00834828,66.89637771,69.4319889,63.32001833,22.21165779,35.45223176
42963516,42963431,42963437,42963445,42963448,42963454,,53.97,43,56.75,70.83125,78.55,93.0075,112.20075,153.315,45300,1,0,81.76569836,75.96336661,78.7725964,72.97026465,169.6662209,76.33111096,70.52877921,73.33800899,67.53567724,25.32508837,9.428109229
42963516,42963431,42963436,42963437,42963447,42963450,,53.71,42.65,56.3375,71.08125,78.51875,92.65125,109.73925,144.605,48300,1,0,81.08078607,75.47685483,78.10834471,72.50441348,169.6589838,76.15875778,70.55482654,73.18631642,67.58238519,23.67571979,22.42294252
42963528,42963427,42963433,42963437,42963438,42963440,,53.37,41.0375,53.175,67.5,76.4725,92.7075,115.154,138.295,48700,1,0,84.42797531,79.78234097,82.18652977,77.54089543,169.6462392,79.45685447,74.81122014,77.21540893,72.56977459,19.50212288,23.18884134
42963522,42963427,42963429,42963437,42963448,42963454,,53.52,42.25,53.2,65.725,73.6,87.4625,101.9575,143.445,47500,1,0,77.60015623,71.63254107,74.14204126,68.1744261,169.6448761,73.52977062,67.56215546,70.07165565,64.10404049,20.5453569,-0.300857867
42963537,42963427,42963429,42963430,42963437,42963439,,53.57,40.6875,53.9,70.4625,79.45,95.85,115.001,145.09,49400,1,0,83.91524559,78.93378011,81.48215526,76.50068978,169.6368795,78.70321045,73.72174498,76.27012013,71.28865465,18.71535339,38.65786791
42963519,42963427,42963431,42963439,42963445,42963448,,53.49,39.6875,54.2,70.4,79.215,97.055,117.257,142.565,49300,1,0,85.19050455,80.52009659,83.01311418,78.34270622,169.6290141,79.88884214,75.21843418,77.71145177,73.04104381,19.99595289,36.39882207
42963516,42963430,42963436,42963442,42963447,42963450,,53.59,41.69375,54.6125,69.4,78.3,91.4025,106.951,141.335,47300,1,0,79.88940048,74.21113209,76.7756091,71.09734071,169.6256017,75.30976081,69.63149242,72.19596943,66.51770104,23.13456168,21.59681171
42963516,42963430,42963437,42963440,42963441,42963450,,53.78,41.85625,56.35,73.48125,82.86125,98.55625,114.12775,147.925,49300,1,0,83.02207542,77.63040086,80.33010088,74.93842632,169.6202181,77.61494991,72.22327535,74.92297537,69.53130081,24.2828396,54.96171117
42963519,42963427,42963435,42963439,42963440,42963448,,53.37,40.425,53.7,67.95,77.2,90.615,113.6065,138.815,49300,1,0,83.61417087,78.81876419,81.23464658,76.43923989,169.6158767,78.74604799,73.95064131,76.3665237,71.57111701,19.47558779,8.687979728
42963516,42963431,42963433,42963447,42963495,42963454,,53.65,43.73125,54.725,65.35625,71.875,82.1975,95.88575,143.73,46500,1,0,74.27184897,67.57329469,70.18771345,63.48915917,169.6094221,70.51272821,63.81417394,66.4285927,59.73003842,23.52667208,17.72415936
42963526,42963427,42963429,42963430,42963438,42963454,,53.43,40.9,53.55,68.15,76.3,91.6,109.601,141.285,49900,1,0,81.48200931,76.24529346,78.71146891,73.47475306,169.6059698,76.85402339,71.61730754,74.08348298,68.84676713,19.92602658,17.7499339
42963516,42963433,42963436,42963440,42963495,42963454,,53.6,44.6,54.3375,64.275,70.125,80.8475,93.056,142.265,46300,1,0,72.96241285,66.10070112,68.6847074,61.82299567,169.6004939,69.48809948,62.62638775,65.21039402,58.3486823,23.3181851,64.59599137
42963516,42963433,42963436,42963438,42963442,42963447,,53.48,42.49375,54.725,67.83125,74.12875,85.45125,96.676,138.265,49300,1,0,74.99579908,68.61818447,71.11944866,64.74183404,169.5985702,71.36835695,64.99074233,67.49200652,61.11439191,22.64310827,10.67164838
42963516,42963429,42963437,42963445,42963448,42963495,,53.8,43.24375,55.025,67.3,75,86.85,100.601,149.26,46900,1,0,76.2528707,69.69084745,72.41779882,65.85577557,169.5936167,71.90708847,65.34506522,68.07201659,61.50999334,24.52236693,13.05115223
42963516,42963430,42963437,42963438,42963442,42963449,,53.6,39.875,55.0625,72.0125,80.955,96.755,111.3565,142.48,49500,1,0,81.97222381,76.6055721,79.19450973,73.82785802,169.5906311,76.98312499,71.61647328,74.20541091,68.8387592,23.17604538,58.40406418
42963516,42963431,42963436,42963440,42963450,42963454,,53.72,44.15,56.5125,69.23125,76.25375,87.92625,107.26225,146.96,46500,1,0,79.67208939,73.7659654,76.44583298,70.53970898,169.5761791,74.85874309,68.9526191,71.63248667,65.72636268,24.14316764,21.54946625
42963516,42963430,42963439,42963447,42963449,42963450,,53.52,40.0125,54.3375,69.04375,77.95,91.1325,110.6005,140.105,45100,1,0,81.73100356,76.40993144,78.95197016,73.63089804,169.5728238,76.88392079,71.56284867,74.10488739,68.78381527,22.74875077,38.20179999
42963516,42963429,42963442,42963445,42963447,42963449,,53.52,42.325,53.7375,65.6125,72.25375,83.23,94.734,140.285,45700,1,0,73.89108412,67.25958279,69.80445349,63.17295216,169.5671598,70.34310265,63.71160131,66.25647201,59.62497068,22.79866654,10.34892723
42963526,42963427,42963429,42963435,42963440,42963454,,53.38,42.7375,52.675,65.35,73.0575,87.4525,104.4505,140.695,47900,1,0,78.95483295,73.32777849,75.78170979,70.15465533,169.5607048,74.76616221,69.13910775,71.59303905,65.96598459,19.87544986,-0.3137436
42963522,42963427,42963431,42963437,42963439,42963449,,53.31,40.8,53.6,67.2125,76.45,91.755,108.3535,138.46,49900,1,0,81.00683266,75.80048016,78.21064348,73.00429098,169.5505863,76.57253189,71.36617939,73.77634271,68.5699902,19.63024691,11.82050109
42963528,42963427,42963429,42963433,42963442,42963448,,53.33,40.15,53.425,66.95,74.7575,90.2,108.6125,139.58,48500,1,0,81.06708475,75.83779811,78.26833396,73.03904732,169.5377425,76.57422796,71.34494132,73.77547718,68.54619054,19.69265211,16.18367285
42963516,42963429,42963436,42963447,42963450,42963454,,53.56,43.96875,54.575,66.3375,71.125,82.95375,95.7415,142.745,45300,1,0,74.22095336,67.56775922,70.16141403,63.50821989,169.5253942,70.49952829,63.84633415,66.43998895,59.78679481,23.3720555,9.165618569
42963529,42963427,42963429,42963435,42963437,42963454,,53.39,42.75,52.525,64.775,72.6075,86.055,104.102,141.795,47600,1,0,78.69928021,72.99915071,75.47485431,69.77472481,169.5241356,74.49659534,68.79646584,71.27216943,65.57203993,20.00298192,22.42294103
42963516,42963429,42963431,42963447,42963495,42963450,,53.6,43.11875,54.5875,67.2875,74.32875,86.40625,101.7265,144.37,48300,1,0,77.06448912,70.82779629,73.45579792,67.21910509,169.5125031,72.7891754,66.55248257,69.18048421,62.94379138,23.58693015,20.10366768
42963516,42963429,42963435,42963447,42963449,42963454,,53.46,43.84375,53.975,64.125,69.875,80.30125,92.25825,139.725,46100,1,0,72.67393335,65.87242708,68.40573637,61.60423011,169.5065787,69.34220246,62.54069619,65.07400548,58.27249921,22.70414564,18.47717613
42963529,42963427,42963429,42963431,42963437,42963448,,53.48,43.15,54.875,68.2625,77.715,90.65,109.203,145.64,50000,1,0,80.96185723,75.50698185,78.06194888,72.6070735,169.4911646,76.1968645,70.74198912,73.29695615,67.84208077,20.54957298,1.050255448
42963518,42963427,42963436,42963437,42963439,42963450,,53.18,41.3375,53.2,67.3,75.9,90.305,107.7,136.565,49500,1,0,80.75604597,75.59978934,77.96936968,72.81311304,169.4503938,76.43398125,71.27772461,73.64730495,68.49104832,19.16693524,12.23790795
42963516,42963435,42963437,42963438,42963439,42963448,,53.65,41.325,55.6,71.5125,81.36125,97.0075,116.0395,147.695,48900,1,0,83.89641615,78.6954998,81.38976101,76.18884466,169.4497372,78.32028766,73.11937131,75.81363252,70.61271617,24.2996191,51.4591217
42963516,42963433,42963438,42963439,42963448,42963450,,53.56,40.61875,55.775,70.96875,78.95,95.6175,113.02875,144.655,46700,1,0,82.59501945,77.28566003,79.91819706,74.60883764,169.4476298,77.37423077,72.06487135,74.69740838,69.38804896,23.77046073,61.53658032
42963516,42963435,42963436,42963439,42963447,42963454,,53.49,43.65,54.5125,65.95625,72.6,83.33,96.5555,142.425,45900,1,0,74.5995265,68.03836249,70.62557487,64.06441085,169.4406245,70.81184102,64.25067701,66.83788938,60.27672537,23.35003448,19.72071528
42963516,42963430,42963436,42963438,42963447,42963454,,53.47,43.5,54.9875,67.75625,74.4325,87.47625,98.327,142.215,47700,1,0,75.47798842,69.07516341,71.65778885,65.25496384,169.4218971,71.55031166,65.14748665,67.73011209,61.32728708,23.28105634,4.311921075
42963518,42963427,42963435,42963439,42963442,42963447,,53.08,40.0875,51.675,64.4625,72.1075,85.755,101.153,133.88,49500,1,0,77.67533554,72.1078102,74.42255115,68.85502582,169.420566,73.98389706,68.41637173,70.73111268,65.16358734,18.80411042,21.46766335
42963516,42963429,42963438,42963439,42963447,42963495,,53.49,41.79375,53.9875,66.5375,74.175,84.87625,99.778,142.86,48500,1,0,76.14874037,69.83218537,72.42959272,66.11303772,169.4202346,72.07566598,65.75911098,68.35651833,62.03996333,23.34286516,29.38076854
42963525,42963427,42963429,42963433,42963440,42963454,,53.26,42.4375,52.275,63.3,70.1,84.4075,98.851,140.24,49000,1,0,76.13994639,70.08654904,72.53344426,66.48004691,169.4143445,72.40576285,66.35236549,68.79926072,62.74586336,18.68191718,49.67771471
42963520,42963427,42963430,42963439,42963445,42963450,,53.29,39.5875,53.625,69.65,79.915,96.2075,117.6555,141.07,48800,1,0,85.37153522,80.83073199,83.29277065,78.75196742,169.411959,80.06418382,75.52338059,77.98541925,73.44461602,20.15524727,12.40571141
42963516,42963430,42963435,42963447,42963448,42963450,,53.5,41.81875,55.05,69.30625,77.91125,91.16375,105.87625,143.61,46500,1,0,79.11079284,73.26706599,75.87792899,70.03420214,169.4072739,74.51106766,68.66734081,71.27820382,65.43447697,23.54858425,14.71210122
42963522,42963427,42963430,42963431,42963449,42963454,,53.18,41.15,52.7,66.1625,73.4575,86.9025,103.9535,137.58,49100,1,0,78.81825729,73.30928544,75.70117861,70.19220675,169.4057681,74.75965647,69.25068462,71.64257779,66.13360594,19.50484539,1.850614138
42963518,42963427,42963430,42963440,42963495,42963454,,53.18,41.9875,52.35,63.1,69.3075,81.7,95.302,137.67,48300,1,0,74.54556248,68.32313757,70.71603368,64.49360877,169.4037622,71.19640295,64.97397804,67.36687415,61.14444924,19.30752699,1.407434046
42963522,42963427,42963429,42963440,42963448,42963450,,53.24,42.1375,53.4,65.325,72.565,86.3525,101.3515,139.925,47500,1,0,77.39150366,71.5657116,74.00379699,68.17800493,169.3970876,73.46495418,67.63916212,70.07724751,64.25145545,20.02003258,10.57696044
42963516,42963435,42963439,42963442,42963445,42963448,,53.6,41.5,54.475,69.0875,76.76125,91.91375,107.401,147.585,45900,1,0,79.60775796,73.70942625,76.40156565,70.50323394,169.3842276,74.73753206,68.83920035,71.53133975,65.63300804,24.31673955,19.39799488
42963516,42963433,42963438,42963440,42963448,42963450,,53.49,43.0125,55.45,69.45,76.90375,89.955,105.47875,143.855,46500,1,0,78.88831772,73.00396081,75.61966676,69.73530985,169.3836374,74.30985083,68.42549392,71.04119987,65.15684296,23.64008408,18.6449796
42963529,42963427,42963429,42963437,42963439,42963448,,53.35,41.4,54.1,67.7625,76.05,91.4,111.505,144.42,47400,1,0,82.10539129,76.91168717,79.44205477,74.24835065,169.359005,77.17762501,71.9839209,74.51428849,69.32058437,20.38475635,8.317914605
42963516,42963431,42963437,42963445,42963448,42963450,,53.68,41.35,56.3375,72.025,80.80375,97.46125,117.2045,150.935,45900,1,0,84.22696161,78.98401836,81.74457856,76.50163531,169.3589912,78.42766406,73.18472081,75.94528101,70.70233776,24.87037864,19.38510686
42963534,42963427,42963429,42963431,42963439,42963454,,53.35,42.3,53.15,65.9125,72.6,86.6525,102.652,144.515,46500,1,0,77.72491037,71.79438468,74.32871845,68.39819276,169.358048,73.518101,67.58757531,70.12190907,64.19138339,19.62907408,10.91256738
42963516,42963433,42963436,42963445,42963448,42963450,,53.44,43.7,55.8875,67.6,74.1325,86.72625,99.20075,143.115,45500,1,0,75.81720476,69.45597854,72.0563463,65.69512007,169.3445605,71.77695994,65.41573372,68.01610148,61.65487526,23.50960486,12.34548092
42963529,42963427,42963429,42963435,42963439,42963450,,53.18,41.05,52.725,64.9125,72.2,86.2075,100.4505,139.075,47800,1,0,76.96946933,71.11485042,73.53597028,67.68135137,169.3403394,73.1396088,67.28498989,69.70610975,63.85149084,19.59902266,19.14839
42963516,42963433,42963435,42963439,42963495,42963449,,53.28,42.76875,53.55,64.50625,70.25375,80.03,95.40575,137.665,47900,1,0,74.26731417,67.83900237,70.33082462,63.90251281,169.3384411,70.728337,64.30002519,66.79184744,60.36353564,22.3677866,51.84207559
42963534,42963427,42963430,42963431,42963437,42963442,,53.3,40.425,54.3,69.0625,77.765,92.7525,109.764,143.445,48900,1,0,81.2921762,76.00174494,78.51281506,73.2223838,169.334822,76.53832698,71.24789572,73.75896584,68.46853458,19.47403454,5.99863939
42963516,42963438,42963439,42963440,42963445,42963448,,53.58,42.675,55.3875,69.60625,78.45375,92.10125,107.60075,148.285,45500,1,0,79.63203956,73.72345916,76.43067986,70.52209946,169.3261637,74.71173718,68.80315679,71.51037748,65.60179708,24.42220092,12.39282563
42963516,42963429,42963437,42963442,42963448,42963449,,53.48,41.04375,55.6625,69.4,78.125,91.62875,108.8515,145.015,47500,1,0,80.44482565,74.78924497,77.43011203,71.77453135,169.3193645,75.53693809,69.88135741,72.52222447,66.86664379,23.62749659,19.93586123
42963543,42963427,42963431,42963433,42963437,42963439,,53.26,41.35,53.4,68.4625,76.015,90.75,108.502,142.67,46500,1,0,80.69620822,75.33627747,77.83369536,72.47376462,169.3063239,76.0664674,70.70653665,73.20395454,67.8440238,18.79006823,8.808439225
42963518,42963427,42963430,42963436,42963450,42963454,,53.05,41.9875,52.65,65.75,72.515,83.1025,99.602,135.685,48700,1,0,76.74286332,70.97988612,73.33119631,67.56821911,169.3055756,73.10059976,67.33762256,69.68893275,63.92595555,19.04449345,18.22757274
42963534,42963427,42963429,42963431,42963440,42963454,,53.28,43.45,53.075,64.5125,71.1,84.1125,100.653,143.715,46300,1,0,76.75709318,70.70805075,73.22555345,67.17651102,169.2940556,72.73612483,66.68708241,69.2045851,63.15554268,19.52141219,14.57006931
42963519,42963427,42963431,42963439,42963447,42963450,,53.08,38.5875,52.8,69.775,79.45,96.1575,119.552,136.795,48500,1,0,86.50741804,82.33250415,84.70788672,80.53297283,169.2923075,81.18080162,77.00588773,79.38127031,75.20635641,19.12254175,42.43582487
42963516,42963430,42963436,42963442,42963445,42963495,,53.4,42.75,54.675,66.64375,72.71125,85.25375,100.053,143.405,48100,1,0,76.18254507,69.88474718,72.49193039,66.1941325,169.275127,72.05161014,65.75381225,68.36099546,62.06319757,23.48538342,12.5950858
42963516,42963430,42963437,42963438,42963442,42963495,,53.44,40.8875,54.6375,70.33125,78.72875,93.55125,106.952,145.285,49700,1,0,79.4621056,73.64849772,76.29376433,70.48015644,169.2547628,74.69464703,68.88103915,71.52630576,65.71269787,23.80025881,61.42901182
42963516,42963433,42963437,42963439,42963441,42963448,,53.51,42.01875,56.4875,72.10625,81.3,99.02625,115.9295,147.95,49100,1,0,83.72067926,78.52322685,81.22344004,76.02598763,169.2425242,78.11727891,72.9198265,75.62003969,70.42258728,24.32579002,47.86185026
42963516,42963430,42963433,42963441,42963447,42963448,,53.38,42.75,56.35,70.25625,77.52875,92.5525,106.3285,143.575,49500,1,0,79.25040232,73.46487751,76.07569764,70.29017283,169.2399519,74.59264662,68.80712181,71.41794194,65.63241713,23.51864556,-2.357641608
42963518,42963427,42963438,42963439,42963440,42963454,,53.06,41.5,53.1,65.15,72.75,86.15,103.1755,138.075,47900,1,0,78.31447729,72.74434941,75.14529457,69.57516669,169.2202563,74.28082455,68.71069668,71.11164183,65.54151395,19.40902172,18.99347156
42963516,42963429,42963430,42963445,42963507,42963450,,53.14,41.2875,53.6625,66.41875,73.99,85.71625,99.52675,134.075,48900,1,0,76.35705312,70.36907934,72.82238249,66.83440871,169.2201702,72.53181433,66.54384055,68.99714369,63.00916991,19.53080858,35.69315076
42963516,42963430,42963436,42963438,42963442,42963450,,53.32,40.29375,54.5625,71.28125,80.225,97.03375,110.626,142.16,49500,1,0,81.44849186,76.08659982,78.66753529,73.30564326,169.2160173,76.48664199,71.12474995,73.70568543,68.34379339,23.29400246,30.86102009
42963516,42963430,42963435,42963436,42963495,42963454,,53.34,43.775,54.175,65.5,71.5325,81.20875,92.87775,142.845,48500,1,0,72.64664311,65.79238175,68.38800354,61.53374219,169.2145459,69.11841729,62.26415594,64.85977773,58.00551638,23.38801546,52.91780829
42963516,42963433,42963438,42963439,42963447,42963495,,53.25,42.225,54.0875,65.8,72.95,83.6475,97.02525,139.84,47300,1,0,74.87212512,68.49555746,71.03071234,64.65414467,169.2099239,71.10807327,64.73150561,67.26666048,60.89009282,22.86518225,20.80933899
42963516,42963429,42963430,42963440,42963502,42963454,,53.16,42.59375,53.7375,65.1,71.775,81.75125,95.9785,134.72,49700,1,0,74.50661006,68.16652512,70.64824668,64.30816173,169.1912347,70.91980879,64.57972384,67.0614454,60.72136046,18.19669755,9.33342129
42963516,42963431,42963440,42963445,42963447,42963495,,53.38,44.1375,54.9125,66.30625,72.15,82.085,96.78275,144.98,45900,1,0,74.4220421,67.79230698,70.43273981,63.80300469,169.1807264,70.49004588,63.86031076,66.50074359,59.87100847,23.7377268,3.175954893
42963516,42963436,42963438,42963439,42963440,42963450,,53.32,41.75,55.3375,70.1875,78.05,91.65125,108.225,143.07,47300,1,0,80.18515643,74.58648419,77.18708789,71.58841565,169.1766808,75.38141388,69.78274164,72.38334534,66.7846731,23.46434406,19.87563372
42963526,42963427,42963430,42963435,42963439,42963450,,53.05,39.7,52.9,69.8125,79.7075,94.88,114.5085,138.875,48300,1,0,83.8347948,79.16614206,81.58320034,76.9145476,169.1740794,78.83521442,74.16656167,76.58361996,71.91496721,19.59578804,20.31881213
42963516,42963429,42963435,42963447,42963495,42963454,,53.3,43.5625,53.675,63.4125,68.575,78.9575,91.52875,142.53,46300,1,0,71.97707414,65.03082153,67.6204598,60.67420719,169.1707104,68.56477367,61.61852105,64.20815933,57.26190671,23.31564913,31.62692487
42963528,42963427,42963429,42963430,42963447,42963449,,52.88,39.3375,51.3,65.55,73.565,89.0125,106.406,133.53,47900,1,0,80.14857748,75.05835292,77.36786931,72.27764475,169.1520022,76.00073647,70.9105119,73.2200283,68.12980373,18.62503063,13.60190809
42963531,42963427,42963430,42963431,42963433,42963450,,53.05,38.9375,53.025,68.8,78.4,94.49,112.3555,139.54,49900,1,0,82.70948445,77.83227599,80.26508727,75.38787881,169.1425735,77.85544782,72.97823936,75.41105063,70.53384218,18.46840399,30.88679612
42963516,42963429,42963435,42963438,42963448,42963450,,53.34,41.725,54.6875,69.2,76.85,91.28125,105.65375,144.675,49100,1,0,78.80343345,72.92632491,75.55868088,69.68157234,169.1410776,74.1511181,68.27400957,70.90636554,65.029257,23.74771827,7.014146447
42963520,42963427,42963433,42963435,42963445,42963454,,52.99,42.25,52.625,64.2125,72.0075,86.1075,103.26,137.67,48600,1,0,78.34340857,72.813085,75.20414175,69.67381818,169.1354033,74.30950513,68.77918155,71.17023831,65.63991473,19.70408389,16.93668962
42963516,42963433,42963435,42963438,42963442,42963449,,53.09,41.38125,53.5,66.36875,73.15375,85.23,101.13375,136.36,49500,1,0,77.07480102,71.20755868,73.67093067,67.80368833,169.1302793,73.08855538,67.22131304,69.68468503,63.8174427,22.19970086,16.33858979
42963516,42963429,42963442,42963445,42963449,42963450,,53.23,41.575,53.575,66.45625,73.52875,86.28,100.955,141.4,45100,1,0,76.66845152,70.55419216,73.12151618,67.00725683,169.1176843,72.51341478,66.39915542,68.96647945,62.85222009,23.00976964,9.918633103
42963522,42963427,42963430,42963435,42963448,42963454,,53.03,41.3375,52.725,65.15,72.315,86.105,101.3575,139.865,47900,1,0,77.25585171,71.47110824,73.90722626,68.12248279,169.1080587,73.2961231,67.51137962,69.94749765,64.16275417,20.02868725,0.499501452
42963526,42963427,42963429,42963436,42963440,42963442,,52.97,41.95,53.3,66.6125,73.75,88.21,107.3125,138.045,49700,1,0,80.29758839,75.08569565,77.48547144,72.2735787,169.0970392,75.91037797,70.69848524,73.09826102,67.88636829,19.47282754,7.457325608
42963516,42963429,42963435,42963439,42963445,42963499,,53.21,43.54375,54,65.7875,72.10375,81.92625,98.052,140.75,49900,1,0,75.23267608,68.88844241,71.45313482,65.10890115,169.0950463,71.31814013,64.97390646,67.53859886,61.1943652,22.45543907,41.77750349
42963534,42963427,42963429,42963431,42963438,42963439,,53.08,41.25,53.725,67.375,75.25,89.265,106.8575,141.845,49900,1,0,79.83024411,74.40196571,76.88163503,71.45335664,169.0907093,75.33984524,69.91156684,72.39123616,66.96295777,19.23141585,-0.563348597
42963531,42963427,42963429,42963433,42963435,42963447,,52.86,41.0375,51.4,62.7,70.1575,83.5575,96.5545,134.445,49500,1,0,75.1984868,69.26393575,71.59229525,65.6577442,169.0864147,71.81959985,65.8850488,68.2134083,62.27885725,17.79132545,16.67419672
