P,P,C,1B,2B,3B,SS,OF,OF,OF
42976953,42976887,42976937,42977065,42977054,42977031,42977128,42976946,42976977,42976847
42976953,42976887,42976937,42976912,42977129,42977031,42977097,42977172,42977072,42977010
42976953,42976887,42976937,42977161,42976826,42976903,42976862,42976972,42977010,42977043
42976953,42976887,42976937,42976912,42977129,42976808,42977128,42977010,42976930,42976809
42976817,42976887,42976937,42976912,42976826,42977031,42976862,42977010,42976810,42977050
42976953,42976887,42976937,42976912,42976826,42976963,42977170,42976809,42976972,42977010
42976817,42976887,42976825,42976912,42977144,42977031,42977097,42976873,42977010,42977043
42976830,42976887,42976937,42976881,42976826,42977039,42976862,42977010,42976933,42977043
42976953,42976887,42976937,42977161,42977054,42977039,42977170,42976809,42977010,42976908
42976953,42976887,42976937,42976912,42976826,42977031,42976862,42976884,42976933,42976948
42976953,42976887,42976937,42976912,42977129,42976903,42976967,42976873,42976807,42977010
42976817,42976887,42976937,42976912,42977129,42976901,42977128,42977010,42976933,42977050
42976953,42976887,42976923,42976881,42977129,42977039,42976967,42976809,42977043,42976943
42976817,42976887,42976969,42976912,42977129,42977031,42976862,42976807,42976933,42977010
42976953,42976887,42976937,42977054,42977129,42976901,42977170,42976807,42976977,42976809
42976817,42976887,42976937,42976841,42977054,42976901,42977128,42976977,42977043,42976978
42976817,42976887,42976937,42976912,42977144,42976903,42977128,42976807,42976946,42977010
42976953,42976887,42976937,42976912,42977054,42976901,42977128,42976847,42976889,42976809
42976953,42976887,42976969,42977161,42977054,42977031,42977128,42976946,42976908,42977010
42976953,42976887,42976937,42977161,42976826,42976901,42977128,42976946,42976977,42976809
42976953,42976887,42976937,42976912,42977144,42977031,42977072,42976873,42976807,42976884
42976953,42976887,42977087,42977065,42977144,42976901,42977128,42976847,42976977,42976807
42976953,42976887,42976937,42976912,42977129,42977039,42976967,42976908,42976889,42976809
42976953,42976887,42976969,42977065,42976826,42977031,42976967,42977072,42977043,42976930
42976953,42976887,42976969,42976912,42976826,42977039,42976963,42976908,42976809,42976943
42976953,42976887,42976923,42977161,42977144,42977039,42977170,42976884,42977043,42976943
42976830,42976887,42976937,42976912,42976896,42976914,42977097,42977010,42977050,42976933
42977080,42976887,42976937,42976841,42976896,42976901,42976862,42976807,42976933,42977010
42976953,42976887,42977087,42976912,42977144,42977031,42977128,42976873,42976977,42977010
42976953,42976887,42976937,42977054,42976826,42976901,42976862,42976977,42976847,42976933
42976953,42976887,42976937,42977065,42977144,42977031,42977170,42976873,42988357,42977010
42976953,42976887,42976923,42977161,42977054,42977039,42977128,42976977,42976807,42977010
42976953,42976887,42976969,42976881,42977144,42977031,42977097,42976873,42977072,42977043
42976953,42976887,42977026,42976881,42976826,42976903,42976967,42977043,42976809,42977010
42976953,42976887,42977087,42977161,42977144,42977031,42977097,42976908,42977010,42976972
42976953,42976887,42977026,42977159,42976826,42976901,42977128,42976847,42977043,42976930
42977080,42976887,42976937,42976912,42977129,42977039,42976862,42977010,42976943,42977043
42976817,42976887,42976937,42977161,42977054,42977031,42976862,42976807,42976847,42977010
42976953,42976887,42977087,42977065,42977144,42977031,42977128,42988357,42976943,42976809
42976953,42976887,42977026,42976912,42977144,42976808,42976967,42977043,42977010,42976978
42976817,42976953,42976937,42976912,42977129,42977031,42976862,42976930,42977010,42977043
42976953,42976887,42976923,42977161,42977054,42977031,42977170,42976889,42976809,42976943
42976953,42976887,42976969,42976912,42976826,42976808,42976967,42976977,42976884,42977010
42976817,42976887,42977087,42976881,42976896,42977031,42977097,42976847,42976873,42976807
42976953,42976887,42976937,42976912,42977129,42976963,42976967,42976948,42977043,42976933
42976953,42976887,42976937,42976811,42977129,42977039,42976967,42976930,42977010,42976933
42976953,42976887,42977087,42977161,42977144,42976885,42977097,42976873,42976933,42977043
42976953,42976887,42976937,42976811,42976826,42977039,42976963,42976889,42976809,42976962
42976953,42976887,42977087,42977159,42976826,42977031,42977097,42977172,42988357,42977043
42976817,42976887,42977087,42976841,42977144,42977031,42977097,42977172,42977043,42977050
42976830,42976887,42976937,42976912,42977129,42977031,42976862,42976943,42976809,42976933
42976953,42976887,42976923,42977161,42977144,42977039,42977128,42976889,42976908,42976809
42976830,42976953,42976937,42976912,42976826,42976963,42976862,42976933,42976943,42977010
42976817,42976887,42976937,42977161,42977129,42977031,42977097,42976933,42976948,42977010
42976953,42976887,42977026,42976912,42976826,42977039,42977170,42977043,42977017,42976978
42976953,42976887,42976923,42977161,42977144,42977031,42977128,42976946,42976807,42976847
42976817,42976887,42977087,42977161,42977144,42977031,42977128,42977172,42976807,42977010
42976830,42976887,42976923,42976912,42976826,42977039,42976862,42976943,42977043,42976908
42976953,42976817,42976937,42976912,42977144,42977031,42977097,42976946,42976933,42977010
42976953,42976887,42977126,42977161,42977054,42977031,42977097,42976977,42976807,42976847
42976953,42976887,42976923,42977054,42976826,42977039,42976963,42977043,42976908,42977010
42976817,42976887,42976937,42976912,42976826,42976903,42976967,42976847,42977010,42976933
42976953,42976887,42976937,42976912,42976826,42976808,42976862,42976930,42977043,42977017
42976953,42976887,42977026,42977065,42976826,42976808,42977170,42976809,42976930,42977043
42976953,42976887,42976923,42976912,42976826,42976808,42976967,42976933,42976943,42976930
42976830,42976887,42976969,42976841,42976826,42977031,42976967,42976809,42977043,42977050
42976830,42976887,42977139,42976841,42977144,42977031,42977097,42988357,42976933,42977043
42976830,42976887,42976937,42976841,42977144,42977031,42977097,42977172,42977010,42976948
42976849,42976887,42976937,42976841,42977144,42977031,42976967,42977172,42988357,42976943
42977080,42976887,42976937,42976881,42976826,42976963,42976967,42976943,42976908,42976809
42976817,42976887,42976937,42976912,42976896,42977031,42976862,42988357,42977043,42976933
42976817,42976887,42976937,42976881,42976826,42976808,42976967,42977050,42977017,42977043
42976817,42976887,42977139,42977054,42976896,42977031,42977128,42976847,42976977,42976962
42976830,42976887,42976937,42976881,42977144,42977031,42977097,42988357,42976908,42976943
42976817,42976953,42977087,42976912,42977144,42977031,42977097,42976977,42977043,42977103
42976817,42976887,42976969,42976841,42976896,42976808,42976967,42988357,42976807,42977043
42976953,42976887,42977087,42976912,42976826,42977031,42976967,42976873,42977017,42977043
42976953,42976817,42976937,42976912,42977129,42976901,42977097,42976847,42976807,42977010
42976817,42976887,42976937,42977159,42976826,42977031,42976967,42988357,42977043,42976930
42976953,42976887,42976969,42976811,42976826,42976808,42976862,42988357,42977010,42977043
42977093,42976953,42977087,42976881,42977144,42977031,42977097,42976943,42977010,42976809
42976953,42976887,42977087,42976881,42977144,42977031,42977097,42976807,42976977,42976946
42976953,42976887,42976937,42977161,42977144,42977031,42977097,42988357,42977172,42976933
42976817,42976887,42976937,42976881,42977144,42977031,42977128,42988357,42976847,42976873
42976817,42976887,42976937,42977161,42976826,42976901,42976967,42976807,42976977,42976930
42976953,42976849,42976937,42976912,42977144,42977031,42976862,42976847,42976807,42977010
42976817,42976887,42977139,42977161,42977054,42977031,42977128,42976807,42976946,42977050
42976830,42976953,42976937,42977065,42977144,42977031,42977097,42988357,42977043,42977103
42976817,42976887,42976937,42977161,42977144,42976901,42977128,42976847,42976807,42976884
42976953,42976887,42977087,42977161,42977129,42976901,42977128,42976807,42976946,42976943
42976830,42976887,42977087,42976841,42977144,42977039,42977097,42976943,42976908,42976889
42977093,42976887,42976937,42976912,42977144,42977031,42976862,42988357,42977010,42976943
42976953,42976887,42976923,42976912,42976826,42977039,42977170,42988357,42976889,42976908
42976953,42976887,42977087,42977161,42976826,42977031,42977072,42988357,42976889,42976943
42976953,42976887,42977087,42976811,42976826,42977039,42977170,42977043,42976809,42976972
42977080,42976887,42976937,42977161,42977054,42977039,42977128,42976977,42976943,42976908
42976953,42976887,42977087,42977161,42976826,42976808,42976967,42976847,42976807,42976977
42977093,42976887,42976937,42976912,42976896,42976901,42977128,42976807,42976946,42976977
42976817,42976887,42977139,42976912,42976896,42977031,42976869,42988357,42976807,42977050
42976953,42976887,42976969,42976811,42977144,42977031,42976967,42976933,42976930,42976908
42976953,42976887,42977087,42977161,42977144,42977031,42976862,42988357,42976807,42977043
42976953,42976887,42976969,42977161,42977054,42976808,42977128,42976847,42976977,42977043
42976817,42976887,42977087,42976841,42976826,42977031,42977128,42988357,42976873,42976933
42976953,42976887,42976969,42977161,42977054,42976901,42977097,42976946,42976807,42977043
42976830,42976887,42976937,42976912,42976826,42977039,42976967,42977043,42976809,42977017
42976830,42976887,42977139,42976912,42976826,42976963,42977170,42977043,42976889,42976809
42976953,42976849,42976937,42976912,42977129,42977031,42977170,42988357,42976943,42977010
42976953,42976887,42977026,42976811,42977144,42977031,42977097,42976807,42988357,42976930
