P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42977080,42977093,42977139,42976841,42976896,42976914,42976845,42976908,42976943,42976809,,85.13,63.67500019,83.79999924,102.3624992,113.4874969,133.5150002,165.3620061,116.97,48800,1,0,84.7080892,82.87668664,84.04312224,82.21171967,166.7591446,81.87374936,80.04234679,81.20878239,79.37737982,10.51900761,20.04763484
42977093,42976953,42977126,42976894,42976956,42977039,42977170,42976809,42976943,42976889,,87.74,70.63750076,87.02500153,105.3499985,117.9099987,140.1050056,170.353506,146.51,48500,1,0,85.991478,83.45574593,84.97986921,82.44413713,168.1620608,82.43071697,79.8949849,81.41910818,78.8833761,11.58087504,27.53044367
42976830,42976887,42977139,42976860,42976896,42976914,42977170,42976908,42976809,42976889,,89.76,68.07465363,87.44964981,109.0246487,119.8496487,140.9221581,168.4256581,150.7,48900,1,0,86.0653936,83.1648951,84.71566951,81.81517101,169.7482026,82.76279445,79.86229595,81.41307036,78.51257186,12.4084284,2.293794975
42977080,42976849,42977139,42976841,42976896,42976914,42977170,42976943,42977050,42976809,,85.93,65.01250267,83.10000229,104.8000031,115.4574974,135.8100029,166.2555,126.87,48200,1,0,84.90310388,82.8269772,84.09988198,82.02375529,167.195491,81.88761145,79.81148476,81.08438954,79.00826286,12.34184866,-10.24496928
42977093,42976887,42976923,42976912,42976896,42976914,42977170,42976908,42976809,42976943,,91.13,71.72890091,88.79139709,108.0039005,119.0064014,137.4614059,168.2568941,156.13,48800,1,0,86.28215669,83.0917291,84.71331131,81.52288372,170.7184872,82.98625543,79.79582784,81.41741005,78.22698247,13.25568732,3.201726452
42976830,42976887,42977139,42977065,42976896,42976963,42977170,42976908,42976943,42976809,,92.29,73.27465248,90.74964905,110.5621529,121.7796486,142.1421547,166.2056461,153.98,48200,1,0,86.1759084,82.80601365,84.40181162,81.03191687,171.7115186,83.16261128,79.79271653,81.3885145,78.01861974,12.73871913,30.94702959
42977067,42976887,42977139,42977159,42976896,42977039,42977170,42976908,42976889,42976809,,91.09,73.16989899,89.66989899,109.9574013,120.7524029,141.5074036,172.6964006,172.14,49800,1,0,86.99344575,83.68017897,85.48787425,82.17460747,170.3137968,83.07593143,79.76266465,81.57035992,78.25709314,13.86618303,17.47455597
42976830,42977093,42977139,42976841,42976896,42976914,42976845,42976809,42976889,42976943,,86.01,64.77075005,83.48324966,105.5207539,117.8657528,137.1257462,164.2422519,119.47,49100,1,0,84.5590758,82.50909269,83.70924121,81.6592581,167.405932,81.80846485,79.75848174,80.95863026,78.90864715,10.72169946,9.25161913
42976953,42976887,42977087,42977065,42977144,42977031,42977097,42988357,42976943,42976962,,96.67,77.22890091,96.14139938,113.5663986,124.5488976,144.6039001,177.1954062,208.4,48000,1,0,88.86334544,84.28950933,86.56875012,81.994914,173.8994671,84.32021841,79.7463823,82.02562308,77.45178697,16.35938871,33.39544535
42976830,42976953,42976937,42976881,42977129,42976963,42977170,42976889,42976943,42976972,,89.24,70.68924713,88.58925247,107.0392494,118.204248,141.2167397,169.5897336,151.8,48500,1,0,86.09288152,83.23573559,84.82337455,81.96622862,169.2524384,82.59947161,79.74232568,81.32996464,78.47281871,12.70957587,0.202552788
42976830,42976953,42977126,42977065,42976956,42976814,42976822,42976943,42977103,42976850,,87.04,68.69575119,86.05825043,105.7707539,114.4382484,132.8307571,164.4092488,124.9,48500,1,0,84.78552798,82.51683153,83.77870374,81.51000728,168.1184388,82.00673559,79.73803914,80.99991135,78.73121489,8.999631831,13.62767965
42976953,42976887,42976937,42977065,42977129,42977039,42976963,42976943,42976889,42976809,,95.73,78.36640167,96.26639938,116.8663998,129.0914001,152.8688972,173.3078972,192.68,49800,1,0,88.00420826,83.71654526,85.79296869,81.50530569,173.5421922,83.98617755,79.69851455,81.77493798,77.48727498,14.99664691,48.92469943
42976953,42976887,42977087,42976881,42977144,42977031,42977097,42988357,42976943,42976962,,97.18,78.416399,95.84140015,113.8914032,124.3489006,145.2114059,177.0528972,210.93,48500,1,0,88.91641606,84.22964583,86.53554618,81.84877595,174.260067,84.37958488,79.69281464,81.998715,77.31194476,17.09097348,34.96170342
42977093,42976887,42976923,42976841,42976896,42976885,42977170,42976889,42976809,42976908,,89.49,70.84140015,88.41640091,107.1039009,117.306398,136.6439034,167.2968971,147.92,48800,1,0,85.73100491,82.87023874,84.38365495,81.52288877,169.6037854,82.53810625,79.67734008,81.19075629,78.32999011,12.41230479,2.999465913
42976830,42977093,42976923,42976841,42976896,42976914,42977170,42976809,42976889,42976943,,85.83,64.65825081,84.758255,104.0707493,117.3157497,141.1907494,163.824758,119.51,48100,1,0,84.39960421,82.37081046,83.55795942,81.52916568,167.2858421,81.67980211,79.65100837,80.83815733,78.80936358,11.58252381,-3.945472836
42976830,42976849,42977139,42976860,42976896,42977039,42977170,42976908,42976943,42976889,,85.1,65.6582489,85.25824738,105.2707539,117.230751,136.3757462,167.8632458,130.05,48700,1,0,84.89889226,82.89558276,84.21860335,82.21529385,166.4216265,81.61011942,79.60680992,80.92983051,78.92652101,12.33658908,-6.849960238
42976830,42976953,42976937,42976881,42977129,42976963,42977170,42976889,42976908,42976943,,91.17,73.74575424,90.0332489,108.4707527,119.458252,142.8482574,168.2647549,156.88,49500,1,0,86.19665545,82.95043437,84.59810151,81.35188042,170.6987816,82.85220797,79.60598688,81.25365402,78.00743294,13.46970292,27.51755416
42977093,42976887,42976937,42976841,42976896,42976963,42977170,42976908,42976809,42976889,,91.52,73.74140167,90.56640244,109.7038994,121.1213997,144.3564003,169.3429001,163,49500,1,0,86.44081628,83.09099486,84.80249765,81.45267623,170.8551724,82.94462652,79.5948051,81.30630789,77.95648647,14.06612874,23.51156175
42977080,42976887,42977139,42976841,42976896,42976914,42977170,42977050,42976908,42976809,,91.12,69.916399,88.99139786,107.3164005,119.1988991,140.8439003,167.4424062,156.48,49200,1,0,86.04415852,82.82779322,84.44034708,81.22398178,170.7284278,82.81030839,79.5939431,81.20649695,77.99013166,13.49864014,14.30757791
42976830,42976887,42977139,42976841,42976896,42976963,42977170,42977050,42976809,42976943,,93.02,71.93714714,91.24964905,111.7121525,121.8521519,142.4171577,166.9541461,162.18,48900,1,0,86.34230369,82.75070462,84.44100643,80.84940736,172.1149833,83.17269552,79.58109645,81.27139826,77.67979919,14.10027525,10.5167307
42976830,42976887,42976937,42976912,42976896,42977039,42976963,42976943,42976908,42976809,,93.87,75.73714828,93.94964981,114.2121468,124.9371506,145.8446518,170.4091582,176.01,48000,1,0,87.07741414,83.2128202,85.09196556,81.22737162,172.4271613,83.42542667,79.56083273,81.43997808,77.57538414,15.46088346,61.87219024
42977093,42976887,42977126,42977065,42976896,42977039,42977170,42976943,42976908,42976889,,90.26,71.56640053,90.09140015,109.3539009,119.7639019,142.553894,167.0478941,149.6,49100,1,0,85.78625747,82.74628637,84.3033665,81.26339539,170.1413942,82.59790804,79.55793693,81.11501707,78.07504596,11.43074416,34.07954872
42977093,42976887,42976937,42976912,42977129,42976963,42976862,42976908,42977010,42976943,,92.35,71.42889977,91.19140244,110.1039009,121.9638988,142.1964058,170.1479031,168.02,48400,1,0,86.71110269,83.15484254,84.94970504,81.39344489,171.3620859,83.08791286,79.53165271,81.3265152,77.77025505,14.24215101,60.00897884
42976830,42976817,42976937,42976841,42976896,42976914,42976845,42977050,42976956,42977103,,88.43,67.82550049,86.80049896,106.3380013,116.7754974,133.6305031,164.2259944,133.6,48000,1,0,84.92682266,82.32597735,83.67835236,81.07750705,169.0655655,82.11816791,79.5173226,80.86969761,78.2688523,11.42427693,46.71720266
42976953,42976887,42976923,42977159,42977054,42977039,42977170,42976943,42976889,42977010,,94.09,77.35339928,93.05340195,112.4908981,122.3609005,144.1083939,174.7539027,193.41,49300,1,0,87.81397791,83.77052371,85.84798577,81.80453158,172.2090812,83.54758386,79.50412967,81.58159173,77.53813753,14.95769603,18.92035753
42977093,42976849,42976937,42976881,42976896,42977039,42977170,42976943,42976889,42976908,,87.53,69.13750076,87.97499847,105.4000015,118.0575024,137.6075027,166.401494,135.44,50000,1,0,85.08880432,82.60242891,84.0033313,81.51695588,168.2380654,81.97157017,79.48519476,80.88609715,78.39972173,13.01888955,7.530442625
42976830,42976887,42977139,42976841,42976896,42977039,42976845,42976943,42976908,42977050,,93.08,72.84964943,91.94964981,113.687151,124.787149,139.6796577,166.949646,162.43,50000,1,0,86.303197,82.67428081,84.38007332,80.75115713,172.1326982,83.10894315,79.48002696,81.18581947,77.55690328,13.15502112,55.83518147
42977093,42976887,42977087,42976881,42977144,42977031,42977097,42977172,42976943,42976889,,91.83,72.39139938,91.69139862,110.9914017,121.656403,143.7763947,174.5979001,181.34,49800,1,0,87.28881537,83.6878575,85.65440035,82.05344248,170.5966901,83.02360181,79.42264394,81.3891868,77.78822892,15.25398053,24.7551024
42977093,42976887,42977139,42977159,42976896,42977039,42976963,42976908,42976809,42976943,,90.55,72.67889977,89.69140244,110.6163998,122.7564014,140.8038971,167.6644032,154.69,48000,1,0,85.8743303,82.72199637,84.33758183,81.1852479,170.2597492,82.5643224,79.41198848,81.02757393,77.87524001,12.46769837,25.93841255
42976953,42976887,42977126,42977065,42977144,42976885,42977097,42977172,42976943,42976978,,92.75,76.27889824,94.34140015,110.8539009,119.6714027,140.0513969,170.0418971,172,48000,1,0,86.71483739,83.05041956,84.87614178,81.21172395,171.6250088,83.07636634,79.41194852,81.23767074,77.57325291,10.8579398,16.24390334
42977093,42976849,42977139,42976841,42976896,42976914,42977170,42976943,42977050,42976809,,86.22,64.58749962,83,104.0125008,114.8000031,136.5500031,163.9074939,123.92,49000,1,0,84.36508925,82.19119661,83.43339813,81.2595055,167.4922633,81.57017581,79.39628317,80.63848469,78.46459206,12.04592903,-4.483341426
42976953,42976887,42977087,42977065,42977144,42977031,42977097,42988357,42976809,42976943,,97.14,77.22890091,95.86640167,114.7414017,126.9563984,146.3163971,176.3789001,211.39,48000,1,0,88.64542103,83.90981806,86.22354113,81.48793816,174.2119573,84.12613175,79.39052878,81.70425184,76.96864887,16.96506527,34.47118402
42977093,42976953,42976923,42976894,42976956,42977039,42977170,42976943,42976889,42976815,,86.24,68.97500038,85.95000076,105.1124992,118.2725002,137.4649971,170.0530031,144.37,48400,1,0,85.37569259,83.02180799,84.52279263,82.16890803,166.9909292,81.72563862,79.37175402,80.87273866,78.51885406,11.02092828,29.74214554
42976830,42976887,42976923,42976841,42976896,42977039,42977170,42977043,42976809,42976889,,92.21,73.33715439,92.59965134,111.7996521,122.4146503,144.3521553,173.2041461,179.44,48500,1,0,87.08842936,83.42566344,85.36532498,81.70255906,170.958863,82.99254913,79.32978321,81.26944475,77.60667883,15.32917987,31.8204999
42977093,42976887,42976937,42976912,42977129,42976903,42977170,42976809,42977010,42976943,,91.86,71.82889938,89.81639862,109.4039001,119.4638988,138.3939034,169.2943971,164.82,48000,1,0,86.36731262,82.8826202,84.64297172,81.1582793,171.0334209,82.81059895,79.32590653,81.08625805,77.60156563,13.3514195,21.69569731
42976953,42976887,42976923,42977065,42977129,42977039,42977170,42976972,42977010,42976943,,93.7,75.78489876,92.54740143,110.3349018,119.4799038,144.6324059,170.5288998,180.54,48900,1,0,86.89978655,82.98488475,84.90111584,80.98621404,172.2150168,83.14976402,79.23486222,81.1510933,77.2361915,13.58074335,19.74648833
42976830,42976887,42976825,42976912,42977129,42977031,42977170,42976889,42977010,42976943,,92.85,73.88715172,90.699646,110.7121468,122.4146503,141.699646,171.055152,175.03,48500,1,0,86.79186938,83.02354658,84.92414518,81.15582239,171.5564167,82.95779778,79.18947498,81.09007358,77.32175079,13.33269579,6.59673661
42977067,42977093,42976923,42976841,42976896,42977039,42976845,42976943,42976908,42977050,,85.38,64.87850189,85.00350189,104.8034973,115.933503,134.1660034,166.6650034,132.15,48300,1,0,84.54507281,82.41206568,83.75262429,81.61961716,166.6138001,81.31584547,79.18283834,80.52339695,78.39038983,11.45405678,11.58378124
42977093,42976887,42976923,42976841,42976896,42976963,42977170,42976943,42977050,42976889,,90.35,72.31640053,90.26639938,108.2038975,121.1988991,143.4864059,167.6099002,157.21,49200,1,0,85.70883767,82.5406516,84.17280228,81.00461621,170.0642976,82.34842105,79.18023498,80.81238565,77.64419958,13.50754846,21.52789533
42977093,42976887,42976937,42977065,42976896,42976885,42976856,42976943,42976962,42976978,,92.04,73.19139862,90.34140015,108.4039021,121.0989006,137.1439034,160.1924062,136.08,48500,1,0,84.81232728,81.50131811,82.9142076,79.60319843,171.874434,82.47177845,79.16076928,80.57365878,77.26264961,9.382038976,33.43410194
42976830,42976887,42977139,42977065,42976896,42977039,42977170,42976908,42976943,42976962,,93.14,73.18714714,92.22465134,111.1496506,121.9896503,141.8046524,164.4076581,157.52,49500,1,0,85.73417754,82.08343303,83.72686055,80.07611603,172.3061246,82.811212,79.16046749,80.803895,77.15315049,13.02495371,40.85668325
42976953,42976887,42976937,42977065,42977144,42976885,42976856,42976943,42976962,42976978,,96.55,77.87890244,95.46640015,114.5538979,124.3639004,141.1814034,165.5984001,174.88,49700,1,0,86.62287159,82.2470312,84.11293357,79.73709319,174.6287512,83.53510249,79.15926211,81.02516448,76.6493241,11.15445899,28.0769974
42976953,42976817,42976937,42977065,42976956,42976814,42976822,42976850,42976962,42977103,,89.84,70.85474777,89.09225082,107.4297523,117.8122505,137.2947433,165.4702545,147.21,49800,1,0,85.22275371,82.20322065,83.72779592,80.70826286,169.8655294,82.14398569,79.12445263,80.6490279,77.62949485,10.96555789,22.77143598
42976830,42976887,42976937,42976912,42976896,42976914,42977097,42977072,42977010,42976943,,94,75.23714828,93.29964828,113.4621525,123.607148,140.699646,170.9016582,181.62,49700,1,0,86.96329684,82.94764697,84.90933386,80.89368399,172.3675869,83.13219913,79.11654926,81.07823615,77.06258628,15.69362857,38.04688156
42977093,42976887,42976937,42976841,42976896,42977039,42976963,42976889,42977050,42976809,,91.36,74.32889938,92.56639862,111.9413986,122.2913971,142.2139061,169.2094061,166.72,48200,1,0,86.13841787,82.70084747,84.46065235,81.02308195,170.6287112,82.53676875,79.09919834,80.85900323,77.42143282,14.48488569,18.65786463
42977093,42976887,42976923,42976841,42976896,42977039,42977170,42976809,42976943,42977050,,91.87,72.92889977,90.74140167,110.1414032,120.498901,143.2988976,165.8539001,158.66,48700,1,0,85.67258961,82.21773864,83.86760056,80.41274959,171.2625162,82.52799288,79.07314191,80.72300383,77.26815286,13.73703025,23.3566463
42977093,42976887,42977139,42976860,42976896,42976914,42976845,42976943,42976908,42976809,,89.4,68.416399,86.04140091,105.8039017,118.2213993,139.7688942,164.6499031,143.1,49600,1,0,84.9627774,82.03783706,83.51476866,80.58982832,169.6037101,81.97999134,79.055051,80.5319826,77.60704227,10.71813169,4.828216508
42977093,42976887,42976937,42976841,42976896,42976914,42977170,42977050,42976860,42976809,,90.62,70.82889938,87.74140167,106.6039009,117.556398,134.8589005,165.4049031,151.4,48900,1,0,85.33103142,82.13546516,83.70668557,80.51111931,170.4052918,82.24171606,79.0461498,80.6173702,77.42180395,12.31737242,13.02958131
42976830,42976953,42976923,42976894,42976956,42976814,42977170,42976943,42976815,42977103,,87.45,69.34574699,85.75825119,104.1082458,113.8807472,133.7532516,164.262755,133.87,48100,1,0,84.49293663,81.9693507,83.33382259,80.81023666,168.2459979,81.55863499,79.03504906,80.39952095,77.87593502,10.04299558,19.18704659
42976953,42976887,42976937,42977065,42977129,42976885,42976856,42976943,42976962,42976978,,95.53,76.52889824,94.29139709,113.4289017,123.2138988,140.1464027,163.5418971,164.39,49100,1,0,86.00926419,81.86434574,83.60970543,79.46478699,174.0419985,83.17274387,79.02782542,80.77318511,76.62826667,10.31943949,39.84117508
42976830,42977093,42976923,42976841,42976896,42977031,42977097,42976809,42976908,42976943,,88.46,67.33324814,86.95825195,106.8082504,116.5732502,134.9457489,166.6167459,143.43,48700,1,0,85.08244386,82.28605083,83.80073489,81.00434185,168.7652956,81.82010066,79.02370762,80.53839168,77.74199864,13.58432903,23.64490777
42976830,42976887,42977139,42976841,42976896,42976963,42977170,42976943,42976908,42976809,,93.04,72.23714828,91.34965515,111.1621494,123.607148,142.0821495,165.4061581,162.71,49800,1,0,85.81045876,82.11793506,83.81491346,80.12238975,172.1178622,82.71506885,79.02254514,80.71952355,77.02699984,14.16678336,26.7387718
42977093,42976953,42977087,42976894,42976956,42977039,42977170,42976809,42976943,42976889,,88.91,70.26250267,88.10000229,106.9874973,118.5075005,137.7024971,168.717997,155.73,48900,1,0,85.51232509,82.56168221,84.18872276,81.23807988,168.9058053,81.95480577,79.00416289,80.63120344,77.68056056,13.55049427,30.65007627
42976953,42976887,42977087,42977065,42977144,42977031,42977097,42988357,42977010,42976943,,98.14,78.37890244,97.51639938,115.6913986,126.1139004,147.0488976,176.1018971,218.24,49300,1,0,88.60565626,83.57643327,85.97858732,80.94936433,174.8467013,84.02626304,78.99704004,81.3991941,76.3699711,17.88776719,45.88686824
42977080,42976953,42976923,42976894,42976956,42976814,42977170,42976809,42976889,42976943,,87.89,69.15000153,86.65000153,105.5125008,116.3649982,139.0550026,167.7510001,149.1,49400,1,0,85.13206204,82.40860019,83.94707179,81.22360994,168.2551051,81.7016375,78.97817565,80.51664725,77.7931854,12.70231464,12.7670899
42976830,42976887,42976937,42976912,42977129,42976963,42977170,42976972,42976943,42976889,,90.43,72.85565186,90.00564957,111.5806503,122.2806484,140.4531464,170.2411517,166.48,48000,1,0,86.06020635,82.75254841,84.52307899,81.21542106,169.8524663,82.28574195,78.97808401,80.7486146,77.44095666,14.03250807,17.70258993
42976830,42976887,42976923,42976881,42976896,42977031,42977170,42976908,42976943,42976809,,94.24,73.949646,92.09965134,110.0121498,122.1571499,143.5071495,165.252149,166.54,48600,1,0,85.96301014,81.99856064,83.76637619,79.8019267,172.9501151,82.85619744,78.89174794,80.65956349,76.695114,13.97997091,23.57179374
42976830,42976887,42977139,42976881,42976896,42976914,42976845,42976943,42976908,42977050,,92.43,71.63715172,89.94964981,112.2121506,122.26465,135.9121582,161.9511459,148.99,49400,1,0,85.04194397,81.53266845,83.07350256,79.56422703,171.9350711,82.38788304,78.87860752,80.41944163,76.91016611,11.54977955,33.97197127
42976953,42977093,42977126,42976881,42976956,42976814,42976822,42976943,42977103,42976850,,86.64,68.53750229,84.94999695,105.5750008,115.1149982,135.3825058,162.426994,125.34,50000,1,0,83.94522062,81.59719177,82.86425023,80.51622137,167.7834239,81.22501562,78.87698676,80.14404523,77.79601637,9.236389401,25.48654377
42977093,42976953,42976923,42976894,42976956,42977039,42976822,42976908,42976809,42976943,,87.58,68.58749962,85.25,106.5750027,118.1999969,137.8,166.257,143.06,48600,1,0,84.76377573,82.11563799,83.59089288,80.94275515,168.1299407,81.51089393,78.8627562,80.33801108,77.68987335,11.72934607,12.86177635
42976830,42976953,42976923,42976894,42976956,42977039,42976822,42976943,42976908,42976889,,88.29,71.52075005,88.30825043,105.5332508,118.6157463,140.6282463,167.419749,150.23,49400,1,0,85.09392415,82.26626259,83.82739136,80.9997298,168.5344331,81.67707063,78.84940907,80.41053784,77.58287628,12.44854538,33.93751383
42976953,42976887,42976937,42976881,42977129,42976963,42976862,42976807,42977010,42976948,,95.64,75.87889862,93.11640167,112.228899,123.2988976,142.1489029,171.5503972,194.05,49200,1,0,87.26828104,82.83428643,84.93988087,80.50588627,173.4108056,83.27989789,78.84590329,80.95149773,76.51750312,14.73599544,37.25940883
42976830,42976887,42976937,42976912,42977129,42977039,42977170,42977010,42976889,42976933,,92.72,73.58715439,92.32464981,112.8246517,122.8321495,142.8821548,170.2056461,177.69,48100,1,0,86.43956472,82.62854346,84.53361357,80.72259231,171.4419649,82.63030553,78.81928427,80.72435438,76.91333312,15.74535933,16.82911515
42977093,42976887,42977139,42976841,42976896,42976963,42977170,42976889,42976908,42976809,,90.2,70.6414032,89.54139709,108.1913986,121.4788986,141.9464058,166.8564001,158.13,49600,1,0,85.36755463,82.1576573,83.79745305,80.58755572,169.9272666,82.01826895,78.80837163,80.44816738,77.23827005,13.70356322,26.32136047
