CPT_ID,CPT_Name,CPT_Salary,CPT_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42954636,Jaylen Brown,15300,75.00,42954604,Tyrese Maxey,10000,42.86,42954605,Paul George,8800,34.11,42954609,Derrick White,7000,33.39,42954611,Quentin Grimes,4800,13.74,42954614,Jordan Walsh,3400,15.26,214.36,49300,31.6,3.1597e+1
42954635,Joel Embiid,15600,72.58,42954604,Tyrese Maxey,10000,42.86,42954605,Paul George,8800,34.11,42954609,Derrick White,7000,33.39,42954610,Neemias Queta,5600,24.20,42954616,Baylor Scheierman,2200,15.04,222.18,49200,37.8,3.7755e+1
42954641,Kelly Oubre Jr.,11100,35.07,42954603,Jaylen Brown,10200,50.00,42954604,Tyrese Maxey,10000,42.86,42954605,Paul George,8800,34.11,42954609,Derrick White,7000,33.39,42954616,Baylor Scheierman,2200,15.04,210.47,49300,37.9,3.7867e+1
42954635,Joel Embiid,15600,72.58,42954604,Tyrese Maxey,10000,42.86,42954605,Paul George,8800,34.11,42954608,Kelly Oubre Jr.,7400,23.38,42954609,Derrick White,7000,33.39,42954620,Justin Edwards,1200,5.83,212.15,50000,29.2,2.9188e+1
42954635,Joel Embiid,15600,72.58,42954604,Tyrese Maxey,10000,42.86,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954609,Derrick White,7000,33.39,42954628,Hugo Gonzalez,1000,2.48,211.99,49600,30.5,3.0523e+1
42954635,Joel Embiid,15600,72.58,42954605,Paul George,8800,34.11,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954609,Derrick White,7000,33.39,42954614,Jordan Walsh,3400,15.26,211.80,50000,30.6,3.0603e+1
42954636,Jaylen Brown,15300,75.00,42954604,Tyrese Maxey,10000,42.86,42954606,VJ Edgecombe,8200,27.60,42954609,Derrick White,7000,33.39,42954611,Quentin Grimes,4800,13.74,42954612,Nikola Vucevic,4400,18.94,211.53,49700,29.7,2.9667e+1
42954635,Joel Embiid,15600,72.58,42954604,Tyrese Maxey,10000,42.86,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954610,Neemias Queta,5600,24.20,42954614,Jordan Walsh,3400,15.26,211.36,49800,30.6,3.0640e+1
42954636,Jaylen Brown,15300,75.00,42954605,Paul George,8800,34.11,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954609,Derrick White,7000,33.39,42954615,Andre Drummond,2800,7.76,210.94,49900,29.6,2.9582e+1
42954636,Jaylen Brown,15300,75.00,42954605,Paul George,8800,34.11,42954606,VJ Edgecombe,8200,27.60,42954608,Kelly Oubre Jr.,7400,23.38,42954609,Derrick White,7000,33.39,42954616,Baylor Scheierman,2200,15.04,208.52,48900,30.4,3.0433e+1
42954636,Jaylen Brown,15300,75.00,42954605,Paul George,8800,34.11,42954606,VJ Edgecombe,8200,27.60,42954609,Derrick White,7000,33.39,42954610,Neemias Queta,5600,24.20,42954611,Quentin Grimes,4800,13.74,208.04,49700,29.0,2.8995e+1
42954635,Joel Embiid,15600,72.58,42954605,Paul George,8800,34.11,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954610,Neemias Queta,5600,24.20,42954614,Jordan Walsh,3400,15.26,206.83,49400,29.7,2.9673e+1
42954635,Joel Embiid,15600,72.58,42954605,Paul George,8800,34.11,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954609,Derrick White,7000,33.39,42954617,Luka Garza,1800,5.62,206.38,49200,28.8,2.8772e+1
42954635,Joel Embiid,15600,72.58,42954605,Paul George,8800,34.11,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954610,Neemias Queta,5600,24.20,42954612,Nikola Vucevic,4400,18.94,206.29,49600,29.1,2.9110e+1
42954635,Joel Embiid,15600,72.58,42954605,Paul George,8800,34.11,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954616,Baylor Scheierman,2200,15.04,205.79,50000,28.7,2.8698e+1
42954635,Joel Embiid,15600,72.58,42954605,Paul George,8800,34.11,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954612,Nikola Vucevic,4400,18.94,42954613,Sam Hauser,4200,18.90,205.21,49000,29.6,2.9555e+1
42954636,Jaylen Brown,15300,75.00,42954605,Paul George,8800,34.11,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954609,Derrick White,7000,33.39,42954620,Justin Edwards,1200,5.83,204.79,47500,29.0,2.8957e+1
42954635,Joel Embiid,15600,72.58,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954609,Derrick White,7000,33.39,42954610,Neemias Queta,5600,24.20,42954611,Quentin Grimes,4800,13.74,204.59,49000,29.2,2.9182e+1
42954636,Jaylen Brown,15300,75.00,42954605,Paul George,8800,34.11,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954610,Neemias Queta,5600,24.20,42954611,Quentin Grimes,4800,13.74,203.51,49700,27.0,2.6953e+1
42954636,Jaylen Brown,15300,75.00,42954605,Paul George,8800,34.11,42954606,VJ Edgecombe,8200,27.60,42954608,Kelly Oubre Jr.,7400,23.38,42954610,Neemias Queta,5600,24.20,42954613,Sam Hauser,4200,18.90,203.19,49500,27.1,2.7135e+1
42954637,Tyrese Maxey,15000,64.29,42954605,Paul George,8800,34.11,42954607,Payton Pritchard,7800,33.08,42954609,Derrick White,7000,33.39,42954610,Neemias Queta,5600,24.20,42954611,Quentin Grimes,4800,13.74,202.81,49000,30.3,3.0348e+1
42954637,Tyrese Maxey,15000,64.29,42954605,Paul George,8800,34.11,42954606,VJ Edgecombe,8200,27.60,42954609,Derrick White,7000,33.39,42954610,Neemias Queta,5600,24.20,42954612,Nikola Vucevic,4400,18.94,202.53,49000,29.8,2.9790e+1
42954636,Jaylen Brown,15300,75.00,42954605,Paul George,8800,34.11,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954611,Quentin Grimes,4800,13.74,42954612,Nikola Vucevic,4400,18.94,202.47,49300,26.7,2.6658e+1
42954637,Tyrese Maxey,15000,64.29,42954605,Paul George,8800,34.11,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954610,Neemias Queta,5600,24.20,42954613,Sam Hauser,4200,18.90,202.18,49600,29.7,2.9650e+1
42954635,Joel Embiid,15600,72.58,42954605,Paul George,8800,34.11,42954608,Kelly Oubre Jr.,7400,23.38,42954609,Derrick White,7000,33.39,42954610,Neemias Queta,5600,24.20,42954611,Quentin Grimes,4800,13.74,201.40,49200,27.0,2.6978e+1
42954637,Tyrese Maxey,15000,64.29,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954609,Derrick White,7000,33.39,42954612,Nikola Vucevic,4400,18.94,200.68,49800,27.3,2.7312e+1
42954635,Joel Embiid,15600,72.58,42954605,Paul George,8800,34.11,42954606,VJ Edgecombe,8200,27.60,42954609,Derrick White,7000,33.39,42954611,Quentin Grimes,4800,13.74,42954612,Nikola Vucevic,4400,18.94,200.36,48800,26.7,2.6683e+1
42954635,Joel Embiid,15600,72.58,42954606,VJ Edgecombe,8200,27.60,42954608,Kelly Oubre Jr.,7400,23.38,42954609,Derrick White,7000,33.39,42954610,Neemias Queta,5600,24.20,42954613,Sam Hauser,4200,18.90,200.05,48000,28.2,2.8202e+1
42954635,Joel Embiid,15600,72.58,42954605,Paul George,8800,34.11,42954607,Payton Pritchard,7800,33.08,42954609,Derrick White,7000,33.39,42954613,Sam Hauser,4200,18.90,42954615,Andre Drummond,2800,7.76,199.82,46200,30.4,3.0368e+1
42954635,Joel Embiid,15600,72.58,42954605,Paul George,8800,34.11,42954607,Payton Pritchard,7800,33.08,42954609,Derrick White,7000,33.39,42954610,Neemias Queta,5600,24.20,42954618,Dominick Barlow,1600,2.13,199.49,46400,30.5,3.0533e+1
42954635,Joel Embiid,15600,72.58,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954609,Derrick White,7000,33.39,42954611,Quentin Grimes,4800,13.74,42954613,Sam Hauser,4200,18.90,195.07,46800,27.3,2.7303e+1
42954638,Paul George,13200,51.17,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954609,Derrick White,7000,33.39,42954610,Neemias Queta,5600,24.20,192.82,49200,27.3,2.7260e+1
42954635,Joel Embiid,15600,72.58,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954609,Derrick White,7000,33.39,42954615,Andre Drummond,2800,7.76,197.79,48800,25.0,2.5037e+1
42954636,Jaylen Brown,15300,75.00,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954610,Neemias Queta,5600,24.20,42954615,Andre Drummond,2800,7.76,191.02,47100,23.8,2.3800e+1
42954635,Joel Embiid,15600,72.58,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954612,Nikola Vucevic,4400,18.94,42954614,Jordan Walsh,3400,15.26,190.84,46800,24.5,2.4527e+1
42954636,Jaylen Brown,15300,75.00,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954609,Derrick White,7000,33.39,42954610,Neemias Queta,5600,24.20,42954612,Nikola Vucevic,4400,18.94,212.21,48300,33.0,3.3048e+1
42954636,Jaylen Brown,15300,75.00,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954609,Derrick White,7000,33.39,42954610,Neemias Queta,5600,24.20,42954613,Sam Hauser,4200,18.90,212.17,48100,33.8,3.3788e+1
42954636,Jaylen Brown,15300,75.00,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954610,Neemias Queta,5600,24.20,42954612,Nikola Vucevic,4400,18.94,202.20,48700,27.4,2.7437e+1
42954636,Jaylen Brown,15300,75.00,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954610,Neemias Queta,5600,24.20,42954613,Sam Hauser,4200,18.90,202.16,48500,28.2,2.8177e+1
42954636,Jaylen Brown,15300,75.00,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954610,Neemias Queta,5600,24.20,42954614,Jordan Walsh,3400,15.26,198.52,47700,26.8,2.6838e+1
42954636,Jaylen Brown,15300,75.00,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954612,Nikola Vucevic,4400,18.94,42954613,Sam Hauser,4200,18.90,196.90,47300,26.7,2.6720e+1
42954636,Jaylen Brown,15300,75.00,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954608,Kelly Oubre Jr.,7400,23.38,42954613,Sam Hauser,4200,18.90,42954614,Jordan Walsh,3400,15.26,193.22,46300,26.1,2.6122e+1
42954635,Joel Embiid,15600,72.58,42954606,VJ Edgecombe,8200,27.60,42954607,Payton Pritchard,7800,33.08,42954610,Neemias Queta,5600,24.20,42954612,Nikola Vucevic,4400,18.94,42954614,Jordan Walsh,3400,15.26,191.66,45000,28.0,2.8047e+1
