P,P,C,1B,2B,3B,SS,OF,OF,OF
42643661,42643658,42643667,42643755,42643742,42643770,42643678,42643670,42643716,42643694
42643656,42643649,42643717,42643685,42643714,42643681,42643869,42643721,42643800,42643690
42643661,42643651,42643787,42643706,42643714,42643700,42643683,42643665,42643719,42643806
42643657,42643649,42643710,42643693,42643688,42643836,42643740,42643702,42643759,42643699
42643652,42643658,42643832,42643669,42643786,42643720,42643678,42643664,42643745,42643762
42643662,42643649,42643795,42643684,42643830,42643709,42643678,42643793,42643666,42643694
42643660,42643649,42643768,42643671,42643814,42643707,42643799,42643730,42643767,42643665
42643652,42643649,42643667,42643676,42643814,42643735,42643748,42643759,42643772,42643756
42643652,42643656,42643717,42643684,42643736,42643709,42643825,42643745,42643713,42643666
42643658,42643649,42643851,42643747,42643757,42643750,42643700,42643665,42643698,42643711
42643657,42643649,42643832,42643695,42643736,42643836,42643705,42643664,42643702,42643749
42643660,42643649,42643717,42643708,42643688,42643766,42643705,42643670,42643702,42643870
42643652,42643649,42643889,42643693,42643714,42643681,42643869,42643821,42643721,42643665
42643658,42643653,42643695,42643693,42643797,42643817,42643683,42643664,42643719,42643726
42643654,42643649,42643689,42643755,42643815,42643830,42643678,42643716,42643794,42643672
42643652,42643658,42643682,42643704,42643765,42643750,42643784,42643672,42643794,42643666
42643658,42643649,42643717,42643708,42643809,42643709,42643727,42643870,42643666,42643690
42643652,42643660,42643807,42643671,42643830,42643770,42643678,42643664,42643716,42643698
42643661,42643654,42643832,42643704,42643736,42643720,42643697,42643703,42643664,42643712
42643657,42643650,42643787,42643706,42643786,42643700,42643683,42643665,42643806,42643726
42643652,42643661,42643832,42643669,42643798,42643691,42643723,42643745,42643664,42643703
42643652,42643651,42643679,42643708,42643736,42643817,42643683,42643842,42643687,42643726
42643658,42643650,42643807,42643693,42643714,42643681,42643700,42643793,42643815,42643665
42643662,42643660,42643807,42643695,42643688,42643770,42643678,42643716,42643670,42643665
42643651,42643650,42643682,42643704,42643736,42643876,42643678,42643870,42643699,42643713
42643654,42643660,42643787,42643706,42643797,42643691,42643678,42643670,42643719,42643687
42643652,42643654,42643682,42643739,42643742,42643725,42643697,42643716,42643699,42643762
42643656,42643650,42643832,42643669,42643773,42643766,42643723,42643745,42643664,42643711
42643651,42643660,42643807,42643695,42643830,42643770,42643705,42643664,42643670,42643716
42643658,42643656,42643695,42643676,42643688,42643770,42643705,42643745,42643702,42643692
42643652,42643661,42643682,42643669,42643736,42643876,42643697,42643713,42643780,42643666
42643652,42643654,42643832,42643755,42643830,42643700,42643678,42643793,42643670,42643665
42643662,42643651,42643832,42643669,42643761,42643681,42643825,42643703,42643664,42643721
42643661,42643651,42643667,42643706,42643765,42643735,42643683,42643726,42643687,42643806
42643655,42643658,42643832,42643669,42643736,42643714,42643825,42643664,42643821,42643665
42643652,42643658,42643717,42643684,42643809,42643766,42643854,42643670,42643666,42643690
42643657,42643656,42643724,42643693,42643714,42643700,42643697,42643665,42643772,42643759
42643652,42643654,42643832,42643733,42643736,42643735,42643697,42643745,42643664,42643711
42643652,42643661,42643737,42643704,42643830,42643770,42643700,42643670,42643716,42643665
42643661,42643650,42643807,42643747,42643773,42643691,42643678,42643670,42643698,42643711
42643658,42643651,42643832,42643733,42643736,42643720,42643697,42643712,42643664,42643745
42643662,42643658,42643682,42643755,42643688,42643691,42643678,42643670,42643793,42643698
42643652,42643658,42643689,42643693,42643757,42643700,42643881,42643672,42643794,42643665
42643661,42643656,42643667,42643708,42643736,42643700,42643881,42643703,42643712,42643664
42643651,42643656,42643667,42643755,42643815,42643766,42643678,42643793,42643670,42643730
42643661,42643660,42643682,42643706,42643814,42643876,42643683,42643664,42643665,42643726
42643654,42643653,42643787,42643669,42643815,42643770,42643678,42643670,42643716,42643719
42643661,42643658,42643682,42643704,42643742,42643725,42643876,42643664,42643672,42643699
42643652,42643658,42643851,42643671,42643736,42643691,42643825,42643745,42643664,42643698
42643652,42643658,42643689,42643722,42643742,42643681,42643697,42643672,42643721,42643821
42643652,42643651,42643787,42643733,42643797,42643766,42643683,42643745,42643664,42643726
42643654,42643661,42643667,42643706,42643797,42643817,42643678,42643670,42643687,42643726
42643652,42643661,42643807,42643669,42643830,42643770,42643697,42643670,42643716,42643666
42643655,42643656,42643832,42643669,42643714,42643681,42643869,42643664,42643745,42643703
42643654,42643656,42643682,42643755,42643830,42643725,42643678,42643716,42643670,42643694
42643652,42643656,42643832,42643704,42643736,42643750,42643743,42643664,42643672,42643794
42643652,42643658,42643667,42643676,42643765,42643864,42643678,42643730,42643781,42643692
42643661,42643651,42643710,42643676,42643791,42643735,42643683,42643664,42643772,42643759
42643657,42643652,42643689,42643706,42643742,42643750,42643683,42643776,42643672,42643726
42643657,42643656,42643710,42643693,42643736,42643714,42643740,42643741,42643665,42643698
42643651,42643650,42643832,42643669,42643742,42643864,42643825,42643815,42643670,42643664
42643651,42643656,42643689,42643722,42643688,42643681,42643678,42643721,42643800,42643821
42643661,42643658,42643682,42643669,42643798,42643725,42643697,42643664,42643703,42643780
42643652,42643653,42643807,42643676,42643791,42643727,42643678,42643712,42643772,42643687
42643652,42643654,42643682,42643739,42643798,42643681,42643683,42643780,42643687,42643762
42643658,42643651,42643807,42643708,42643815,42643727,42643678,42643716,42643670,42643690
42643654,42643650,42643807,42643669,42643736,42643770,42643678,42643815,42643664,42643793
42643661,42643654,42643717,42643676,42643830,42643770,42643678,42643670,42643793,42643666
42643662,42643651,42643787,42643669,42643757,42643817,42643683,42643664,42643719,42643726
42643658,42643656,42643667,42643676,42643714,42643735,42643700,42643665,42643756,42643885
42643652,42643654,42643717,42643669,42643736,42643766,42643854,42643664,42643842,42643690
42643652,42643660,42643787,42643685,42643797,42643681,42643683,42643665,42643726,42643806
42643654,42643658,42643679,42643708,42643797,42643817,42643683,42643670,42643687,42643726
42643652,42643660,42643682,42643747,42643736,42643750,42643723,42643745,42643664,42643713
42643658,42643650,42643768,42643867,42643773,42643691,42643678,42643670,42643716,42643687
42643654,42643658,42643832,42643669,42643786,42643714,42643700,42643703,42643745,42643665
42643652,42643661,42643710,42643755,42643830,42643770,42643678,42643670,42643664,42643772
42643660,42643651,42643682,42643739,42643797,42643725,42643683,42643687,42643719,42643726
42643661,42643650,42643667,42643676,42643736,42643864,42643825,42643664,42643692,42643801
42643657,42643654,42643787,42643693,42643714,42643817,42643683,42643672,42643719,42643687
42643652,42643663,42643682,42643708,42643830,42643725,42643678,42643670,42643712,42643716
42643658,42643656,42643689,42643669,42643742,42643750,42643847,42643664,42643794,42643672
42643658,42643660,42643902,42643684,42643809,42643709,42643678,42643670,42643694,42643666
42643652,42643661,42643768,42643669,42643668,42643766,42643727,42643664,42643730,42643870
42643652,42643650,42643807,42643755,42643736,42643770,42643697,42643716,42643670,42643692
42643658,42643660,42643737,42643693,42643757,42643691,42643700,42643665,42643711,42643698
42643652,42643658,42643717,42643684,42643847,42643709,42643678,42643745,42643699,42643690
42643657,42643658,42643679,42643685,42643668,42643681,42643683,42643721,42643821,42643800
42643651,42643656,42643832,42643669,42643803,42643707,42643799,42643703,42643664,42643730
42643652,42643658,42643682,42643739,42643736,42643725,42643876,42643703,42643699,42643666
42643657,42643652,42643787,42643706,42643797,42643750,42643683,42643719,42643666,42643690
42643654,42643658,42643689,42643693,42643688,42643830,42643678,42643793,42643670,42643716
42643662,42643656,42643710,42643693,42643814,42643714,42643740,42643664,42643665,42643772
42643652,42643658,42643787,42643669,42643786,42643817,42643683,42643664,42643687,42643806
42643657,42643656,42643682,42643671,42643803,42643707,42643799,42643672,42643730,42643692
42643652,42643658,42643807,42643708,42643797,42643727,42643683,42643687,42643726,42643666
42643660,42643651,42643807,42643669,42643668,42643830,42643678,42643670,42643793,42643772
42643663,42643656,42643667,42643676,42643736,42643735,42643748,42643664,42643712,42643756
42643652,42643654,42643689,42643669,42643742,42643685,42643825,42643745,42643672,42643802
42643652,42643651,42643807,42643693,42643714,42643770,42643697,42643716,42643670,42643793
42643657,42643654,42643787,42643706,42643742,42643681,42643683,42643721,42643687,42643726
42643660,42643650,42643832,42643695,42643736,42643766,42643727,42643712,42643664,42643687
42643652,42643654,42643807,42643676,42643773,42643830,42643678,42643716,42643670,42643698
42643652,42643653,42643710,42643693,42643814,42643681,42643740,42643772,42643835,42643665
42643661,42643658,42643787,42643671,42643736,42643714,42643700,42643664,42643730,42643698
42643657,42643651,42643682,42643669,42643798,42643864,42643876,42643703,42643664,42643699
42643652,42643656,42643853,42643722,42643668,42643681,42643678,42643672,42643800,42643821
42643657,42643661,42643717,42643706,42643797,42643709,42643683,42643687,42643726,42643666
42643652,42643653,42643832,42643810,42643736,42643743,42643678,42643745,42643712,42643664
42643654,42643651,42643807,42643755,42643847,42643709,42643678,42643670,42643793,42643666
42643652,42643658,42643667,42643669,42643742,42643750,42643748,42643672,42643794,42643756
42643660,42643653,42643737,42643685,42643736,42643681,42643869,42643716,42643664,42643721
42643657,42643654,42643682,42643706,42643797,42643817,42643683,42643665,42643711,42643719
42643652,42643658,42643807,42643755,42643714,42643700,42643678,42643793,42643716,42643665
42643658,42643650,42643807,42643685,42643797,42643766,42643678,42643670,42643687,42643719
42643663,42643656,42643832,42643669,42643688,42643770,42643705,42643745,42643664,42643670
42643661,42643651,42643689,42643704,42643742,42643886,42643784,42643703,42643664,42643672
42643652,42643658,42643787,42643693,42643714,42643817,42643700,42643729,42643665,42643687
42643658,42643656,42643679,42643669,42643736,42643743,42643825,42643664,42643730,42643738
42643654,42643658,42643682,42643676,42643797,42643725,42643683,42643762,42643687,42643699
42643661,42643660,42643737,42643693,42643714,42643750,42643700,42643664,42643672,42643749
42643652,42643651,42643787,42643755,42643797,42643770,42643678,42643670,42643687,42643726
42643657,42643658,42643717,42643684,42643847,42643864,42643705,42643665,42643694,42643666
42643658,42643650,42643787,42643706,42643736,42643714,42643683,42643712,42643687,42643726
42643652,42643663,42643689,42643755,42643815,42643750,42643678,42643716,42643670,42643672
42643652,42643651,42643737,42643669,42643714,42643750,42643683,42643745,42643842,42643719
42643654,42643653,42643807,42643695,42643688,42643830,42643678,42643670,42643702,42643772
42643652,42643658,42643667,42643676,42643797,42643681,42643683,42643687,42643885,42643781
