Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
14,5124125882,nolt0032 (13/150),0,173.4,1B Spencer Torkelson 2B Jazz Chisholm Jr. 3B Colt Keith C Drake Baldwin OF Riley Greene OF Kerry Carpenter OF Jesus Sanchez P Chris Sale P Kyle Harrison SS Kevin McGonigle,,Julio Rodriguez,OF,11.64%,3
14,5124166702,bhy101 (78/150),0,173.4,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Cal Raleigh OF Julio Rodriguez OF Riley Greene OF Kerry Carpenter P Chris Sale P Kyle Harrison SS J.P. Crawford,,J.P. Crawford,SS,11.28%,0
14,5124196918,GetConfidentStupid (30/35),0,173.4,1B Yandy Diaz 2B Gleyber Torres 3B Colt Keith C Jake Rogers OF Tyler Soderstrom OF Chandler Simpson OF Kerry Carpenter P Chris Sale P Kyle Harrison SS Kevin McGonigle,,Matt McLain,2B,11.25%,9
14,5124265474,kgdobby (24/150),0,173.4,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Cal Raleigh OF Julio Rodriguez OF Riley Greene OF Kerry Carpenter P Chris Sale P Kyle Harrison SS J.P. Crawford,,Yordan Alvarez,OF,10.48%,12
18,5123997801,mrgoodseats (75/150),0,172.4,1B Spencer Torkelson 2B Gleyber Torres 3B Miguel Vargas C Cal Raleigh OF Riley Greene OF Kerry Carpenter OF Daniel Johnson P Chris Sale P Kyle Harrison SS Kevin McGonigle,,Ben Rice,1B,10.40%,2
19,5124045296,bootcampfan (12/20),0,170.4,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Cal Raleigh OF Riley Greene OF Kerry Carpenter OF Davis Schneider P Chris Sale P Kyle Harrison SS Corey Seager,,Kevin McGonigle,SS,10.19%,7
19,5124265686,sbcousle (50/150),0,170.4,1B Spencer Torkelson 2B Gleyber Torres 3B Jose Ramirez C Cal Raleigh OF Kerry Carpenter OF Dominic Canzone OF Wenceel Perez P Chris Sale P Kyle Harrison SS Kevin McGonigle,,Jose Caballero,SS,10.03%,7
21,5123971981,ShaidyAdvice (11/150),0,169.85,1B Christian Walker 2B Marcelo Mayer 3B Isaac Paredes C Christian Vazquez OF Yordan Alvarez OF Wilyer Abreu OF Jesus Sanchez P Chris Sale P Spencer Arrighetti SS Carlos Correa,,J.C. Escarra,C,9.98%,9
22,5124047292,jmoore3903 (135/150),0,169.4,1B Christian Walker 2B Gleyber Torres 3B Isaac Paredes C Christian Vazquez OF Daylen Lile OF Riley Greene OF Cam Smith P Chris Sale P Kyle Harrison SS Carlos Correa,,Ronald Acuna Jr.,OF,9.98%,17
23,5124103089,hishboo (140/150),0,168.4,1B Christian Walker 2B Jazz Chisholm Jr. 3B Carlos Correa C Cal Raleigh OF Yordan Alvarez OF Cam Smith OF Dustin Harris P Chris Sale P Kyle Harrison SS Brooks Lee,,Chandler Simpson,OF,9.63%,16
24,5123805786,cardinals19191 (32/150),0,168.35,1B Christian Walker 2B Jazz Chisholm Jr. 3B Isaac Paredes C J.C. Escarra OF Yordan Alvarez OF Chandler Simpson OF Daniel Johnson P Kyle Harrison P Nolan McLean SS Carlos Correa,,Cody Bellinger,OF,9.51%,0
25,5123997858,mrgoodseats (132/150),0,167.35,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Hunter Feduccia OF Riley Greene OF Chandler Simpson OF Kerry Carpenter P Kyle Harrison P Nolan McLean SS Colson Montgomery,,Bo Bichette,3B,9.40%,5
26,5123843092,moklovin (92/150),0,167.3,1B Christian Walker 2B Marcelo Mayer 3B Isaac Paredes C Christian Vazquez OF Yordan Alvarez OF Jarren Duran OF Ceddanne Rafaela P Connelly Early P Kyle Harrison SS Carlos Correa,,Jose Ramirez,3B,9.20%,2
27,5124356424,shadyTD (4/16),0,167.15001,1B Spencer Torkelson 2B Gleyber Torres 3B Carlos Correa C Jake Rogers OF Yordan Alvarez OF Riley Greene OF Kerry Carpenter P Chris Sale P Nolan McLean SS Brooks Lee,,Spencer Torkelson,1B,9.00%,26
28,5123915638,SICKHEMI (4/100),0,167.05,1B Christian Walker 2B Matt McLain 3B Isaac Paredes C Cal Raleigh OF Yordan Alvarez OF Randy Arozarena OF Cam Smith P Kyle Harrison P Foster Griffin SS Carlos Correa,,Nick Kurtz,1B,8.95%,5
28,5124270597,sayhey56 (16/90),0,167.05,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Drake Baldwin OF Riley Greene OF Kerry Carpenter OF Felix Reyes P Kyle Harrison P Foster Griffin SS Elly De La Cruz,,Matt Olson,1B,8.87%,18
30,5123958894,giantsquid (112/150),0,166.85,1B Spencer Torkelson 2B Matt McLain 3B Kevin McGonigle C Ivan Herrera OF Yordan Alvarez OF Riley Greene OF Kerry Carpenter P Chris Sale P Spencer Arrighetti SS Brooks Lee,,Corey Seager,SS,8.86%,0
31,5124045288,bootcampfan (4/20),0,166.4,1B Spencer Torkelson 2B Gleyber Torres 3B Colt Keith C Cal Raleigh OF Riley Greene OF Kerry Carpenter OF Everson Pereira P Chris Sale P Kyle Harrison SS Corey Seager,,Ozzie Albies,2B,8.84%,3
32,5124265741,sbcousle (105/150),0,165.85,1B Christian Walker 2B Jazz Chisholm Jr. 3B Isaac Paredes C Samuel Basallo OF Taylor Ward OF Tyler O'Neill OF Dylan Beavers P Chris Sale P Foster Griffin SS Gunnar Henderson,,Marcus Semien,2B,8.32%,0
33,5123910557,bgreseth (69/150),0,165.4,1B Spencer Torkelson 2B Gleyber Torres 3B Junior Caminero C Jake Rogers OF Aaron Judge OF Chandler Simpson OF Wenceel Perez P Chris Sale P Kyle Harrison SS Kevin McGonigle,,Juan Soto,OF,8.09%,2
34,5124306684,goudsaab (145/150),0,165.35,1B Spencer Torkelson 2B Gleyber Torres 3B Junior Caminero C Hunter Feduccia OF Riley Greene OF Chandler Simpson OF Kerry Carpenter P Kyle Harrison P Nolan McLean SS Kevin McGonigle,,Foster Griffin,P,7.84%,28.75
35,5124164719,zokin (78/150),0,164.4,1B Willson Contreras 2B Marcelo Mayer 3B Caleb Durbin C Cal Raleigh OF Jarren Duran OF Mickey Moniak OF Ceddanne Rafaela P Chris Sale P Kyle Harrison SS Elly De La Cruz,,Kerry Carpenter,OF,7.25%,19
35,5124285531,hixx (107/150),0,164.4,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Gary Sanchez OF Riley Greene OF Kerry Carpenter OF Spencer Steer P Chris Sale P Kyle Harrison SS Elly De La Cruz,,Shea Langeliers,C,7.15%,8
37,5124247161,Bigggmarkkk (14/26),0,164.35,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Shea Langeliers OF Jarren Duran OF Riley Greene OF Kerry Carpenter P Kyle Harrison P Nolan McLean SS Andruw Monasterio,,Randy Arozarena,OF,6.66%,0
38,5123888027,LeVerticalDFS (96/150),0,163.85,1B Christian Walker 2B Jazz Chisholm Jr. 3B Isaac Paredes C Christian Vazquez OF Aaron Judge OF Chandler Simpson OF Dustin Harris P Chris Sale P Foster Griffin SS Carlos Correa,,Daulton Varsho,OF,6.66%,4
39,5123939718,conradical907 (103/150),0,163.4,1B Joc Pederson 2B Lenyn Sosa 3B Isaac Paredes C Cal Raleigh OF Aaron Judge OF Ronald Acuna Jr. OF Trent Grisham P Chris Sale P Kyle Harrison SS Brooks Lee,,Sal Stewart,1B,6.46%,0
40,5124166729,bhy101 (105/150),0,162.85,1B Spencer Torkelson 2B Gleyber Torres 3B Yandy Diaz C Cal Raleigh OF Julio Rodriguez OF Riley Greene OF Wenceel Perez P Chris Sale P Spencer Arrighetti SS Kevin McGonigle,,Rhys Hoskins,1B,6.45%,4
41,5123999246,jmoore3903 (73/150),0,162.4,1B Matt Olson 2B Ozzie Albies 3B Yandy Diaz C Drake Baldwin OF Julio Rodriguez OF Chandler Simpson OF Eli White P Chris Sale P Kyle Harrison SS Jorge Mateo,,Kevin McGonigle,3B,6.39%,7
41,5124045301,bootcampfan (17/20),0,162.4,1B Spencer Torkelson 2B Matt McLain 3B Colt Keith C Cal Raleigh OF Jarren Duran OF Riley Greene OF Kerry Carpenter P Chris Sale P Kyle Harrison SS Kevin McGonigle,,Cole Young,2B,6.38%,8
43,5124167282,Sighkoh (2/3),0,162.3,1B Christian Walker 2B Cole Young 3B Isaac Paredes C J.C. Escarra OF Aaron Judge OF Yordan Alvarez OF Daniel Johnson P Connelly Early P Kyle Harrison SS Carlos Correa,,Ryan McMahon,3B,6.13%,5
44,5124265567,kgdobby (117/150),0,162.05,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C William Contreras OF Riley Greene OF Kerry Carpenter OF Adolis Garcia P Kyle Harrison P Spencer Arrighetti SS Elly De La Cruz,,Spencer Steer,OF,6.07%,0
45,5124017641,mcafeend (75/75),0,161.9,1B Spencer Torkelson 2B Gleyber Torres 3B Yandy Diaz C Drake Baldwin OF Ronald Acuna Jr. OF Riley Greene OF Kerry Carpenter P Kyle Harrison P Luis Gil SS Kevin McGonigle,,Spencer Arrighetti,P,5.99%,30.75
46,5123757127,dfs_ads (23/150),0,161.85,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Cal Raleigh OF Julio Rodriguez OF Riley Greene OF Kerry Carpenter P Chris Sale P Foster Griffin SS J.P. Crawford,,Luis Robert Jr.,OF,5.91%,2
47,5123714200,i_wish_i_win (1/2),0,161.75,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Cal Raleigh OF Kyle Schwarber OF Riley Greene OF Kerry Carpenter P Kyle Bradish P Kyle Harrison SS J.P. Crawford,,Gleyber Torres,2B,5.84%,26
48,5123883015,mau5pad (31/150),0,161.4,1B Spencer Torkelson 2B Gleyber Torres 3B Colt Keith C Shea Langeliers OF Tyler Soderstrom OF Matt Vierling OF Brent Rooker P Chris Sale P Kyle Harrison SS Kevin McGonigle,,Mark Vientos,1B,5.71%,3
48,5123999231,jmoore3903 (58/150),0,161.4,1B Jonathan Aranda 2B Ben Williamson 3B Yandy Diaz C Drake Baldwin OF Ronald Acuna Jr. OF Chandler Simpson OF Cedric Mullins P Chris Sale P Kyle Harrison SS Mauricio Dubon,,Austin Riley,3B,5.45%,0
48,5124102952,hishboo (3/150),0,161.4,1B Willson Contreras 2B Jazz Chisholm Jr. 3B Caleb Durbin C Connor Wong OF Aaron Judge OF Jarren Duran OF Ceddanne Rafaela P Chris Sale P Kyle Harrison SS Corey Seager,,Brooks Lee,SS,5.45%,18
48,5124102975,hishboo (26/150),0,161.4,1B Nathaniel Lowe 2B Matt McLain 3B Ke'Bryan Hayes C Cal Raleigh OF Ronald Acuna Jr. OF Chandler Simpson OF TJ Friedl P Chris Sale P Kyle Harrison SS Elly De La Cruz,,Angel Martinez,OF,5.43%,10
48,5124306583,goudsaab (44/150),0,161.4,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Jake Rogers OF Aaron Judge OF Riley Greene OF Trent Grisham P Chris Sale P Kyle Harrison SS Jose Caballero,,Jake Rogers,C,5.36%,3
48,5124307729,Saiyan_gainz (2/3),0,161.4,1B Christian Walker 2B Jazz Chisholm Jr. 3B Isaac Paredes C Drake Baldwin OF Trent Grisham OF Cam Smith OF Dustin Harris P Chris Sale P Kyle Harrison SS Carlos Correa,,Ivan Herrera,C,5.29%,7
54,5124024172,RoyalPain21 (27/150),0,161.3,1B Spencer Torkelson 2B Gleyber Torres 3B Colt Keith C Rafael Marchan OF Kyle Schwarber OF Riley Greene OF Kerry Carpenter P Connelly Early P Kyle Harrison SS Trea Turner,,Trea Turner,SS,5.25%,3
55,5123997754,mrgoodseats (28/150),0,161.15001,1B Spencer Torkelson 2B Gleyber Torres 3B Isaac Paredes C Jake Rogers OF Yordan Alvarez OF Riley Greene OF Matt Vierling P Chris Sale P Nolan McLean SS Carlos Correa,,Nathaniel Lowe,1B,5.22%,14
55,5124358202,Headdie_Brosevelt (83/150),0,161.15001,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Eli White P Chris Sale P Nolan McLean SS Jorge Mateo,,Connelly Early,P,5.20%,20
57,5124164673,zokin (32/150),0,161.05,1B Willson Contreras 2B Marcelo Mayer 3B Caleb Durbin C Cal Raleigh OF Ronald Acuna Jr. OF Jarren Duran OF Wilyer Abreu P Kyle Harrison P Foster Griffin SS CJ Abrams,,Jonathan Aranda,1B,5.19%,9
57,5124172507,Jthayesjr (119/150),0,161.05,1B Spencer Torkelson 2B Gleyber Torres 3B Jose Ramirez C Jake Rogers OF Brandon Nimmo OF Riley Greene OF Matt Vierling P Kyle Harrison P Spencer Arrighetti SS Gunnar Henderson,,Josh Jung,3B,5.16%,12
59,5124113713,jblaketheking (69/150),0,160.4,1B Vladimir Guerrero Jr. 2B Jazz Chisholm Jr. 3B Ernie Clement C J.C. Escarra OF Aaron Judge OF Daulton Varsho OF Jesus Sanchez P Chris Sale P Kyle Harrison SS Jose Caballero,,Kazuma Okamoto,3B,5.16%,0
60,5123815553,TeeJayOrTj (53/150),0,160.35,1B Spencer Torkelson 2B Gleyber Torres 3B Colt Keith C Rafael Marchan OF Kyle Schwarber OF Riley Greene OF Kerry Carpenter P Kyle Harrison P Nolan McLean SS Trea Turner,,Dominic Canzone,OF,5.08%,3
60,5124113728,jblaketheking (84/150),0,160.35,1B Spencer Torkelson 2B Gleyber Torres 3B Isaac Paredes C Christian Vazquez OF Yordan Alvarez OF Riley Greene OF Wenceel Perez P Kyle Harrison P Nolan McLean SS Kevin McGonigle,,TJ Friedl,OF,5.08%,5
62,5123939727,conradical907 (112/150),0,160.15001,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Ryan Jeffers OF Riley Greene OF Kerry Carpenter OF Matt Wallner P Chris Sale P Nolan McLean SS Brooks Lee,,Jesus Sanchez,OF,5.07%,18
62,5124358261,Headdie_Brosevelt (142/150),0,160.15001,1B Spencer Torkelson 2B Gleyber Torres 3B Yandy Diaz C Jake Rogers OF Riley Greene OF Chandler Simpson OF Jake Fraley P Chris Sale P Nolan McLean SS Kevin McGonigle,,Adley Rutschman,C,5.00%,3
64,5124125911,nolt0032 (42/150),0,159.55,1B Spencer Torkelson 2B Gleyber Torres 3B Ernie Clement C Drake Baldwin OF Riley Greene OF Kerry Carpenter OF Jesus Sanchez P Chris Sale P Kyle Bradish SS Kevin McGonigle,,Colt Keith,3B,4.93%,0
65,5124310329,sommer716 (72/150),0,159.4,1B Christian Walker 2B JJ Wetherholt 3B Isaac Paredes C Ivan Herrera OF Yordan Alvarez OF Dustin Harris OF Daniel Johnson P Chris Sale P Kyle Harrison SS Masyn Winn,,Tyler Soderstrom,OF,4.93%,11
66,5124356426,shadyTD (6/16),0,159.35,1B Spencer Torkelson 2B Gleyber Torres 3B Colt Keith C Drake Baldwin OF Ronald Acuna Jr. OF Wenceel Perez OF Eli White P Kyle Harrison P Nolan McLean SS Elly De La Cruz,,Luke Raley,OF,4.80%,0
67,5123681823,bkreider (27/150),0,159.15001,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C J.C. Escarra OF Aaron Judge OF Kerry Carpenter OF Matt Vierling P Chris Sale P Nolan McLean SS J.P. Crawford,,Cedric Mullins,OF,4.64%,0
67,5123997795,mrgoodseats (69/150),0,159.15001,1B Spencer Torkelson 2B Gleyber Torres 3B Jose Ramirez C Ryan Jeffers OF Riley Greene OF Kerry Carpenter OF Matt Vierling P Chris Sale P Nolan McLean SS Brooks Lee,,David Fry,OF,4.61%,2
69,5124012910,CoachS111 (41/50),0,158.85,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Ivan Herrera OF Jordan Walker OF Riley Greene OF Nathan Church P Chris Sale P Spencer Arrighetti SS Masyn Winn,,Ernie Clement,2B,4.60%,7
69,5124265293,jbanek31 (147/150),0,158.85,1B Spencer Torkelson 2B Gleyber Torres 3B Colt Keith C Gary Sanchez OF Yordan Alvarez OF Kerry Carpenter OF Sal Frelick P Chris Sale P Foster Griffin SS Kevin McGonigle,,Vladimir Guerrero Jr.,1B,4.53%,15
71,5124125531,ShipMyMoney (54/150),0,158.55,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Cal Raleigh OF Riley Greene OF Kerry Carpenter OF Daulton Varsho P Chris Sale P Kyle Bradish SS Brooks Lee,,Brandon Nimmo,OF,4.38%,3
72,5124265595,kgdobby (145/150),0,158.4,1B Christian Walker 2B Jazz Chisholm Jr. 3B Isaac Paredes C Christian Vazquez OF Yordan Alvarez OF Trent Grisham OF Daniel Johnson P Chris Sale P Kyle Harrison SS Jose Caballero,,James Wood,OF,4.38%,10
72,5124265597,kgdobby (147/150),0,158.4,1B Christian Walker 2B Jazz Chisholm Jr. 3B Isaac Paredes C Christian Vazquez OF Yordan Alvarez OF Cody Bellinger OF Daniel Johnson P Chris Sale P Kyle Harrison SS Jose Caballero,,Felix Reyes,OF,4.12%,0
74,5123883132,mau5pad (148/150),0,158.35,1B Christian Walker 2B Jazz Chisholm Jr. 3B Isaac Paredes C J.C. Escarra OF Aaron Judge OF Cam Smith OF Dustin Harris P Kyle Harrison P Nolan McLean SS Carlos Correa,,Jorge Mateo,SS,4.05%,3
75,5124262813,lostories (129/150),0,158.15001,1B Willson Contreras 2B Jazz Chisholm Jr. 3B Caleb Durbin C J.C. Escarra OF Aaron Judge OF Roman Anthony OF Ceddanne Rafaela P Chris Sale P Nolan McLean SS Brooks Lee,,Wenceel Perez,OF,4.03%,0
76,5123785994,drunkonpappy (56/150),0,158.05,1B Spencer Torkelson 2B Gleyber Torres 3B Jose Ramirez C Shea Langeliers OF Yordan Alvarez OF Wenceel Perez OF Matt Vierling P Kyle Harrison P Spencer Arrighetti SS Kevin McGonigle,,Carlos Cortes,OF,4.03%,18
77,5124113712,jblaketheking (68/150),0,157.85,1B Spencer Torkelson 2B Gleyber Torres 3B Junior Caminero C Cal Raleigh OF Riley Greene OF Chandler Simpson OF Wenceel Perez P Chris Sale P Spencer Arrighetti SS Kevin McGonigle,,Carmen Mlodzinski,P,3.92%,4.65
77,5124162365,skijmb (91/150),0,157.85,1B Christian Walker 2B Ernie Clement 3B Isaac Paredes C Cal Raleigh OF Yordan Alvarez OF Daulton Varsho OF Cam Smith P Chris Sale P Spencer Arrighetti SS Braden Shewmake,,JJ Bleday,OF,3.88%,16
79,5124262763,lostories (79/150),0,157.55,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Cal Raleigh OF Julio Rodriguez OF Riley Greene OF Kerry Carpenter P Chris Sale P Kyle Bradish SS Brooks Lee,,Jake Fraley,OF,3.86%,7
80,5123954233,catsogod (2/2),0,157.4,1B Matt Olson 2B Jazz Chisholm Jr. 3B Josh Jung C Drake Baldwin OF Ronald Acuna Jr. OF TJ Friedl OF Cedric Mullins P Chris Sale P Kyle Harrison SS Jose Caballero,,Luis Torrens,C,3.83%,0
80,5124205529,rundq019 (14/25),0,157.4,1B Matt Olson 2B Jazz Chisholm Jr. 3B Josh Jung C Drake Baldwin OF Ronald Acuna Jr. OF Evan Carter OF Michael Harris II P Chris Sale P Kyle Harrison SS Jorge Mateo,,Ryan Jeffers,C,3.65%,5
80,5124221217,WolfDance,0,157.4,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C J.C. Escarra OF Riley Greene OF TJ Friedl OF Everson Pereira P Chris Sale P Kyle Harrison SS Elly De La Cruz,,Carlos Correa,SS,3.59%,6
80,5124265283,jbanek31 (137/150),0,157.4,1B Vladimir Guerrero Jr. 2B Ozzie Albies 3B Kazuma Okamoto C Drake Baldwin OF Ronald Acuna Jr. OF Jesus Sanchez OF Eli White P Chris Sale P Kyle Harrison SS Jorge Mateo,,Luke Keaschall,2B,3.48%,3
84,5123886135,B_Heals152 (44/150),0,157.35,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Cal Raleigh OF Ronald Acuna Jr. OF Riley Greene OF Wenceel Perez P Kyle Harrison P Nolan McLean SS Jorge Mateo,,Gary Sanchez,C,3.43%,5
84,5123918880,youdacao (6/150),0,157.35,1B Christian Walker 2B Jazz Chisholm Jr. 3B Isaac Paredes C J.C. Escarra OF Yordan Alvarez OF Cam Smith OF Dustin Harris P Kyle Harrison P Nolan McLean SS Kevin McGonigle,,Marcell Ozuna,OF,3.40%,3
84,5124115005,CaptainMorgan11 (20/20),0,157.35,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Cal Raleigh OF Riley Greene OF Carlos Cortes OF David Fry P Kyle Harrison P Nolan McLean SS Corey Seager,,Taylor Walls,SS,3.37%,7
87,5123887994,LeVerticalDFS (63/150),0,156.85,1B Spencer Torkelson 2B Gleyber Torres 3B Colt Keith C Cal Raleigh OF Julio Rodriguez OF Kerry Carpenter OF Luke Raley P Chris Sale P Foster Griffin SS Kevin McGonigle,,Lenyn Sosa,2B,3.35%,0
87,5124386859,vishy2773 (50/56),0,156.85,1B Spencer Torkelson 2B Gleyber Torres 3B Colt Keith C Cal Raleigh OF Julio Rodriguez OF Randy Arozarena OF Kerry Carpenter P Chris Sale P Foster Griffin SS Kevin McGonigle,,Joc Pederson,1B,3.28%,2
89,5123910635,bgreseth (147/150),0,156.4,1B Spencer Torkelson 2B Gleyber Torres 3B Junior Caminero C Ivan Herrera OF Riley Greene OF Kerry Carpenter OF Wenceel Perez P Chris Sale P Kyle Harrison SS Corey Seager,,Brayan Rocchio,SS,3.24%,5
89,5124285512,hixx (88/150),0,156.4,1B Vladimir Guerrero Jr. 2B Jazz Chisholm Jr. 3B Ernie Clement C J.C. Escarra OF Aaron Judge OF Trent Grisham OF Jesus Sanchez P Chris Sale P Kyle Harrison SS Jose Caballero,,Konnor Griffin,SS,3.21%,2
89,5124312207,nickps (135/150),0,156.4,1B Spencer Torkelson 2B Gleyber Torres 3B Colt Keith C Adley Rutschman OF Riley Greene OF Kerry Carpenter OF Daulton Varsho P Chris Sale P Kyle Harrison SS Corey Seager,,Daylen Lile,OF,3.02%,2
92,5124113748,jblaketheking (104/150),0,156.35,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Cal Raleigh OF Riley Greene OF Randy Arozarena OF Kerry Carpenter P Kyle Harrison P Nolan McLean SS J.P. Crawford,,Nasim Nunez,2B,2.99%,8
93,5124102645,nerdytenor (9/150),0,156.2,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Cal Raleigh OF Kyle Schwarber OF Kerry Carpenter OF Matt Vierling P Kyle Bradish P Spencer Arrighetti SS Trea Turner,,Adolis Garcia,OF,2.97%,0
94,5123842849,idlove2win (135/150),0,156.15001,1B Spencer Torkelson 2B Matt McLain 3B Isaac Paredes C Jake Rogers OF Yordan Alvarez OF Kerry Carpenter OF Cam Smith P Chris Sale P Nolan McLean SS Carlos Correa,,Miguel Vargas,3B,2.95%,2
95,5123958823,giantsquid (41/150),0,155.85,1B Christian Walker 2B Matt McLain 3B Isaac Paredes C Ivan Herrera OF Yordan Alvarez OF Riley Greene OF Daniel Johnson P Chris Sale P Spencer Arrighetti SS Carlos Correa,,Matt Wallner,OF,2.91%,2
95,5124163329,fjbourne (60/150),0,155.85,1B Spencer Torkelson 2B Gleyber Torres 3B Junior Caminero C Jake Rogers OF James Wood OF Kerry Carpenter OF Matt Vierling P Chris Sale P Spencer Arrighetti SS CJ Abrams,,CJ Abrams,SS,2.91%,2
97,5124201308,dacoltz (149/150),0,155.8,1B Christian Walker 2B Gleyber Torres 3B Isaac Paredes C Jake Rogers OF Yordan Alvarez OF Riley Greene OF Daniel Johnson P Spencer Arrighetti P Nolan McLean SS Kevin McGonigle,,Brent Rooker,OF,2.89%,4
