P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42766689,42766686,42766800,42766774,42766717,42767001,42766790,42766704,42766827,42766722,,95.9,76.52490234,95.38740158,116.1374016,127.3173988,154.1049026,181.5969023,80.54,49800,1,0,90.60566431,89.82792055,90.66098705,89.88324328,169.219943,88.05114209,87.27339833,88.10646483,87.32872106,5.903170602,5.116480216
42766685,42766686,42766800,42766770,42766771,42766836,42766814,42766751,42766704,42766827,,96.04,76.54935265,95.28684998,116.7118511,130.1443436,149.5068466,181.04535,76.58,49700,1,0,90.55790512,89.7766964,90.59022244,89.80901373,169.3625072,88.08500967,87.30380095,88.11732699,87.33611828,5.196400311,13.30495924
42766696,42766685,42766721,42766713,42766771,42766984,42766863,42766705,42766761,42766778,,96.19,75.17109871,95.98360062,113.9085999,123.8086014,143.8160942,176.7386029,65.99,49800,1,0,90.21517658,89.68344655,90.24969829,89.71796826,169.9679308,88.48189965,87.95016962,88.51642136,87.98469133,4.541016486,15.34885615
42766686,42766696,42766800,42766728,42766717,42766777,42766814,42766819,42766704,42766827,,94.88,75.30354691,94.57854843,117.1035461,128.9110497,150.9635521,180.5000522,75.57,49800,1,0,90.20225796,89.62331247,90.37465914,89.79571365,168.6294327,87.77581677,87.19687129,87.94821795,87.36927247,5.353776153,27.97362506
42766686,42766682,42766773,42766833,42766717,42767001,42766864,42766933,42766759,42766704,,102.67,82.74594879,102.3834534,122.0334473,135.0834503,159.0959503,180.6839413,105.48,49600,1,0,91.62009422,89.57103204,90.70249142,88.65342925,173.627315,89.14331885,87.09425667,88.22571606,86.17665388,7.904346194,25.87818205
42766686,42766685,42766721,42766713,42766771,42766984,42766863,42766761,42766778,42766750,,100.66,78.94934845,98.73685074,118.3618488,129.9668564,151.6193527,177.500347,90.67,49900,1,0,91.00145568,89.54204774,90.38608113,88.9266732,172.7164421,89.08473005,87.62532212,88.46935551,87.00994757,5.559754217,55.4780066
42766686,42766685,42766793,42766713,42766771,42766777,42766845,42766702,42767015,42766957,,103,81.48684692,99.43684769,120.1118526,132.9518578,150.9393585,179.9508591,103.26,50000,1,0,91.58512258,89.50581473,90.61747364,88.53816579,173.9108409,89.21779479,87.13848694,88.25014585,86.17083799,6.588329663,34.87990499
42766691,42766684,42766721,42766792,42766886,42766777,42766863,42766720,42766761,42766732,,99.06,77.00645065,96.91895294,116.4814491,126.2839512,148.31894,179.6864453,98.68,49700,1,0,90.81390365,89.46949542,90.38862668,89.04421844,171.3835799,88.48178684,87.13737861,88.05650987,86.71210163,6.718544071,9.273191541
42766684,42766687,42766724,42766728,42766762,42767001,42766733,42766933,42766720,42766819,,95.69,79.18529892,95.84779739,117.5103016,129.5128036,151.2127998,184.5203027,122.13,49600,1,0,90.52742935,89.45488813,90.52352725,89.45098604,168.5935727,87.3254141,86.25287288,87.321512,86.24897079,8.561946089,11.6182372
42766696,42766688,42766911,42766713,42766771,42766836,42766845,42766827,42766704,42766702,,92.09,71.4001503,89.66264725,110.7876511,121.0501495,143.1201408,178.2696495,47.38,49500,1,0,89.41150669,89.45001987,89.96165906,90.00017224,167.0465729,87.32643673,87.36494992,87.87658911,87.91510229,4.013466729,35.09925306
42766685,42766682,42766748,42766833,42766786,42766733,42766729,42766958,42766843,42766813,,98.71,79.87600327,97.88850021,116.2385006,128.626001,150.3835007,180.8405009,99.5,49600,1,0,90.80374646,89.42736279,90.40962916,89.03324548,170.9986013,88.25106467,86.87468099,87.85694736,86.48056368,6.061283443,31.8333894
42766686,42766696,42766800,42766713,42766717,42766974,42766814,42766827,42766704,42766750,,92.97,73.06605148,91.22854996,112.9910507,126.6610497,150.006041,179.2180522,55.73,49500,1,0,89.6035063,89.39226306,90.01358411,89.80234088,167.4776757,87.32946534,87.11822211,87.73954315,87.52829992,4.084557818,37.95639575
42766685,42766682,42766748,42766833,42766722,42767001,42766755,42766759,42766958,42766752,,100.85,80.16349983,98.33850098,119.6635036,132.0960014,154.240995,179.9585071,104.19,49500,1,0,91.10891846,89.38664043,90.41931524,88.69703721,172.479601,88.70049728,86.97821925,88.01089405,86.28861602,7.680812675,19.5313409
42766686,42766682,42766721,42766792,42766717,42766908,42766863,42766761,42766778,42766957,,104.21,84.57094955,104.4334488,124.1959496,134.8984543,153.4534416,179.7599594,111.62,49500,1,0,91.70103266,89.36478014,90.54388762,88.20763511,174.6703353,89.32085525,86.98460273,88.16371021,85.8274577,8.272063489,50.16824007
42766691,42766686,42766748,42766713,42766786,42767001,42766733,42766958,42766702,42766791,,99.19,77.79564857,97.04565048,117.5331516,132.2006538,153.0056427,181.5781482,110.54,49400,1,0,90.85724867,89.29536395,90.36800638,88.80612166,171.1726492,88.12856367,86.56667896,87.63932139,86.07743667,7.889674828,25.29296875
42766686,42766682,42766721,42766792,42766886,42766772,42766790,42766834,42766778,42766761,,101.14,81.62095261,100.1584511,119.4584484,128.8709503,148.040947,178.7509595,94.07,50000,1,0,91.0051417,89.28024689,90.2684187,88.54352389,172.7829653,88.77734929,87.05245448,88.04062628,86.31573148,6.287002806,33.86439681
42766685,42766686,42766721,42766792,42766886,42766849,42766863,42766706,42766756,42766761,,102.66,80.71184731,100.4618492,122.2618484,133.6743408,153.7893501,176.493847,96.6,49600,1,0,91.09684227,89.23882191,90.16274838,88.30472802,174.0349891,89.25915672,87.40113636,88.32506284,86.46704248,6.281398609,47.96942174
42766686,42766682,42766748,42766833,42766774,42767001,42766733,42766958,42766827,42766704,,100.39,80.22245026,97.97244644,120.684948,132.5099426,155.3974518,181.5304457,107.87,49400,1,0,91.03536648,89.23503759,90.37018414,88.56985525,171.9346408,88.29510916,86.49478027,87.62992682,85.82959793,7.937911563,17.53478646
42766686,42766684,42766710,42766792,42766886,42766772,42766863,42766813,42766843,42766704,,99.47,80.88009644,97.65509796,117.0175991,129.5026016,153.5350906,179.8920966,96.41,49600,1,0,90.71187547,89.18072524,90.17980661,88.64865638,171.5267379,88.24670019,86.71554996,87.71463134,86.1834811,5.753371495,23.08126688
42766686,42766685,42766793,42766749,42766717,42766908,42766718,42766704,42766945,42766957,,105.12,87.14935112,105.2118492,124.1243515,135.8943436,156.2968498,184.2963499,126.4,49700,1,0,92.06792162,89.17579479,90.71256888,87.82044205,174.6276437,88.8129521,85.92082527,87.45759936,84.56547253,11.71851431,54.31626439
42766686,42766685,42766721,42766728,42766762,42766984,42766863,42766720,42766813,42766761,,99.9,80.03684998,99.48684692,118.9993477,131.4893578,152.5943527,178.590853,106.92,49800,1,0,90.69405174,89.17451525,90.1129956,88.59345912,171.9657816,88.45966685,86.94013037,87.87861071,86.35907423,6.060093486,26.79899931
42766685,42766686,42766911,42766713,42766771,42766984,42766863,42766778,42766750,42766702,,99.1,78.44934845,97.41184616,116.0743504,127.836853,149.6443413,176.601353,81.93,49600,1,0,90.3845351,89.1456055,89.92733692,88.68840732,171.6879462,88.49653899,87.25760939,88.03934082,86.80041122,4.907023224,27.28952467
42766686,42766682,42766800,42766713,42766771,42766836,42766814,42766827,42766872,42766750,,95.96,77.72095108,95.65845108,116.995945,126.6484531,147.250959,179.7634595,73.49,49600,1,0,90.00702006,89.11018209,89.95080902,89.05397104,169.2491721,87.54135029,86.64451231,87.48513925,86.58830127,4.429464377,17.83593446
42766686,42766682,42766988,42766840,42766762,42766836,42766718,42766720,42766828,42766756,,100.2,83.23345184,100.2834473,118.795948,129.3359482,151.3359505,179.2594594,97.39,49800,1,0,90.73349963,89.07874171,90.08892068,88.43416276,172.0441343,88.34754165,86.69278373,87.7029627,86.04820478,5.658970058,12.9091233
42766685,42766682,42766748,42766833,42766786,42767001,42766718,42766958,42766828,42766706,,102.81,81.87600327,100.7134972,120.9634991,133.7485062,158.4884949,178.054498,110.47,49700,1,0,91.12946464,89.0786082,90.13391531,88.08305888,173.8831029,88.95909263,86.9082362,87.96354331,85.91268687,7.967959044,26.83345675
42766686,42766682,42766988,42766840,42766722,42766772,42766703,42766898,42766756,42766828,,103.87,84.60845184,101.9334488,122.9834499,133.1459473,154.5959503,182.0349472,111.37,50000,1,0,91.60126102,89.06509801,90.42093514,87.88477213,174.0655594,88.71407554,86.17791253,87.53374965,84.99758664,6.797742885,17.46166945
42766689,42766686,42766800,42766716,42766717,42766772,42766970,42766704,42766872,42766827,,94.54,75.08590317,92.14839935,113.9109001,127.0559013,143.8609039,178.9623949,69.47,49500,1,0,89.64000044,89.03927021,89.77594147,89.17521125,168.4074669,87.29404564,86.69331541,87.42998667,86.82925644,4.96373155,-12.38355562
42766685,42766682,42766721,42766833,42766886,42767001,42766863,42766761,42766778,42766704,,101.21,80.2009964,100.838501,120.2759953,130.338501,151.2110069,175.693007,87.86,49900,1,0,90.60803245,88.99351625,89.84118081,88.22666461,173.1157214,88.83189042,87.21737422,88.06503878,86.45052258,6.09116594,27.33686864
42766686,42766682,42766800,42766774,42766867,42766836,42766729,42766931,42766704,42766827,,96.72,77.13494682,96.29745102,116.7724476,130.6874535,152.6774544,180.7844456,83.99,49700,1,0,90.14264681,88.99333511,89.95249465,88.80318294,169.5738735,87.45532034,86.30600863,87.26516818,86.11585647,5.757984105,19.06659007
42766689,42766686,42766800,42766809,42766726,42766836,42766814,42766827,42766704,42766747,,94.73,74.83589745,93.37340164,116.1609039,127.120903,151.1309036,181.5568979,78.05,49400,1,0,89.80099724,88.9495246,89.87243326,89.02096062,168.1754337,86.96083525,86.10936261,87.03227127,86.18079863,5.948317576,16.49770886
42766692,42766686,42766721,42766713,42766771,42766984,42766863,42766843,42766761,42766702,,95.65,76.8783989,94.11589813,113.6283989,124.8408966,144.9183998,176.7324026,70.96,50000,1,0,89.61655901,88.93586717,89.60138025,88.92068841,169.3702581,87.63519851,86.95450666,87.62001975,86.93932791,4.189049397,23.16727191
42766696,42766687,42766800,42766774,42766722,42766836,42766755,42766704,42766827,42766752,,90.86,68.38524818,90.06024933,111.5227528,123.2977463,147.2602539,178.6237599,53.23,49400,1,0,88.86167117,88.92818589,89.49215307,89.55866778,166.032742,86.53928773,86.60580244,87.16976962,87.23628434,4.733821984,8.154312521
42766686,42766684,42766800,42766963,42766717,42766741,42766814,42766812,42766704,42766827,,98.66,78.58010101,98.43009949,118.5051022,130.7875931,154.2850906,183.1995995,104.77,49700,1,0,90.62130514,88.91426067,90.1274922,88.42044773,170.4997127,87.47542347,85.768379,86.98161053,85.27456606,7.484228491,52.00119019
42766690,42766688,42766793,42766713,42766786,42766849,42766845,42766750,42766791,42766702,,96.52,76.52559853,93.4756012,112.675602,124.6381012,145.7155922,179.9535921,83.14,49900,1,0,89.99211018,88.91217748,89.82358464,88.74365195,169.5215449,87.42641423,86.34648153,87.25788869,86.177956,6.346024214,29.47965264
42766696,42766686,42766800,42766809,42766726,42766772,42766796,42766704,42766827,42766738,,96.75,75.65354919,94.70355225,116.3535519,127.56105,147.761055,179.9160492,75.81,49500,1,0,90.03155359,88.91162052,89.83139459,88.71146152,169.6748194,87.47239037,86.3524573,87.27223137,86.1522983,6.460148338,33.56744945
42766694,42766687,42766800,42766941,42766722,42766836,42766755,42766704,42766732,42766752,,90.23,70.1405468,89.72805023,108.5780487,120.9180466,145.5755547,178.7760516,52.58,49600,1,0,88.74130529,88.90591341,89.45402651,89.61863463,165.5987752,86.38424475,86.54885287,87.09696597,87.26157409,4.530378062,-12.21575215
42766688,42766686,42766800,42766840,42766717,42766849,42766718,42766706,42766827,42766828,,99.28,80.0034008,97.49089813,118.3408966,130.1408997,147.0009056,178.7569057,88.71,49800,1,0,90.40117134,88.8892216,89.8570086,88.34505886,171.448885,88.04197307,86.53002333,87.49781033,85.98586059,6.781580095,34.95301902
42766686,42766682,42766787,42766719,42766786,42766789,42766733,42766958,42766759,42766933,,102.37,83.89594841,101.4584503,120.7084484,131.4834465,151.9259537,182.0139594,129.39,49600,1,0,91.20333862,88.88624911,90.20128298,87.88419346,173.038416,88.26029265,85.94320314,87.25823701,84.9411475,9.687526534,21.62258327
42766689,42766690,42766793,42766713,42766771,42766849,42766845,42766828,42766702,42766750,,95.83,73.97060204,93.23310089,112.3330994,124.4305977,148.0581055,177.3351054,66.89,49700,1,0,89.60785138,88.80819898,89.54105497,88.74140257,169.3686223,87.47607983,86.67642744,87.40928342,86.60963103,5.394227939,7.113033533
42766690,42766682,42766721,42766713,42766771,42766984,42766863,42766761,42766813,42766791,,98.28,78.13065147,95.84314728,117.3056488,128.3156509,147.8456551,175.4676459,73.17,49600,1,0,89.91387515,88.78863692,89.52097304,88.39573481,171.1806202,88.10976888,86.98453065,87.71686678,86.59162855,5.011951615,21.20517343
42766686,42766685,42766721,42766792,42766717,42766984,42766985,42766704,42766761,42766778,,101.26,80.6583519,99.47084808,119.9458466,132.1283478,151.443338,176.4358374,94.24,50000,1,0,90.52498377,88.77532519,89.70819071,87.95853213,172.9822778,88.54318027,86.79352169,87.72638721,85.97672863,6.55986627,32.51328468
42766686,42766682,42766748,42766774,42766786,42767001,42766733,42766958,42766827,42766704,,100.91,80.38494682,99.89744949,120.8724518,134.0024445,154.5299461,181.1279518,118.79,49900,1,0,90.77844638,88.74873624,89.96374643,87.93403629,172.1592802,87.94811577,85.91840564,87.13341582,85.10370569,8.689577482,15.32308459
42766686,42766687,42766721,42766792,42766762,42766789,42766863,42766720,42766761,42766813,,98.52,79.88700104,97.82449722,116.0995026,127.8645023,149.5069969,177.0084966,91.84,49800,1,0,90.03636574,88.74040465,89.5883755,88.29241441,171.1267507,87.94044346,86.64448237,87.49245321,86.19649213,6.109420453,63.29641342
42766689,42766686,42766721,42766713,42766886,42766984,42766845,42766761,42766778,42766702,,97.9,76.6359005,96.37339783,114.7233963,124.0208981,145.563401,174.3574039,70.71,50000,1,0,89.72484549,88.7296318,89.38470882,88.38949514,171.0542551,88.09975108,87.10453739,87.75961442,86.76440073,4.37159409,13.07692677
42766689,42766686,42766800,42766719,42766717,42766772,42766970,42766704,42766872,42766827,,95.28,75.68590164,93.02339935,114.5484009,125.1558998,147.0083977,178.2593979,74.12,49400,1,0,89.51667806,88.72464962,89.5039131,88.71188466,168.8692657,87.19165257,86.39962413,87.17888761,86.38685917,5.22963066,1.626781374
42766686,42766685,42766721,42766713,42766771,42766974,42766863,42766761,42766791,42766750,,100.58,78.47434807,98.28684998,118.1868496,131.5943512,153.3418533,175.6393408,90.29,49700,1,0,90.29239042,88.70044353,89.56448757,87.97254068,172.6172875,88.42816118,86.83621429,87.70025832,86.10831143,5.741641665,43.02104115
42766685,42766682,42766763,42766833,42766786,42767001,42766703,42766933,42766958,42766704,,103.84,84.57600021,102.838501,123.5134964,135.7110062,154.6985069,182.6720039,136.28,49700,1,0,91.38918417,88.68689675,90.14428242,87.441995,173.8402873,88.2619289,85.55964148,87.01702715,84.31473972,10.08379745,20.688878
42766686,42766684,42766800,42766814,42766717,42766965,42766729,42766834,42766827,42766704,,95.36,77.70510101,95.98010254,117.1926003,128.8300957,153.390097,179.6640965,80.71,49700,1,0,89.59081652,88.66285798,89.54409676,88.61613822,168.7244484,86.99381993,86.06586139,86.94710017,86.01914163,5.12123022,24.18277711
42766686,42766684,42766721,42766833,42766786,42767001,42766718,42766933,42766759,42766706,,102.83,83.75509834,101.3800964,122.6926003,135.6951004,158.2000999,179.2316025,122.72,49900,1,0,90.93904751,88.66105152,89.86060126,87.58260527,173.6094009,88.41884452,86.14084853,87.34039827,85.06240228,8.588916616,50.07355213
42766685,42766682,42766721,42766770,42766886,42766965,42766863,42766730,42766761,42766778,,98.26,78.1760006,97.16350174,117.1635017,128.138504,148.990995,175.9889949,80.42,49700,1,0,89.83122395,88.61422594,89.40736039,88.19036238,171.0442402,87.87568414,86.65868613,87.45182059,86.23482258,5.412619354,37.59501576
42766685,42766682,42766748,42766833,42766774,42766777,42766733,42766958,42766759,42766819,,98.87,77.30249977,97.77749634,116.677496,128.5424973,148.4699905,179.6360023,107.24,49900,1,0,90.18538104,88.58479325,89.63943786,88.03885007,170.9721115,87.56739039,85.9668026,87.02144721,85.42085942,8.005260108,1.601009443
42766686,42766682,42766721,42766840,42766886,42766849,42766718,42766813,42766828,42766756,,102.36,83.20845222,100.3084526,121.0334473,132.3984543,152.3434502,176.3854533,89.55,49800,1,0,90.59350897,88.57861658,89.59192885,87.57703645,173.6344676,88.55515227,86.54025988,87.55357215,85.53867976,5.930058631,45.07782459
42766691,42766686,42766721,42766792,42766886,42766849,42766863,42766720,42766706,42766761,,101.7,79.97064972,98.97064972,120.4206505,131.0506577,151.4331543,177.0216603,104.61,49500,1,0,90.5102406,88.56834738,89.59272829,87.65083506,173.1244804,88.35461022,86.41271699,87.4370979,85.49520468,7.456753115,26.89368725
42766686,42766687,42766721,42766792,42766784,42766849,42766863,42766706,42766761,42766813,,98.63,77.99949646,97.99949646,115.6120014,128.0719986,149.5169968,175.6535056,80.16,49500,1,0,89.84280236,88.56505613,89.36246599,88.08471975,171.309181,87.93090917,86.65316294,87.45057279,86.17282656,4.881494295,29.56145406
42766686,42766684,42766721,42766716,42766717,42766984,42766863,42766761,42766778,42766841,,99.68,79.24710083,98.62209702,116.6595955,128.8121025,149.1171066,178.0800888,100.81,49900,1,0,90.19267724,88.53827618,89.540642,87.88624094,171.675394,87.83761503,86.18321396,87.18557978,85.53117872,6.527777075,31.86784387
42766685,42766682,42766773,42766728,42766786,42767001,42766733,42766933,42766958,42766704,,101.78,82.63849831,102.7635002,122.6634979,133.9460052,152.6460037,179.941507,128.56,49800,1,0,90.7052306,88.52514962,89.74330551,87.56322453,172.7960637,88.01268802,85.83260704,87.05076293,84.87068195,9.502669131,13.75682354
42766686,42766696,42766800,42766774,42766717,42767001,42766703,42766819,42766827,42766704,,97.34,76.54254532,97.81755066,120.9675503,131.4450485,153.8275421,181.4035477,97.77,49500,1,0,89.98580916,88.5197486,89.62525831,88.15919775,169.7394564,87.02983086,85.5637703,86.66928001,85.20321945,6.621036385,37.07003295
42766701,42766682,42766800,42766774,42766717,42766849,42766718,42766704,42766828,42766827,,93.49,74.6065464,92.90654755,112.9815483,123.9040527,146.8090546,179.3215552,70.92,50000,1,0,89.12308151,88.51637516,89.31418317,88.70747681,167.5090685,86.53855584,85.93184948,86.72965749,86.12295114,5.337418043,26.09753013
42766696,42766684,42766800,42766941,42766722,42766836,42766755,42766704,42766732,42766752,,94.78,73.95185089,91.9768486,114.6518517,126.9618481,149.8343468,177.7193433,73.22,49900,1,0,89.2373286,88.50220555,89.2616187,88.52649564,168.5393831,86.93479904,86.19967599,86.95908914,86.22396609,5.184143048,16.28256142
42766685,42766682,42766773,42766833,42766786,42766731,42766864,42766759,42766933,42766745,,100.32,81.31350136,99.1135025,118.788496,129.3960045,152.0059952,178.798998,109.07,49600,1,0,90.32502413,88.4822063,89.56851139,87.72569357,171.9805821,87.82262159,85.97980376,87.06610885,85.22329103,8.190426487,-2.727705613
42766685,42766686,42766800,42766713,42766771,42766974,42766845,42766704,42766827,42766750,,97.1,75.51185036,95.5618515,116.4618511,127.9593452,153.0393501,176.0388499,75.3,49700,1,0,89.52825656,88.47595932,89.24167122,88.18937398,170.2416521,87.51770622,86.46540898,87.23112087,86.17882364,4.480541464,11.78604215
42766686,42766685,42766721,42766770,42766903,42766965,42766703,42766834,42766751,42766761,,98.81,81.77635002,99.01385117,118.7013493,131.6588463,151.6038429,180.8233427,100.37,49600,1,0,90.18519866,88.47366463,89.61842581,87.90689178,170.7475284,87.31768797,85.60615395,86.75091512,85.03938109,6.154930499,51.26975179
42766696,42766685,42766721,42766792,42766722,42767001,42766863,42766778,42766761,42766702,,98.13,77.68360138,97.30860138,118.7336025,130.8160942,149.1135971,174.1400969,79.43,49500,1,0,89.575667,88.46544349,89.16156677,88.05134326,171.1421709,87.90139738,86.79117387,87.48729715,86.37707364,5.761353384,34.83256102
42766686,42766684,42766721,42766792,42766886,42766826,42766729,42766760,42766778,42766761,,99.88,80.26759911,97.93009949,118.080101,128.9801025,148.2401024,176.3526086,93.55,49900,1,0,90.04604286,88.44836892,89.36676114,87.7690872,171.9911745,87.97014791,86.37247396,87.29086619,85.69319225,5.687302476,29.11827564
42766690,42766686,42766710,42766792,42766886,42766777,42766718,42766813,42766778,42766761,,98.33,77.86650276,95.84149933,114.2665005,126.6864952,146.3090042,175.545004,81.64,49600,1,0,89.67646371,88.41035435,89.21289266,87.94678329,171.0771742,87.73241986,86.4663105,87.2688488,86.00273944,5.57367391,25.15093684
42766686,42766682,42766763,42766833,42766715,42767001,42766864,42766933,42766759,42766704,,101.48,83.33345032,101.8334503,122.6959496,133.7909477,155.0184586,180.0839503,110.38,49900,1,0,90.58062409,88.40610176,89.63916129,87.46463896,172.5445065,87.82290834,85.64838601,86.88144553,84.7069232,8.472977566,9.440995008
42766685,42766686,42766721,42766792,42766802,42766876,42766712,42766813,42766778,42766761,,96.17,76.08685303,95.61185074,115.4743519,127.5943523,149.8543533,176.442859,81.3,50000,1,0,89.31254215,88.36679307,89.13303969,88.18729061,169.5531577,87.19330474,86.24755566,87.01380229,86.0680532,4.394256862,15.4564321
42766691,42766685,42766721,42766792,42766726,42766772,42766863,42766761,42766813,42766738,,97.32,77.31319809,95.10070038,115.7507,126.0132004,150.0306961,177.134202,87.3,50000,1,0,89.56261327,88.34890376,89.2145606,88.00085109,170.2043788,87.31369543,86.09998592,86.96564276,85.75193325,6.505787511,28.37814689
42766690,42766684,42766721,42766716,42766886,42766908,42766863,42766813,42766704,42766778,,94.72,76.95229912,94.31480026,111.2398033,123.6548008,146.0622955,177.490807,74.91,49500,1,0,89.09717485,88.3331444,89.10364857,88.33961812,168.472851,86.77918863,86.01515818,86.78566235,86.0216319,5.53064999,15.30151367
42766686,42766687,42766787,42766840,42766715,42766849,42766718,42766756,42766828,42766752,,100.59,81.29949951,99.27449799,118.274498,129.8669991,151.4070053,176.6530055,88.2,49800,1,0,90.11031693,88.31572291,89.30783816,87.51324414,172.3685368,87.93644996,86.14185594,87.13397119,85.33937717,7.030150626,17.68970191
42766687,42766682,42766721,42766757,42766886,42766984,42766863,42766778,42766752,42766722,,98.82,80.43865013,96.65114975,114.7511501,125.446154,145.5686478,175.7531444,79.53,49800,1,0,89.71223293,88.305838,89.16146919,87.75507426,171.33318,87.69610311,86.28970818,87.14533937,85.73894444,5.962282425,19.74648833
42766686,42766682,42766988,42766840,42766771,42766836,42766718,42766720,42766828,42766756,,101.54,83.37095261,100.5834503,119.8959503,131.2909477,152.5684479,176.2954474,95.27,49700,1,0,90.24449929,88.29205984,89.30961192,87.35717247,173.0198714,88.12673045,86.174291,87.19184307,85.23940362,5.70213404,21.31274641
42766690,42766686,42766793,42766713,42766771,42766908,42766703,42766702,42766945,42766957,,103.72,84.3789978,103.1165009,124.4789982,135.6989983,156.2765007,182.8140039,121.2,49800,1,0,91.09641047,88.26575197,89.79667861,86.96602011,173.6045054,87.80336241,84.9727039,86.50363055,83.67297204,10.19274117,56.42039776
42766691,42766686,42766721,42766792,42766722,42766984,42766863,42766761,42766702,42766791,,101.5,80.59564972,98.32064819,119.1206512,132.0431595,154.9131508,175.3351482,96.65,49900,1,0,90.14189267,88.25234599,89.21452245,87.32497577,173.1010559,88.18273351,86.29318683,87.25536329,85.36581662,6.592225202,57.72416592
