DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42694097,Dylan Cease,P,,TOR,LAA,Confirmed,9800,31.05,18.81,31.05,18.81,1.919387755,40.93,44.96920848,0,100,4.1756,8.0568,20.1738,12.8375,20.55,27.9,31.5,37,42.85,34.8031,24,35,46,52,60,69,22.3702,14.5,22.8,30.8,34.7,41.2,47.4,30.7044,20.5,31,41.5,46.5,54.5,62.5,10.733,15.6127,11.8572,15.1916,2.35685,0.92025,0.1966,0.5391,0,0,2.1687,0,7.2098,2.2627,22.3835,4.0128,2.00355,5.45942,0.30685,0.24125,0.00435,0.00135,95.2163
42694531,Reid Detmers,P,,LAA,TOR,Confirmed,7200,10.7,18.15,10.7,18.15,2.520833333,32.12,36.33131676,0,100,3.8812,8.0568,15.9012,8.9,16.2,23.2,26.85,32.8,38.25,29.6302,19,30,41,46,55,61,17.9869,10.2,18.5,26.4,30.4,36.6,42.3,24.5885,14.5,25,35,40,48.025,55.5,10.2933,15.0956,11.4286,14.4347,3.39775,1.22285,0.20315,0.3316,0,0,2.46495,0,5.3611,2.26845,24.4363,5.15535,2.27345,5.81422,0.2626,0.33725,0.0124,0.0064,90.8281
42694100,Emerson Hancock,P,,SEA,ATH,Confirmed,8500,7.05,15.28,7.05,15.28,1.797647059,19.08,20.15229402,0,100,4.3876,8.4112,15.0142,8.0375,15.3,22.25,25.75,31,36.352,27.8796,17,27,39,44,52,58,17.2193,9.6,17.6,25.4,29.4,35.2,40.401,23.0939,13.5,23.5,33.5,38,45.5,52.5,10.1327,14.8154,11.2766,14.2028,3.31168,0.94444,0.09116,0.6978,0,0,2.52692,0,4.72788,1.94128,23.9437,5.04508,2.32892,5.79232,0.33304,0.32688,0.0118,0.005,90.628
42694098,Seth Lugo,P,,KC,BAL,Confirmed,9600,26.75,14.96,26.75,14.96,1.558333333,9.3,8.746818017,0,100,4.5618,9.4126,14.8455,7.4,15.1,22.3125,26.2,32.15,37.65,27.639,17,27,39,44,53,62,16.8147,8.7,17.1,25.3,29.5,35.605,42.2,23.0491,12.5,23.5,33.5,39,47,55.505,10.5655,15.3507,11.7396,14.8919,3.2304,1.1371,0.08665,0.8457,0,0,2.85305,0,5.4721,1.86705,23.3354,5.29985,2.63385,5.51447,0.26125,0.25335,0.00435,0.0023,91.5899
42694113,Shohei Ohtani,1B/OF,1,LAD,COL,Confirmed,6800,16,14.69,16,14.69,2.160294118,42.11,60.64702131,0,100,7.0546,11.5558,13.8993,6,12,20,25,33.05,44,18.5759,6.5,15.5,27.9,33.9,44.6,59.305,13.8806,5.2,11.6,20.6,24.515,32.91,43.104,15.2112,5.5,12.5,23,28,39,52,10.3745,14.1386,10.3148,12.5661,0.74888,0.26084,0.06072,0.3434,0.17296,0.02528,1.02096,1.01812,1.0328,0.74288,5.07368,1.41384,0,0,0,0,0,0,0
42694105,Max Meyer,P,,MIA,STL,Confirmed,7600,19.8,14.51,19.8,14.51,1.909210526,14.64,14.878662,0,100,4.4334,8.8244,13.9062,6.8,13.9,21.1,24.5,30.2,35.95,25.8393,15,25,36,42,50,58.01,15.7282,7.9,15.7,23.6,27.5,33.6,39.6,21.6557,11.875,21.5,32,36.5,44.5,52.5,10.1329,14.5922,11.2733,14.2989,3.33327,1.0602,0.171867,0.494467,0,0,2.52573,0,4.94867,1.82087,22.0753,5.059804,2.33333,5.19253,0.278133,0.186733,0.00193333,0.0012,84.1527
42694101,Aaron Nola,P,,PHI,CHC,Confirmed,8200,3.75,14.1,3.75,14.1,1.719512195,20.67,21.93961382,0,100,4.26,8.2176,15.9283,9.05,16.15,23.2,26.8,32.15,37.65,29.0855,18,29,40,46,54,61,18.0544,10.5,18.5,26.3,30.3,35.8,41.702,24.4944,14.875,24.5,35,40,47.5,55,10.2065,14.9382,11.324,14.3765,3.18184,1.09248,0.06936,0.6814,0,0,2.51904,0,5.357,1.86532,23.4011,5.02508,2.32664,5.63388,0.32336,0.28816,0.01028,0.00224,92.0934
42694499,Bryce Elder,P,,ATL,WSH,Confirmed,8200,21.4,12.96,21.4,12.96,1.580487805,10.95,10.59043381,0,100,4.8708,8.6076,13.668,6.85,13.9,20.9,24.15,29.1,34.2,26.0339,15,26,36,42,49,56,15.6736,8,15.8,23.7,27.415,32.805,38.4,21.242,11.5,21.5,31.5,36,43,49.505,9.87412,14.3569,11.0066,13.8305,3.53476,1.20668,0.1744,0.32652,0,0,2.46144,0,4.15928,2.01664,23.651,5.24236,2.26912,5.63369,0.38132,0.2936,0.01264,0.004,88.9658
42694099,Kyle Bradish,P,,BAL,KC,Confirmed,8600,16.2,12.83,16.2,12.83,1.491860465,8.31,7.668336422,0,100,4.8508,9.4126,14.3061,7.2,14.55,21.95,25.45,30.7525,36.4,26.5851,16,27,38,43,51,59.01,16.2955,8.6,16.6,24.625,28.6,34.5,40.5,22.1551,12,22.5,33,38,45.5,53.5,10.325,14.9641,11.4615,14.5416,3.1007,1.13985,0.0704,0.64495,0,0,2.612,0,4.8628,1.99015,22.9488,4.9559,2.41505,5.46567,0.3136,0.2408,0.00815,0.0021,88.1885
42694109,Colin Rea,P,,CHC,PHI,Confirmed,6800,22.2,12.4,22.2,12.4,1.823529412,12.38,12.22086654,0,100,3.9576,8.2176,13.1705,6.45,13.075,20.0625,23.4575,28.85,34.2,24.5509,15,24,34,40,48,56,15.1833,7.8,14.9,22.7,26.6,32.5,38.3,20.3822,11,20.5,30,35,42.5,49.505,9.69575,13.9983,10.8297,13.6401,3.06304,0.94156,0.06496,0.67384,0,0,2.45984,0,4.33048,1.84772,22.2132,4.7434,2.27116,5.33253,0.24976,0.2192,0.00244,0.0012,87.1135
