P_ID,P_Name,P_Salary,P_Proj,P_ID,P_Name,P_Salary,P_Proj,C_ID,C_Name,C_Salary,C_Proj,1B_ID,1B_Name,1B_Salary,1B_Proj,2B_ID,2B_Name,2B_Salary,2B_Proj,3B_ID,3B_Name,3B_Salary,3B_Proj,SS_ID,SS_Name,SS_Salary,SS_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42730321,Paul Skenes,10000,19.43,42730329,Nathan Eovaldi,8500,16.60,42730594,Edgar Quero,2800,6.20,42730393,Bryce Harper,4700,9.45,42730521,Chase Meidroth,3300,6.98,42730418,Miguel Vargas,4300,8.96,42730396,Trea Turner,4700,9.17,42730371,Byron Buxton,5200,9.22,42730543,Adolis Garcia,3100,8.28,42730503,Everson Pereira,3400,8.67,102.96,50000,9.0,9.0000e+0
42730327,Freddy Peralta,8800,20.51,42730328,Will Warren,8600,16.51,42730625,Bo Naylor,2600,6.61,42730366,Munetaka Murakami,5400,9.47,42730521,Chase Meidroth,3300,6.98,42730418,Miguel Vargas,4300,8.96,42730355,Gunnar Henderson,5900,9.28,42730411,Taylor Ward,4400,7.89,42730579,Daniel Schneemann,2800,7.82,42730503,Everson Pereira,3400,8.67,102.70,49500,9.8,9.7800e+0
42730327,Freddy Peralta,8800,20.51,42730329,Nathan Eovaldi,8500,16.60,42730467,Yainer Diaz,3700,5.90,42730393,Bryce Harper,4700,9.45,42730537,Bryson Stott,3100,7.12,42730435,Isaac Paredes,4100,6.85,42730396,Trea Turner,4700,9.17,42730543,Adolis Garcia,3100,8.28,42730350,Yordan Alvarez,6400,10.66,42730635,Dustin Harris,2500,6.07,100.61,49600,8.2,8.2460e+0
42730327,Freddy Peralta,8800,20.51,42730342,Yusei Kikuchi,6400,15.05,42730608,Drew Millas,2700,5.87,42730372,Rafael Devers,5200,8.99,42730425,Luis Arraez,4300,7.22,42730394,Matt Chapman,4700,8.52,42730426,Willy Adames,4200,9.12,42730421,Daylen Lile,4300,9.27,42730354,James Wood,6000,11.91,42730503,Everson Pereira,3400,8.67,105.13,50000,9.8,9.7880e+0
42730321,Paul Skenes,10000,19.43,42730342,Yusei Kikuchi,6400,15.05,42730428,Agustin Ramirez,4200,7.25,42730393,Bryce Harper,4700,9.45,42730400,Xavier Edwards,4500,7.69,42730546,Alec Bohm,3100,6.82,42730396,Trea Turner,4700,9.17,42730605,Justin Crawford,2700,6.49,42730543,Adolis Garcia,3100,8.28,42730347,Shohei Ohtani,6600,12.06,101.69,50000,7.9,7.8710e+0
42730330,Drew Rasmussen,8300,17.29,42730342,Yusei Kikuchi,6400,15.05,42730382,Cal Raleigh,4900,8.99,42730366,Munetaka Murakami,5400,9.47,42730521,Chase Meidroth,3300,6.98,42730418,Miguel Vargas,4300,8.96,42730603,J.P. Crawford,2700,7.44,42730503,Everson Pereira,3400,8.67,42730408,Cody Bellinger,4500,8.71,42730349,Aaron Judge,6500,11.50,103.06,49700,9.9,9.9110e+0
42730322,Gavin Williams,9800,17.39,42730321,Paul Skenes,10000,19.43,42730504,Salvador Perez,3400,7.67,42730538,Luis Garcia Jr.,3100,7.52,42730477,Nasim Nunez,3600,8.18,42730581,Jorbit Vivas,2800,6.48,42730363,CJ Abrams,5500,10.44,42730407,Jarren Duran,4500,8.74,42730564,Ceddanne Rafaela,3000,7.94,42730421,Daylen Lile,4300,9.27,103.06,50000,9.6,9.6060e+0
42730342,Yusei Kikuchi,6400,15.05,42730321,Paul Skenes,10000,19.43,42730382,Cal Raleigh,4900,8.99,42730523,Nolan Schanuel,3200,6.74,42730680,Vaughn Grissom,2300,5.66,42730535,Oswald Peraza,3100,6.38,42730368,Zach Neto,5300,9.00,42730422,Jo Adell,4300,8.55,42730349,Aaron Judge,6500,11.50,42730470,Trent Grisham,3700,8.91,100.21,49700,10.8,1.0778e+1
42730321,Paul Skenes,10000,19.43,42730342,Yusei Kikuchi,6400,15.05,42730428,Agustin Ramirez,4200,7.25,42730611,Connor Norby,2600,6.57,42730400,Xavier Edwards,4500,7.69,42730556,Brady House,3000,7.71,42730420,Otto Lopez,4300,8.53,42730354,James Wood,6000,11.91,42730421,Daylen Lile,4300,9.27,42730401,Jakob Marsee,4500,8.82,102.23,49800,8.9,8.9210e+0
42730330,Drew Rasmussen,8300,17.29,42730342,Yusei Kikuchi,6400,15.05,42730382,Cal Raleigh,4900,8.99,42730347,Shohei Ohtani,6600,12.06,42730477,Nasim Nunez,3600,8.18,42730556,Brady House,3000,7.71,42730363,CJ Abrams,5500,10.44,42730421,Daylen Lile,4300,9.27,42730516,Jacob Young,3300,7.02,42730443,Evan Carter,4000,7.56,103.57,49900,9.7,9.7070e+0
42730322,Gavin Williams,9800,17.39,42730342,Yusei Kikuchi,6400,15.05,42730441,Ivan Herrera,4000,7.42,42730393,Bryce Harper,4700,9.45,42730661,Jose Fermin,2400,5.45,42730508,Nolan Gorman,3300,6.60,42730529,Masyn Winn,3200,5.90,42730359,Kyle Schwarber,5700,9.48,42730470,Trent Grisham,3700,8.91,42730349,Aaron Judge,6500,11.50,97.15,49700,5.4,5.3910e+0
42730322,Gavin Williams,9800,17.39,42730328,Will Warren,8600,16.51,42730706,Carlos Narvaez,2100,5.91,42730424,Willson Contreras,4300,8.24,42730620,Marcelo Mayer,2600,5.72,42730693,Caleb Durbin,2200,6.20,42730363,CJ Abrams,5500,10.44,42730407,Jarren Duran,4500,8.74,42730354,James Wood,6000,11.91,42730421,Daylen Lile,4300,9.27,100.33,49900,7.5,7.5300e+0
42730322,Gavin Williams,9800,17.39,42730328,Will Warren,8600,16.51,42730504,Salvador Perez,3400,7.67,42730538,Luis Garcia Jr.,3100,7.52,42730477,Nasim Nunez,3600,8.18,42730394,Matt Chapman,4700,8.52,42730357,Bobby Witt Jr.,5800,9.88,42730354,James Wood,6000,11.91,42730630,Starling Marte,2500,6.68,42730721,Lane Thomas,2000,7.19,101.45,49500,6.8,6.7680e+0
42730327,Freddy Peralta,8800,20.51,42730321,Paul Skenes,10000,19.43,42730365,Shea Langeliers,5400,8.81,42730367,Nick Kurtz,5300,9.25,42730621,Nick Loftin,2600,5.62,42730535,Oswald Peraza,3100,6.38,42730357,Bobby Witt Jr.,5800,9.88,42730429,Chase DeLauter,4200,8.59,42730721,Lane Thomas,2000,7.19,42730630,Starling Marte,2500,6.68,102.34,49700,11.4,1.1400e+1
42730322,Gavin Williams,9800,17.39,42730321,Paul Skenes,10000,19.43,42730625,Bo Naylor,2600,6.61,42730550,Kyle Manzardo,3000,7.44,42730448,Jazz Chisholm Jr.,3900,8.70,42730579,Daniel Schneemann,2800,7.82,42730567,Jose Caballero,3000,7.34,42730349,Aaron Judge,6500,11.50,42730470,Trent Grisham,3700,8.91,42730408,Cody Bellinger,4500,8.71,103.85,49800,10.0,1.0039e+1
42730327,Freddy Peralta,8800,20.51,42730330,Drew Rasmussen,8300,17.29,42730625,Bo Naylor,2600,6.61,42730573,Rhys Hoskins,2900,7.36,42730674,Lenyn Sosa,2300,5.84,42730351,Jose Ramirez,6300,10.05,42730363,CJ Abrams,5500,10.44,42730579,Daniel Schneemann,2800,7.82,42730421,Daylen Lile,4300,9.27,42730354,James Wood,6000,11.91,107.10,49800,11.6,1.1584e+1
42730327,Freddy Peralta,8800,20.51,42730342,Yusei Kikuchi,6400,15.05,42730434,Will Smith,4100,8.73,42730393,Bryce Harper,4700,9.45,42730477,Nasim Nunez,3600,8.18,42730546,Alec Bohm,3100,6.82,42730396,Trea Turner,4700,9.17,42730543,Adolis Garcia,3100,8.28,42730389,Teoscar Hernandez,4800,8.42,42730347,Shohei Ohtani,6600,12.06,106.67,49900,10.2,1.0168e+1
42730326,Taj Bradley,9000,16.55,42730328,Will Warren,8600,16.51,42730706,Carlos Narvaez,2100,5.91,42730424,Willson Contreras,4300,8.24,42730448,Jazz Chisholm Jr.,3900,8.70,42730693,Caleb Durbin,2200,6.20,42730373,Corey Seager,5100,9.63,42730407,Jarren Duran,4500,8.74,42730349,Aaron Judge,6500,11.50,42730470,Trent Grisham,3700,8.91,100.89,49900,7.8,7.7810e+0
42730322,Gavin Williams,9800,17.39,42730327,Freddy Peralta,8800,20.51,42730724,Eric Haase,2000,5.54,42730372,Rafael Devers,5200,8.99,42730680,Vaughn Grissom,2300,5.66,42730394,Matt Chapman,4700,8.52,42730426,Willy Adames,4200,9.12,42730371,Byron Buxton,5200,9.22,42730401,Jakob Marsee,4500,8.82,42730525,Owen Caissie,3200,6.40,100.17,49900,6.3,6.3120e+0
42730322,Gavin Williams,9800,17.39,42730330,Drew Rasmussen,8300,17.29,42730735,Garrett Stubbs,2000,4.57,42730393,Bryce Harper,4700,9.45,42730537,Bryson Stott,3100,7.12,42730445,Austin Riley,4000,8.06,42730396,Trea Turner,4700,9.17,42730543,Adolis Garcia,3100,8.28,42730349,Aaron Judge,6500,11.50,42730470,Trent Grisham,3700,8.91,101.74,49900,7.3,7.3060e+0
42730342,Yusei Kikuchi,6400,15.05,42730328,Will Warren,8600,16.51,42730428,Agustin Ramirez,4200,7.25,42730611,Connor Norby,2600,6.57,42730400,Xavier Edwards,4500,7.69,42730556,Brady House,3000,7.71,42730363,CJ Abrams,5500,10.44,42730421,Daylen Lile,4300,9.27,42730354,James Wood,6000,11.91,42730401,Jakob Marsee,4500,8.82,101.22,49600,7.5,7.5300e+0
42730321,Paul Skenes,10000,19.43,42730342,Yusei Kikuchi,6400,15.05,42730459,Francisco Alvarez,3800,7.51,42730364,Ben Rice,5500,9.12,42730448,Jazz Chisholm Jr.,3900,8.70,42730579,Daniel Schneemann,2800,7.82,42730567,Jose Caballero,3000,7.34,42730429,Chase DeLauter,4200,8.59,42730470,Trent Grisham,3700,8.91,42730349,Aaron Judge,6500,11.50,103.97,49800,11.2,1.1246e+1
42730321,Paul Skenes,10000,19.43,42730337,Luis Severino,6900,12.93,42730706,Carlos Narvaez,2100,5.91,42730347,Shohei Ohtani,6600,12.06,42730620,Marcelo Mayer,2600,5.72,42730693,Caleb Durbin,2200,6.20,42730355,Gunnar Henderson,5900,9.28,42730564,Ceddanne Rafaela,3000,7.94,42730407,Jarren Duran,4500,8.74,42730354,James Wood,6000,11.91,100.12,49800,9.3,9.3310e+0
