P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42926487,42926496,42926676,42926536,42926533,42926556,42926535,42926621,42926509,42926514,,94.74,76.53795242,95.27545166,113.5754509,124.432946,145.1279572,178.0384515,37.39,49400,1,23.95,90.15367072,90.2830905,90.64214101,90.77156079,168.4856974,88.58804892,88.7174687,89.07651921,89.20593899,0,42.07864702
42926487,42926496,42926530,42926536,42926558,42926579,42926535,42926621,42926509,42926541,,96.25,77.96294785,95.72544861,116.5754547,127.5904533,147.7304489,180.9939485,74.14,49700,1,20.95,89.83479876,89.07581977,89.88896741,89.12998841,168.680498,87.34118719,86.5822082,87.39535584,86.63637684,0,18.79121065
42926487,42926499,42926530,42926536,42926558,42926579,42926535,42926621,42926509,42926541,,99.92,82.4802475,98.7302475,120.1802483,130.9302521,153.5402435,183.885249,105.43,49200,1,18.45,90.61422052,88.93116636,90.11592483,88.43287067,170.6180652,87.5582408,85.87518664,87.05994511,85.37689095,0,1.097598951
42926487,42926496,42926537,42926536,42926558,42926579,42926535,42926621,42926509,42926541,,96.68,77.46294785,95.25045013,116.2754517,127.4229538,146.3929573,178.9129578,69.61,49500,1,36.95,89.57472829,88.78996075,89.5408632,88.75609566,169.1190863,87.35588604,86.57111851,87.32202095,86.53725341,0,26.7171979
42926487,42926499,42926516,42926536,42926511,42926633,42926535,42926509,42926621,42926624,,98.35,79.14275169,97.73025131,116.2552547,125.6377495,145.4352516,177.639249,80.6,49300,1,26.45,89.25562427,87.98975367,88.87099096,87.60512035,170.0782851,86.99654573,85.73067512,86.61191241,85.34604181,0,16.68708175
42926487,42926499,42926568,42926536,42926611,42926563,42926535,42926621,42926509,42926506,,99.12,80.36774826,99.55525208,118.6427498,127.2302551,145.7477554,176.283243,78.68,49200,1,32.45,89.24367927,87.90559621,88.75161622,87.41353316,170.711174,87.19768228,85.85959921,86.70561923,85.36753617,0,24.97024983
42926487,42926499,42926516,42926536,42926607,42926608,42926535,42926509,42926621,42926514,,98.34,81.28024673,97.38024902,117.3552475,128.7827538,147.7952438,174.2352551,67.86,49600,1,13.45,88.78504043,87.64980967,88.37538544,87.24015467,170.3823035,87.01796811,85.88273735,86.60831312,85.47308235,0,33.17161798
42926487,42926496,42926537,42926536,42926607,42926583,42926535,42926509,42926621,42926514,,95.2,77.5129509,94.8254509,115.3879471,125.8404545,144.5329491,171.2769516,44.83,49600,1,39.95,87.79247711,87.33672072,87.78700232,87.33124593,168.6392469,86.44710707,85.99135068,86.44163229,85.9858759,0,24.88844842
42926487,42926496,42926516,42926525,42926533,42926556,42926601,42926621,42926509,42926588,,92.92,75.02545357,91.35045242,110.1004543,120.032951,141.4304459,173.1924576,49.87,49500,1,50.95,87.51227812,87.33658888,87.8020217,87.62633245,166.9434952,85.82623609,85.65054684,86.11597966,85.94029041,0,10.89099646
42926487,42926496,42926676,42926536,42926558,42926519,42926535,42926509,42926621,42926529,,94.56,77.17545128,94.35045242,114.3754501,125.832954,143.6729568,176.3264395,67.51,49200,1,13.95,87.96868719,87.23758611,87.98944851,87.25834743,167.5685908,85.69233866,84.96123758,85.71309998,84.9819989,0,9.897061437
