P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42745130,42745129,42745219,42745173,42745255,42745205,42745150,42745281,42745269,42745151,,106.38,85.09654999,104.0215492,125.9590492,136.2040489,161.6515457,186.7600516,114.74,49900,1,131.5,91.42574432,89.07964327,90.31999774,87.9738967,173.9829029,88.81042749,86.46432644,87.70468091,85.35857987,8.86785413,72.91781306
42745130,42745128,42745188,42745204,42745160,42745253,42745179,42745342,42745151,42745269,,106.67,85.65305328,104.0030518,125.865551,136.5830544,159.170546,190.5775548,139.63,49500,1,77.95,91.63579583,88.92030835,90.43138946,87.71590197,173.6498953,88.30695888,85.59147139,87.1025525,84.38706502,10.55396801,48.81713092
42745130,42745129,42745219,42745173,42745255,42745246,42745150,42745145,42745281,42745269,,105.58,85.50905228,103.34655,122.9465485,134.6065407,152.2015457,183.9505486,100.97,49800,1,119.5,90.95239976,88.87687763,89.9449771,87.86945497,173.7523905,88.75552399,86.68000186,87.74810134,85.67257921,7.247874218,67.16907024
42745130,42745134,42745184,42745173,42745255,42745205,42745179,42745269,42745191,42745151,,103.72,82.68694878,102.3994522,124.361948,137.6819542,161.2794449,189.7734567,122.63,49900,1,82.55,91.00831838,88.85770331,90.19800719,88.04739213,171.8710544,87.79771792,85.64710286,86.98740674,84.83679167,10.46405536,53.30076218
42745130,42745131,42745252,42745165,42745240,42745197,42745146,42745278,42745269,42745151,,108.4,90.59945107,108.8994522,126.5869484,138.281945,158.3344475,188.5749477,136.55,49900,1,132.35,91.70476358,88.76531715,90.25869374,87.31924731,174.9287904,88.67070366,85.73125723,87.22463382,84.28518739,11.43234762,107.2853208
42745130,42745131,42745320,42745156,42745255,42745180,42745179,42745151,42745191,42745269,,107.4,86.94944954,106.4994507,127.5494518,138.4469528,158.7244568,186.7519568,124.33,49800,1,130.35,91.37787505,88.73374698,90.07708281,87.43295474,174.5100938,88.64865982,86.00453174,87.34786757,84.7037395,9.560998447,68.26637983
42745130,42745129,42745199,42745173,42745255,42745246,42745220,42745239,42745164,42745151,,103.4,82.14654541,101.8215523,122.1465473,133.2690506,157.1040573,184.6990485,100,50000,1,95.5,90.48735002,88.68921211,89.73597598,87.93783808,172.2281254,88.09843244,86.30029453,87.3470584,85.5489205,7.808327023,35.58557332
42745130,42745134,42745184,42745173,42745255,42745205,42745179,42745191,42745151,42745281,,101.89,81.38694954,102.0994492,122.9244537,134.8744507,155.4244537,189.7299567,118.35,49800,1,80.55,90.52530563,88.63096082,89.92421102,88.02986621,170.6497979,87.24664963,85.35230482,86.64555502,84.75121021,9.275578746,43.08127165
42745130,42745135,42745188,42745173,42745160,42745253,42745179,42745281,42745269,42745151,,103.51,81.66195297,101.0744476,122.3244476,134.6544502,159.1769539,186.3269476,113.35,49500,1,88.25,90.37357338,88.31992663,89.53174605,87.4780993,171.9770799,87.57994242,85.52629567,86.7381151,84.68446835,8.843600802,50.51673651
42745130,42745131,42745320,42745173,42745255,42745205,42745161,42745162,42745269,42745151,,103.9,84.26194572,103.9994469,124.6994534,135.731955,153.8044563,185.9529536,113.99,50000,1,123.35,90.39018239,88.27853828,89.49213131,87.3804872,172.2538562,87.64745436,85.53581025,86.74940328,84.63775917,8.182998123,50.61141849
42745130,42745131,42745203,42745156,42745255,42745180,42745179,42745281,42745151,42745269,,106.73,85.36194992,105.3994522,126.2244492,136.681945,156.7369568,183.7244568,114.9,49800,1,134.35,90.68090315,88.1831273,89.40482455,86.90704871,174.2717897,88.29189,85.79411415,87.0158114,84.51803555,8.268275465,78.63209844
42745130,42745131,42745184,42745173,42745255,42745246,42745174,42745269,42745191,42745151,,107.35,87.1494503,106.4244499,125.9869499,136.8894516,162.2719566,188.9379536,140,50000,1,133.35,91.14725235,88.17439026,89.74106421,86.76820213,174.0274787,87.85341862,84.88055654,86.44723049,83.4743684,10.90403202,73.92042279
42745130,42745129,42745188,42745204,42745255,42745246,42745146,42745239,42745269,42745151,,104.35,83.15904999,102.6215515,123.3590508,134.2115471,154.1415573,184.0080515,108.24,49900,1,108.5,90.20001948,88.07387497,89.22403385,87.09788935,172.7041746,87.72552846,85.59938395,86.74954283,84.62339833,8.676913423,38.9203608
42745130,42745129,42745199,42745265,42745324,42745197,42745161,42745226,42745149,42745185,,100.81,82.15155029,99.67655182,118.6015472,129.9165512,148.15905,185.0515442,101.09,49700,1,95.5,89.60322903,88.02455586,89.08708656,87.50841339,170.3349566,86.93177941,85.35310625,86.41563694,84.83696378,7.801521627,20.55973262
42745130,42745131,42745270,42745173,42745255,42745242,42745161,42745162,42745269,42745151,,103.93,83.81194878,102.4994507,123.8369484,135.069445,153.6944534,182.8849507,103.83,49900,1,140.35,89.94957125,87.92798457,89.01558886,86.99400219,172.527397,87.62074076,85.59915409,86.68675838,84.66517171,6.953336452,65.60280323
42745130,42745129,42745199,42745196,42745255,42745242,42745161,42745269,42745151,42745191,,104.94,84.04654884,103.2965508,124.5090504,134.6465454,151.6490456,182.5610515,104.72,49700,1,107.5,90.08803435,87.89706177,89.01558121,86.82460864,173.1915326,87.80492917,85.61395659,86.73247603,84.54150346,7.8907347,56.00298643
42745130,42745131,42745199,42745165,42745240,42745205,42745146,42745191,42745195,42745315,,108.77,90.11194992,107.8744507,129.0369568,139.9069481,157.9419533,188.9824567,150.43,49900,1,133.35,91.21157054,87.88349895,89.56514092,86.23706933,174.8182075,87.81307426,84.48500267,86.16664464,82.83857304,13.21708626,80.92560172
42745130,42745129,42745199,42745173,42745255,42745246,42745174,42745269,42745151,42745191,,107.3,85.64654541,103.97155,126.2965488,136.541552,160.1415573,185.0005515,124.51,49900,1,123.5,90.66272891,87.86977242,89.2465672,86.45361072,174.3712981,87.94850629,85.15554981,86.53234458,83.7393881,10.05436305,78.89458537
42745136,42745131,42745184,42745173,42745255,42745205,42745179,42745269,42745191,42745151,,99.07,80.32500458,99.5,119.1124992,131.4649979,151.8750061,187.6599939,107.73,49500,1,120.55,89.36241619,87.86159024,89.03105171,87.53022576,168.8704212,86.18539627,84.68457032,85.85403179,84.35320584,9.381180446,17.42721349
42745130,42745129,42745199,42745173,42745255,42745246,42745150,42745247,42745269,42745151,,106.04,85.2215519,104.9215469,124.834053,137.3465576,158.6890457,182.6995485,110.59,50000,1,113.5,90.25767349,87.84064896,89.02637227,86.60934775,173.8477807,87.93180476,85.51478024,86.70050355,84.28347902,8.708133828,43.59336495
42745130,42745140,42745199,42745173,42745255,42745230,42745179,42745149,42745151,42745239,,99.57,80.34945107,99.44945145,118.0494518,131.281945,151.781945,183.4284537,90.53,49800,1,121.3,89.11461305,87.79433551,88.74125574,87.42097819,169.6748927,86.64720965,85.32693211,86.27385234,84.95357479,6.71196696,7.887621224
42745130,42745129,42745264,42745173,42745255,42745246,42745155,42745185,42745151,42745269,,102.67,81.45905113,101.5465508,122.0215454,134.0115524,155.3540573,181.7655515,95.73,49900,1,98.5,89.54213776,87.77264718,88.76175965,86.99226907,171.8187203,87.35517848,85.5856879,86.57480036,84.80530979,7.398656792,47.92207778
42745130,42745128,42745320,42745173,42745160,42745338,42745179,42745269,42745195,42745151,,106.18,85.30454826,105.9420509,126.7795448,139.8545471,162.8620468,188.1210503,141.6,49600,1,105.95,90.57752048,87.7199484,89.26033998,86.4027679,173.2390731,87.27352623,84.41595415,85.95634573,83.09877365,10.5309924,39.21730518
42745130,42745131,42745184,42745173,42745255,42745246,42745146,42745269,42745315,42745151,,105.96,85.07445145,104.2494469,124.6244507,136.019455,156.6769539,185.7764447,127.51,49800,1,131.35,90.37162175,87.71376233,89.10334007,86.44548066,173.3825696,87.47117022,84.8133108,86.20288854,83.54502913,9.855806486,41.59681201
42745130,42745128,42745188,42745173,42745160,42745246,42745253,42745269,42745281,42745151,,106.01,85.87955284,103.7670517,123.004549,135.9320541,157.9745415,186.5370593,133.04,49700,1,88.95,90.42933893,87.70791157,89.14676446,86.4253371,173.3199582,87.39535472,84.67392735,86.11278025,83.39135288,8.9626225,38.36960495
42745130,42745131,42745199,42745173,42745255,42745246,42745150,42745145,42745269,42745281,,107.34,88.17444992,105.9244537,127.4244537,137.031945,157.9244537,182.7359567,117.76,49700,1,123.35,90.38970371,87.68451093,88.95686242,86.25166963,174.6089358,88.00549054,85.30029775,86.57264924,83.86745646,7.983634733,58.52452517
42745130,42745129,42745320,42745173,42745240,42745197,42745146,42745239,42745269,42745151,,105.29,85.62154579,104.22155,124.6340504,135.9040459,157.0515541,183.6190576,115.64,50000,1,114.5,90.04363075,87.62629897,88.86972919,86.45239741,173.1932833,87.48724167,85.06990989,86.31334011,83.89600833,9.404810436,48.75689745
42745130,42745129,42745264,42745173,42745255,42745246,42745155,42745151,42745269,42745191,,104.17,82.97154999,103.021553,122.6215496,134.5990532,155.2115486,181.7145485,102.89,49700,1,92.5,89.67673108,87.57551845,88.66178301,86.56057038,172.7025832,87.43288547,85.33167284,86.4179374,84.31672477,7.973586871,58.3222568
42745130,42745131,42745188,42745385,42745255,42745246,42745179,42745144,42745151,42745269,,107.53,89.01195145,106.1244507,127.0494518,138.531945,155.9794563,184.4314537,128.25,49500,1,104.35,90.39212219,87.46093833,88.88174671,85.95056286,174.4485899,87.64007254,84.70888868,86.12969706,83.1985132,9.226604321,60.98582745
42745130,42745131,42745320,42745173,42745255,42745205,42745179,42745151,42745191,42745195,,105.78,86.34945107,106.0744476,128.0244446,140.6244507,159.129451,185.5809477,129.7,49600,1,119.35,90.14162338,87.43757429,88.85326012,86.14921103,173.2009733,87.18292914,84.47888005,85.89456589,83.1905168,10.13689652,51.33866668
42745133,42745129,42745252,42745165,42745240,42745344,42745146,42745142,42745195,42745315,,99.08,79.70460129,97.36709595,117.9295998,129.0746063,146.5196053,186.932599,110.16,49500,1,119.35,88.99075999,87.37691188,88.58355986,86.96971174,168.8032359,85.77801621,84.1641681,85.37081607,83.75696796,9.996053231,24.88844842
42745130,42745129,42745188,42745173,42745255,42745242,42745179,42745210,42745269,42745151,,103.33,79.44955444,102.0245514,122.1620522,135.1795509,155.5720421,180.8015453,98.6,49800,1,107.5,89.32613888,87.37081216,88.39817788,86.44285117,172.2166073,87.17200271,85.216676,86.24404172,84.28871501,7.639509439,38.01242411
