P,P,C,1B,2B,3B,SS,OF,OF,OF
42672734,42672752,42672761,42672789,42672878,42672902,42672746,42672753,42672934,42672850
42672738,42672737,42672770,42672760,42672756,42672872,42672863,42672923,42672823,42672751
42672738,42672737,42672850,42672902,42672811,42672778,42672797,42672904,42672748,42672756
42672742,42672752,42672761,42672789,42672878,42672881,42672746,42672748,42672762,42672934
42672743,42672756,42672788,42672778,42672776,42672842,42672746,42672748,42672808,42672934
42672737,42672760,42672823,42672872,42672835,42672832,42672746,42672748,42672753,42672934
42672738,42672736,42672850,42672817,42672878,42672826,42672761,42672748,42672758,42672855
42672736,42672741,42672808,42672902,42672756,42672822,42672797,42672751,42672776,42672869
42672736,42672741,42672800,42672902,42672811,42672762,42672797,42672748,42672869,42672788
42672737,42672752,42672761,42672789,42672878,42672902,42672746,42672748,42672800,42672850
42672736,42672752,42672761,42672789,42672878,42672881,42672746,42672753,42672800,42672808
42672738,42672736,42672800,42672817,42672811,42672762,42672827,42672923,42672807,42672748
42672738,42672736,42672850,42672902,42672756,42672778,42672761,42672788,42672776,42672855
42672737,42672756,42672788,42672778,42672776,42672855,42672746,42672789,42672800,42672934
42672734,42672756,42672788,42672778,42672776,42672842,42672746,42672934,42672878,42672823
42672736,42672741,42672832,42672830,42672756,42672826,42672792,42672934,42672751,42672788
42672735,42672760,42672823,42672872,42672835,42672830,42672746,42672748,42672789,42672800
42672736,42672741,42672850,42672842,42672878,42672826,42672759,42672749,42672758,42672789
42672738,42672741,42672832,42672753,42672763,42672762,42672792,42672934,42672874,42672788
42672735,42672756,42672788,42672778,42672776,42672826,42672746,42672934,42672878,42672823
42672743,42672756,42672788,42672778,42672776,42672850,42672746,42672748,42672808,42672934
42672738,42672736,42672800,42672760,42672763,42672872,42672835,42672751,42672923,42672823
42672744,42672749,42672766,42672771,42672786,42672891,42672746,42672748,42672878,42672823
42672737,42672760,42672823,42672872,42672835,42672813,42672746,42672748,42672758,42672934
42672738,42672741,42672800,42672902,42672756,42672778,42672797,42672874,42672751,42672788
42672738,42672736,42672850,42672842,42672756,42672826,42672761,42672789,42672869,42672776
42672738,42672736,42672850,42672842,42672756,42672826,42672761,42672876,42672758,42672789
42672734,42672760,42672823,42672872,42672835,42672813,42672746,42672748,42672800,42672934
42672734,42672749,42672766,42672771,42672786,42672838,42672753,42672878,42672823,42672818
42672735,42672760,42672823,42672872,42672835,42672846,42672746,42672748,42672789,42672800
42672736,42672749,42672766,42672771,42672786,42672914,42672746,42672789,42672934,42672878
42672743,42672756,42672788,42672778,42672776,42672870,42672746,42672748,42672800,42672934
42672737,42672749,42672766,42672771,42672786,42672891,42672746,42672789,42672878,42672823
42672738,42672736,42672881,42672842,42672827,42672762,42672761,42672754,42672789,42672855
