CPT_ID,CPT_Name,CPT_Salary,CPT_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42963519,Corey Seager,13500,12.47,42963427,Jack Leiter,12200,13.65,42963435,Kerry Carpenter,7400,6.90,42963437,Josh Jung,6600,7.28,42963439,Jake Burger,6200,7.36,42963448,Ezequiel Duran,4000,5.70,53.36,49900,23.3,2.3323e+1
42963528,Jake Burger,9300,11.04,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963437,Josh Jung,6600,7.28,42963438,Evan Carter,6400,5.93,42963440,Spencer Torkelson,6000,7.29,53.50,49500,23.5,2.3510e+1
42963537,Ezequiel Duran,6000,8.55,42963427,Jack Leiter,12200,13.65,42963431,Brandon Nimmo,8800,7.49,42963433,Riley Greene,8200,8.18,42963437,Josh Jung,6600,7.28,42963439,Jake Burger,6200,7.36,52.51,48000,23.7,2.3712e+1
42963526,Josh Jung,9900,10.92,42963427,Jack Leiter,12200,13.65,42963431,Brandon Nimmo,8800,7.49,42963433,Riley Greene,8200,8.18,42963439,Jake Burger,6200,7.36,42963448,Ezequiel Duran,4000,5.70,53.30,49300,23.7,2.3718e+1
42963520,Brandon Nimmo,13200,11.24,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963439,Jake Burger,6200,7.36,42963442,Kyle Higashioka,5400,6.34,42963450,Josh Smith,3600,5.91,52.92,50000,23.3,2.3310e+1
42963520,Brandon Nimmo,13200,11.24,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963438,Evan Carter,6400,5.93,42963439,Jake Burger,6200,7.36,42963454,Wenceel Perez,3000,6.20,52.69,50000,23.4,2.3417e+1
42963525,Colt Keith,10200,9.52,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963433,Riley Greene,8200,8.18,42963440,Spencer Torkelson,6000,7.29,42963454,Wenceel Perez,3000,6.20,53.26,49000,23.4,2.3373e+1
42963519,Corey Seager,13500,12.47,42963427,Jack Leiter,12200,13.65,42963431,Brandon Nimmo,8800,7.49,42963440,Spencer Torkelson,6000,7.29,42963442,Kyle Higashioka,5400,6.34,42963448,Ezequiel Duran,4000,5.70,52.94,49900,23.4,2.3385e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963431,Brandon Nimmo,8800,7.49,42963439,Jake Burger,6200,7.36,42963512,Drew Anderson,4000,2.43,42963450,Josh Smith,3600,5.91,51.98,49900,22.2,2.2195e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963437,Josh Jung,6600,7.28,42963439,Jake Burger,6200,7.36,42963442,Kyle Higashioka,5400,6.34,42963507,Kenley Jansen,4000,3.20,52.97,49500,22.6,2.2607e+1
