P_ID,P_Name,P_Salary,P_Proj,P_ID,P_Name,P_Salary,P_Proj,C_ID,C_Name,C_Salary,C_Proj,1B_ID,1B_Name,1B_Salary,1B_Proj,2B_ID,2B_Name,2B_Salary,2B_Proj,3B_ID,3B_Name,3B_Salary,3B_Proj,SS_ID,SS_Name,SS_Salary,SS_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42770431,Kris Bubic,8400,15.96,42770425,Janson Junk,6200,9.84,42770434,Luis Campusano,2900,5.27,42770453,Vinnie Pasquantino,4500,8.66,42770417,Fernando Tatis Jr.,5100,9.70,42770502,Nick Loftin,2700,6.39,42770488,Bobby Witt Jr.,6200,11.35,42770534,Jackson Merrill,4800,8.70,42770356,Seiya Suzuki,4500,9.13,42770368,Ramon Laureano,4400,8.22,93.22,49700,22.9,2.2895e+1
42770420,Edward Cabrera,7500,12.73,42770431,Kris Bubic,8400,15.96,42770374,Will Smith,4000,8.79,42770486,Michael Busch,3500,7.56,42770430,Nico Hoerner,5000,8.28,42770311,Max Muncy,4900,8.07,42770424,Hyeseong Kim,2900,5.46,42770356,Seiya Suzuki,4500,9.13,42770510,Pete Crow-Armstrong,4700,8.40,42770326,Teoscar Hernandez,4500,7.83,92.21,49900,22.6,2.2630e+1
42770344,Walker Buehler,6500,10.52,42770431,Kris Bubic,8400,15.96,42770303,Salvador Perez,3700,8.98,42770453,Vinnie Pasquantino,4500,8.66,42770417,Fernando Tatis Jr.,5100,9.70,42770311,Max Muncy,4900,8.07,42770324,Xander Bogaerts,4300,7.92,42770368,Ramon Laureano,4400,8.22,42770534,Jackson Merrill,4800,8.70,42770530,Jac Caglianone,3300,7.69,94.42,49900,22.8,2.2765e+1
42770431,Kris Bubic,8400,15.96,42770425,Janson Junk,6200,9.84,42770303,Salvador Perez,3700,8.98,42770370,Gavin Sheets,3600,6.59,42770417,Fernando Tatis Jr.,5100,9.70,42770573,Matt Shaw,2700,6.27,42770488,Bobby Witt Jr.,6200,11.35,42770362,Ian Happ,4200,8.11,42770356,Seiya Suzuki,4500,9.13,42770510,Pete Crow-Armstrong,4700,8.40,94.33,49300,22.0,2.1972e+1
42770344,Walker Buehler,6500,10.52,42770431,Kris Bubic,8400,15.96,42770523,Agustin Ramirez,3900,6.26,42770302,Freddie Freeman,5200,8.85,42770372,Jake Cronenworth,2800,6.14,42770502,Nick Loftin,2700,6.39,42770488,Bobby Witt Jr.,6200,11.35,42770417,Fernando Tatis Jr.,5100,9.70,42770534,Jackson Merrill,4800,8.70,42770368,Ramon Laureano,4400,8.22,92.09,50000,20.9,2.0869e+1
42770420,Edward Cabrera,7500,12.73,42770431,Kris Bubic,8400,15.96,42770559,Dalton Rushing,3800,8.15,42770302,Freddie Freeman,5200,8.85,42770562,Alex Freeland,3100,5.32,42770311,Max Muncy,4900,8.07,42770351,Dansby Swanson,3600,7.64,42770356,Seiya Suzuki,4500,9.13,42770510,Pete Crow-Armstrong,4700,8.40,42770362,Ian Happ,4200,8.11,92.36,49900,21.8,2.1771e+1
42770431,Kris Bubic,8400,15.96,42770344,Walker Buehler,6500,10.52,42770374,Will Smith,4000,8.79,42770302,Freddie Freeman,5200,8.85,42770372,Jake Cronenworth,2800,6.14,42770311,Max Muncy,4900,8.07,42770488,Bobby Witt Jr.,6200,11.35,42770366,Lane Thomas,2300,8.05,42770368,Ramon Laureano,4400,8.22,42770326,Teoscar Hernandez,4500,7.83,93.78,49200,21.5,2.1455e+1
42770420,Edward Cabrera,7500,12.73,42770431,Kris Bubic,8400,15.96,42770303,Salvador Perez,3700,8.98,42770453,Vinnie Pasquantino,4500,8.66,42770562,Alex Freeland,3100,5.32,42770311,Max Muncy,4900,8.07,42770351,Dansby Swanson,3600,7.64,42770356,Seiya Suzuki,4500,9.13,42770326,Teoscar Hernandez,4500,7.83,42770460,Andy Pages,5000,7.48,91.80,49700,21.4,2.1413e+1
42770431,Kris Bubic,8400,15.96,42770344,Walker Buehler,6500,10.52,42770374,Will Smith,4000,8.79,42770389,Ty France,2400,6.11,42770417,Fernando Tatis Jr.,5100,9.70,42770427,Maikel Garcia,4600,8.67,42770488,Bobby Witt Jr.,6200,11.35,42770368,Ramon Laureano,4400,8.22,42770435,Bryce Johnson,2500,5.69,42770380,Kyle Tucker,5800,8.64,93.65,49900,23.0,2.3039e+1
42770431,Kris Bubic,8400,15.96,42770420,Edward Cabrera,7500,12.73,42770303,Salvador Perez,3700,8.98,42770455,Kyle Stowers,4700,6.97,42770430,Nico Hoerner,5000,8.28,42770311,Max Muncy,4900,8.07,42770351,Dansby Swanson,3600,7.64,42770356,Seiya Suzuki,4500,9.13,42770510,Pete Crow-Armstrong,4700,8.40,42770366,Lane Thomas,2300,8.05,94.21,49300,23.1,2.3070e+1
42770344,Walker Buehler,6500,10.52,42770431,Kris Bubic,8400,15.96,42770559,Dalton Rushing,3800,8.15,42770453,Vinnie Pasquantino,4500,8.66,42770562,Alex Freeland,3100,5.32,42770311,Max Muncy,4900,8.07,42770488,Bobby Witt Jr.,6200,11.35,42770417,Fernando Tatis Jr.,5100,9.70,42770454,Isaac Collins,2400,6.91,42770460,Andy Pages,5000,7.48,92.12,49900,21.7,2.1738e+1
42770420,Edward Cabrera,7500,12.73,42770378,Aaron Civale,6400,11.15,42770374,Will Smith,4000,8.79,42770302,Freddie Freeman,5200,8.85,42770430,Nico Hoerner,5000,8.28,42770311,Max Muncy,4900,8.07,42770351,Dansby Swanson,3600,7.64,42770362,Ian Happ,4200,8.11,42770356,Seiya Suzuki,4500,9.13,42770326,Teoscar Hernandez,4500,7.83,90.58,49800,21.4,2.1450e+1
42770431,Kris Bubic,8400,15.96,42770425,Janson Junk,6200,9.84,42770550,Moises Ballesteros,3500,6.52,42770453,Vinnie Pasquantino,4500,8.66,42770430,Nico Hoerner,5000,8.28,42770502,Nick Loftin,2700,6.39,42770488,Bobby Witt Jr.,6200,11.35,42770356,Seiya Suzuki,4500,9.13,42770510,Pete Crow-Armstrong,4700,8.40,42770530,Jac Caglianone,3300,7.69,92.22,49000,22.9,2.2858e+1
42770420,Edward Cabrera,7500,12.73,42770425,Janson Junk,6200,9.84,42770523,Agustin Ramirez,3900,6.26,42770486,Michael Busch,3500,7.56,42770430,Nico Hoerner,5000,8.28,42770427,Maikel Garcia,4600,8.67,42770488,Bobby Witt Jr.,6200,11.35,42770362,Ian Happ,4200,8.11,42770510,Pete Crow-Armstrong,4700,8.40,42770429,Kyle Isbel,2700,5.75,86.95,48500,21.4,2.1350e+1
42770420,Edward Cabrera,7500,12.73,42770344,Walker Buehler,6500,10.52,42770303,Salvador Perez,3700,8.98,42770453,Vinnie Pasquantino,4500,8.66,42770480,Zack Gelof,2900,5.93,42770311,Max Muncy,4900,8.07,42770488,Bobby Witt Jr.,6200,11.35,42770530,Jac Caglianone,3300,7.69,42770326,Teoscar Hernandez,4500,7.83,42770380,Kyle Tucker,5800,8.64,90.40,49800,23.2,2.3166e+1
42770420,Edward Cabrera,7500,12.73,42770344,Walker Buehler,6500,10.52,42770303,Salvador Perez,3700,8.98,42770302,Freddie Freeman,5200,8.85,42770562,Alex Freeland,3100,5.32,42770502,Nick Loftin,2700,6.39,42770488,Bobby Witt Jr.,6200,11.35,42770530,Jac Caglianone,3300,7.69,42770460,Andy Pages,5000,7.48,42770380,Kyle Tucker,5800,8.64,87.95,49000,21.6,2.1593e+1
42770378,Aaron Civale,6400,11.15,42770420,Edward Cabrera,7500,12.73,42770559,Dalton Rushing,3800,8.15,42770486,Michael Busch,3500,7.56,42770430,Nico Hoerner,5000,8.28,42770311,Max Muncy,4900,8.07,42770351,Dansby Swanson,3600,7.64,42770510,Pete Crow-Armstrong,4700,8.40,42770356,Seiya Suzuki,4500,9.13,42770380,Kyle Tucker,5800,8.64,89.75,49700,21.6,2.1594e+1
42770420,Edward Cabrera,7500,12.73,42770425,Janson Junk,6200,9.84,42770303,Salvador Perez,3700,8.98,42770453,Vinnie Pasquantino,4500,8.66,42770466,Xavier Edwards,4500,6.25,42770427,Maikel Garcia,4600,8.67,42770488,Bobby Witt Jr.,6200,11.35,42770366,Lane Thomas,2300,8.05,42770566,Jakob Marsee,4200,7.04,42770455,Kyle Stowers,4700,6.97,88.54,48400,21.5,2.1451e+1
42770420,Edward Cabrera,7500,12.73,42770425,Janson Junk,6200,9.84,42770550,Moises Ballesteros,3500,6.52,42770453,Vinnie Pasquantino,4500,8.66,42770430,Nico Hoerner,5000,8.28,42770427,Maikel Garcia,4600,8.67,42770351,Dansby Swanson,3600,7.64,42770356,Seiya Suzuki,4500,9.13,42770510,Pete Crow-Armstrong,4700,8.40,42770566,Jakob Marsee,4200,7.04,86.91,48300,20.4,2.0415e+1
42770420,Edward Cabrera,7500,12.73,42770378,Aaron Civale,6400,11.15,42770374,Will Smith,4000,8.79,42770486,Michael Busch,3500,7.56,42770430,Nico Hoerner,5000,8.28,42770573,Matt Shaw,2700,6.27,42770450,Otto Lopez,4400,7.26,42770362,Ian Happ,4200,8.11,42770510,Pete Crow-Armstrong,4700,8.40,42770380,Kyle Tucker,5800,8.64,87.19,48200,20.6,2.0604e+1
42770420,Edward Cabrera,7500,12.73,42770425,Janson Junk,6200,9.84,42770303,Salvador Perez,3700,8.98,42770453,Vinnie Pasquantino,4500,8.66,42770480,Zack Gelof,2900,5.93,42770427,Maikel Garcia,4600,8.67,42770488,Bobby Witt Jr.,6200,11.35,42770429,Kyle Isbel,2700,5.75,42770511,Tyler Soderstrom,4600,6.83,42770392,Brent Rooker,4800,8.46,87.20,47700,22.4,2.2402e+1
42770420,Edward Cabrera,7500,12.73,42770425,Janson Junk,6200,9.84,42770541,Liam Hicks,4300,5.86,42770486,Michael Busch,3500,7.56,42770466,Xavier Edwards,4500,6.25,42770427,Maikel Garcia,4600,8.67,42770450,Otto Lopez,4400,7.26,42770362,Ian Happ,4200,8.11,42770392,Brent Rooker,4800,8.46,42770455,Kyle Stowers,4700,6.97,81.71,48700,16.9,1.6917e+1
42770378,Aaron Civale,6400,11.15,42770420,Edward Cabrera,7500,12.73,42770343,Carson Kelly,3300,6.93,42770455,Kyle Stowers,4700,6.97,42770430,Nico Hoerner,5000,8.28,42770311,Max Muncy,4900,8.07,42770450,Otto Lopez,4400,7.26,42770362,Ian Happ,4200,8.11,42770356,Seiya Suzuki,4500,9.13,42770510,Pete Crow-Armstrong,4700,8.40,87.03,49600,18.6,1.8630e+1
42770378,Aaron Civale,6400,11.15,42770344,Walker Buehler,6500,10.52,42770559,Dalton Rushing,3800,8.15,42770302,Freddie Freeman,5200,8.85,42770466,Xavier Edwards,4500,6.25,42770568,Graham Pauley,2400,4.64,42770450,Otto Lopez,4400,7.26,42770534,Jackson Merrill,4800,8.70,42770392,Brent Rooker,4800,8.46,42770566,Jakob Marsee,4200,7.04,81.02,47000,13.4,1.3431e+1
42770378,Aaron Civale,6400,11.15,42770420,Edward Cabrera,7500,12.73,42770374,Will Smith,4000,8.79,42770302,Freddie Freeman,5200,8.85,42770466,Xavier Edwards,4500,6.25,42770568,Graham Pauley,2400,4.64,42770450,Otto Lopez,4400,7.26,42770380,Kyle Tucker,5800,8.64,42770455,Kyle Stowers,4700,6.97,42770566,Jakob Marsee,4200,7.04,82.32,49100,15.4,1.5413e+1
42770378,Aaron Civale,6400,11.15,42770344,Walker Buehler,6500,10.52,42770559,Dalton Rushing,3800,8.15,42770302,Freddie Freeman,5200,8.85,42770466,Xavier Edwards,4500,6.25,42770568,Graham Pauley,2400,4.64,42770450,Otto Lopez,4400,7.26,42770534,Jackson Merrill,4800,8.70,42770566,Jakob Marsee,4200,7.04,42770380,Kyle Tucker,5800,8.64,81.20,48000,13.6,1.3589e+1
