Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
59,5130476539,mau5pad (128/150),0,170.2,1B Michael Busch 2B Bryson Stott 3B Alec Bohm C Moises Ballesteros OF Kyle Schwarber OF Seiya Suzuki OF Brandon Marsh P Chase Burns P Jesus Luzardo SS Trea Turner,,Chandler Simpson,OF,5.58%,2
60,5130576968,zroth2 (131/150),0,169.5,1B Ben Rice 2B Jazz Chisholm Jr. 3B Weston Wilson C Austin Wells OF Aaron Judge OF Kyle Tucker OF Jasson Dominguez P Jesus Luzardo P Braxton Ashcraft SS Hyeseong Kim,,Hyeseong Kim,SS,5.50%,10
60,5130611261,rsbathla (40/150),0,169.5,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Moises Ballesteros OF Ian Happ OF Jasson Dominguez OF Heliot Ramos P Jesus Luzardo P Braxton Ashcraft SS Trea Turner,,Willson Contreras,1B,5.33%,18
62,5130888007,dak2bd (100/150),0,169.45,1B Michael Busch 2B Jazz Chisholm Jr. 3B Ryan McMahon C Pedro Pages OF Aaron Judge OF Ian Happ OF Jasson Dominguez P Max Fried P Jesus Luzardo SS Jose Caballero,,Andruw Monasterio,SS,5.30%,2
63,5130668733,Saiyan_gainz,0,169.25,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Moises Ballesteros OF Ian Happ OF Trent Grisham OF Jasson Dominguez P Ranger Suarez P Braxton Ashcraft SS CJ Abrams,,Ivan Herrera,C,5.22%,2
64,5130510327,GetConfidentStupid (18/35),0,169.2,1B Ben Rice 2B Bryson Stott 3B Ryan McMahon C Austin Wells OF Pete Crow-Armstrong OF Cody Bellinger OF Jasson Dominguez P Chase Burns P Jesus Luzardo SS Trea Turner,,Elly De La Cruz,SS,4.94%,2
65,5130540440,ckk-244ayk (54/117),0,169,1B Ben Rice 2B Jazz Chisholm Jr. 3B Alec Bohm C Austin Wells OF Aaron Judge OF Jasson Dominguez OF Brandon Marsh P Chase Burns P Braxton Ashcraft SS Trea Turner,,David Hamilton,SS,4.91%,0
65,5130764913,sickomobamba (7/10),0,169,1B Michael Busch 2B Jazz Chisholm Jr. 3B Ryan McMahon C Gabriel Moreno OF Aaron Judge OF Seiya Suzuki OF Ian Happ P Chase Burns P Braxton Ashcraft SS Dansby Swanson,,Sal Frelick,OF,4.82%,2
65,5130860413,cardinals19191 (144/150),0,169,1B Michael Busch 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Aaron Judge OF Jasson Dominguez OF Lourdes Gurriel Jr. P Chase Burns P Braxton Ashcraft SS Geraldo Perdomo,,Willy Adames,SS,4.65%,5
68,5130445552,hixx (77/150),0,168.65,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Moises Ballesteros OF Aaron Judge OF Shohei Ohtani OF Brandon Marsh P Braxton Ashcraft P Tyler Mahle SS Jose Caballero,,Jorge Barrosa,OF,4.64%,2
69,5130522559,B_Heals152 (51/150),0,168.5,1B Michael Busch 2B Nico Hoerner 3B Junior Caminero C Moises Ballesteros OF Ian Happ OF Chandler Simpson OF Jasson Dominguez P Jesus Luzardo P Braxton Ashcraft SS Dansby Swanson,,Logan Henderson,P,4.61%,23.7
69,5130815123,Raymond82 (2/2),0,168.5,1B Michael Busch 2B Bryson Stott 3B Ryan McMahon C Moises Ballesteros OF Shohei Ohtani OF Kyle Schwarber OF Cody Bellinger P Jesus Luzardo P Braxton Ashcraft SS Konnor Griffin,,Agustin Ramirez,C,4.42%,0
69,5130844359,btaaffe5 (1/5),0,168.5,1B Ben Rice 2B Jazz Chisholm Jr. 3B Alex Bregman C Moises Ballesteros OF Seiya Suzuki OF Ian Happ OF Jasson Dominguez P Jesus Luzardo P Braxton Ashcraft SS Masyn Winn,,J.T. Realmuto,C,4.31%,7
72,5130535488,dfs_ads (50/150),0,168.2,1B Willson Contreras 2B Jazz Chisholm Jr. 3B Caleb Durbin C Austin Wells OF Aaron Judge OF Jarren Duran OF Jasson Dominguez P Chase Burns P Jesus Luzardo SS Jose Caballero,,Matthew Boyd,P,4.30%,20.5
72,5130608022,steveg12 (7/7),0,168.2,1B Michael Busch 2B Marcelo Mayer 3B Junior Caminero C Moises Ballesteros OF Pete Crow-Armstrong OF Ian Happ OF Jasson Dominguez P Chase Burns P Jesus Luzardo SS Dansby Swanson,,Brandon Lockridge,OF,4.26%,10
72,5130797864,carney259 (4/4),0,168.2,1B Michael Busch 2B Bryson Stott 3B Alex Bregman C Moises Ballesteros OF Seiya Suzuki OF Ian Happ OF Brandon Marsh P Chase Burns P Jesus Luzardo SS Trea Turner,,Caleb Durbin,3B,4.22%,0
72,5131002146,LoganGrewe50 (18/18),0,168.2,1B Willson Contreras 2B Jazz Chisholm Jr. 3B Caleb Durbin C Austin Wells OF Aaron Judge OF Jarren Duran OF Jasson Dominguez P Chase Burns P Jesus Luzardo SS Jose Caballero,,Otto Lopez,SS,4.22%,6
72,5131003892,ATurner05 (17/40),0,168.2,1B Michael Busch 2B Jazz Chisholm Jr. 3B Alex Bregman C Moises Ballesteros OF Seiya Suzuki OF Ian Happ OF Jasson Dominguez P Chase Burns P Jesus Luzardo SS David Hamilton,,Joey Ortiz,SS,4.07%,2
77,5130661492,mood1977 (53/90),0,168,1B Michael Busch 2B Ketel Marte 3B Ryan McMahon C Austin Wells OF Aaron Judge OF Cody Bellinger OF Jasson Dominguez P Chase Burns P Braxton Ashcraft SS Geraldo Perdomo,,Matt Chapman,3B,4.05%,0
78,5130984551,vtscubasteve13,0,167.65,1B Ben Rice 2B Jazz Chisholm Jr. 3B Alex Bregman C Moises Ballesteros OF Aaron Judge OF Ian Happ OF Jasson Dominguez P Braxton Ashcraft P Tyler Mahle SS Dansby Swanson,,Carlos Narvaez,C,3.89%,5
79,5130666493,Captainwacky (3/20),0,167.5,1B Michael Busch 2B Jazz Chisholm Jr. 3B Alec Bohm C Moises Ballesteros OF Aaron Judge OF Pete Crow-Armstrong OF Ian Happ P Jesus Luzardo P Braxton Ashcraft SS Jose Caballero,,Masyn Winn,SS,3.85%,6
79,5130688343,mcafeend (51/75),0,167.5,1B Ben Rice 2B Jazz Chisholm Jr. 3B Max Muncy C Moises Ballesteros OF Aaron Judge OF Teoscar Hernandez OF Jasson Dominguez P Matthew Boyd P Tyler Mahle SS Jose Caballero,,Roman Anthony,OF,3.79%,5
79,5130929783,jdmarc (16/20),0,167.5,1B Michael Busch 2B Jazz Chisholm Jr. 3B Alex Bregman C Carson Kelly OF Aaron Judge OF Seiya Suzuki OF Jasson Dominguez P Jesus Luzardo P Braxton Ashcraft SS Dansby Swanson,,David Hamilton,3B,3.72%,0
82,5130881745,dannyoms (121/150),0,167.45,1B Michael Busch 2B Jazz Chisholm Jr. 3B Ryan McMahon C Moises Ballesteros OF Aaron Judge OF Ian Happ OF Teoscar Hernandez P Jesus Luzardo P Ranger Suarez SS Jose Caballero,,Ceddanne Rafaela,OF,3.66%,2
83,5130416839,muell1je,0,167.2,1B Michael Busch 2B Jazz Chisholm Jr. 3B Alex Bregman C Moises Ballesteros OF Ian Happ OF Trent Grisham OF Jasson Dominguez P Chase Burns P Jesus Luzardo SS Trea Turner,,Alex Freeland,2B,3.66%,0
83,5130829560,cantfademe (35/150),0,167.2,1B Michael Busch 2B Jazz Chisholm Jr. 3B Ryan McMahon C Moises Ballesteros OF Aaron Judge OF Cody Bellinger OF Trent Grisham P Chase Burns P Jesus Luzardo SS Andruw Monasterio,,James Wood,OF,3.46%,0
85,5130821558,Jthayesjr (138/150),0,167,1B Ben Rice 2B Nico Hoerner 3B Weston Wilson C Austin Wells OF Aaron Judge OF Jasson Dominguez OF Heliot Ramos P Chase Burns P Braxton Ashcraft SS Jose Caballero,,JJ Bleday,OF,3.25%,5
86,5130669938,mrgoodseats (32/150),0,166.85,1B Michael Busch 2B Ketel Marte 3B Ryan McMahon C Moises Ballesteros OF Aaron Judge OF Cody Bellinger OF Ian Happ P Jesus Luzardo P Tyler Mahle SS Jose Tena,,Casey Schmitt,1B,3.21%,13
86,5130881503,taylorj22jt,0,166.85,1B Ben Rice 2B Bryson Stott 3B Ryan McMahon C Austin Wells OF Pete Crow-Armstrong OF Jasson Dominguez OF Heliot Ramos P Jesus Luzardo P Tyler Mahle SS CJ Abrams,,Jose Fermin,2B,3.06%,3
88,5130413948,ntopoian,0,166.75,1B Michael Busch 2B Jose Fermin 3B Junior Caminero C Moises Ballesteros OF Aaron Judge OF Ian Happ OF Jasson Dominguez P Jesus Luzardo P Steven Matz SS Jose Fernandez,,Dustin May,P,3.05%,7.5
89,5130900425,bono6699 (4/4),0,166.5,1B Ben Rice 2B Jazz Chisholm Jr. 3B Nolan Arenado C Carlos Narvaez OF Aaron Judge OF Cody Bellinger OF Jasson Dominguez P Jesus Luzardo P Braxton Ashcraft SS Hyeseong Kim,,TJ Friedl,OF,2.93%,5
90,5130669050,hishboo (109/150),0,166.35,1B Ben Rice 2B Jazz Chisholm Jr. 3B Alex Bregman C Moises Ballesteros OF Aaron Judge OF Jasson Dominguez OF Lourdes Gurriel Jr. P Jesus Luzardo P Dustin May SS Jose Caballero,,JJ Wetherholt,2B,2.93%,3
91,5130924452,apena28 (15/150),0,166.2,1B Michael Busch 2B Jazz Chisholm Jr. 3B Alex Bregman C Moises Ballesteros OF Cody Bellinger OF Trent Grisham OF Jasson Dominguez P Chase Burns P Jesus Luzardo SS Jose Caballero,,Carlos Correa,SS,2.86%,4
92,5130539504,PakManDFS,0,165.95,1B Michael Busch 2B Nico Hoerner 3B Alec Bohm C Moises Ballesteros OF Seiya Suzuki OF Ian Happ OF Jasson Dominguez P Max Fried P Chase Burns SS Hyeseong Kim,,Andy Pages,OF,2.85%,14
93,5130445503,hixx (28/150),0,165.5,1B Ben Rice 2B Jazz Chisholm Jr. 3B Junior Caminero C Moises Ballesteros OF Cody Bellinger OF Jasson Dominguez OF Cedric Mullins P Jesus Luzardo P Braxton Ashcraft SS Jose Caballero,,Brice Turang,2B,2.82%,0
93,5130532763,i_just_guessed,0,165.5,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Moises Ballesteros OF Cody Bellinger OF Seiya Suzuki OF Ian Happ P Jesus Luzardo P Braxton Ashcraft SS Jose Caballero,,CJ Abrams,SS,2.74%,15
93,5130620828,Bandicoots,0,165.5,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Moises Ballesteros OF Aaron Judge OF Ian Happ OF Trent Grisham P Jesus Luzardo P Braxton Ashcraft SS Andruw Monasterio,,Isaac Paredes,3B,2.72%,7
93,5130659379,mbhabes (21/100),0,165.5,1B Freddie Freeman 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Aaron Judge OF Shohei Ohtani OF Jasson Dominguez P Jesus Luzardo P Braxton Ashcraft SS Hyeseong Kim,,Jose Fernandez,SS,2.72%,2
