P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42672735,42672743,42672808,42672746,42672914,42672852,42672838,42672891,42672758,42672748,,105.87,86.65750313,106.3075027,125.7324982,140.7900017,162.1450073,188.1360072,164.25,49600,1,124.05,91.55023722,88.1305769,89.97461057,86.55495025,174.1646765,87.59376285,84.17410253,86.0181362,82.59847588,13.29311719,48.48152101
42672737,42672735,42672808,42672817,42672805,42672837,42672827,42672748,42672818,42672807,,101.01,81.87500191,100.5999985,120.2124977,131.3650047,153.5,182.0680031,124.14,50000,1,91.5,89.88494755,87.61790479,88.94772938,86.68068662,171.6192368,86.83269196,84.5656492,85.89547379,83.62843103,5.882477409,29.8368305
42672735,42672743,42672808,42672753,42672777,42672852,42672838,42672891,42672780,42672758,,99.97,80.70749855,100.4575005,119.7324982,130.7324982,147.3425041,182.6939951,126.65,49000,1,108.05,89.63760279,87.46713197,88.81310578,86.64263496,170.8221621,86.42417834,84.25370752,85.59968134,83.42921052,9.192072876,11.83338538
42672735,42672736,42672881,42672902,42672756,42672878,42672761,42672869,42672788,42672752,,103.66,84.9244976,102.7869949,122.4369965,134.5444901,156.8670029,185.6925116,154.42,49700,1,72,90.43286208,87.32370363,89.0491186,85.93996015,172.7767645,86.64036067,83.53120222,85.25661718,82.14745873,0,35.18973887
42672737,42672735,42672850,42672902,42672878,42672778,42672797,42672748,42672758,42672869,,106.99,87.27449608,106.4869995,126.1744995,137.5020004,157.0920052,187.9045087,179.13,49800,1,77.5,91.18586196,87.29977179,89.31939264,85.43330248,174.6371072,86.99346873,83.10737856,85.12699941,81.24090925,0,46.72588706
42672735,42672743,42672808,42672781,42672777,42672852,42672827,42672891,42672758,42672748,,103.1,83.53250122,102.8824997,122.6075039,134.3475029,154.590004,183.4984982,146.08,50000,1,115.05,90.11220502,87.23038094,88.80955715,85.92773307,172.6574395,86.67732428,83.7955002,85.37467641,82.49285233,12.61907471,56.23102188
42672738,42672743,42672850,42672753,42672878,42672826,42672761,42672748,42672758,42672855,,101.07,81.11985016,100.9198494,120.6698494,131.8673477,152.6073486,183.8453487,138.46,49700,1,81.75,89.70228694,87.13842562,88.66113754,86.09727621,171.2775838,86.17530058,83.61143925,85.13415118,82.57028985,13.45748657,7.039918005
42672735,42672743,42672800,42672854,42672811,42672837,42672827,42672799,42672746,42672758,,103.34,84.23749733,103.5124969,124.7250004,135.6200035,160.0324974,184.1800061,149.37,49900,1,95.05,89.99399045,86.91442811,88.59955513,85.51999278,172.6220247,86.33304472,83.25348238,84.9386094,81.85904705,8.851281937,40.8093363
42672734,42672743,42672850,42672746,42672878,42672826,42672827,42672847,42672752,42672789,,103.61,85.42000198,104.6575012,123.4074993,135.0900047,154.652507,184.7920012,154.58,49400,1,72,90.06846552,86.88662654,88.62674735,85.44490837,172.7105848,86.28982128,83.10798231,84.84810311,81.66626413,12.80778527,32.88335204
42672736,42672735,42672850,42672902,42672756,42672778,42672761,42672869,42672789,42672855,,104.12,84.28699875,103.1119957,123.1744995,135.3944962,156.7644997,185.1385086,162.46,49400,1,67,90.08535418,86.73448576,88.54489059,85.19402218,172.9450512,86.19460328,82.84373486,84.65413969,81.30327127,0,62.74566054
