Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
26,5127262989,JohnnyHollywoood (6/67),0,196.35,1B Curtis Mead 2B Nasim Nunez 3B Brady House C Hunter Goodman OF James Wood OF Brenton Doyle OF Jordan Beck P Tarik Skubal P JR Ritchie SS Willi Castro,,Geraldo Perdomo,SS,12.12%,6
27,5126480321,dacoltz (141/150),0,196.25,1B Curtis Mead 2B Willi Castro 3B Kyle Karros C Hunter Goodman OF James Wood OF Joey Wiemer OF Jordan Beck P Tarik Skubal P Cade Cavalli SS Ezequiel Tovar,,Brice Turang,2B,11.77%,14
27,5127014130,conradical907 (39/150),0,196.25,1B Curtis Mead 2B Brice Turang 3B Kyle Karros C Hunter Goodman OF James Wood OF Brenton Doyle OF Jordan Beck P Tarik Skubal P Cade Cavalli SS Ezequiel Tovar,,Gary Sanchez,C,11.59%,4
29,5126943045,needlunchmoney (36/150),0,195.8,1B Curtis Mead 2B Nasim Nunez 3B Brady House C Hunter Goodman OF Juan Soto OF Riley Greene OF Jacob Young P Tarik Skubal P Bubba Chandler SS Geraldo Perdomo,,Bo Bichette,3B,10.89%,5
30,5126920080,Starsfan10,0,195.3,1B Curtis Mead 2B Ketel Marte 3B Brady House C Adrian Del Castillo OF James Wood OF Corbin Carroll OF Jacob Young P Andre Pallante P Tomoyuki Sugano SS CJ Abrams,,Kerry Carpenter,OF,10.11%,2
31,5127307262,ericmal23 (104/150),0,194.8,1B Curtis Mead 2B Nasim Nunez 3B Brady House C Brett Sullivan OF James Wood OF Mickey Moniak OF Brenton Doyle P Tarik Skubal P Bubba Chandler SS CJ Abrams,,Kevin McGonigle,SS,9.98%,8
32,5127216865,LeVerticalDFS (44/150),0,194.55,1B Curtis Mead 2B Brandon Lowe 3B Brady House C Hunter Goodman OF James Wood OF TJ Friedl OF Jacob Young P Bubba Chandler P Cade Cavalli SS CJ Abrams,,JJ Wetherholt,2B,9.96%,12
33,5127356427,TazMazz13 (43/50),0,193.7,1B Curtis Mead 2B Nasim Nunez 3B Brady House C Hunter Goodman OF James Wood OF Brenton Doyle OF Jordan Beck P Tarik Skubal P Brandon Sproat SS CJ Abrams,,Ivan Herrera,C,9.92%,16
34,5127233699,rickysabogal (1/3),0,192.6,1B Curtis Mead 2B Nasim Nunez 3B Brady House C Hunter Goodman OF James Wood OF Corbin Carroll OF Jacob Young P Eduardo Rodriguez P Andre Pallante SS Elly De La Cruz,,Kyle Karros,3B,9.74%,7
35,5127177658,jbanek31 (2/150),0,192.25,1B Curtis Mead 2B Nasim Nunez 3B Brady House C Brett Sullivan OF James Wood OF Jacob Young OF Brenton Doyle P Tarik Skubal P Cade Cavalli SS Elly De La Cruz,,Brandon Lockridge,OF,9.35%,7
36,5127307284,ericmal23 (126/150),0,192,1B Curtis Mead 2B Nasim Nunez 3B Kevin McGonigle C Hunter Goodman OF James Wood OF Daylen Lile OF TJ Friedl P Cade Cavalli P Andre Pallante SS CJ Abrams,,Jake Bauers,1B,9.26%,7
37,5127275396,Kobe108 (10/150),0,191.25,1B Jake Bauers 2B Willi Castro 3B Brady House C Hunter Goodman OF James Wood OF Jacob Young OF Brenton Doyle P Tarik Skubal P Andre Pallante SS Ezequiel Tovar,,Alec Burleson,1B,9.17%,18
38,5127216868,LeVerticalDFS (47/150),0,190.55,1B Curtis Mead 2B Brandon Lowe 3B Brady House C Hunter Goodman OF Daylen Lile OF Jacob Young OF Brenton Doyle P Bubba Chandler P Cade Cavalli SS CJ Abrams,,Mickey Moniak,OF,9.07%,13
39,5127307291,ericmal23 (133/150),0,190,1B Curtis Mead 2B Nasim Nunez 3B Brady House C Hunter Goodman OF James Wood OF Juan Soto OF Jordan Beck P Bubba Chandler P Brandon Sproat SS CJ Abrams,,Luis Rengifo,3B,8.80%,8
40,5127066039,Captainwacky (1/15),0,189.25,1B TJ Rumfield 2B Nasim Nunez 3B Brady House C Hunter Goodman OF James Wood OF Brenton Doyle OF Jordan Beck P Tarik Skubal P Cade Cavalli SS CJ Abrams,,TJ Rumfield,1B,8.68%,10
40,5127275517,Kobe108 (131/150),0,189.25,1B TJ Rumfield 2B Ketel Marte 3B Nolan Arenado C Hunter Goodman OF Juan Soto OF Brenton Doyle OF Jordan Beck P Tarik Skubal P Andre Pallante SS Willi Castro,,Brandon Lowe,2B,8.42%,5
40,5127290640,rundq019 (6/18),0,189.25,1B TJ Rumfield 2B Willi Castro 3B Brady House C Hunter Goodman OF Corbin Carroll OF Mickey Moniak OF Brenton Doyle P Tarik Skubal P Cade Cavalli SS Geraldo Perdomo,,Austin Riley,3B,8.35%,0
40,5127292247,miwills8 (5/5),0,189.25,1B TJ Rumfield 2B Willi Castro 3B Brady House C Hunter Goodman OF Corbin Carroll OF Mickey Moniak OF Brenton Doyle P Tarik Skubal P Cade Cavalli SS Geraldo Perdomo,,Spencer Torkelson,1B,8.32%,0
40,5127382229,jblaketheking (4/150),0,189.25,1B TJ Rumfield 2B Ketel Marte 3B Brady House C Hunter Goodman OF James Wood OF Brenton Doyle OF Jordan Beck P Tarik Skubal P Cade Cavalli SS Ezequiel Tovar,,Ke'Bryan Hayes,3B,8.22%,3
45,5126761547,cantfademe (90/150),0,188.25,1B Nathaniel Lowe 2B Matt McLain 3B Brady House C Hunter Goodman OF James Wood OF Riley Greene OF Jacob Young P Tarik Skubal P Cade Cavalli SS CJ Abrams,,Gleyber Torres,2B,8.12%,2
46,5127324126,sbcousle (81/150),0,187.8,1B Curtis Mead 2B Marcus Semien 3B Brady House C Hunter Goodman OF James Wood OF Brett Baty OF Tyrone Taylor P Tarik Skubal P Bubba Chandler SS CJ Abrams,,Dillon Dingler,C,8.02%,0
47,5126734209,jwestphal708,0,187.35,1B Curtis Mead 2B Ildemaro Vargas 3B Brady House C Hunter Goodman OF Corbin Carroll OF Jacob Young OF Brenton Doyle P Tarik Skubal P JR Ritchie SS Geraldo Perdomo,,Nolan Gorman,3B,7.91%,2
48,5127338733,donjono1,0,186.8,1B Curtis Mead 2B Matt McLain 3B Ronny Mauricio C Hunter Goodman OF Corbin Carroll OF Juan Soto OF Brenton Doyle P Tarik Skubal P Bubba Chandler SS Ezequiel Tovar,,Colt Keith,3B,7.79%,3
49,5126641617,cagea65 (5/21),0,186.25,1B TJ Rumfield 2B Brice Turang 3B Brady House C Hunter Goodman OF James Wood OF Brenton Doyle OF Jordan Beck P Tarik Skubal P Cade Cavalli SS Ezequiel Tovar,,Ozzie Albies,2B,7.19%,20
49,5127176578,Hebrewcheetah (79/150),0,186.25,1B TJ Rumfield 2B Willi Castro 3B Brady House C Hunter Goodman OF James Wood OF Joey Wiemer OF Jordan Beck P Tarik Skubal P Cade Cavalli SS Ezequiel Tovar,,Bryan Reynolds,OF,7.16%,2
49,5127247256,hoop2410 (5/150),0,186.25,1B Curtis Mead 2B Nasim Nunez 3B Brady House C Francisco Alvarez OF James Wood OF Juan Soto OF Jacob Young P Tarik Skubal P Andre Pallante SS Willi Castro,,Adrian Del Castillo,C,6.89%,14
49,5127266466,sayhey56 (7/14),0,186.25,1B TJ Rumfield 2B Nasim Nunez 3B Brady House C Hunter Goodman OF James Wood OF Brenton Doyle OF Jordan Beck P Tarik Skubal P Andre Pallante SS CJ Abrams,,Jordan Walker,OF,6.87%,5
49,5127307185,ericmal23 (27/150),0,186.25,1B Curtis Mead 2B Willi Castro 3B Kyle Karros C Hunter Goodman OF James Wood OF Brenton Doyle OF Jordan Beck P Tarik Skubal P Andre Pallante SS Elly De La Cruz,,Andre Pallante,P,6.74%,24.5
54,5127324348,sayhey56 (12/14),0,185.85,1B Curtis Mead 2B Matt McLain 3B Brady House C Hunter Goodman OF Daylen Lile OF Riley Greene OF Jacob Young P Tarik Skubal P Eduardo Rodriguez SS CJ Abrams,,MJ Melendez,OF,6.63%,7
55,5126768394,pgk8 (3/35),0,185.45,1B TJ Rumfield 2B Nasim Nunez 3B Brady House C Hunter Goodman OF James Wood OF Joey Wiemer OF Brenton Doyle P Cade Cavalli P Brandon Sproat SS CJ Abrams,,Willi Castro,2B,6.43%,16
56,5127275411,Kobe108 (25/150),0,185.25,1B Curtis Mead 2B Ketel Marte 3B Brady House C Adrian Del Castillo OF James Wood OF Lourdes Gurriel Jr. OF Jacob Young P Tarik Skubal P Cade Cavalli SS Geraldo Perdomo,,James Wood,OF,6.41%,22
57,5126941080,gordylamb,0,184.8,1B Curtis Mead 2B Ildemaro Vargas 3B Nolan Arenado C Hunter Goodman OF Corbin Carroll OF Lourdes Gurriel Jr. OF Brenton Doyle P Tarik Skubal P Bubba Chandler SS Geraldo Perdomo,,Brandon Sproat,P,6.35%,6.95
58,5127108831,cjcarlto (20/35),0,184.55,1B TJ Rumfield 2B Ketel Marte 3B Kyle Karros C Hunter Goodman OF James Wood OF Corbin Carroll OF Brenton Doyle P Bubba Chandler P Cade Cavalli SS Willi Castro,,Wenceel Perez,OF,6.01%,9
59,5127282450,rundq019 (1/18),0,184.25,1B TJ Rumfield 2B Willi Castro 3B Nolan Arenado C Hunter Goodman OF Corbin Carroll OF Mickey Moniak OF Brenton Doyle P Tarik Skubal P Andre Pallante SS Geraldo Perdomo,,Brady House,3B,5.97%,22
60,5127038283,bhy101 (87/100),0,183.55,1B Curtis Mead 2B Ozzie Albies 3B Brady House C Adrian Del Castillo OF James Wood OF Ronald Acuna Jr. OF Jacob Young P Bubba Chandler P Cade Cavalli SS CJ Abrams,,Francisco Alvarez,C,5.77%,0
61,5127318821,sayhey56 (11/14),0,182.8,1B Curtis Mead 2B Willi Castro 3B Brady House C Hunter Goodman OF Daylen Lile OF Jacob Young OF Jordan Beck P Tarik Skubal P Bubba Chandler SS CJ Abrams,,Matt Olson,1B,5.71%,19
61,5127356432,TazMazz13 (48/50),0,182.8,1B Curtis Mead 2B Nasim Nunez 3B Brady House C Hunter Goodman OF Daylen Lile OF Brenton Doyle OF Jordan Beck P Tarik Skubal P Bubba Chandler SS CJ Abrams,,Nolan Arenado,3B,5.28%,20
63,5126580818,TeeJayOrTj (22/150),0,182.55,1B Curtis Mead 2B Ketel Marte 3B Nolan Arenado C Adrian Del Castillo OF James Wood OF Corbin Carroll OF Jacob Young P Bubba Chandler P Cade Cavalli SS Geraldo Perdomo,,Greg Jones,OF,5.20%,0
64,5127307285,ericmal23 (127/150),0,182.45,1B Curtis Mead 2B Matt McLain 3B Kevin McGonigle C Hunter Goodman OF James Wood OF Daylen Lile OF Jacob Young P Cade Cavalli P Brandon Sproat SS CJ Abrams,,Ezequiel Tovar,SS,5.15%,11
65,5127310196,joehef34 (3/3),0,182.25,1B Curtis Mead 2B Ildemaro Vargas 3B Nick Gonzales C Hunter Goodman OF Joey Wiemer OF JJ Bleday OF Jacob Young P Tarik Skubal P Cade Cavalli SS CJ Abrams,,Konnor Griffin,SS,5.11%,12
66,5127176554,Hebrewcheetah (55/150),0,181.8,1B Curtis Mead 2B Nasim Nunez 3B Brady House C Hunter Goodman OF Oneil Cruz OF Jacob Young OF MJ Melendez P Tarik Skubal P Bubba Chandler SS CJ Abrams,,Nick Gonzales,3B,5.09%,5
67,5126578209,dfs_ads (61/150),0,181.55,1B Curtis Mead 2B Ketel Marte 3B Brady House C Adrian Del Castillo OF James Wood OF Corbin Carroll OF Lourdes Gurriel Jr. P Bubba Chandler P Cade Cavalli SS Geraldo Perdomo,,Drake Baldwin,C,5.06%,8
68,5126943116,needlunchmoney (107/150),0,181.35,1B Curtis Mead 2B Nasim Nunez 3B Brady House C Hunter Goodman OF James Wood OF Jacob Young OF Jordan Beck P Tarik Skubal P JR Ritchie SS Geraldo Perdomo,,Nathan Church,OF,5.03%,0
69,5127275220,joshjoyce90 (2/2),0,181.25,1B TJ Rumfield 2B Ildemaro Vargas 3B Nolan Arenado C Hunter Goodman OF James Wood OF Mickey Moniak OF Brenton Doyle P Tarik Skubal P Andre Pallante SS Geraldo Perdomo,,Marcell Ozuna,OF,5.01%,3
70,5127250227,davis2543 (12/20),0,179.85,1B Curtis Mead 2B Nasim Nunez 3B Brady House C Hunter Goodman OF Juan Soto OF Jacob Young OF Tyrone Taylor P Tarik Skubal P Eduardo Rodriguez SS Elly De La Cruz,,Ildemaro Vargas,1B,4.94%,8
71,5127211124,watertspaniel (74/100),0,179.55,1B Curtis Mead 2B Ketel Marte 3B Brady House C Francisco Alvarez OF James Wood OF Juan Soto OF MJ Melendez P Bubba Chandler P Andre Pallante SS CJ Abrams,,Ryan O'Hearn,OF,4.86%,3
72,5127212602,zestfulyclean (1/4),0,179.3,1B TJ Rumfield 2B Willi Castro 3B Kevin McGonigle C Hunter Goodman OF James Wood OF Riley Greene OF Mickey Moniak P Andre Pallante P Tomoyuki Sugano SS CJ Abrams,,Michael Harris II,OF,4.85%,3
73,5127014156,conradical907 (65/150),0,179.25,1B TJ Rumfield 2B Willi Castro 3B Bo Bichette C Hunter Goodman OF Juan Soto OF Brenton Doyle OF MJ Melendez P Tarik Skubal P Andre Pallante SS CJ Abrams,,Lourdes Gurriel Jr.,OF,4.74%,8
73,5127038286,bhy101 (90/100),0,179.25,1B Curtis Mead 2B Matt McLain 3B Brady House C Adrian Del Castillo OF James Wood OF TJ Friedl OF Spencer Steer P Tarik Skubal P Cade Cavalli SS CJ Abrams,,Ildemaro Vargas,2B,4.24%,8
75,5127252453,BrodyBroBro,0,178.85,1B Curtis Mead 2B Ketel Marte 3B Brady House C Hunter Goodman OF Corbin Carroll OF Jordan Beck OF Wenceel Perez P Tarik Skubal P Eduardo Rodriguez SS Geraldo Perdomo,,Masyn Winn,SS,4.09%,9
76,5127275399,Kobe108 (13/150),0,178.6,1B Curtis Mead 2B Ozzie Albies 3B Brady House C Ivan Herrera OF James Wood OF Ronald Acuna Jr. OF Jacob Young P Eduardo Rodriguez P Andre Pallante SS CJ Abrams,,Brett Sullivan,C,3.97%,23
77,5127307305,ericmal23 (147/150),0,178.55,1B Curtis Mead 2B Ketel Marte 3B Brady House C Adrian Del Castillo OF Corbin Carroll OF Daylen Lile OF Jacob Young P Bubba Chandler P Cade Cavalli SS CJ Abrams,,CJ Abrams,SS,3.75%,17
78,5127260350,josestar56,0,178.1,1B Ildemaro Vargas 2B Ketel Marte 3B Nolan Arenado C Hunter Goodman OF Corbin Carroll OF Joey Wiemer OF Victor Scott II P JR Ritchie P Cade Cavalli SS Ezequiel Tovar,,Joey Ortiz,SS,3.58%,2
78,5127390426,Victini2020,0,178.1,1B TJ Rumfield 2B Willi Castro 3B Brady House C Hunter Goodman OF James Wood OF Mickey Moniak OF Brenton Doyle P JR Ritchie P Cade Cavalli SS Elly De La Cruz,,Curtis Mead,1B,3.49%,35
80,5127307290,ericmal23 (132/150),0,177.6,1B Curtis Mead 2B Ketel Marte 3B Brady House C Adrian Del Castillo OF James Wood OF Corbin Carroll OF Lourdes Gurriel Jr. P Eduardo Rodriguez P Cade Cavalli SS Geraldo Perdomo,,Willi Castro,SS,3.46%,16
81,5127100487,striblingg13 (4/30),0,177.55,1B TJ Rumfield 2B Ketel Marte 3B Brady House C Hunter Goodman OF Corbin Carroll OF Brenton Doyle OF Jordan Beck P Tarik Skubal P Tomoyuki Sugano SS Willi Castro,,Ryan O'Hearn,1B,3.36%,3
81,5127195966,jorgejac (23/150),0,177.55,1B TJ Rumfield 2B Ketel Marte 3B Brady House C Hunter Goodman OF Corbin Carroll OF Brenton Doyle OF Jordan Beck P Tarik Skubal P Tomoyuki Sugano SS Willi Castro,,Alek Thomas,OF,3.25%,0
83,5127178100,nolt0032 (5/5),0,177.35,1B Curtis Mead 2B Matt McLain 3B Brady House C Brett Sullivan OF James Wood OF TJ Friedl OF Jacob Young P Tarik Skubal P JR Ritchie SS CJ Abrams,,Tomoyuki Sugano,P,3.25%,15.8
84,5127038281,bhy101 (85/100),0,177.25,1B Curtis Mead 2B Willi Castro 3B Brady House C Brett Sullivan OF James Wood OF Daylen Lile OF Brett Baty P Tarik Skubal P Andre Pallante SS Elly De La Cruz,,Blake Perkins,OF,3.11%,0
85,5127100495,striblingg13 (12/30),0,177.1,1B TJ Rumfield 2B Nasim Nunez 3B Brady House C Hunter Goodman OF James Wood OF Daylen Lile OF Joey Wiemer P JR Ritchie P Cade Cavalli SS Willi Castro,,Brett Baty,OF,3.09%,5
86,5126954870,stringbetman (3/5),0,176.25,1B Curtis Mead 2B Marcus Semien 3B Brady House C Keibert Ruiz OF James Wood OF Juan Soto OF Brett Baty P Tarik Skubal P Andre Pallante SS CJ Abrams,,Victor Scott II,OF,3.02%,14
86,5127234230,elidkatz1 (12/100),0,176.25,1B TJ Rumfield 2B Nasim Nunez 3B Kyle Karros C Hunter Goodman OF James Wood OF Daylen Lile OF Brenton Doyle P Tarik Skubal P Cade Cavalli SS Willi Castro,,Jose Trevino,C,2.96%,3
86,5127275389,Kobe108 (3/150),0,176.25,1B Curtis Mead 2B Marcus Semien 3B Brady House C Keibert Ruiz OF James Wood OF Juan Soto OF Brett Baty P Tarik Skubal P Andre Pallante SS CJ Abrams,,Spencer Horwitz,1B,2.72%,16
86,5127307252,ericmal23 (94/150),0,176.25,1B Curtis Mead 2B Gleyber Torres 3B Kevin McGonigle C Hunter Goodman OF Daylen Lile OF Jacob Young OF Wenceel Perez P Tarik Skubal P Cade Cavalli SS CJ Abrams,,Marcus Semien,2B,2.64%,6
90,5126610475,OneDropKing (140/150),0,176.15,1B Curtis Mead 2B Ketel Marte 3B Ronny Mauricio C Hunter Goodman OF Corbin Carroll OF Juan Soto OF Mickey Moniak P Eduardo Rodriguez P Bubba Chandler SS Ezequiel Tovar,,Jacob Young,OF,2.51%,11
90,5127216866,LeVerticalDFS (45/150),0,176.15,1B Curtis Mead 2B Brandon Lowe 3B Brady House C Hunter Goodman OF James Wood OF TJ Friedl OF Jacob Young P Eduardo Rodriguez P Bubba Chandler SS CJ Abrams,,Joey Bart,C,2.49%,8
92,5127216867,LeVerticalDFS (46/150),0,175.8,1B Curtis Mead 2B Ildemaro Vargas 3B Brady House C Hunter Goodman OF Daylen Lile OF TJ Friedl OF Jacob Young P Tarik Skubal P Bubba Chandler SS CJ Abrams,,Ronny Mauricio,3B,2.34%,0
93,5127343409,JamItHome (1/3),0,175.55,1B TJ Rumfield 2B Willi Castro 3B Nolan Arenado C Hunter Goodman OF Corbin Carroll OF Mickey Moniak OF Brenton Doyle P Tarik Skubal P Tomoyuki Sugano SS Geraldo Perdomo,,Ronny Mauricio,SS,2.30%,0
94,5127328343,sayhey56 (13/14),0,175.35,1B Curtis Mead 2B Matt McLain 3B Brady House C Hunter Goodman OF Daylen Lile OF Jacob Young OF Jordan Beck P Tarik Skubal P JR Ritchie SS CJ Abrams,,Jace Jung,3B,2.30%,4
95,5127290922,Racktracker13 (1/4),0,175.25,1B Alec Burleson 2B JJ Wetherholt 3B Brady House C Hunter Goodman OF Nathan Church OF Brenton Doyle OF Jordan Beck P Tarik Skubal P Cade Cavalli SS Willi Castro,,Daylen Lile,OF,2.26%,5
96,5126833398,skijmb (82/150),0,175.1,1B Matt Olson 2B Ozzie Albies 3B Brady House C Hunter Goodman OF Ronald Acuna Jr. OF Brenton Doyle OF Jordan Beck P JR Ritchie P Cade Cavalli SS CJ Abrams,,Jose Fernandez,SS,2.06%,3
97,5127275500,Kobe108 (114/150),0,174.7,1B TJ Rumfield 2B Willi Castro 3B Brady House C Hunter Goodman OF James Wood OF Mickey Moniak OF Brenton Doyle P JR Ritchie P Eduardo Rodriguez SS CJ Abrams,,Nasim Nunez,2B,1.97%,11
98,5126769780,jmoore3903 (61/150),0,174.65,1B TJ Rumfield 2B Willi Castro 3B Nolan Arenado C Hunter Goodman OF Corbin Carroll OF Juan Soto OF Brenton Doyle P JR Ritchie P Bubba Chandler SS Ezequiel Tovar,,Joey Wiemer,OF,1.88%,14
99,5127321177,Achange (2/3),0,174.6,1B Sal Stewart 2B Matt McLain 3B Brady House C Hunter Goodman OF James Wood OF Joey Wiemer OF Mickey Moniak P Eduardo Rodriguez P Andre Pallante SS CJ Abrams,,Ramon Urias,3B,1.85%,4
100,5127290837,mariob888 (1/2),0,174.40001,1B Ildemaro Vargas 2B Willi Castro 3B Brady House C Hunter Goodman OF James Wood OF Lourdes Gurriel Jr. OF Brenton Doyle P JR Ritchie P Tomoyuki Sugano SS CJ Abrams,,Carson Benge,OF,1.74%,0
100,5127290847,mariob888 (2/2),0,174.40001,1B Ildemaro Vargas 2B Willi Castro 3B Brady House C Hunter Goodman OF James Wood OF Lourdes Gurriel Jr. OF Brenton Doyle P JR Ritchie P Tomoyuki Sugano SS CJ Abrams,,Tyrone Taylor,OF,1.66%,6
102,5126610402,OneDropKing (67/150),0,174.25,1B TJ Rumfield 2B Ketel Marte 3B Nolan Arenado C Hunter Goodman OF Corbin Carroll OF Brenton Doyle OF Jordan Beck P Tarik Skubal P Andre Pallante SS Geraldo Perdomo,,Keibert Ruiz,C,1.64%,0
