P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42960550,42960497,42960403,42960502,42960506,42960451,42960532,42960460,42960503,42960468,,95.31,79.11394691,94.48894882,112.5014534,123.7114498,144.5214523,164.5739404,283.2397959,48300,1,60.65,82.9367226,76.82345171,79.67294542,73.55967453,171.7573311,77.65201862,71.53874773,74.38824144,68.27497055,24.31587338,92.18636751
42960550,42960497,42960416,42960502,42960506,42960482,42960532,42960505,42960553,42960510,,97.21,79.57645035,95.8139534,114.3014545,125.5889511,145.1214584,167.3174405,300.5867347,50000,1,72.65,83.77878877,77.19852514,80.26225797,73.68199434,172.8729407,78.10412109,71.52385746,74.58759029,68.00732666,26.30964066,90.65456986
42960497,42960550,42960403,42960502,42960565,42960451,42960532,42960510,42960553,42960468,,97.52,80.53894806,97.03895187,117.3264484,126.6889496,148.1514465,168.0944586,304.8086735,49600,1,66.65,83.95711607,77.28402887,80.4003062,73.72721901,173.0197818,78.16509392,71.49200672,74.60828406,67.93519686,27.04630846,92.00567603
42960497,42960550,42960403,42960502,42960565,42960451,42960532,42960484,42960553,42960468,,94.6,77.85145187,94.98895264,113.2514515,123.4039474,142.9489494,166.4469496,287.6403061,47700,1,63.65,83.08549236,77.0520299,79.95041996,73.9169575,171.0825372,77.52539461,71.49193216,74.39032221,68.35685975,25.10077024,62.65966296
42960497,42960550,42960403,42960502,42960506,42960451,42960532,42960468,42960460,42960484,,94.06,77.48895264,93.43894958,111.2139492,122.9114479,141.2764526,165.3469586,281.1734694,48300,1,64.65,82.78993623,76.89715194,79.72165854,73.82887424,170.7914582,77.38469412,71.49190983,74.31641643,68.42363214,24.01295923,71.66138887
42960497,42960550,42960403,42960502,42960565,42960451,42960439,42960460,42960553,42960468,,93.62,77.0264492,92.68894958,110.5889511,120.5114517,141.6389465,167.2709526,286.6454082,46000,1,58.65,83.0232114,77.16446235,80.04847351,74.18972445,170.3148708,77.3459158,71.48716674,74.37117791,68.51242885,25.45465008,53.56325507
42960497,42960550,42960403,42960454,42960506,42960451,42960532,42960468,42960510,42960553,,96.19,79.41394997,96.56394958,114.6514473,123.6614468,145.3614578,167.6534467,297.2959184,48600,1,75.65,83.60777434,77.2150093,80.24626191,73.85349686,172.1089698,77.87552896,71.48276391,74.51401652,68.12125147,25.67540299,77.78019905
42960497,42960550,42960556,42960502,42960565,42960482,42960439,42960503,42960460,42960553,,96.61,79.57644653,95.13894653,113.85145,125.0614483,145.4389496,167.1419466,299.1964286,47900,1,57.65,83.60230841,77.1364225,80.16850053,73.70261463,172.4486436,77.93988219,71.47399628,74.50607431,68.0401884,27.32439318,88.30083609
42960497,42960422,42960556,42960502,42960480,42960482,42960564,42960433,42960503,42960553,,89.8,72.21395111,90.28894806,108.7889481,120.2114498,139.7239494,165.7554526,264.9107143,49300,1,81.95,81.97966375,76.9339884,79.56281787,74.51714252,167.7208051,76.5100212,71.46434585,74.09317533,69.04749998,24.55363862,119.6733832
42960497,42960550,42960416,42960502,42960565,42960451,42960532,42960484,42960503,42960553,,93.17,76.22645187,93.13895416,109.5889549,120.533952,140.8514587,165.9439496,280.3443878,45100,1,63.65,82.68827223,76.94864968,79.75858997,74.01896742,170.0973075,77.1881336,71.44851105,74.25845134,68.51882879,24.06714718,33.99354517
