P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Small Slate | 1k-10k,Large Slate | 1k-10k,geomean1,Small Slate | 10k-50k,Small Slate | 50k+,Single Game,Large Slate | 10k-50k,Small Slate | 100-1k,Large Slate | 50k+,Saber Score
42991276,42991289,42991316,42991320,42991341,42991441,42991309,42991423,42991310,42991439,,90.59,71.82914925,89.35414886,110.2666512,122.1916519,142.6691444,163.4541473,57.09,48500,1,89.65,84.59986126,82.88980672,84.07547899,3.793892347,82.31978854,81.79540627,168.1448585,83.50546081,83.41418899,82.98107853,-3.691667691
42991278,42991274,42991316,42991349,42991479,42991466,42991344,42991330,42991442,42991343,,97.34,77.21224976,96.26225281,117.5622482,131.0772545,148.9222443,166.0292528,98.27,48700,1,81.05,86.07274045,82.91417512,84.55736658,8.066804455,81.86132001,80.34594614,172.3417085,83.50451147,84.42954898,81.98913761,26.45470798
42991279,42991276,42991340,42991320,42991359,42991480,42991309,42991409,42991423,42991392,,93.2,74.51920128,93.28170013,112.3192024,125.3567047,145.0917015,168.3662047,90.7,48200,1,141.55,85.44574808,82.44417796,84.50297523,6.799053065,81.44365459,80.50088174,169.280024,83.50245186,83.38695081,82.55967901,28.18877101
42991276,42991274,42991412,42991388,42991366,42991334,42991295,42991428,42991532,42991506,,93.96,76.875,94.72500229,113.5375023,123.6750031,144.1274857,167.980506,95.01,48000,1,73.75,85.56364432,82.52497077,84.515302,6.797300154,81.51207959,80.46373727,169.8365503,83.50241082,83.57331309,82.4540685,-5.774223059
42991290,42991276,42991316,42991385,42991341,42991391,42991303,42991443,42991296,42991338,,94.51,77.0048027,93.84230042,113.7423,122.8472996,142.4773003,162.7253004,68.11,49800,1,115.95,85.29433604,83.15555098,84.21346118,4.375952024,82.44262263,81.36174777,170.8571261,83.50053283,84.23642584,82.41965797,14.07085955
42991278,42991276,42991513,42991349,42991431,42991334,42991303,42991292,42991487,42991506,,94.47,76.10025024,93.25024796,111.000246,122.5152451,141.5552444,166.1217502,86.27,48200,1,87.2,85.52685672,82.75984376,84.42130569,5.212981363,81.8375061,80.73195508,170.4077148,83.49896804,83.86539478,82.39341701,-14.91797715
42991275,42991277,42991458,42991447,42991300,42991306,42991473,42991428,42991495,42991291,,96.57,80.93520164,97.84770203,118.1227016,128.9127037,148.5551987,174.7521959,132.79,49400,1,60.84666667,86.5406096,81.86299638,85.05712043,10.93787998,80.30379197,78.82030281,170.7400998,83.49791603,83.34648554,82.01442687,19.57868338
42991290,42991703,42991345,42991320,42991308,42991480,42991309,42991350,42991551,42991293,,87.32,69.41175079,87.41175079,108.5367508,119.0017487,141.0467438,164.9477522,52.11,48600,1,87.65,84.07539889,82.55185584,84.00536223,4.689883663,82.04400816,81.9739715,165.7682434,83.49751454,82.62189251,83.42747788,-6.393893063
42991285,42991703,42991340,42991551,42991359,42991357,42991318,42991314,42991292,42991392,,96.27,77.06980133,97.61979675,117.6823006,129.2698059,148.3747971,175.0278058,130.19,49600,1,139.9,86.50131181,81.81420673,85.05801951,11.95021501,80.25183837,78.80854607,170.5043264,83.49565115,83.25749903,82.05235885,16.36436284
42991280,42991275,42991509,42991440,42991308,42991382,42991383,42991327,42991296,42991421,,90.17,73.05324745,91.95325089,109.6157475,121.1932529,140.4457527,163.6437502,54.77,49000,1,91.2,84.52569222,82.83502414,84.0580241,2.642460772,82.27146812,81.80379999,167.8365591,83.49446807,83.30269227,83.02679995,-3.872357681
42991278,42991279,42991340,42991349,42991359,42991541,42991415,42991343,42991330,42991291,,98.83,79.8539505,98.25395203,119.828949,130.0439468,151.6839546,168.7909459,111.54,49700,1,124.85,86.54693572,82.6547279,84.7916662,9.402497987,81.35732529,79.60205578,172.9921929,83.49426359,84.40999742,81.73899407,29.44099605
42991290,42991276,42991352,42991385,42991400,42991525,42991318,42991338,42991296,42991291,,99.76,82.90479851,99.99229813,120.4297981,130.1897964,150.7848038,168.4297974,112.35,49900,1,114.95,86.69819776,82.7392693,84.81254162,8.163179236,81.41962648,79.53397034,173.6589935,83.4928988,84.62492544,81.60724266,38.73098493
42991285,42991275,42991513,42991360,42991431,42991406,42991295,42991506,42991335,42991291,,89.44,72.37785149,90.41535187,109.0653534,119.2228542,140.1078529,169.1178564,78.38,48500,1,81.25,84.7733178,82.16565641,84.36134859,3.645787631,81.29643595,80.88446673,166.6669128,83.49212812,82.57762562,83.08015891,4.832416773
42991276,42991274,42991530,42991320,42991400,42991425,42991525,42991384,42991350,42991296,,94.44,77.37750053,94.5150032,114.8650055,126.3724983,146.7174965,167.2875145,94.41,48500,1,195.75,85.59929159,82.61578843,84.48653869,7.424644595,81.62128738,80.50853448,170.2404434,83.49203764,83.72854133,82.37928474,4.350578785
42991279,42991277,42991530,42991385,42991359,42991425,42991525,42991296,42991291,42991386,,94.74,75.82090569,94.25840378,115.1459007,126.0059052,142.6983955,171.4333954,107.76,48100,1,215.4466667,85.95091741,82.15137068,84.75829615,9.040958267,80.88485511,79.69223385,169.9258599,83.49178058,83.34399193,82.29915933,-12.93430924
42991278,42991275,42991430,42991375,42991497,42991425,42991303,42991451,42991429,42991291,,99.79,80.05924988,97.93425369,117.3717518,128.7167572,149.8217499,172.9787589,136.02,48600,1,126.25,87.02623872,82.21440203,85.09570838,0,80.61045646,78.67992612,173.1133326,83.49176281,84.14493237,81.56123247,0.61996025
42991279,42991276,42991530,42991385,42991341,42991425,42991525,42991350,42991296,42991310,,93.88,74.96920395,92.68170166,112.2317047,122.9117058,142.5367081,164.3966986,76.23,48000,1,172.55,85.28430233,82.91806504,84.27686512,6.408356944,82.12931927,81.12188207,170.2236557,83.48811936,83.92550224,82.48068215,0.873765349
42991276,42991286,42991316,42991347,42991400,42991357,42991332,42991296,42991439,42991355,,95.86,77.92750168,96.06499863,114.2025013,124.8474968,143.989991,166.6529994,92.57,49700,1,124.55,85.82309196,82.75225943,84.5116771,5.807798007,81.72864858,80.41723371,171.2682659,83.48806625,84.06367429,82.17665139,-7.00487718
42991275,42991286,42991340,42991551,42991359,42991466,42991318,42991305,42991386,42991291,,100.91,81.34500313,100.8450012,120.3825035,135.3924942,154.0824921,177.3774951,160.1,49700,1,110.6,87.54893722,81.75357324,85.41778486,13.96333432,79.82178524,77.69063289,173.3142443,83.48599687,83.88472559,81.35484452,11.76026985
42991290,42991276,42991340,42991312,42991359,42991357,42991295,42991355,42991429,42991392,,97.04,77.85480118,96.04230118,116.0672989,127.2823032,144.2248009,167.5208035,97.29,49000,1,121.95,86.10830564,82.70494839,84.61946135,0,81.57049597,80.08165168,171.9490684,83.48500894,84.19379268,81.99616465,7.57778585
42991278,42991276,42991340,42991388,42991329,42991519,42991473,42991292,42991314,42991390,,99.29,81.80974388,100.8222466,122.7847481,134.452243,154.4847443,170.7407593,126.81,49600,1,51.2,86.76696179,82.44049409,84.92681709,11.4312278,80.99833819,79.15819349,173.0545027,83.48466119,84.28063878,81.64451649,27.32398212
42991290,42991276,42991430,42991331,42991308,42991497,42991306,42991305,42991451,42991293,,96.91,77.60180283,95.86430359,116.5392971,127.9292988,145.7968124,167.1357886,98.26,49800,1,82.95,86.05538783,82.74191084,84.58842443,7.870664781,81.63741851,80.17045512,171.9095622,83.4839321,84.20887424,82.0169687,17.07003415
42991278,42991274,42991340,42991331,42991359,42991357,42991344,42991305,42991451,42991551,,99.65,80.36225128,99.48724747,120.6997471,132.7847519,152.0247528,174.8897437,145.77,49800,1,134.05,87.12911388,81.97654503,85.20017747,13.43156124,80.25902208,78.33008567,172.7791032,83.48265452,83.90548144,81.55371812,17.53478646
42991285,42991277,42991370,42991320,42991366,42991469,42991473,42991409,42991297,42991296,,91.9,71.4660511,91.56605148,113.9285507,124.5485455,143.0260574,170.0965492,92.53,48500,1,103.0966667,85.30545091,82.15676281,84.53008706,7.369827262,81.1072001,80.33183626,168.1876815,83.48052436,82.93212666,82.70516051,6.897886097
42991275,42991276,42991340,42991349,42991359,42991357,42991415,42991442,42991343,42991429,,100.06,82.97749901,100.8649979,120.5650005,132.6849998,150.9725021,170.1945024,125.87,48700,1,89.95,86.87229106,82.53491063,84.92579911,0,81.08911715,79.1426252,173.6361377,83.48000563,84.48140258,81.53351368,11.49777845
42991276,42991274,42991354,42991447,42991329,42991616,42991306,42991478,42991428,42991291,,96.61,79.74500275,99.22000122,117.0200024,127.8675014,148.7449951,172.6954921,123.84,50000,1,68.75,86.38883829,82.07889301,84.91453241,8.065716712,80.64224458,79.16793871,171.0158045,83.47788399,83.55319888,82.00357811,5.426314846
42991278,42991277,42991458,42991447,42991353,42991334,42991295,42991297,42991495,42991487,,95.1,75.56194687,97.36194992,117.7994499,128.5669563,150.4919533,170.7909567,108.47,48200,1,67.09666667,85.96251057,82.22239354,84.72106344,8.846074237,80.97568787,79.73424073,170.2408143,83.47435776,83.46384068,82.23291063,2.844548039
42991279,42991286,42991345,42991331,42991497,42991466,42991344,42991305,42991350,42991297,,95.64,74.76670074,94.49170303,115.2291985,126.9667053,148.7242043,170.8766841,109.96,48400,1,106.2,86.0718241,82.23826862,84.75217177,9.583088925,80.96041679,79.64076446,170.5915239,83.47431995,83.55792094,82.15466762,6.394477934
42991275,42991276,42991485,42991373,42991366,42991480,42991396,42991390,42991292,42991314,,96.06,79.36249924,96.30000305,115.6875019,128.4850021,146.0749977,167.0819969,98.58,49900,1,50.95,85.88206417,82.69527354,84.53572634,6.737880363,81.63301,80.28667217,171.3439242,83.4734628,84.04161137,82.12712497,1.971074566
42991285,42991276,42991430,42991373,42991317,42991339,42991344,42991399,42991333,42991299,,93.04,76.59084892,93.5033493,111.9908524,121.3108452,141.2533569,165.8348448,79.86,49900,1,111.2,85.21495221,82.69291269,84.3124885,5.605997889,81.85223285,80.94976915,169.4773401,83.47180867,83.5953764,82.56934496,-23.4894067
42991278,42991279,42991430,42991312,42991433,42991466,42991315,42991296,42991328,42991502,,93.64,74.0414505,92.75394821,111.4914494,123.0739464,141.6939545,162.5174429,63.91,48400,1,133.85,85.09360685,83.10361799,84.13443337,4.36158625,82.44028837,81.48111488,170.2909316,83.47110375,84.06279148,82.51193026,19.35485154
42991285,42991279,42991430,42991331,42991311,42991497,42991344,42991305,42991398,42991291,,95.94,75.45205116,95.15205002,115.5645523,126.4845512,153.1845482,169.6880478,103.15,49800,1,105.85,86.04206233,82.38504616,84.68926404,7.467655452,81.16604077,79.81324248,170.9386623,83.47025865,83.73784445,82.11746036,15.67157656
42991285,42991276,42991458,42991447,42991308,42991339,42991295,42991305,42991428,42991495,,96.41,81.40634918,97.85634995,117.7688484,128.5563507,146.4738594,169.0678508,107.67,48300,1,96.2,86.0863249,82.47636065,84.67124323,9.751160936,81.27303923,79.85795756,171.3294948,83.46792181,83.89144232,82.05284014,6.609624624
42991278,42991276,42991513,42991331,42991479,42991541,42991344,42991305,42991330,42991293,,99.6,82.83675194,99.59925079,117.9242477,128.8492432,146.269252,165.5052493,103.47,49200,1,67.2,86.44185611,83.03754168,84.60059409,7.571473849,81.9027702,80.06150818,173.9063653,83.46582261,84.8788037,81.62456059,14.95302022
42991275,42991276,42991340,42991320,42991359,42991318,42991415,42991426,42991392,42991429,,101.2,84.19000244,101.2900009,120.8524971,131.5974968,152.739991,170.1054964,129.61,49600,1,110.95,87.0732551,82.58097158,84.96140133,0,81.08354375,78.97168998,174.4047619,83.4639735,84.69282534,81.35211974,14.03220147
42991279,42991703,42991518,42991312,42991300,42991334,42991383,42991327,42991362,42991532,,87.41,69.13564873,87.12314987,106.3856525,117.9306484,134.5281479,161.6771567,34.51,48400,1,105.25,83.83700061,82.89277108,83.77725872,2.233430953,82.5780279,82.51828602,166.2232861,83.46251554,82.95251297,83.40277366,11.99250296
42991285,42991278,42991340,42991312,42991502,42991365,42991315,42991390,42991314,42991328,,92.97,75.88809967,93.80060196,114.3006039,125.7755978,140.9405983,164.4305981,72.14,49000,1,106.5,85.09472317,82.83917044,84.21298454,5.456966614,82.08731953,81.2055809,169.6014607,83.46113363,83.72090908,82.579395,13.90305609
42991280,42991275,42991509,42991458,42991308,42991469,42991361,42991297,42991326,42991421,,89.93,71.87924957,90.00425339,109.7417488,120.3942493,142.089254,169.6952602,82.65,48200,1,57.2,84.88407867,82.08055541,84.39073197,4.617652061,81.14604766,80.65270095,166.9110992,83.45622421,82.57390212,82.96287751,-19.75878924
42991284,42991274,42991412,42991360,42991433,42991382,42991295,42991532,42991421,42991293,,89.98,72.6487999,90.23630142,109.0613022,118.718803,138.7388031,162.5628098,50.24,48800,1,63.8,84.38708997,82.90605272,83.94988784,3.035997578,82.41237363,81.97517151,167.8309975,83.45620876,83.34325484,83.01900663,-9.883592278
42991285,42991703,42991504,42991312,42991329,42991298,42991460,42991292,42991556,42991335,,88.22,70.39930344,89.96180344,109.7243004,119.7468014,142.0792984,165.3728012,55.21,48800,1,103.9,84.24921696,82.49603182,84.03923074,2.864830211,81.91163677,81.70165055,166.3034852,83.45483569,82.70601803,83.24484947,45.68012059
42991276,42991274,42991345,42991320,42991433,42991480,42991309,42991551,42991350,42991398,,92.01,74.64300156,92.91800308,112.7555027,122.5455036,144.1480049,166.3765022,79.99,48400,1,102.75,85.04324514,82.55800724,84.28036993,4.671745602,81.72959461,80.9667194,168.7141116,83.4519573,83.32088245,82.68908209,16.43747836
42991275,42991276,42991530,42991388,42991400,42991525,42991473,42991296,42991338,42991297,,99.71,80.08200073,101.507,123.1945,134.1620033,152.9919952,170.9895097,129.94,48700,1,112.95,86.84260396,82.39278632,84.93443914,10.6391728,80.90951378,79.00134895,173.2934931,83.45116659,84.30095114,81.54300177,43.06838512
42991284,42991286,42991340,42991447,42991359,42991519,42991318,42991292,42991363,42991291,,100.1,82.5487957,101.5112991,120.1738014,131.6988007,152.3412949,174.0618097,137.75,49300,1,95.6,87.1351879,82.0565579,85.14377754,11.29903144,80.36368124,78.37227087,173.1725641,83.45090087,84.04796827,81.45949051,14.67764378
42991278,42991276,42991518,42991349,42991359,42991318,42991415,42991343,42991426,42991291,,103.62,84.77724838,101.9522476,121.2647514,131.8672478,152.0997467,170.0102582,135.99,50000,1,87.2,87.52000654,82.69154147,85.05966192,9.449124965,81.08205311,78.6217085,176.0315013,83.45017357,85.15188608,80.98982895,28.78266871
42991275,42991289,42991345,42991320,42991300,42991480,42991309,42991350,42991387,42991372,,88,71.40465164,88.81715012,107.9671516,120.6746529,139.0246506,165.7396478,59.31,49600,1,84.7,84.22871084,82.43531463,84.04589321,3.644443877,81.8375159,81.65469827,166.1084178,83.44809448,82.61813226,83.26527685,21.90215886
42991285,42991290,42991530,42991385,42991308,42991525,42991295,42991296,42991338,42991291,,95.24,77.80014801,95.73764801,114.8751545,125.1451519,141.5676529,165.2746495,81.45,48800,1,155.25,85.57932014,82.83385393,84.36221749,6.562523808,81.91869853,80.70159588,171.0109894,83.44706209,84.05095658,82.22995944,6.252446026
42991278,42991274,42991462,42991401,42991329,42991519,42991315,42991363,42991534,42991292,,93.84,76.94974899,96.73724747,117.124754,127.0847485,144.0697556,168.7292497,96.69,48800,1,80.05,85.5565893,82.36757589,84.50948717,5.983681738,81.30457142,80.2574693,169.6445456,83.4464827,83.41467802,82.39938058,16.10187143
42991276,42991277,42991340,42991375,42991479,42991357,42991415,42991426,42991291,42991392,,99.81,81.31469727,100.1147003,120.2772007,129.9222015,150.6847031,172.8817003,135.11,48900,1,106.7966667,86.99218606,82.17233758,85.05190333,11.44010189,80.56572142,78.62543869,173.1232878,83.44528717,84.1126203,81.50500444,17.79727638
42991278,42991276,42991321,42991349,42991337,42991306,42991415,42991343,42991426,42991442,,96.45,76.90675163,96.34425354,114.7067509,126.8042477,143.6017532,165.8897536,95.51,49500,1,50.2,85.85302906,82.8183747,84.45661459,7.870187203,81.80682325,80.41040877,171.7436275,83.44506313,84.21478918,82.04864866,-3.239801526
42991278,42991274,42991458,42991388,42991353,42991334,42991315,42991428,42991338,42991495,,94.19,77.85275078,95.51525116,115.8777561,127.730249,148.8727493,171.3182466,112.46,48300,1,108.05,85.80291657,82.07771286,84.68152428,10.10275246,80.8359783,79.71458601,169.5547718,83.43978972,83.19910515,82.31839743,10.17243937
42991276,42991703,42991345,42991480,42991366,42991541,42991309,42991362,42991350,42991327,,90.14,70.63144875,88.73145294,110.2064514,120.8114491,140.7864487,164.9824454,65.27,48200,1,91.6,84.57346413,82.60635904,84.08782288,4.089305427,81.95065735,81.4650161,167.6293232,83.43212119,83.09200029,82.94647994,0.551046338
42991278,42991276,42991340,42991440,42991308,42991382,42991318,42991392,42991429,42991386,,96.9,78.73475456,96.02225494,116.1972504,127.3172543,150.2347443,170.4372412,113.95,48800,1,96.2,86.25302117,82.29931631,84.7494536,0,80.98141469,79.47784712,171.4750954,83.43155198,83.80288387,81.92798441,11.79892719
42991728,42991275,42991430,42991331,42991497,42991525,42991303,42991451,42991305,42991292,,97.84,80.37200356,97.77199936,118.409502,128.3044975,146.1670029,169.5664972,115.1,49900,1,139.65,86.37081406,82.44456291,84.74015212,10.2289888,81.13581253,79.5051506,172.2123272,83.43140174,84.07522485,81.80073981,-1.376592554
42991286,42991277,42991316,42991408,42991341,42991541,42991318,42991291,42991310,42991386,,97.02,77.43220329,95.6197052,115.3072014,126.3247013,147.7971931,170.596696,113.06,50000,1,100.4466667,86.28601616,82.2844212,84.76350618,7.853523801,80.95055622,79.42804624,171.5349469,83.42964119,83.80693119,81.90713121,-5.391273275
42991275,42991277,42991430,42991551,42991329,42991466,42991344,42991305,42991314,42991363,,96.25,79.37470245,96.89970016,116.7497005,130.9246979,146.9321983,171.024704,117.92,48800,1,48.84666667,86.16853813,82.19708727,84.75248743,10.52306485,80.87327031,79.45721961,170.9661328,83.42867047,83.61313797,82.01261978,8.77398178
42991275,42991274,42991504,42991331,42991497,42991298,42991344,42991346,42991335,42991556,,91.47,72.55400085,90.95400238,112.1290035,124.5540009,145.3815033,170.9110069,98.46,49500,1,96.8,85.24432369,81.9779008,84.51420531,4.507666933,80.88909318,80.15897479,167.7803197,83.42539768,82.70801919,82.69527929,19.0794751
42991275,42991282,42991530,42991320,42991400,42991525,42991303,42991350,42991296,42991390,,90.68,73.23589897,90.64839935,110.5484009,124.1659035,142.8683891,167.5993887,80.73,48900,1,162.65,84.85662319,82.31975989,84.26882659,6.528012092,81.47413879,80.88634218,167.6624863,83.42320549,82.90755649,82.83540888,-13.13657016
42991275,42991289,42991321,42991475,42991337,42991449,42991344,42991368,42991292,42991314,,92.95,78.09365463,96.15615082,113.8061485,123.2711491,142.0586517,169.6606432,97.96,50000,1,56.7,85.43632381,82.18912491,84.50452245,7.647704775,81.10672528,80.17492392,168.9250669,83.42212282,83.12092627,82.49032146,-13.68732452
42991275,42991286,42991345,42991320,42991366,42991339,42991309,42991475,42991384,42991409,,91.13,73.8694973,92.83200073,113.9195023,125.8970024,147.4020035,167.7819977,84.93,48300,1,86.6,84.95484362,82.31881324,84.3006968,6.315543861,81.44013644,80.78598963,167.9405432,83.42202001,82.97296006,82.76787319,0.155209354
42991278,42991276,42991485,42991388,42991329,42991469,42991473,42991292,42991314,42991390,,97.81,78.90125275,98.12624741,121.7387486,133.7787537,152.1287506,171.9382391,128.2,48300,1,42.2,86.52603215,82.156319,84.87674646,11.74164053,80.69974795,79.05046226,171.8937413,83.42017541,83.80560469,81.77088971,36.66131496
42991284,42991275,42991393,42991349,42991479,42991339,42991415,42991343,42991330,42991304,,90.81,73.63630104,92.88629913,112.2113037,124.2762989,143.3612976,165.9698036,72.63,48700,1,48,84.76271214,82.50872382,84.16998042,5.131392456,81.75739438,81.16466265,167.950496,83.41865098,83.10145554,82.82591925,0.718848314
42991286,42991274,42991321,42991440,42991366,42991382,42991361,42991297,42991313,42991421,,90.91,71.45500183,89.20500183,109.0674992,120.8549957,140.2625046,167.9079987,79.69,49900,1,77.4,84.9193849,82.28965697,84.29508274,4.399647476,81.413081,80.78877884,167.7764848,83.41850676,82.91395913,82.79420461,-25.30527115
42991280,42991289,42991509,42991440,42991308,42991382,42991383,42991327,42991296,42991293,,86.54,68.91739845,84.89240265,105.7298985,117.1998985,135.6998985,161.9994011,31.32,48800,1,100.9,83.66391654,82.7621576,83.71866959,2.26451626,82.46157128,82.51632433,165.5862079,83.41808327,82.70740455,83.47283632,6.063070148
42991275,42991274,42991458,42991388,42991366,42991480,42991309,42991428,42991495,42991297,,95.25,79.18499756,97.43499756,116.022501,128.2374985,149.4424973,173.3354915,124.41,49100,1,58.8,86.1341816,81.86990054,84.83920529,9.620959625,80.44847352,79.1534972,170.0060943,83.41777827,83.16487686,82.12280195,34.83256102
42991275,42991703,42991485,42991464,42991329,42991298,42991460,42991292,42991556,42991406,,89.99,72.88395309,91.24644852,111.596447,122.3689499,148.9864563,168.5144449,79.92,48100,1,55.65,84.7820851,82.16788635,84.2832153,4.076009205,81.29648677,80.79761696,167.0832047,83.41181571,82.66675616,82.91294591,30.6758523
42991728,42991703,42991530,42991312,42991400,42991525,42991303,42991327,42991362,42991296,,89.75,70.16595078,88.17845154,109.2909489,121.4809513,141.2284546,163.0589575,52.14,49200,1,181.3,84.34759035,82.78397295,83.93127693,3.660788594,82.26276715,81.84645373,167.6000358,83.41007113,83.20028637,82.99375771,-5.533304438
42991284,42991274,42991518,42991331,42991300,42991466,42991294,42991551,42991305,42991399,,88.46,70.27379608,88.48630142,109.0737953,119.7363007,139.1137978,167.1197977,67.35,49200,1,73.8,84.38893995,82.25297806,84.12146923,4.346853151,81.54099077,81.27352005,166.2318571,83.40948193,82.52044878,83.14201121,-16.19597524
42991276,42991286,42991316,42991375,42991341,42991357,42991318,42991429,42991386,42991310,,99.25,79.09750175,97.15999985,117.9225025,130.5100098,150.3775002,172.5119945,131.07,49600,1,80.55,86.83494823,82.14639754,84.97227665,0,80.58354731,78.72087573,172.7825213,83.40942642,84.00906912,81.54675484,-4.173506796
42991285,42991282,42991462,42991401,42991329,42991519,42991315,42991292,42991363,42991293,,91.91,73.93675232,93.4367485,115.0617504,125.0092545,142.3992493,165.1472493,70.14,49100,1,73.9,84.90694711,82.64280443,84.16185541,5.801627512,81.8880902,81.1429985,168.7850266,83.40714118,83.38789612,82.66204949,5.28428331
42991278,42991703,42991458,42991447,42991353,42991334,42991315,42991297,42991495,42991363,,95.72,77.74370003,97.91870117,117.6812,130.9862007,153.0287071,171.4482011,114.83,48500,1,73.9,86.08236959,82.09679248,84.73483658,10.61380561,80.76826678,79.42073377,170.5513616,83.40631087,83.44432549,82.05877786,12.20345125
42991275,42991274,42991430,42991349,42991497,42991466,42991415,42991305,42991451,42991330,,98.1,79.29699898,97.99700165,117.1095028,129.0544975,148.5544968,170.6045001,124.33,48000,1,98.8,86.47691354,82.30686963,84.79541911,10.75836884,80.91685499,79.23536056,172.2486514,83.40540447,83.98836406,81.72391004,6.932345033
42991275,42991289,42991458,42991375,42991311,42991382,42991473,42991297,42991428,42991292,,95.51,78.43714905,96.4871521,116.2996483,127.1096508,145.649646,173.4916521,120.75,49200,1,35.7,86.18521769,81.84721397,84.84912832,8.433640513,80.40121273,79.06512336,170.1557987,83.40312708,83.18330334,82.06703771,9.419423342
42991275,42991286,42991405,42991464,42991311,42991298,42991374,42991406,42991452,42991299,,88.51,72.166502,88.47900009,110.9665012,121.2539978,141.9865097,165.0630009,58.16,49000,1,42.6,84.2477006,82.48445983,83.99013659,2.224806359,81.89671291,81.6391489,166.5185788,83.40238967,82.74202384,83.14482566,25.95549524
42991284,42991279,42991530,42991373,42991400,42991298,42991525,42991297,42991338,42991296,,89.76,71.3500042,88.17499924,111.1999969,121.9375015,142.1949944,166.200994,64.83,49000,1,148.6,84.5675118,82.41285674,84.12058773,5.111352291,81.69463838,81.24771431,167.2136589,83.40236938,82.85978081,82.95544531,-6.824187189
42991285,42991275,42991354,42991331,42991585,42991466,42991344,42991551,42991305,42991291,,97.31,80.96334839,98.28835297,118.4633484,129.793351,151.3158539,170.0638544,115.03,48600,1,65.25,86.28417553,82.32574223,84.71994674,8.629479581,81.00626446,79.44203567,171.7855187,83.40046897,83.88997102,81.83624018,17.07003415
42991278,42991276,42991458,42991447,42991308,42991382,42991361,42991305,42991421,42991313,,96.19,77.91474724,95.70224762,117.0772476,128.9522423,148.259758,166.3097461,93.47,49500,1,61.2,85.80297415,82.70468093,84.43257387,5.891606165,81.67191652,80.30151624,171.5023488,83.39980946,84.07508121,82.02940918,-7.065106928
42991275,42991276,42991316,42991349,42991341,42991466,42991344,42991551,42991439,42991310,,97.3,80.60249901,98.01499939,116.5524998,128.3399963,147.4700027,166.1114964,100.47,48900,1,58.95,85.99984332,82.77836454,84.47170303,7.02327774,81.70453828,80.176398,172.2691735,83.39787678,84.30650483,81.86973649,14.54849839
42991276,42991274,42991513,42991300,42991479,42991541,42991415,42991426,42991343,42991292,,96.2,77.71199989,96.28700256,115.5620022,126.3594982,143.7394997,164.9909995,90.13,48700,1,90.75,85.70825966,82.85215119,84.34738967,6.015979682,81.90011504,80.53924505,171.6714535,83.39535352,84.21302118,82.03448353,17.34541208
42991285,42991276,42991321,42991515,42991337,42991334,42991295,42991475,42991362,42991384,,94.4,76.6203537,95.72034836,116.8078499,126.8528515,144.8978546,165.0108461,83.09,48100,1,90.2,85.36545192,82.76373302,84.2625197,6.623549994,81.89649339,80.79356117,170.4643735,83.39528007,83.86666524,82.29234785,1.613895968
42991276,42991274,42991518,42991331,42991433,42991318,42991295,42991437,42991446,42991398,,95.31,77.8900032,95.29000092,112.7525043,122.7975002,140.9725021,166.8659964,90.83,49200,1,73.75,85.67081601,82.59246733,84.42082213,2.371091162,81.5663511,80.31635721,170.842605,83.3947059,83.84246121,82.14471202,5.069136992
42991275,42991286,42991345,42991349,42991366,42991382,42991309,42991409,42991350,42991313,,92.88,75.1724987,93.18500137,112.8474998,123.9225021,144.6874832,166.1594945,83.23,49800,1,68.6,85.15483589,82.55578337,84.25928974,5.762111495,81.68943253,80.79388639,169.3036272,83.3929389,83.45132952,82.49739276,7.388411462
42991283,42991275,42991529,42991388,42991300,42991306,42991294,42991478,42991442,42991435,,86.02,73.28750229,89.67499924,108.6625004,118.3300026,138.1500061,168.0135001,64.35,48200,1,51.45,83.97406514,82.01254556,84.04561376,4.248504596,81.3587057,81.43025432,164.4819952,83.3917739,81.94099694,83.46332252,-24.87497777
42991275,42991276,42991316,42991375,42991359,42991449,42991295,42991368,42991448,42991532,,97.48,82.40249825,100.0149994,117.8024998,128.8050072,146.6925018,169.5605084,115.77,49300,1,79.95,86.27452482,82.38074268,84.68878373,8.085094675,81.08281529,79.4970742,171.9586385,83.39085635,83.96648377,81.80511525,-21.41105235
42991278,42991283,42991316,42991331,42991329,42991466,42991344,42991551,42991305,42991323,,92.19,74.37474823,92.36224747,112.4247475,124.9772495,145.867244,169.1817467,91.9,48500,1,51.7,85.23499898,82.16956578,84.41093591,7.464963149,81.14775471,80.32369164,168.4649821,83.38912484,82.99362885,82.56506178,-13.94981444
42991285,42991277,42991430,42991375,42991359,42991469,42991344,42991297,42991291,42991392,,99.71,80.73905182,97.81404877,118.1390476,130.1615524,150.5115448,175.4095534,144.63,49400,1,117.0966667,87.11470062,81.80952089,85.15684501,13.70083125,80.04112765,78.08327204,172.7232518,83.38845177,83.7673765,81.43059616,4.660413414
42991279,42991277,42991340,42991551,42991359,42991466,42991344,42991305,42991291,42991429,,95.51,76.22889519,94.71640015,115.5413971,127.7488945,146.2039063,170.7583942,107.8,49100,1,125.4466667,85.98127306,82.14544196,84.66698988,0,80.86683159,79.5525484,170.4905804,83.38837951,83.45972514,82.07409633,-2.917081118
