DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42643648,Dylan Cease,P,,TOR,MIL,Confirmed,9700,22.5,21.75,22.5,21.75,2.242268041,45.28,50.26835745,0,100,4.2234,7.9202,19.2643,12.05,19.575,26.5,30.15,35.555,41.001,33.3515,23,33,44,49,58,67,21.4071,13.5,21.7,29.425,33.4,39.4,45.401,29.3672,19,30,39.5,44.5,52.5,60.5,10.266,14.9065,11.3626,14.526,2.5512,0.852067,0.05,0.491267,0,0,2.09027,0,6.74127,2.30893,22.0619,3.944534,1.93373,5.37518,0.323667,0.215333,0.00333333,0.00126667,93.3247
42643649,Shohei Ohtani,P,,LAD,NYM,Confirmed,9500,33.1,20.92,,20.92,2.202105263,43.11,46.59617368,0,100,4.7156,8.1172,20.9151,13.55,21.3,28.5,31.95,37.55,42.95,36.1786,25,36,48,53,61,68.01,23.3433,15.4,23.8,31.7,35.6,41.4,47.3,31.6877,21.5,32.5,42.5,47.5,55,62.5,10.6002,15.639,11.717,14.9902,2.68488,0.86392,0.05676,0.58132,0,0,2.0502,0,6.89504,2.10204,23.3192,4.18688,1.89188,5.78961,0.40704,0.33952,0.00672,0.00388,93.5345
42643658,Spencer Arrighetti,P,,HOU,COL,Confirmed,7000,30.7,17.02,30.7,17.02,2.431428571,37.93,43.19254989,0,100,5.0658,9.096,17.042,9.65,17.05,24.3125,28.15,33.5,39.5505,30.301,20,30,41,47,55,64,19.012,10.8,19,27.3,31.5,37.4,43.5,26.2181,15.875,26,36.5,42,49.5,58.5,10.45,15.1105,11.5677,14.7941,2.68844,0.9808,0.13976,0.62524,0,0,2.3834,0,6.10372,2.1734,22.1215,4.43424,2.20136,5.27972,0.32876,0.19556,0.00172,0.00104,87.9505
42643652,Bryce Elder,P,,ATL,MIA,Confirmed,8300,26.55,14.98,26.55,14.98,1.804819277,14.39,14.42057659,0,100,5.1236,9.2566,13.0435,6.1,13.35,20.5,23.9,29,34.251,25.3236,15,25,37,42,49,55,15.0542,7.2,15.6,23.5,27.315,32.605,38.301,20.3704,10.5,21,30.5,35.5,42.5,49.5,10.162,14.7807,11.3165,14.2338,3.8456,1.33987,0.0810667,0.4414,0,0,2.75893,0,4.12293,1.78927,24.2635,5.7079367,2.5554,5.73153,0.368,0.3046,0.0108,0.0046,90.1322
42643661,Sean Burke,P,,CWS,TB,Confirmed,6500,2,13.61,2,13.61,2.093846154,12.3,11.96707894,0,100,4.3356,8.7426,11.4806,5.35,11.7,18.1125,21.6,27,32,21.7991,13,21,30,36,44,53,12.9667,6,13.4,20.5,24.4,30.3,35.6,18.1416,9.5,18.5,27.5,32.5,40,47,9.28893,12.9864,10.3792,13.0865,3.24095,0.98995,0.052,0.4095,0,0,2.37605,0,4.29945,1.96575,20.1514,4.6924,2.2024,4.64538,0.2072,0.08215,0.00015,0.00005,82.1287
42643654,Chad Patrick,P,,MIL,TOR,Confirmed,7700,14,12.97,14,12.97,1.684415584,9.55,8.906662289,0,100,3.6968,7.9202,12.4534,6.15,12.25,19.1,22.4575,27.7,33.251,23.2819,14,23,33,38,46,54,14.3751,7.1,14.4,21.7,25.6,31.4,37.3,19.317,10.5,19,29,33.5,41,48.5,9.45073,13.5856,10.5784,13.2813,3.1144,0.9226,0.0694667,0.629467,0,0,2.4392,0,4.17407,1.72293,21.5834,4.7359337,2.2518,5.15976,0.216067,0.184867,0.00273333,0.00133333,82.8054
42643656,J.T. Ginn,P,,ATH,TEX,Confirmed,7300,10.4,12.84,10.4,12.84,1.75890411,5.76,4.829756035,0,100,4.8718,9.9788,11.8545,5.25,11.9,19,22.35,27.8,33.3005,22.7333,13,22,33,38,47,55,13.5333,6.1,13.7,21.6,25.4,31.4,37.3,18.6651,9.5,18.5,28.5,33.5,41.5,48.505,9.81981,14.0025,10.9702,13.822,2.9014,1.0133,0.04925,0.77155,0,0,2.72545,0,4.3635,2.19335,21.588,4.7355,2.5051,5.01777,0.2498,0.1515,0.0014,0.00075,82.7879
42643664,Aaron Judge,OF,3,NYY,LAA,Confirmed,6500,14,12.41,14,12.41,1.909230769,22.76,30.50101063,0,100,6.0864,11.0006,11.3843,4,9,17,21,28,39,15.425,6,12.2,22.4,28.4,38.2,53.6,11.6175,4.5,9.4,16.8,21.3,28.4,39.3,12.5007,4,9,19.5,24.5,33,47.5,9.06781,12.4327,9.07376,11.1192,0.5932,0.1962,0.0131,0.2998,0.07585,0.01055,0.83045,0.838,0.8882,0.9024,4.4971,1.1023,0,0,0,0,0,0,0
42643657,Luis Gil,P,,NYY,LAA,Confirmed,7200,9.05,11.94,9.05,11.94,1.658333333,9.75,9.081447082,0,100,6.0864,11.0006,12.7757,5.8875,12.9,20.25,23.65,29.05,34.001,24.2432,14,24,35,40,48,56,14.39,6.8,14.6,22.6,26.5,32.4,38.2,20.1325,10.5,20.5,30.5,35.5,43,50,10.1113,14.3788,11.2403,14.2776,2.5939,0.95975,0.07745,0.8154,0,0,2.79545,0,4.83415,2.67805,21.7554,4.4465,2.58265,5.0061,0.3202,0.1373,0.0009,0.00025,86.7128
42643651,Emerson Hancock,P,,SEA,SD,Confirmed,8500,18.5,11.27,18.5,11.27,1.325882353,6.54,5.602182914,0,100,4.1816,8.2782,11.848,5.05,11.875,18.95,22.4,27.405,32.751,23.127,13,22,33,39,46,54,13.7512,6.1,13.8,21.7,25.5,31.1,36.5,18.5456,9,18.5,28.5,33.5,40,48,9.76606,14.1131,10.8916,13.6709,3.68304,1.13388,0.09776,0.59484,0,0,2.72084,0,3.81512,1.696,23.1924,5.50952,2.51292,5.47768,0.29968,0.24732,0.01364,0.00356,86.3067
