Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
48,5122753568,needlunchmoney (92/150),0,176.6,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Austin Wells OF Aaron Judge OF Trent Grisham OF Michael Harris II P Jacob Misiorowski P Cole Ragans SS Jose Caballero,,Josh Jung,3B,7.20%,16
48,5122816369,bkreider (16/150),0,176.6,1B Ben Rice 2B Matt McLain 3B Ryan McMahon C Austin Wells OF Aaron Judge OF Trent Grisham OF TJ Friedl P Jacob Misiorowski P Cole Ragans SS Kevin McGonigle,,TJ Friedl,OF,7.20%,24
48,5122833811,AaronCosta (37/75),0,176.6,1B Matt Olson 2B Ozzie Albies 3B Ryan McMahon C Austin Wells OF Aaron Judge OF Ronald Acuna Jr. OF Trent Grisham P Jacob Misiorowski P Cole Ragans SS Jose Caballero,,Jo Adell,OF,6.98%,14
48,5123440816,bgreseth (56/150),0,176.6,1B Sal Stewart 2B Matt McLain 3B Ke'Bryan Hayes C Salvador Perez OF Kyle Schwarber OF TJ Friedl OF Spencer Steer P Jacob Misiorowski P Cole Ragans SS Bobby Witt Jr.,,Jac Caglianone,OF,6.71%,15
48,5123577934,sayhey56 (10/20),0,176.6,1B Sal Stewart 2B Nick Loftin 3B Ke'Bryan Hayes C Carter Jensen OF Shohei Ohtani OF Michael Massey OF Isaac Collins P Jacob Misiorowski P Cole Ragans SS Bobby Witt Jr.,,Mike Burrows,P,6.66%,18.45
53,5123040810,ShipMyMoney (50/150),0,175.6,1B Nathaniel Lowe 2B Matt McLain 3B Max Muncy C Austin Wells OF Andy Pages OF Teoscar Hernandez OF Spencer Steer P Jacob Misiorowski P Cole Ragans SS Elly De La Cruz,,Bryce Harper,1B,6.66%,20
53,5123330907,Kobe108 (53/150),0,175.6,1B Sal Stewart 2B Matt McLain 3B Ryan McMahon C Austin Wells OF Aaron Judge OF TJ Friedl OF Spencer Steer P Jacob Misiorowski P Cole Ragans SS Elly De La Cruz,,Nico Hoerner,2B,6.62%,6
53,5123580082,Pinneyaj (2/2),0,175.6,1B Sal Stewart 2B Matt McLain 3B Ryan McMahon C Austin Wells OF Aaron Judge OF TJ Friedl OF Spencer Steer P Jacob Misiorowski P Cole Ragans SS Elly De La Cruz,,Hyeseong Kim,SS,6.62%,10
56,5123002253,sneuman (31/112),0,175.35,1B Freddie Freeman 2B Alex Freeland 3B Ryan McMahon C Austin Wells OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P MacKenzie Gore P Cole Ragans SS Jose Caballero,,Vinnie Pasquantino,1B,6.50%,10
57,5123609746,hixx (84/150),0,174.95,1B Ben Rice 2B Jazz Chisholm Jr. 3B Kevin McGonigle C Austin Wells OF Riley Greene OF Trent Grisham OF TJ Friedl P Jacob Misiorowski P MacKenzie Gore SS Jose Caballero,,Wenceel Perez,OF,6.41%,6
58,5122907132,kodyray91 (54/150),0,174.6,1B Shohei Ohtani 2B Nick Loftin 3B Max Muncy C Carter Jensen OF Trent Grisham OF Michael Massey OF Isaac Collins P Jacob Misiorowski P Cole Ragans SS Bobby Witt Jr.,,Zack Wheeler,P,6.38%,15.65
58,5122940389,zroth2 (60/150),0,174.6,1B Sal Stewart 2B Matt McLain 3B Ke'Bryan Hayes C Salvador Perez OF Shohei Ohtani OF TJ Friedl OF Will Benson P Jacob Misiorowski P Cole Ragans SS Corey Seager,,Salvador Perez,C,6.22%,24
58,5123211212,drunkonpappy (116/150),0,174.6,1B Freddie Freeman 2B Alex Freeland 3B Max Muncy C Austin Wells OF Shohei Ohtani OF Trent Grisham OF Adolis Garcia P Jacob Misiorowski P Cole Ragans SS Hyeseong Kim,,Jorge Soler,OF,6.04%,5
58,5123221072,nerdytenor (67/150),0,174.6,1B Sal Stewart 2B Nick Loftin 3B Ezequiel Duran C Carter Jensen OF Shohei Ohtani OF Jac Caglianone OF Kyle Isbel P Jacob Misiorowski P Cole Ragans SS Elly De La Cruz,,Ronald Acuna Jr.,OF,5.72%,7
58,5123495450,TeeJayOrTj (11/150),0,174.6,1B Ben Rice 2B Jazz Chisholm Jr. 3B Kevin McGonigle C Austin Wells OF Riley Greene OF Kerry Carpenter OF Trent Grisham P Jacob Misiorowski P Cole Ragans SS Jose Caballero,,Bryson Stott,2B,5.71%,13
63,5123351860,sbcousle (38/150),0,173.95,1B Sal Stewart 2B Matt McLain 3B Kevin McGonigle C Salvador Perez OF TJ Friedl OF Adolis Garcia OF Spencer Steer P Jacob Misiorowski P MacKenzie Gore SS Elly De La Cruz,,Jake Bauers,1B,5.57%,10
64,5122911271,footballguru29 (26/120),0,173.6,1B Sal Stewart 2B Matt McLain 3B Ryan McMahon C Austin Wells OF Aaron Judge OF Trent Grisham OF Wenceel Perez P Jacob Misiorowski P Cole Ragans SS Elly De La Cruz,,Mike Trout,OF,5.55%,3
64,5123004573,ShaidyAdvice (40/150),0,173.6,1B Vinnie Pasquantino 2B Nick Loftin 3B Kevin McGonigle C Salvador Perez OF Shohei Ohtani OF Matt Vierling OF Isaac Collins P Jacob Misiorowski P Cole Ragans SS Bobby Witt Jr.,,Ozzie Albies,2B,5.49%,17
64,5123004666,ShaidyAdvice (133/150),0,173.6,1B Sal Stewart 2B Michael Massey 3B Max Muncy C Carter Jensen OF TJ Friedl OF Spencer Steer OF Will Benson P Jacob Misiorowski P Cole Ragans SS Elly De La Cruz,,Shea Langeliers,C,5.49%,8
64,5123300558,Jpratt1973 (1/10),0,173.6,1B Shohei Ohtani 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Trent Grisham OF TJ Friedl OF Michael Harris II P Jacob Misiorowski P Cole Ragans SS Bobby Witt Jr.,,Freddie Freeman,1B,5.48%,7
64,5123609675,hixx (13/150),0,173.6,1B Sal Stewart 2B Matt McLain 3B Ke'Bryan Hayes C Austin Wells OF Aaron Judge OF Trent Grisham OF Spencer Steer P Jacob Misiorowski P Cole Ragans SS Elly De La Cruz,,Drake Baldwin,C,5.42%,9
69,5122940457,zroth2 (128/150),0,172.6,1B Sal Stewart 2B Amed Rosario 3B Ryan McMahon C Austin Wells OF Aaron Judge OF TJ Friedl OF Will Benson P Jacob Misiorowski P Cole Ragans SS Kevin McGonigle,,Moises Ballesteros,C,5.40%,16
69,5123594852,Jliv35 (7/18),0,172.6,1B Nathaniel Lowe 2B Matt McLain 3B Amed Rosario C Austin Wells OF Aaron Judge OF Trent Grisham OF TJ Friedl P Jacob Misiorowski P Cole Ragans SS Elly De La Cruz,,Isaac Collins,OF,5.40%,13
71,5123563980,dtadiello (7/35),0,171.95,1B Sal Stewart 2B Matt McLain 3B Ryan McMahon C Austin Wells OF Shohei Ohtani OF Cody Bellinger OF Trent Grisham P Jacob Misiorowski P MacKenzie Gore SS Jose Caballero,,Vaughn Grissom,2B,4.79%,11
72,5123248820,RoyalPain21 (9/150),0,171.9,1B Bryce Harper 2B Bryson Stott 3B Kevin McGonigle C Salvador Perez OF Kyle Schwarber OF Brandon Marsh OF Adolis Garcia P Cole Ragans P Ryan Weathers SS Bobby Witt Jr.,,Will Benson,OF,4.70%,0
73,5123607633,cardinals19191 (68/150),0,171.6,1B Nathaniel Lowe 2B Ozzie Albies 3B Ke'Bryan Hayes C Tyler Stephenson OF Shohei Ohtani OF Riley Greene OF TJ Friedl P Jacob Misiorowski P Cole Ragans SS Elly De La Cruz,,Brady Singer,P,4.61%,13.2
73,5123610791,goudsaab (3/150),0,171.6,1B Vinnie Pasquantino 2B Nick Loftin 3B Max Muncy C Salvador Perez OF Shohei Ohtani OF Jac Caglianone OF Greg Jones P Jacob Misiorowski P Cole Ragans SS Bobby Witt Jr.,,Matt Olson,1B,4.50%,16
75,5123221008,nerdytenor (3/150),0,171.35,1B Bryce Harper 2B Michael Massey 3B Kevin McGonigle C Salvador Perez OF Kyle Schwarber OF Jac Caglianone OF Kyle Isbel P MacKenzie Gore P Cole Ragans SS Bobby Witt Jr.,,Garrett Mitchell,OF,4.47%,7
75,5123389000,jholland1981 (2/3),0,171.35,1B Ben Rice 2B Ozzie Albies 3B Ryan McMahon C Salvador Perez OF Aaron Judge OF Riley Greene OF Trent Grisham P MacKenzie Gore P Cole Ragans SS Jose Caballero,,Yordan Alvarez,OF,4.45%,3
75,5123610872,goudsaab (84/150),0,171.35,1B Bryce Harper 2B Michael Massey 3B Kevin McGonigle C Salvador Perez OF Kyle Schwarber OF Jac Caglianone OF Kyle Isbel P MacKenzie Gore P Cole Ragans SS Bobby Witt Jr.,,Oneil Cruz,OF,4.39%,0
78,5123580775,unclezeke (1/4),0,171.25,1B Ben Rice 2B Alex Freeland 3B Max Muncy C Austin Wells OF Shohei Ohtani OF Trent Grisham OF Jac Caglianone P MacKenzie Gore P Ryan Weathers SS Kevin McGonigle,,Walbert Urena,P,4.20%,-0.35
78,5123591103,sommer716 (108/150),0,171.25,1B Sal Stewart 2B Jazz Chisholm Jr. 3B Ke'Bryan Hayes C Austin Wells OF Cody Bellinger OF Trent Grisham OF TJ Friedl P MacKenzie Gore P Ryan Weathers SS Elly De La Cruz,,David Hamilton,3B,4.17%,0
80,5123248837,RoyalPain21 (26/150),0,171.2,1B Ben Rice 2B Jazz Chisholm Jr. 3B Kevin McGonigle C Salvador Perez OF Cody Bellinger OF Riley Greene OF Trent Grisham P Cole Ragans P Jeffrey Springs SS Jose Caballero,,Jacob Wilson,SS,4.07%,12
81,5123466921,miner2380 (1/2),0,170.95,1B Sal Stewart 2B Matt McLain 3B Max Muncy C Carter Jensen OF TJ Friedl OF Jac Caglianone OF Isaac Collins P Jacob Misiorowski P MacKenzie Gore SS Elly De La Cruz,,Ke'Bryan Hayes,3B,4.05%,12
82,5123040786,ShipMyMoney (26/150),0,170.6,1B Shohei Ohtani 2B Nick Loftin 3B David Hamilton C Salvador Perez OF Andy Pages OF Jac Caglianone OF Isaac Collins P Jacob Misiorowski P Cole Ragans SS Bobby Witt Jr.,,Brandon Marsh,OF,3.98%,12
82,5123198309,skijmb (150/150),0,170.6,1B Sal Stewart 2B Brice Turang 3B David Hamilton C Salvador Perez OF Garrett Mitchell OF Jac Caglianone OF Isaac Collins P Jacob Misiorowski P Cole Ragans SS Elly De La Cruz,,Pete Crow-Armstrong,OF,3.91%,0
82,5123221153,nerdytenor (148/150),0,170.6,1B Bryce Harper 2B Bryson Stott 3B Ke'Bryan Hayes C Carter Jensen OF Kyle Schwarber OF TJ Friedl OF Spencer Steer P Jacob Misiorowski P Cole Ragans SS Elly De La Cruz,,Nick Kurtz,1B,3.86%,4
82,5123248956,RoyalPain21 (145/150),0,170.6,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Shohei Ohtani OF Riley Greene OF Jac Caglianone P Jacob Misiorowski P Cole Ragans SS Jose Caballero,,Michael Massey,2B,3.85%,10
82,5123563985,dtadiello (12/35),0,170.6,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Moises Ballesteros OF Shohei Ohtani OF Trent Grisham OF Adolis Garcia P Jacob Misiorowski P Cole Ragans SS Jose Caballero,,Mitch Keller,P,3.82%,13.05
82,5123576529,SICKHEMI (37/100),0,170.6,1B Sal Stewart 2B Matt McLain 3B Ke'Bryan Hayes C Tyler Stephenson OF Shohei Ohtani OF Teoscar Hernandez OF TJ Friedl P Jacob Misiorowski P Cole Ragans SS Jacob Wilson,,Colby Thomas,OF,3.62%,5
88,5122753588,needlunchmoney (112/150),0,170.35,1B Sal Stewart 2B Matt McLain 3B Max Muncy C Salvador Perez OF Riley Greene OF Michael Harris II OF Spencer Steer P MacKenzie Gore P Cole Ragans SS Elly De La Cruz,,Amed Rosario,3B,3.60%,5
88,5123002261,sneuman (39/112),0,170.35,1B Matt Olson 2B Amed Rosario 3B Austin Riley C Austin Wells OF Shohei Ohtani OF Cody Bellinger OF Trent Grisham P MacKenzie Gore P Cole Ragans SS Jose Caballero,,Austin Riley,3B,3.50%,7
88,5123062716,jcollins21,0,170.35,1B Sal Stewart 2B Matt McLain 3B Josh Jung C Moises Ballesteros OF Pete Crow-Armstrong OF Cody Bellinger OF TJ Friedl P MacKenzie Gore P Cole Ragans SS Kevin McGonigle,,Greg Jones,OF,3.48%,0
88,5123440769,bgreseth (9/150),0,170.35,1B Sal Stewart 2B Matt McLain 3B Kevin McGonigle C Tyler Stephenson OF Riley Greene OF TJ Friedl OF Adolis Garcia P MacKenzie Gore P Cole Ragans SS Elly De La Cruz,,Logan O'Hoppe,C,3.47%,0
88,5123527317,jnasty0341,0,170.35,1B Sal Stewart 2B Matt McLain 3B Carlos Correa C Carter Jensen OF Ryan O'Hearn OF TJ Friedl OF Jac Caglianone P Cole Ragans P Roki Sasaki SS Bobby Witt Jr.,,Kyle Tucker,OF,3.44%,7
88,5123576575,SICKHEMI (83/100),0,170.35,1B Ben Rice 2B Ozzie Albies 3B Ryan McMahon C Drake Baldwin OF Andy Pages OF Cody Bellinger OF Trent Grisham P MacKenzie Gore P Cole Ragans SS Jose Caballero,,Corey Seager,SS,3.44%,10
94,5123621474,irndk10 (2/5),0,170.3,1B Bryce Harper 2B Bryson Stott 3B Max Muncy C Austin Wells OF Aaron Judge OF Kyle Schwarber OF Trent Grisham P Jacob Misiorowski P Brady Singer SS Jose Caballero,,Oswald Peraza,3B,3.32%,8
95,5123096098,hishboo (41/150),0,169.95,1B Sal Stewart 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Shohei Ohtani OF Riley Greene OF Trent Grisham P Jacob Misiorowski P MacKenzie Gore SS Jose Caballero,,Brandon Lowe,2B,3.09%,3
95,5123336169,LeVerticalDFS (91/150),0,169.95,1B Freddie Freeman 2B Michael Massey 3B Max Muncy C Salvador Perez OF Shohei Ohtani OF Jac Caglianone OF Isaac Collins P Cole Ragans P Mike Burrows SS Bobby Witt Jr.,,Max Muncy,3B,3.04%,2
97,5122858087,cantfademe (33/150),0,169.6,1B Bryce Harper 2B Michael Massey 3B Max Muncy C Salvador Perez OF Kyle Schwarber OF Brandon Marsh OF Adolis Garcia P Jacob Misiorowski P Cole Ragans SS Trea Turner,,Javier Baez,SS,2.95%,0
97,5123002254,sneuman (32/112),0,169.6,1B Shohei Ohtani 2B Jazz Chisholm Jr. 3B Austin Riley C Austin Wells OF Cody Bellinger OF Trent Grisham OF Michael Harris II P Jacob Misiorowski P Cole Ragans SS Jose Caballero,,Alec Bohm,3B,2.85%,0
