Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
54,5117727367,mau5pad (46/150),0,142.6,1B Paul Goldschmidt 2B JJ Wetherholt 3B Ryan McMahon C Ivan Herrera OF Aaron Judge OF Cody Bellinger OF Trent Grisham P Robbie Ray P Ryan Weathers SS Masyn Winn,,James Wood,OF,6.30%,2
55,5118330845,ATurner05 (16/19),0,142.5,1B Pete Alonso 2B Jeremiah Jackson 3B Jose Ramirez C Ivan Herrera OF Taylor Ward OF Jake Mangum OF Johnathan Rodriguez P Jacob Misiorowski P Bailey Ober SS Gunnar Henderson,,Seiya Suzuki,OF,6.20%,0
56,5117699481,moklovin (118/150),0,142.15,1B Ben Rice 2B Amed Rosario 3B Jose Ramirez C Austin Wells OF Aaron Judge OF Angel Martinez OF Lane Thomas P Eury Perez P Bailey Ober SS Jose Caballero,,Tyler Stephenson,C,6.17%,5
57,5117479592,TeeJayOrTj (29/150),0,142,1B Rhys Hoskins 2B Jose Altuve 3B Jose Ramirez C Yainer Diaz OF Cody Bellinger OF Steven Kwan OF Angel Martinez P Eury Perez P Ryan Weathers SS Brayan Rocchio,,Carlos Correa,SS,6.05%,4
57,5117869122,beaker913 (127/150),0,142,1B Ben Rice 2B Matt McLain 3B Carlos Correa C Carson Kelly OF Aaron Judge OF Cody Bellinger OF TJ Friedl P Eury Perez P Ryan Weathers SS Jose Caballero,,Jonathan Aranda,1B,5.94%,0
57,5117875510,drafter24 (1/2),0,142,1B Rafael Devers 2B JJ Wetherholt 3B Junior Caminero C Yainer Diaz OF Pete Crow-Armstrong OF Jonny DeLuca OF Cedric Mullins P Eury Perez P Ryan Weathers SS Masyn Winn,,Spencer Steer,OF,5.92%,7
57,5118052898,giantsquid (97/150),0,142,1B Pete Alonso 2B Jeremiah Jackson 3B Jose Ramirez C Ivan Herrera OF Taylor Ward OF Cedric Mullins OF Johnathan Rodriguez P Eury Perez P Ryan Weathers SS Gunnar Henderson,,Yainer Diaz,C,5.68%,5
57,5118211567,papituck,0,142,1B Paul Goldschmidt 2B Jose Altuve 3B Nick Gonzales C Liam Hicks OF Aaron Judge OF Marcell Ozuna OF Kyle Stowers P Eury Perez P Ryan Weathers SS Konnor Griffin,,Lane Thomas,OF,5.58%,5
62,5117602363,AaronCosta (9/50),0,141.95,1B Jake Bauers 2B Jose Altuve 3B Jose Ramirez C Yainer Diaz OF Yordan Alvarez OF Taylor Trammell OF Luis Matos P Ryan Weathers P Bailey Ober SS Carlos Correa,,Bo Bichette,3B,5.47%,0
62,5118052924,giantsquid (123/150),0,141.95,1B Paul Goldschmidt 2B Amed Rosario 3B Jose Ramirez C Ivan Herrera OF Aaron Judge OF Chandler Simpson OF Cody Bellinger P Ryan Weathers P Bailey Ober SS Jose Caballero,,Luis Rengifo,3B,5.43%,3
64,5117574643,bkreider (133/150),0,141.6,1B Christian Walker 2B Jose Altuve 3B Carlos Correa C Ivan Herrera OF Yordan Alvarez OF Taylor Trammell OF MJ Melendez P Robbie Ray P Ryan Weathers SS Masyn Winn,,Michael Busch,1B,5.40%,0
64,5117727459,mau5pad (138/150),0,141.6,1B Ben Rice 2B Kody Clemens 3B Amed Rosario C Victor Caratini OF Aaron Judge OF Cody Bellinger OF Trent Grisham P Robbie Ray P Ryan Weathers SS Brooks Lee,,Oneil Cruz,OF,5.15%,2
66,5117727445,mau5pad (124/150),0,141.4,1B Ben Rice 2B Nico Hoerner 3B Alex Bregman C Austin Wells OF Aaron Judge OF Cody Bellinger OF Trent Grisham P Ryan Weathers P Mike Burrows SS Dansby Swanson,,Alex Bregman,3B,5.14%,5
67,5117648215,bgreseth (62/150),0,141.15,1B Pete Alonso 2B Jeremiah Jackson 3B Jose Ramirez C Ivan Herrera OF Taylor Ward OF Steven Kwan OF Weston Wilson P Eury Perez P Bailey Ober SS Gunnar Henderson,,Josh Bell,1B,4.99%,5
