DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42766682,Shohei Ohtani,P,,LAD,MIA,Confirmed,10500,24.1,20.64,,20.64,1.965714286,26.15,27.86269003,0,100,5.0036,7.9888,18.6074,11.8375,19.45,25.95,29.1075,33.6,38.8515,32.9901,23,33,44,49,55,63,20.9453,13.6,21.8,29.3,32.6,37.6,43.3,28.337,18.5,29.5,39,43.5,49.5,56.505,10.0386,14.811,11.1306,14.1543,3.07347,0.875867,0.0749333,0.568133,0,0,1.99607,0,5.6558,1.99553,23.511,4.5924033,1.8372,5.79571,0.462533,0.343,0.00833333,0.00426667,92.3083
42766686,Jose Soriano,P,,LAA,CWS,Confirmed,8600,11.85,19.88,11.85,19.88,2.311627907,27.85,30.46658908,0,100,4.2924,7.8964,18.3561,11.0375,18.55,25.9,29.55,34.95,40.701,33.2029,22,33,45,50,58,65,20.5515,12.6,20.8,28.8,33,38.7,44.4,28.1046,18,28.5,39,44,51.5,59,10.6079,15.5459,11.7085,14.8668,3.1704,0.82544,0.11472,0.46632,0,0,2.31272,0,5.99872,2.6752,24.6474,4.57688,2.13324,5.94044,0.38152,0.374,0.02484,0.00792,99.6417
42766684,Jacob deGrom,P,,TEX,NYY,Confirmed,9000,19.7,18.25,19.7,18.25,2.027777778,25.29,27.04696725,0,100,3.7506,7.9842,18.808,11.7,19.1,25.9,29.6,35.5,41.15,32.6777,22,33,43,48,58,66,21.0096,13.075,21.5,28.9,33.3,39.4,45.605,28.6491,18.5,29,39,44,52.025,60.005,10.4536,15.1614,11.6003,14.7635,2.4708,0.78656,0.08924,0.77616,0,0,2.35592,0,6.83368,2.0912,22.2268,4.12276,2.17844,5.43355,0.24776,0.2312,0.00248,0.00104,89.7967
42766685,Logan Gilbert,P,,SEA,MIN,Confirmed,8800,12.45,18.04,12.45,18.04,2.05,17.62,18.46773998,0,100,4.265,8.0946,16.6872,9.5,16.9,24.05,27.7,32.85,38.85,30.1182,19,30,42,46,55,63,18.9101,10.9,19.1,27.3,31.3,36.705,43.201,25.5291,15.5,26,36,41,48.5,56.5,10.3075,15.0449,11.4427,14.4848,3.15516,1.11064,0.09668,0.59156,0,0,2.43668,0,5.50576,1.77384,23.4826,4.95404,2.24712,5.70873,0.33044,0.30836,0.01284,0.00276,92.4116
42766688,Joe Ryan,P,,MIN,SEA,Confirmed,8200,17.3,15.96,17.3,15.96,1.946341463,16.82,17.54285386,0,100,3.8296,8.0946,16.0261,9.05,16.35,23.25,26.85,32.3,37.9505,29.0551,18,29,40,45,53,61,18.1596,10.575,18.6,26.4,30.4,36.3,42.3,24.6212,15,25,35,40,47.525,55.5,10.2008,14.8239,11.3643,14.3493,2.95644,0.99104,0.05588,0.6532,0,0,2.44316,0,5.50676,2.04904,22.9756,4.65656,2.261,5.55039,0.263,0.27216,0.00428,0.00252,92.8616
42766683,Cam Schlittler,P,,NYY,TEX,Confirmed,9500,30.5,15.89,30.5,15.89,1.672631579,21,22.35320037,0,100,4.2336,7.9842,17.4444,10.35,17.65,24.9125,28.4575,33.6525,39.601,31.095,21,31,42,48,55,64,19.634,11.8,19.8,27.825,31.7,37.5,44.2,26.6675,16.5,27,37,42,49.5,57.505,10.2902,15.0203,11.4219,14.4953,3.11924,0.88944,0.0836,0.52364,0,0,2.2786,0,5.82576,1.98084,23.0366,4.61592,2.11044,5.59903,0.33584,0.28424,0.00956,0.0026,91.6988
42766687,Kris Bubic,P,,KC,ATH,Confirmed,8400,15.85,15.86,15.85,15.86,1.888095238,6.7,5.967403755,0,100,5.0178,9.7012,13.8875,6.35,14.15,22.05,25.7575,31.55,37.301,26.7028,15,27,39,44,53,61,15.5223,7,15.9,24.6,28.7,35.3,41.401,21.9294,11,22.5,33.125,38.5,47,55,11.0813,15.9472,12.3045,15.6163,3.53168,1.14192,0.1238,0.654,0,0,3.01988,0,5.43564,2.35208,23.3642,5.4514,2.78748,5.32809,0.3162,0.2192,0.00608,0.00172,90.3552
42766689,Payton Tolle,P,,BOS,TOR,Confirmed,8100,8.3,15.41,8.3,15.41,1.902469136,8.3,7.790095747,0,100,4.1278,8.0372,13.9664,7.3,14.1,20.7625,24.25,29.7,35,25.4122,16,25,35,41,49,57,15.8675,8.6,15.9,23.5,27.5,33.4,39.2,21.5788,12,21.5,31,36,43.5,51.5,9.67271,13.8407,10.7886,13.6263,2.9502,0.86744,0.09836,0.5644,0,0,2.28748,0,4.74524,1.89472,21.286,4.4804,2.11384,5.09533,0.26408,0.16188,0.00244,0.00056,83.8802
42766691,Trey Yesavage,P,,TOR,BOS,Confirmed,7800,19.6,15.4,19.6,15.4,1.974358974,15.62,16.08864625,0,100,3.9094,8.0372,16.2905,9.4875,16.3,23.55,26.95,32.4025,38.3,28.5626,18,28,39,44,52,61,18.2017,10.7,18.4,26.4,30.3,36.3,42.401,24.9911,15.5,25,35.5,40,47.5,56,9.99016,14.2493,11.1159,14.1165,2.55104,0.76732,0.08616,0.51816,0,0,2.09412,0,5.8386,2.1312,20.6535,3.92268,1.933,4.97187,0.23084,0.13628,0.00044,0.0002,82.8826
42766690,Clay Holmes,P,,NYM,WSH,Confirmed,7900,27.1,15.23,27.1,15.23,1.927848101,8.91,8.463381151,0,100,4.6768,8.3658,14.3632,7.55,14.75,21.55,24.8,29.8,35.35,26.7093,16,27,37,42,49,58,16.4617,8.8,16.8,24.6,28.3,33.5,39.201,22.1688,12.5,22.5,32.5,37,44,51.005,9.81216,14.3182,10.9515,13.7781,3.30853,0.945867,0.123067,0.357133,0,0,2.25587,0,4.30287,2.1048,23.0753,4.734597,2.08087,5.56509,0.369467,0.2828,0.00566667,0.00346667,90.0212
