P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42967316,42967318,42967497,42967478,42967357,42967571,42967339,42967368,42967461,42967482,,102.62,84.82499886,102.7999992,122.375,133.9599953,157.3025032,181.8100031,121.01,49800,1,113.65,87.46154708,85.18223117,86.48468377,84.20536786,169.9693522,84.53105262,82.25173671,83.5541893,81.27487339,7.566072002,22.77143449
42967317,42967319,42967433,42967478,42967489,42967384,42967340,42967542,42967461,42967351,,101.28,82.66249847,99.84999847,119.8250027,132.9074944,156.0025002,182.3575061,118.88,49800,1,74.1,87.23763071,85.14513291,86.42755522,84.33505742,169.0617466,84.20043927,82.10794147,83.39036378,81.29786598,8.671294963,6.885001808
42967316,42967318,42967545,42967503,42967464,42967343,42967347,42967358,42967528,42967543,,102.96,83.18749809,102.9000015,122.3125019,135.3000031,155.0625031,182.865506,129.01,49500,1,87.65,87.56183141,85.13337455,86.52264768,84.09419081,170.0361638,84.43319575,82.00473888,83.39401202,80.96555515,9.788316436,30.4220438
42967317,42967992,42967497,42967345,42967395,42967343,42967339,42967461,42967368,42967437,,99.64,78.47500229,98.625,120.9624996,134.75,152.5050003,185.4594969,126.01,50000,1,91.35,87.12316706,85.08770321,86.49426558,84.45880173,167.6536362,83.53238142,81.49691756,82.90347994,80.86801608,10.18451314,19.38931048
42967316,42967325,42967427,42967355,42967395,42967410,42967510,42967454,42967361,42967381,,108.42,89.03750229,109.8500023,128.7124977,141.6325035,159.2024971,193.468997,186.59,50000,1,114.65,89.19152151,85.0337462,87.32037785,83.16260254,172.1028329,84.20277025,80.04499494,82.33162658,78.17385127,15.87013721,13.89885545
42967316,42967317,42967466,42967345,42967346,42967571,42967424,42967542,42967461,42967437,,105.78,84.76250267,104.5250015,124.7249985,135.7149979,157.4674973,183.6554939,143.22,49400,1,79.15,88.04458152,85.02795577,86.60708335,83.59045759,171.6507972,84.74469696,81.7280712,83.30719878,80.29057303,10.54697554,29.16561663
42967316,42967319,42967403,42967630,42967357,42967530,42967471,42967368,42967483,42967600,,101.6,83.91250038,100.9499969,120.3624992,131.4299957,152.3125031,179.2589999,107.64,49800,1,99.45,87.00112051,85.02581233,86.15541797,84.18010979,169.5936883,84.45800614,82.48269796,83.6123036,81.63699542,7.095728457,14.5484969
42967316,42967319,42967497,42967478,42967362,42967343,42967369,42967542,42967461,42967437,,103.92,86.36250114,103.4000015,122.7499981,136.0650017,153.152494,183.1549939,132.82,49600,1,62.45,87.66525604,85.00398857,86.47471569,83.81344823,170.5521808,84.44361501,81.78234754,83.25307466,80.5918072,8.617201553,22.12599218
42967316,42967319,42967408,42967397,42967357,42967571,42967340,42967461,42967432,42967542,,103.1,86.38749504,103.3250046,120.3250027,131.8999939,155.4074944,180.7510001,120.86,49800,1,133.45,87.34468912,84.989121,86.28111449,83.92554637,170.329733,84.53228329,82.17671517,83.46870865,81.11314053,9.180667049,5.36608398
42967317,42967319,42967466,42967345,42967535,42967410,42967339,42967542,42967437,42967432,,105.13,84.42499733,103.5249977,124.0249996,135.5375,157.9074944,186.3075031,149.83,49900,1,85.1,88.0792683,84.97821585,86.69682568,83.59577322,170.9121439,84.30588144,81.20482898,82.92343881,79.82238636,11.65639793,41.71727002
42967316,42967319,42967466,42967449,42967535,42967410,42967510,42967349,42967386,42967364,,105.69,85.65000153,104.9249992,124.6500015,138.1999969,156.6874939,186.0075,150.3,49500,1,98.45,88.14196012,84.95475176,86.68393381,83.49672545,171.287039,84.41244029,81.22523193,82.95441398,79.76720562,10.59907975,26.10621452
42967316,42967319,42967497,42967345,42967464,42967571,42967340,42967368,42967542,42967461,,103.14,85.12500191,103.8250008,123.3624992,134.3650047,157.8275032,181.5500031,124.51,49700,1,104.45,87.38047309,84.94959123,86.29812293,83.86724107,170.2449451,84.41722813,81.98634627,83.33487797,80.90399611,9.060182077,15.01324922
42967316,42967319,42967433,42967397,42967489,42967571,42967340,42967542,42967461,42967341,,101.76,83.98749924,101.0249977,120.5500031,132.4374939,154.3999939,180.5750031,115.61,49800,1,114.45,87.0593861,84.93473512,86.16595072,84.04129974,169.5036225,84.25917468,82.1345237,83.3657393,81.24108831,8.090229556,3.180155158
42967316,42967318,42967497,42967345,42967362,42967571,42967424,42967361,42967542,42967437,,107.01,89.08749962,106.7750015,127.3250027,137.8875061,160.5625031,187.4054939,162.07,49500,1,99.65,88.42518354,84.88499752,86.76845294,83.22826692,171.9120142,84.43154787,80.89136185,82.77481728,79.23463125,11.38754699,44.89713311
42967316,42967318,42967497,42967478,42967535,42967378,42967510,42967542,42967349,42967336,,103.75,85.52500153,105.2000008,126.3624992,137.7074974,158.6724945,181.4154939,128.43,49400,1,114.65,87.41464421,84.85297778,86.23646301,83.67479658,170.6064383,84.44236973,81.88070331,83.26418853,80.70252211,9.60996472,58.18023086
42967318,42967319,42967497,42967503,42967464,42967343,42967510,42967385,42967528,42967336,,102.23,82.75,101.5499992,120.9874973,134.4499969,158.464994,183.25,129.38,49500,1,88.6,87.24582558,84.81321817,86.24677003,83.81416262,169.4313404,83.94422555,81.51161813,82.94516999,80.51256258,10.2519535,55.06059527
42967316,42967318,42967376,42967630,42967357,42967530,42967510,42967600,42967483,42967370,,101.49,83.19999695,100.9749985,121.2249985,132.3999939,153.7274971,178.455497,107.65,50000,1,111.65,86.76044556,84.77703518,85.89478833,83.91137796,169.5395998,84.27284332,82.28943294,83.4071861,81.42377572,6.962916449,-0.967870653
42967317,42967319,42967497,42967397,42967489,42967384,42967340,42967461,42967368,42967543,,101.08,80.71249962,100.7249985,122.2374973,132.4649979,154.8900055,182.561003,124.68,49500,1,85.1,86.92728502,84.71161875,86.06972462,83.85405835,168.7689368,83.7105278,81.49486153,82.8529674,80.63730114,9.479340381,-11.48850992
42967316,42967320,42967433,42967397,42967489,42967571,42967340,42967542,42967432,42967341,,96.94,78.44999695,97.77500153,116.9624977,126.9000015,146.2625,179.5550031,94.25,49600,1,110.4,85.98431825,84.70586514,85.70066908,84.42221597,166.5676764,83.28355558,82.00510247,82.99990641,81.7214533,6.685351992,-10.38700119
42967316,42967319,42967433,42967478,42967489,42967384,42967339,42967361,42967542,42967461,,105.66,86.80000305,106.4000015,126.8749981,136.9649979,159.3075027,183.128006,142.34,49900,1,94.45,87.7659475,84.69635879,86.29363959,83.22405088,171.5296251,84.44641303,81.37682433,82.97410512,79.90451642,11.18453166,29.22585011
42967316,42967319,42967497,42967478,42967362,42967410,42967424,42967335,42967542,42967437,,108.99,90.69999695,109.2250023,128.2999992,140.4299957,158.6675056,186.601506,168.27,49900,1,82.45,88.55295278,84.63465814,86.59887198,82.68057734,173.1507802,84.61439206,80.69609741,82.66031125,78.74201661,13.36486692,34.48406756
42967316,42967324,42967497,42967478,42967359,42967390,42967339,42967542,42967432,42967364,,100.74,82.69999695,101.5,120.7249985,130.7149979,149.8050026,180.603006,115.08,50000,1,95.5,86.65847125,84.60097721,85.84442291,83.78692887,168.7578045,83.74218248,81.68468844,82.92813414,80.8706401,8.281976724,22.66386002
42967316,42967317,42967433,42967345,42967489,42967571,42967339,42967437,42967542,42967469,,101.85,81.55000305,101.2249985,121.4874992,132.6075043,151.3525055,181.2589999,124.2,49500,1,80.15,86.89834738,84.5985999,85.93106284,83.63131536,169.3647771,83.86824308,81.56849559,82.90095854,80.60121106,8.018960447,11.403092
42967317,42967319,42967433,42967397,42967489,42967561,42967340,42967335,42967454,42967543,,101.64,81.62500191,101.5,121.1499996,133.4299957,158.4049942,181.25,122.13,50000,1,112.1,86.85908849,84.596335,85.91935054,83.65659705,169.2351571,83.82977985,81.56702636,82.89004189,80.62728841,9.259375184,24.41080809
42967318,42967319,42967545,42967503,42967464,42967343,42967436,42967335,42967454,42967420,,102.64,82.11250114,102.3499985,122.7374973,134.4574974,156.5050003,182.258,130.02,50000,1,91.6,87.10093042,84.58969007,86.01879887,83.50755852,169.7301841,83.89573556,81.38449521,82.81360401,80.30236366,10.90601451,38.73098493
42967316,42967319,42967497,42967478,42967535,42967378,42967510,42967349,42967336,42967474,,102.72,84.57499886,103.9249992,123.9000015,136.7399948,154.1574944,180.129006,122.07,49800,1,96.45,86.94349263,84.5524033,85.86287894,83.47178961,170.0240275,84.09267938,81.70159004,83.01206569,80.62097635,9.082431427,12.9693523
42967316,42967992,42967408,42967397,42967395,42967384,42967340,42967454,42967335,42967455,,100.75,81.43749809,99.14999771,120.4375019,132.2524979,156.0525032,181.923994,121.77,49800,1,162.7,86.71364828,84.54453259,85.87748664,83.70837095,168.5858599,83.55094779,81.38183211,82.71478615,80.54567047,9.865212822,2.259336784
42967316,42967319,42967497,42967345,42967486,42967416,42967339,42967542,42967437,42967496,,99.76,81.80000305,99.55000305,118.4124985,130.3999939,150.7525002,178.971497,104.25,49700,1,72.45,86.32977871,84.53649783,85.64898918,83.8557083,168.3266439,83.67309421,81.87981333,82.99230468,81.1990238,5.299025317,13.84282559
42967317,42967319,42967403,42967463,42967357,42967390,42967409,42967583,42967398,42967370,,97.86,77.92499733,96.54999924,114.7999992,125.8600021,145.914994,180.301503,105.7,50000,1,84.1,86.05835035,84.49575462,85.61125759,84.04866186,166.9769149,83.15893421,81.59633848,82.71184144,81.14924571,6.860059746,10.89099646
42967316,42967319,42967376,42967630,42967346,42967530,42967409,42967483,42967474,42967359,,101.09,82,100.0499992,118.9624996,129.5800026,150.152494,180.2539999,117.44,49900,1,66.45,86.62456078,84.49336848,85.74917332,83.61798102,168.980611,83.73253369,81.60134139,82.85714624,80.72595394,7.948846391,-16.2819773
42967316,42967318,42967536,42967503,42967464,42967343,42967498,42967423,42967335,42967528,,105.42,84.75,103.4249992,125.2374992,138.1000061,156.5025002,181.8080031,140.57,49800,1,124.65,87.49485,84.48981804,86.03131459,83.02628263,171.4714623,84.33389573,81.32886378,82.87036033,79.86532837,11.26714752,46.84634507
42967317,42967319,42967536,42967655,42967395,42967378,42967510,42967358,42967364,42967349,,99.7,80.81250191,100.0999985,119.7625008,132.9499969,151.7274971,180.8645061,114.12,50000,1,93.1,86.40128338,84.46397593,85.70005541,83.76274796,168.0370348,83.39427291,81.45696546,82.69304494,80.75573749,7.068482488,-1.350821368
42967316,42967317,42967497,42967478,42967357,42967571,42967339,42967454,42967542,42967600,,104.08,86.09999847,103.6000023,123.6999969,135.1075043,156.402494,179.554003,126.9,49900,1,103.15,87.06734171,84.43693936,85.79209802,83.16169566,170.8964719,84.27710942,81.64670706,83.00186573,80.37146337,9.002732606,49.11827445
42967316,42967317,42967497,42967461,42967362,42967410,42967424,42967381,42967542,42967361,,112.2,90.55000305,113.0500031,134.3125038,145.6649948,162.0500031,192.808503,207.1,50000,1,78.15,89.41010296,84.42742219,86.94235759,81.95967682,174.3194927,84.33304213,79.35036135,81.86529676,76.88261598,16.4490378,72.12613821
42967318,42967319,42967545,42967355,42967535,42967378,42967498,42967528,42967336,42967364,,100.2,81.67499733,100.7000008,120.9624977,134.0224991,154.0050003,180.1075061,112.9,49700,1,108.6,86.40643218,84.41735202,85.63765357,83.64857341,168.4221975,83.51430612,81.52522596,82.74552752,80.75644736,7.863894496,18.95901561
42967318,42967319,42967536,42967503,42967464,42967343,42967498,42967423,42967335,42967420,,102.96,82.31249809,101.8499985,123.3000031,133.6150047,153.8525055,182.505,134.35,49800,1,101.6,87.0519783,84.40586245,85.89464818,83.24853233,169.8371386,83.74295123,81.09683538,82.58562111,79.93950526,11.3520786,32.78866112
42967316,42967317,42967376,42967461,42967535,42967378,42967510,42967542,42967364,42967349,,102.32,83.17499733,103.4249992,122.1124992,134.4649979,154.2699974,179.2564999,120.28,49900,1,94.15,86.70587618,84.39225661,85.65912872,83.34550916,169.8283491,83.9520073,81.63838774,82.90525985,80.59164028,7.970175679,5.043363571
42967316,42967324,42967545,42967503,42967464,42967343,42967436,42967335,42967423,42967420,,102.28,81.38750076,101.9749985,121.6500015,133.7724991,153.7525002,181.736497,129.14,49900,1,121.5,86.86912992,84.39137391,85.80617516,83.32841914,169.5042023,83.68768094,81.20992492,82.62472617,80.14697016,10.91558112,39.31619227
42967316,42967319,42967536,42967503,42967464,42967343,42967498,42967423,42967335,42967528,,104.81,84.30000305,103.9500008,124.1500015,137.3575043,155.902494,181.077003,136.07,49500,1,113.45,87.258612,84.37280382,85.86275909,82.9769509,171.1431446,84.18459911,81.29879093,82.7887462,79.90293802,11.08928233,33.69659483
42967316,42967318,42967433,42967449,42967489,42967410,42967340,42967368,42967574,42967455,,107.7,88.97500038,106.375,127.6625004,138.0575035,160.8575058,186.1100061,165.36,49500,1,114.65,88.11222454,84.36648951,86.28874034,82.54300532,172.3224007,84.16895621,80.42322119,82.34547202,78.59973699,12.68870824,15.74049294
42967316,42967319,42967497,42967478,42967362,42967571,42967339,42967361,42967461,42967455,,105.54,86.98749924,104.1749992,125.4499969,136.3650047,159.4599968,184.353006,150.06,49700,1,115.45,87.59661411,84.34754804,86.07153044,82.82246437,171.1913563,83.9497506,80.70068454,82.42466693,79.17560087,10.56606269,8.687979728
42967316,42967317,42967376,42967379,42967357,42967530,42967532,42967542,42967600,42967425,,103.26,84.83749962,102.25,122.5,132.3800056,152.4099945,178.1629939,119.1,50000,1,85.15,86.74448077,84.31391271,85.56944977,83.13888171,170.5158,84.15290058,81.72233251,82.97786958,80.54730151,7.806255495,10.15955284
42967316,42967992,42967376,42967630,42967346,42967378,42967510,42967600,42967425,42967336,,100.78,80.81249809,101.9000015,121.3749981,134.2149979,153.0575027,180.429494,118.74,49500,1,114.7,86.45213492,84.29880145,85.5839146,83.43058112,168.7027581,83.46501578,81.3116823,82.59679546,80.44346198,9.734181068,-3.454948962
42967316,42967318,42967376,42967630,42967357,42967530,42967436,42967368,42967483,42967425,,102.05,84.94999695,103.4749985,120.4749985,131.5575035,152.4074944,178.903994,117.46,49500,1,90.65,86.5637048,84.28704548,85.53826156,83.26160224,169.6687135,83.83549981,81.55884049,82.81005657,80.53339725,7.671702226,-5.391272157
42967316,42967319,42967376,42967630,42967535,42967471,42967510,42967335,42967600,42967483,,101.76,82.59999847,101.8499985,120.9624958,132.7575005,153.2675003,177.160994,108.77,49800,1,115.45,86.38349945,84.27383084,85.40932383,83.29965522,169.6950678,83.9511961,81.84152749,82.97702048,80.86735188,7.47215309,-9.767331928
42967318,42967319,42967545,42967336,42967535,42967343,42967510,42967420,42967447,42967385,,101.38,82.42499733,102.1749992,121.4125004,131.8999939,153.9699974,182.5055,130.05,49900,1,85.6,86.67849761,84.26461378,85.70713376,83.29324993,168.8122726,83.3223015,80.90841766,82.35093765,79.93705381,10.36947824,52.04853415
42967316,42967324,42967536,42967345,42967395,42967561,42967339,42967461,42967432,42967386,,100.88,80.62500191,99.42499924,119.9000015,131.9974953,154.3175026,180.3180031,118.63,50000,1,124.5,86.43488193,84.2579269,85.54754938,83.37059435,168.7644608,83.45334703,81.276392,82.56601449,80.38905946,9.118589919,25.3187418
42967316,42967318,42967433,42967461,42967535,42967378,42967510,42967574,42967349,42967336,,104.57,85.55000305,106.6500015,126.8499985,138.3025009,156.2900002,180.819003,136.41,50000,1,119.65,87.11624014,84.24956619,85.73389481,82.86722086,170.9846667,84.04559962,81.17892567,82.66325429,79.79658034,10.91146703,48.90313148
42967316,42967318,42967376,42967630,42967357,42967530,42967510,42967600,42967483,42967399,,101.41,83.28749847,100.6000023,119.7625008,131.2575005,152.0725029,177.3175031,109.05,49500,1,106.65,86.31139291,84.24231357,85.37702703,83.3079477,169.4491021,83.8416184,81.77253907,82.90725253,80.83817319,7.140121974,-4.19507809
42967316,42967319,42967376,42967379,42967346,42967530,42967471,42967598,42967399,42967371,,100.88,82.07499886,100.1000023,120.5625019,131.0150009,147.1450058,177.9024939,109.57,50000,1,94.45,86.25146733,84.23251005,85.3807074,83.36175011,169.0473111,83.67763522,81.65867793,82.80687528,80.787918,7.041444675,-2.271639928
42967316,42967318,42967497,42967355,42967535,42967571,42967510,42967454,42967364,42967336,,102.44,84.47500038,104.75,125.5375004,136.6150047,156.2550003,179.4254939,121.56,49400,1,124.65,86.63108752,84.23077913,85.54005902,83.13975063,169.8283992,83.79427635,81.39396796,82.70324785,80.30293946,7.821108481,37.60790229
42967318,42967319,42967376,42967345,42967414,42967571,42967340,42967461,42967432,42967542,,100.21,81.71249962,100.0750008,119.3125019,129.1075043,149.5675003,178.9124939,109.94,50000,1,124.6,86.19664573,84.22355556,85.40453629,83.43144612,168.5079112,83.44581296,81.47272279,82.65370353,80.68061336,7.90517555,-9.92224887
42967316,42967325,42967433,42967630,42967346,42967530,42967340,42967574,42967425,42967600,,101.11,81.43749809,100.25,120.8875027,131.1949944,151.9824974,179.306003,115.58,49600,1,112.65,86.38059396,84.22011404,85.46517871,83.30469878,169.0162356,83.56081521,81.40033528,82.64539995,80.48492003,9.493713592,10.9856829
42967316,42967319,42967376,42967379,42967357,42967530,42967471,42967461,42967542,42967600,,102.2,84.70000076,101.2999992,123.4749985,134.4149948,155.5675026,176.7505,109.71,49600,1,95.45,86.39429127,84.21576345,85.35562889,83.17710107,169.9974968,84.01335731,81.83482949,82.97469493,80.79616711,8.1511602,4.350579903
