DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42962892,Kris Bubic,P,,KC,SEA,Confirmed,9100,28.15,16.07,28.15,16.07,1.765934066,50.45,56.63369484,0,100,4.0446,8.2388,15.0912,7.75,15.2,22.6625,26.4075,32.0025,37.95,28.107,17,27,39,45,53,61,17.0006,8.8,17.05,25.6,29.6,35.6,41.606,23.4326,13,23.5,34,39.5,47.5,55,10.5665,15.3304,11.7296,14.8532,3.18564,0.971,0.06544,0.57368,0,0,2.61648,0,5.344,2.4856,23.3891,4.79576,2.4154,5.51092,0.29096,0.26068,0.01268,0.003,90.3688
42962893,Clay Holmes,P,,NYM,LAA,Confirmed,8700,24.8,15.45,24.8,15.45,1.775862069,38.46,41.33059142,0,100,5.0134,9.3406,14.3192,7.4,14.85,22,25.5,30.5525,36.5025,26.9195,16,27,38,43,52,60,16.2116,8.575,16.8,24.7,28.6,34.3,40.705,22.3166,12.5,23,33,38,45.5,53.5,10.3463,14.9679,11.5088,14.5643,3.49015,0.89295,0.0745,0.67315,0,0,2.6963,0,4.99905,2.157,23.2393,5.13075,2.48875,5.46605,0.33795,0.2407,0.0071,0.00125,91.6596
42962894,Parker Messick,P,,CLE,ATH,Confirmed,8400,11.65,14.82,11.65,14.82,1.764285714,33.71,35.66070717,0,100,4.9996,9.612,13.9618,6.55,14.3,22.2,25.9,31,36.801,26.7498,15,27,39,45,52,60,15.7158,7.5,16,24.8,28.8,34.6,40.7,21.936,11.5,22.5,33.5,39,46,54,10.8305,15.6115,12.0483,15.221,3.78715,1.15025,0.0666,0.5848,0,0,2.91825,0,5.19235,2.07035,23.5481,5.5888,2.6912,5.43663,0.3242,0.2478,0.00755,0.00235,91.4324
42962895,Luis Castillo,P,,SEA,KC,Confirmed,7900,10.1,13.71,10.1,13.71,1.735443038,30.28,31.26300212,0,100,4.1942,8.2388,13.9486,7.15,14.25,20.8625,24.35,29.55,34.6515,25.785,15,26,36,41,49,57,16.012,8.5,16.55,23.7,27.515,33.4,39.2,21.5291,12,22,31,36.5,43.5,50.505,9.78471,14.1646,10.9222,13.7641,3.18784,0.98692,0.06056,0.68824,0,0,2.4588,0,4.54624,1.70596,22.4759,4.92356,2.26628,5.41857,0.29072,0.23628,0.0032,0.00132,90.4008
42963127,Griffin Canning,P,,SD,CWS,Confirmed,6900,19.65,13.15,19.65,13.15,1.905797101,30.36,31.34510057,0,100,4.6566,8.4594,13.4583,7.05,13.5,20.3,23.7,28.5,33.851,24.3727,15,24,33,39,47,55,15.3487,8.3,15.5,22.9,26.6,32.3,38.001,20.7675,11.5,20.5,30.5,35,42,49.5,9.46134,13.4343,10.5689,13.3257,2.78376,0.66352,0.10168,0.56012,0,0,2.10184,0,4.30712,2.0108,20.6478,4.10908,1.93844,4.9726,0.30036,0.13668,0.00068,0.00048,85.4631
42962898,Aaron Civale,P,,ATH,CLE,Confirmed,6400,16.1,11.86,16.1,11.86,1.853125,4.63,3.21604859,0,100,4.6124,9.612,10.2222,3.75,10.2,17.1,20.5,25.7,31.1,20.3132,11,20,30,35,43,51,11.7863,4.7,11.7,19.5,23.4,29.3,35.102,16.3053,7,16,26,31,38,45.5,9.49984,13.3695,10.6395,13.3423,3.1036,1.08105,0.05335,0.6915,0,0,2.8061,0,3.86825,2.09815,21.2833,4.9295,2.59325,4.89892,0.2161,0.1237,0.0005,0.00025,85.834
42962897,Jack Kochanowicz,P,,LAA,NYM,Confirmed,6900,16.85,11.83,16.85,11.83,1.714492754,8.13,6.320666768,0,100,4.3272,9.3406,10.3029,3.35,10.5,17.55,21.1,26.55,32.4,21.7159,12,21,32,37,46,54,11.9967,4.175,12.3,19.9,24.3,30.105,36.1,16.6103,7,17,26.5,32,39.5,47.5,10.0692,14.5266,11.2659,14.0955,3.9367,1.0097,0.1048,0.68205,0,0,3.13985,0,3.75515,2.4155,24.2539,5.73325,2.89755,5.54505,0.24505,0.2594,0.006,0.00215,89.9148
42962904,Jose Ramirez,3B,3,CLE,ATH,Confirmed,6000,5,10.71,5,10.71,1.785,35.56,42.33439088,0,100,4.9996,9.612,10.5319,3,8,16,20,28,37,13.9144,3.5,12,21.5,25.73,37.7,50.9,10.4133,2.6,8.55,15.8,19.4,27.7,36.7,11.4138,3,8.5,17,23,32,44,8.90352,12.0322,8.76954,10.5005,0.645,0.2521,0.01265,0.2116,0.2426,0.0328,0.6488,0.7382,0.5376,0.5661,4.59155,1.12135,0,0,0,0,0,0,0
42962901,Juan Soto,OF,2,NYM,LAA,Confirmed,6300,0,10.57,0,10.57,1.677777778,34.17,44.13923776,0,100,5.0134,9.3406,10.751,4,9,16,20,27,37,14.3829,6,12,21.7,27.7,37.4,50.603,10.8868,4.5,9,16.1,20.345,27.7,36.707,11.5744,4,8.5,17,23,32,44.005,8.5703,11.6627,8.53984,10.2781,0.7064,0.17135,0.01255,0.23155,0.1266,0.0213,0.78425,0.6767,0.7049,0.90215,4.7048,1.12185,0,0,0,0,0,0,0
42962900,Bobby Witt Jr.,SS,2,KC,SEA,Confirmed,6400,5,10.51,5,10.51,1.6421875,24.6,28.4582023,0,100,4.0446,8.2388,8.8804,3,7,14,17,24,34,11.4343,3,9,18.2,22.2,31.605,44.4,8.59658,2.6,7.1,13.2,16.8,23.205,32.9,9.2991,2,7,14.125,19.5,27.5,39,8.00161,10.6175,7.80331,9.29374,0.7098,0.21164,0.02644,0.1534,0.22608,0.03472,0.56724,0.52204,0.77484,0.31916,4.49308,1.10128,0,0,0,0,0,0,0
