P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Small Slate | 1k-10k,Large Slate | 1k-10k,geomean1,Small Slate | 10k-50k,Small Slate | 50k+,Single Game,Large Slate | 10k-50k,Small Slate | 100-1k,Large Slate | 50k+,Saber Score
42955476,42955485,42955639,42955503,42955497,42955568,42955507,42955488,42955514,42955572,,96.09,75.90595055,94.36845016,115.7809486,125.8334507,145.1509537,166.1769569,144.96,49500,1,78.3,85.72395682,81.09349679,83.72933638,12.21735529,79.55001011,77.55538967,172.5967915,82.1858497,83.08811723,80.19122926,57.95219541
42955476,42955478,42955510,42955505,42955493,42955577,42955606,42955567,42955531,42955486,,88.58,68.96874619,88.10624695,107.2937508,117.5387505,136.8362503,167.28675,118.69,49200,1,110.25,84.41764335,80.75486783,83.54514375,7.911184673,79.53394266,78.66144306,167.3267821,82.32421858,81.62736743,81.45171898,-14.54791427
42955476,42955483,42955510,42955584,42955497,42955489,42955576,42955598,42955518,42955488,,96.15,76.34470177,97.70720673,117.4572067,130.2722031,149.8797081,178.914696,185.44,49500,1,144.85,87.78919111,81.58232235,85.95377444,15.49352953,79.51336609,77.67794941,171.5931104,83.88481818,83.41773903,82.0494015,27.55201459
42955476,42955485,42955535,42955516,42955493,42955603,42955507,42955508,42955572,42955486,,94.99,77.80195236,95.01445007,112.7769508,122.5719524,143.9719467,167.880441,146.75,49300,1,52.3,85.76075892,81.06720235,83.94576092,12.65717376,79.5026835,77.68768551,171.6883296,82.38124207,82.88220035,80.56624408,22.3282516
42955476,42955485,42955535,42955495,42955497,42955631,42955487,42955532,42955531,42955513,,87.13,69.75194931,87.11444855,108.0144501,120.1644516,139.0794525,164.5334502,102.25,49400,1,96.3,83.66634813,80.54009691,82.96617762,6.084820701,79.49801317,78.79784266,166.5423955,81.92409388,81.24026742,81.22392337,22.6422891
42955476,42955477,42955510,42955584,42955493,42955489,42955576,42955528,42955521,42955533,,95.37,73.94910049,96.92410278,118.2616005,131.1065933,148.7041115,177.8271028,179.09,49600,1,101.3,87.43880824,81.46487427,85.69886661,14.92929916,79.47356295,77.73362132,171.1340457,83.70755528,83.2048159,81.96761365,39.70783055
42955483,42955476,42955544,42955584,42955499,42955489,42955576,42955521,42955533,42955486,,94.96,76.68719482,96.16219711,116.4372025,129.2946991,152.7421974,179.2712099,182.38,49200,1,111.85,87.58919812,81.49683804,85.92844009,15.11464635,79.46605135,77.80529332,170.7321649,83.8976534,83.15759607,82.23689537,35.68026423
42955476,42955485,42955510,42955503,42955493,42955568,42955507,42955524,42955572,42955491,,95.85,77.21844482,95.2934494,115.368454,128.0134518,147.2859482,168.7794479,153.14,49900,1,45.3,86.05728448,81.1127803,84.12270656,13.39255117,79.46461224,77.53003432,172.1983966,82.4745385,83.04735822,80.53996058,46.52362466
42955476,42955477,42955510,42955584,42955493,42955489,42955606,42955528,42955543,42955511,,94.23,74.13010406,94.58010101,116.5176029,126.0050976,144.5150963,173.6821056,160.48,49400,1,83.3,86.53460879,81.2304894,84.9054542,11.58352032,79.46244961,77.83329502,170.6826858,83.1374144,82.85964399,81.50825981,26.79899931
42955476,42955483,42955612,42955584,42955497,42955489,42955525,42955521,42955488,42955533,,96.48,77.97469902,97.36219788,117.5996971,127.6096966,151.1946945,179.889707,189.84,49300,1,174.85,87.98578604,81.59102135,86.10810801,15.89923907,79.45943311,77.58175508,171.7277657,83.97651978,83.46869938,82.09884175,33.40833485
42955476,42955485,42955639,42955503,42955504,42955568,42955507,42955488,42955524,42955513,,94.58,77.34644699,94.92144775,113.08395,124.5789497,143.5289513,169.5269537,151.04,49900,1,65.3,85.91768601,81.06122555,84.17801918,13.02619681,79.44240539,77.70273856,171.256797,82.55919903,82.80089237,80.8195322,30.95991313
42955476,42955479,42955556,42955584,42955497,42955631,42955487,42955531,42955488,42955532,,89.12,72.04319763,90.41820145,109.7557011,120.7931976,142.4507065,167.7302068,121.17,49200,1,123.95,84.54968895,80.71826205,83.59184907,6.516251617,79.44111975,78.48327987,167.6396703,82.31470677,81.67610193,81.35686689,31.47620559
42955485,42955476,42955510,42955496,42955493,42955577,42955606,42955488,42955528,42955513,,93.7,73.93144798,94.25645447,115.5564575,126.4714523,147.6139603,170.6659485,147.78,49900,1,76.3,85.91810462,81.04399803,84.32094647,11.24672855,79.41929584,77.82213769,170.5519149,82.69624428,82.64115618,81.09908613,40.43927491
42955476,42955485,42955544,42955554,42955499,42955520,42955515,42955524,42955486,42955513,,89.48,73.45394707,91.89144897,110.0414486,121.8239513,140.693943,168.6889429,128.87,49500,1,76.3,84.75066917,80.729745,83.74619818,10.04399881,79.38943694,78.38496595,167.7968871,82.40589012,81.73421599,81.40141913,3.752481565
42955481,42955485,42955639,42955503,42955497,42955611,42955507,42955514,42955498,42955491,,91.7,72.82379913,92.3987999,110.5987988,119.6538017,140.6287918,167.6927975,133.06,49700,1,67.9,85.01935122,80.78726168,83.67191696,11.71177986,79.37656517,78.02913091,169.404658,82.26122045,82.13469594,80.91378619,0.31012618
42955476,42955485,42955510,42955495,42955499,42955520,42955515,42955610,42955486,42955579,,88.38,71.35095024,88.31344986,107.2634506,117.7134552,138.8734489,165.3489461,111.92,50000,1,71.3,83.98320329,80.52643426,83.09400471,0,79.37417792,78.48497935,167.306593,81.94174837,81.41563284,81.0525498,-1.888689771
42955483,42955476,42955510,42955577,42955493,42955603,42955606,42955498,42955486,42955508,,92.05,73.50269699,93.06520081,112.127697,123.9027039,143.8702042,171.1177039,148.2,49200,1,77.85,85.63892172,80.93256231,84.2846209,11.6100664,79.36377584,78.00947502,169.36415,82.71583443,82.28686313,81.36153361,-3.14511396
42955481,42955477,42955556,42955495,42955563,42955631,42955487,42955548,42955488,42955508,,88.84,73.13195419,88.89445114,105.28195,116.1594471,136.3644516,165.206458,111.99,49600,1,51.9,84.04389862,80.53154687,83.08315847,6.595563193,79.36076296,78.40002281,167.6318495,81.91237456,81.49228702,80.95163441,14.39358145
42955485,42955476,42955544,42955554,42955499,42955520,42955515,42955500,42955532,42955486,,87.66,71.4414463,87.64144897,107.816452,118.6739433,140.9764458,167.787449,118.35,50000,1,116.3,84.22622048,80.56945658,83.47344824,8.270144319,79.35053528,78.59776304,166.6061665,82.25452694,81.32222882,81.5017547,2.319567464
42955485,42955479,42955517,42955591,42955504,42955577,42955509,42955488,42955490,42955513,,85.94,67.98774529,86.75024414,106.9002533,119.0802544,140.1677505,167.8122623,110.91,49300,1,89.85,83.88924347,80.48171718,83.39023703,9.671246866,79.34587508,78.84686864,165.4175941,82.25439493,80.98072362,81.75538849,21.51920795
42955476,42955485,42955607,42955505,42955499,42955520,42955515,42955508,42955543,42955486,,90.52,71.04145241,89.44144821,109.4789524,120.7389462,142.7989487,167.0284489,128.34,49800,1,94.3,84.64563659,80.64386961,83.45513468,10.25669361,79.30994728,78.11944537,168.6287981,82.12121235,81.83437151,80.93071044,12.75420487
42955476,42955485,42955510,42955503,42955493,42955577,42955507,42955528,42955491,42955572,,94.15,72.39394951,93.60644913,115.2314529,126.9089592,144.3064575,168.1654636,145.69,49600,1,47.3,85.54514618,80.86844816,83.83392188,12.30757715,79.30954883,77.59832452,171.037956,82.27502254,82.57967247,80.56379824,38.01242411
42955485,42955476,42955544,42955495,42955499,42955520,42955487,42955531,42955548,42955532,,86.19,69.44345284,86.46845245,107.9184494,118.718446,136.4784454,163.3729539,97.6,49900,1,85.3,83.18205651,80.25335265,82.57736546,5.993601154,79.27711803,78.67242697,165.9337176,81.60113084,80.8580437,80.99643979,14.94433433
42955476,42955478,42955556,42955500,42955497,42955631,42955487,42955548,42955602,42955488,,87.79,68.38224792,86.93225098,104.5197468,116.5222477,139.4372566,168.062751,118.32,50000,1,147.25,84.25379156,80.51214368,83.47485119,5.831224461,79.26492772,78.48598735,166.6519696,82.22763523,81.29108405,81.44869485,1.626781933
42955481,42955485,42955607,42955503,42955497,42955568,42955507,42955514,42955498,42955491,,91.35,73.14879799,89.42380142,109.4487991,121.7963028,138.2563011,168.5348038,136.15,49200,1,71.9,85.0127811,80.67371758,83.70979747,12.21625936,79.22736307,77.92437945,169.05767,82.26344297,81.9767012,80.96045935,10.83076671
42955476,42955478,42955510,42955584,42955493,42955489,42955606,42955518,42955533,42955521,,94.82,75.13025093,94.98025131,116.4802475,131.0202499,150.5727524,178.0832521,179.29,49200,1,129.25,87.24346578,81.22298203,85.55604462,14.31311711,79.21615412,77.52873296,170.6698137,83.5492167,82.91040319,81.86179554,27.15617716
42955476,42955478,42955597,42955516,42955499,42955603,42955515,42955486,42955543,42955508,,91.32,73.1447506,92.18224716,111.6072502,123.2647484,142.1122391,170.3552509,144.27,49200,1,101.25,85.2850755,80.71496113,84.00672468,11.55271109,79.19158967,77.91323884,168.8800071,82.48335322,81.99331195,81.2050024,34.12688971
42955476,42955478,42955612,42955584,42955499,42955489,42955509,42955518,42955521,42955506,,95.49,76.43025208,93.95524979,118.3302517,130.0702507,152.2127464,182.1137552,194.9,49600,1,143.25,88.01774544,81.3967608,86.28270797,16.91668915,79.18976592,77.45472845,170.7971946,84.07571309,83.13179827,82.34067562,2.207792364
42955476,42955479,42955510,42955512,42955493,42955489,42955606,42955521,42955528,42955552,,91.76,73.20320129,92.07819748,113.6781979,127.1031952,146.5706932,174.7122014,156.16,50000,1,94.95,86.07178286,80.89877877,84.78536238,10.46060958,79.17444407,77.8880236,168.8246397,83.06102769,82.18519924,81.77460721,19.42376494
42955485,42955478,42955544,42955516,42955493,42955577,42955526,42955490,42955498,42955511,,87.89,68.31329346,84.88829803,105.8257999,117.1783005,136.3758118,164.6143117,110.37,49500,1,86.15,83.66269555,80.28950146,82.80976944,10.19162977,79.16510343,78.31217732,166.9763689,81.68537141,81.14242757,80.8324453,-2.689047158
42955476,42955485,42955527,42955505,42955499,42955611,42955487,42955621,42955524,42955486,,88.95,72.20095062,90.41344833,109.2634506,119.1084465,138.6759521,164.96444,117.01,49500,1,89.3,83.92631557,80.35233149,82.92108026,9.304057394,79.16100347,78.15576816,167.6774011,81.72975223,81.3575668,80.72451692,14.76364434
42955485,42955479,42955527,42955503,42955499,42955520,42955515,42955486,42955552,42955524,,86.7,71.02324677,88.49824905,107.9607487,118.8307491,139.8232422,165.8672423,110.26,49600,1,67.85,83.62292699,80.26571208,82.96041589,9.87733427,79.14664044,78.48412934,166.049737,81.84134425,80.92822319,81.17883314,24.9960199
42955481,42955477,42955492,42955584,42955536,42955489,42955576,42955521,42955533,42955491,,94.79,76.490448,94.76544952,115.6154537,126.5979469,148.7029602,181.3504541,185.36,49900,1,112.9,87.73315356,81.29170073,86.0854954,14.61944807,79.14454978,77.49689162,170.3655386,83.93834445,82.93935889,82.29068629,33.64925385
42955476,42955479,42955639,42955503,42955563,42955568,42955507,42955488,42955524,42955513,,95.39,77.9932003,96.04320145,114.3432007,126.0881981,149.5606979,171.1447037,163.53,49300,1,58.95,86.19068227,80.9050444,84.31591518,14.14684601,79.1431651,77.26839801,171.6086624,82.55403589,82.77981149,80.6792688,38.61052692
42955481,42955478,42955517,42955500,42955497,42955611,42955509,42955488,42955559,42955514,,88.45,71.2521019,89.4396019,106.3645992,117.9096004,139.0721054,170.9460966,134.85,50000,1,162.85,84.79061882,80.55320517,83.93776488,11.63820149,79.14073395,78.28788,166.8412976,82.52529366,81.40605911,81.67243972,-23.77766967
42955476,42955478,42955510,42955577,42955493,42955489,42955606,42955528,42955518,42955513,,91.46,72.4992485,90.19924927,110.6117573,123.9292534,146.8142548,176.7137492,163.26,49800,1,110.25,86.31936362,80.93233843,85.09965361,12.28682958,79.13666337,77.91695337,168.4456687,83.30397855,82.15204843,82.08426855,16.51927978
42955485,42955481,42955544,42955505,42955499,42955603,42955515,42955502,42955508,42955486,,90.74,73.50929832,90.47179794,109.4467983,119.9092957,142.9292984,168.8338077,134.41,49500,1,81.9,84.89592521,80.57644343,83.67573653,11.81594377,79.13661616,77.91642748,168.5902677,82.23590927,81.79663211,81.01572059,20.35747021
42955485,42955476,42955544,42955505,42955499,42955520,42955509,42955621,42955513,42955486,,90.03,71.63845253,90.56344986,110.7009468,120.7134476,141.2659576,167.1694522,129.21,49400,1,89.3,84.48352756,80.47050616,83.34516131,10.62648226,79.13283236,77.99446611,168.2353544,82.00748751,81.60887241,80.86912125,27.62513161
42955476,42955485,42955517,42955503,42955504,42955611,42955507,42955488,42955524,42955513,,92.8,77.17144775,94.14644623,113.5714493,123.993951,144.3914597,170.7954538,151.1,49900,1,68.3,85.61776301,80.75263148,84.11922656,13.03877672,79.13092097,77.63238452,169.8490275,82.49751605,82.25116793,80.9989796,11.86784431
42955476,42955483,42955612,42955571,42955497,42955489,42955525,42955514,42955533,42955488,,94.05,75.88070297,93.36820221,114.830698,124.4431992,143.2007065,176.2751947,171.94,49800,1,193.85,86.75210032,81.03163168,85.14246957,12.7615959,79.1248088,77.51517806,170.2633455,83.23564669,82.64126243,81.62601594,0.404813699
42955476,42955477,42955510,42955584,42955493,42955489,42955606,42955567,42955528,42955498,,93.32,74.03009987,93.70510483,115.0550995,125.8551025,142.9551086,172.7101086,157.04,49800,1,75.3,86.02676897,80.84768693,84.47618975,10.85135925,79.12132625,77.57074703,170.049297,82.74982907,82.39826614,81.19924986,22.38848209
42955476,42955479,42955510,42955571,42955497,42955577,42955606,42955559,42955488,42955486,,90.8,72.24019814,92.01519775,113.2152061,123.6102013,139.9202065,167.8677039,133.68,49600,1,123.95,84.73712391,80.51651871,83.49160921,9.51563746,79.10965031,77.8641356,168.7034435,82.08474081,81.76203341,80.8392261,11.09325662
42955476,42955478,42955510,42955584,42955493,42955489,42955576,42955528,42955521,42955518,,94.95,73.57124901,94.07125092,117.7462521,130.5787437,153.2862556,177.3212434,179.27,49800,1,131.25,87.08920808,81.10054034,85.35828065,15.00315016,79.10431776,77.37339034,170.7934168,83.36205808,82.83146776,81.63113065,20.67598999
42955481,42955477,42955639,42955503,42955563,42955568,42955487,42955488,42955514,42955572,,92.99,74.4944458,91.86945343,110.5944481,120.5519493,138.5494484,164.664955,133.04,49700,1,57.9,84.63756699,80.4768208,83.02275239,11.6029599,79.0899054,77.4750908,170.4682682,81.63583699,82.0916354,80.02102239,13.78259659
42955476,42955485,42955510,42955512,42955499,42955577,42955606,42955488,42955561,42955486,,89.8,72.61844826,90.26844788,111.0934525,122.4159546,142.408448,163.8449448,115.83,49800,1,72.3,83.87432571,80.28341292,82.71906757,8.375148319,79.08644199,77.93118385,168.3356043,81.52209664,81.43867105,80.36683851,8.403916657
42955481,42955478,42955517,42955591,42955504,42955555,42955509,42955488,42955508,42955511,,90.36,73.60509872,90.76760101,109.0675945,119.4250954,137.9251022,170.4860904,140.11,49300,1,123.85,85.06107788,80.5745928,83.91221309,11.44517201,79.07909777,77.93023298,168.1796312,82.41671807,81.72345759,81.26785328,-15.91191292
42955476,42955478,42955607,42955495,42955497,42955631,42955487,42955531,42955548,42955500,,86.58,68.3342514,85.55924988,104.8467503,116.0892494,139.2167587,166.8097499,112.63,49800,1,115.25,83.71835324,80.23820896,83.07777854,6.390619548,79.07816086,78.43758617,165.873268,81.91773045,80.87878365,81.27715575,-8.067726344
42955476,42955478,42955510,42955516,42955493,42955577,42955606,42955488,42955567,42955514,,91.27,72.33125305,90.55625153,111.2062511,121.5887535,139.9637444,167.6482561,135.15,49300,1,114.25,84.77237585,80.49292753,83.44907584,9.776977063,79.06644475,77.74314473,169.0344028,82.02259306,81.81622754,80.69929305,1.218059007
42955476,42955478,42955510,42955512,42955497,42955577,42955606,42955488,42955561,42955498,,90.65,71.52174759,91.00925064,111.4842529,122.321756,139.5592407,167.8917468,133.65,50000,1,119.25,84.68685983,80.46699524,83.45766364,9.557255258,79.06037371,77.83117752,168.5857921,82.05104211,81.69619144,80.82184591,2.30668094
42955476,42955477,42955612,42955584,42955569,42955489,42955576,42955488,42955514,42955491,,96.12,77.78910065,97.08909607,118.2390976,128.789093,149.6390991,175.8910991,179.4,49800,1,132.3,87.06500843,81.06152728,85.13641598,14.83054407,79.06036689,77.13177444,171.7050731,83.13525559,82.99011973,81.20666314,22.16044962
42955476,42955483,42955597,42955505,42955499,42955520,42955515,42955486,42955572,42955508,,92.07,73.61619759,90.54119873,110.9036961,123.4412003,140.2011932,170.5736987,150.19,49800,1,104.85,85.39626223,80.6347213,83.99210507,12.21455419,79.04754099,77.64338383,169.343115,82.40492476,82.03887845,81.00076761,7.027032226
42955476,42955485,42955639,42955503,42955563,42955568,42955526,42955491,42955508,42955486,,96.13,77.20594597,94.46844864,114.0684509,123.8409512,144.5284477,165.8749539,149.04,49800,1,39.3,85.42015353,80.62370588,83.34989252,12.78770933,79.02488999,76.95462898,172.5176385,81.75107664,82.69396689,79.68081563,42.69831777
42955485,42955476,42955510,42955496,42955493,42955577,42955509,42955502,42955572,42955513,,96.65,78.3404541,95.89044952,114.777956,129.527948,147.5754509,173.3139511,171.24,49700,1,75.3,86.72725331,80.94265758,84.679721,14.31557101,79.014459,76.96692669,172.2684429,82.75152242,82.99018989,80.70399011,23.23618531
42955483,42955481,42955639,42955503,42955563,42955568,42955507,42955488,42955514,42955490,,93.5,74.68604851,91.17354965,110.4985504,123.1135487,141.958548,166.8535413,143.06,49600,1,75.45,85.03803168,80.49305189,83.36358244,12.09156218,78.97805863,77.30360939,170.6138059,81.84858918,82.16750113,80.17413994,13.73525262
42955476,42955478,42955510,42955584,42955569,42955489,42955576,42955488,42955521,42955508,,99.33,81.44074821,101.0282478,121.2532444,132.5132462,150.9057587,174.2352623,187.46,49800,1,140.25,87.37379128,81.05775541,84.935204,16.17204727,78.95241012,76.51382284,174.0250089,82.82985871,83.49634269,80.39127143,62.21648455
42955476,42955480,42955639,42955503,42955563,42955568,42955525,42955488,42955500,42955514,,91.44,72.19319534,89.21820068,106.9681988,119.0581985,138.2456947,167.2981976,136.84,49700,1,116.95,84.68520285,80.37556648,83.3161244,11.40021189,78.93902103,77.56994258,169.1481752,81.87957894,81.74464494,80.51050049,5.069136247
42955476,42955479,42955639,42955503,42955497,42955568,42955525,42955514,42955488,42955572,,94.14,75.39320374,93.56819916,113.330698,124.0881981,143.5932007,166.9667067,147.15,50000,1,115.95,85.16038927,80.49053663,83.38744032,12.06774636,78.93391909,77.16097013,171.0346432,81.83082277,82.26348558,80.05787382,20.45215666
