DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42664892,Logan Gilbert,P,,SEA,TEX,Confirmed,9500,16.6,23.76,16.6,23.76,2.501052632,37.16,39.1566661,0,100,3.6452,7.1552,21.6983,14.7,22,29.1,32.7,37.9525,43.951,36.813,26,37,48,54,61,70,24.3813,16.6,24.6,32.6,36.5,42.3,48.3,32.5552,22.5,33,43,48,55.5,64,10.3273,15.3133,11.4014,14.5805,2.47095,0.9761,0.0968,0.6715,0,0,1.9969,0,7.15005,1.4461,23.0944,4.21535,1.8409,5.8971,0.29175,0.36095,0.0103,0.00555,92.5697
42664893,Jacob deGrom,P,,TEX,SEA,Confirmed,9200,11.4,21.19,11.4,21.19,2.30326087,30.22,31.9777822,0,100,3.51,7.1552,20.8849,13.85,21.3,28.5,32.1,37.8525,43.6,35.6506,25,36,47,52,61,68.01,23.3708,15.6,23.8,31.7,35.5,42.205,47.501,31.4524,21.5,32,42.5,47,55,63,10.4654,15.3277,11.563,14.7199,2.264,0.86095,0.0778,0.61795,0,0,1.98985,0,6.96015,2.0388,22.7838,3.8207,1.83075,5.73257,0.29695,0.32075,0.01565,0.00485,91.7919
42664895,Joe Ryan,P,,MIN,CIN,Confirmed,8700,21.7,20.78,21.7,20.78,2.388505747,34.64,36.8323503,0,100,4.6404,8.5816,21.1298,14.0375,22.1,28.95,32.2075,37.45,42.55,36.3151,26,37,48,53,61,67,23.592,15.8,24.6,32.4,35.7,41.5,47.2,31.9567,22,33,43,47.5,55,62,10.5086,15.4642,11.6213,14.8548,2.6304,0.9762,0.0760667,0.631067,0,0,2.14327,0,7.16447,1.79547,23.1005,4.3137337,1.98187,5.75591,0.364333,0.3284,0.00513333,0.00326667,95.4624
42664894,Tyler Glasnow,P,,LAD,COL,Confirmed,8900,29.35,19,29.35,19,2.134831461,34.76,36.55373306,0,100,6.5246,9.8958,22.0441,14.8375,22.775,29.65,33.1,38.25,44.1505,38.0604,27,39,49,55,63,70,24.4219,16.6,25.4,32.7,36.6,42.4,48.3,33.4396,23.375,34.5,44.5,49,56,64.5,10.6003,15.6908,11.6744,15.0004,2.93668,1.04012,0.19684,0.46616,0,0,2.1422,0,7.32548,1.87244,23.6865,4.6398,1.97888,5.82795,0.52648,0.34448,0.0108,0.0044,94.3378
42664896,Cam Schlittler,P,,NYY,KC,Confirmed,8500,22.5,18.05,22.5,18.05,2.123529412,17.84,18.62645116,0,100,4.528,8.2674,17.2102,10.1375,17.75,24.75,28.15,33.15,38.202,30.746,20,31,42,47,55,61,19.4938,11.7,20.3,27.7,31.6,37.2,42.5,26.2699,16,27,37,42,48.5,55.5,10.306,15.1536,11.4268,14.5599,3.03347,1.02407,0.082,0.6506,0,0,2.287,0,5.5234,1.72187,23.142,4.79014,2.10827,5.67558,0.3744,0.306867,0.00506667,0.00246667,92.2819
42664898,Jose Soriano,P,,LAA,SD,Confirmed,8200,29.15,18.03,29.15,18.03,2.198780488,11.26,11.07964937,0,100,4.352,8.486,14.9913,7.85,15.35,22.55,26.0075,31.35,36.901,28.4019,18,29,40,45,52,61,16.8748,8.9,17.5,25.5,28.9,34.7,41.201,23.4242,13.5,24,34,39,46.5,54.5,10.4651,15.3132,11.6265,14.7604,3.5678,1.07693,0.121267,0.352667,0,0,2.46253,0,5.13833,2.51273,23.9147,5.118664,2.27547,5.58764,0.3136,0.2922,0.0046,0.00226667,93.5151
42664899,Ranger Suarez,P,,BOS,DET,Confirmed,8100,24.2,16.19,24.2,16.19,1.998765432,6.4,5.773458553,0,100,4.1852,8.1772,14.8527,8.05,15.3,22.5,26.0575,31.45,36.85,27.9322,17,28,39,45,52,60,16.8749,9.2,17.6,25.5,29.5,35.4,41.2,23.0542,13.5,23.5,34,39,46,54,10.414,15.2147,11.5867,14.6515,3.43785,1.20605,0.19845,0.4626,0,0,2.5495,0,4.97085,2.0095,23.8459,5.30495,2.3566,5.65627,0.31515,0.30745,0.00715,0.003,89.7103
42664901,Michael Soroka,P,,ARI,TOR,Confirmed,7900,22.75,14.9,22.75,14.9,1.886075949,7.27,6.689359617,0,100,4.768,8.989,14.7104,7.9,14.8,21.9,25.55,30.6025,36.8,27.0599,17,27,37,43,51,60,16.648,9,16.8,24.7,28.6,34.4,41.3,22.7896,13,23,33,38,45.5,54,10.061,14.5595,11.1926,14.1927,3.08033,1.0572,0.0647333,0.514467,0,0,2.44647,0,5.0722,2.11373,22.4515,4.7167303,2.25993,5.32836,0.296467,0.2148,0.00226667,0.0014,86.8649
42664912,Shohei Ohtani,1B/OF,1,LAD,COL,Confirmed,7000,10,13.95,10,13.95,1.992857143,25.12,34.84198334,0,100,6.5246,9.8958,13.1858,5,12,19,24,33,42,17.5554,6.2,15.2,25.2,31.4,43.9,56.8,13.1875,5.2,11.6,19.4,23.2,32.6,41.9,14.4146,5,11.5,22,27,38,49.5,10.0409,13.5982,9.98851,12.0789,0.6822,0.2434,0.0646,0.34152,0.16864,0.02472,0.99024,0.8768,0.89128,0.70644,4.968,1.33172,0,0,0,0,0,0,0
42664900,Casey Mize,P,,DET,BOS,Confirmed,8000,26,12.96,26,12.96,1.62,4.91,4.208749675,0,100,3.992,8.1772,13.9421,7.2,14.2,21.3,24.7575,30.5,35.9515,26.059,16,26,36,42,51,58.01,15.9087,8.475,16.3,24.025,27.7,34.3,40.3,21.6266,12,22,32,37,45,52.505,10.105,14.6217,11.2397,14.2137,3.28135,1.1878,0.1603,0.5494,0,0,2.69425,0,4.85095,1.79185,22.9464,5.17885,2.4908,5.44427,0.2823,0.238,0.0082,0.00165,87.5329
