PG_ID,PG_Name,PG_Salary,PG_Proj,SG_ID,SG_Name,SG_Salary,SG_Proj,SF_ID,SF_Name,SF_Salary,SF_Proj,PF_ID,PF_Name,PF_Salary,PF_Proj,C_ID,C_Name,C_Salary,C_Proj,G_ID,G_Name,G_Salary,G_Proj,F_ID,F_Name,F_Salary,F_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42691744,Nickeil Alexander-Walker,6800,35.66,42691656,CJ McCollum,5900,32.52,42691864,Dyson Daniels,6200,33.00,42691835,Jonathan Kuminga,4500,22.66,42691798,Onyeka Okongwu,6100,32.23,42691720,Donte DiVincenzo,5000,24.81,42691817,Jalen Johnson,9400,46.30,42691786,Jaden McDaniels,5400,27.73,254.91,49300,30.2,3.0203e+1
42691720,Donte DiVincenzo,5000,24.81,42691684,Josh Hart,5500,31.76,42691864,Dyson Daniels,6200,33.00,42691693,Julius Randle,7200,36.44,42691798,Onyeka Okongwu,6100,32.23,42691780,Anthony Edwards,8400,47.03,42691689,Aaron Gordon,5600,30.30,42691682,Rudy Gobert,6000,35.10,270.67,50000,36.2,3.6225e+1
42691717,Jalen Brunson,8200,43.87,42691776,Miles McBride,3700,15.29,42691835,Jonathan Kuminga,4500,22.66,42691698,Karl-Anthony Towns,8300,44.27,42691766,Naz Reid,4900,23.18,42691723,Jamal Murray,8600,45.42,42691729,OG Anunoby,5800,32.27,42691682,Rudy Gobert,6000,35.10,262.06,50000,31.8,3.1815e+1
42691717,Jalen Brunson,8200,43.87,42691776,Miles McBride,3700,15.29,42691835,Jonathan Kuminga,4500,22.66,42691705,Cameron Johnson,4700,23.88,42691798,Onyeka Okongwu,6100,32.23,42691773,Christian Braun,4600,23.86,42691689,Aaron Gordon,5600,30.30,42691696,Nikola Jokic,12400,66.65,258.74,49800,30.1,3.0113e+1
42691656,CJ McCollum,5900,32.52,42691684,Josh Hart,5500,31.76,42691709,Mikal Bridges,5200,25.64,42691689,Aaron Gordon,5600,30.30,42691696,Nikola Jokic,12400,66.65,42691732,Bruce Brown,3900,16.69,42691864,Dyson Daniels,6200,33.00,42691705,Cameron Johnson,4700,23.88,260.44,49400,32.9,3.2869e+1
42691732,Bruce Brown,3900,16.69,42691684,Josh Hart,5500,31.76,42691864,Dyson Daniels,6200,33.00,42691689,Aaron Gordon,5600,30.30,42691798,Onyeka Okongwu,6100,32.23,42691773,Christian Braun,4600,23.86,42691709,Mikal Bridges,5200,25.64,42691696,Nikola Jokic,12400,66.65,260.13,49500,31.6,3.1638e+1
42691656,CJ McCollum,5900,32.52,42691773,Christian Braun,4600,23.86,42691835,Jonathan Kuminga,4500,22.66,42691817,Jalen Johnson,9400,46.30,42691798,Onyeka Okongwu,6100,32.23,42691723,Jamal Murray,8600,45.42,42691766,Naz Reid,4900,23.18,42691682,Rudy Gobert,6000,35.10,261.27,50000,31.8,3.1755e+1
42691717,Jalen Brunson,8200,43.87,42691656,CJ McCollum,5900,32.52,42691835,Jonathan Kuminga,4500,22.66,42691689,Aaron Gordon,5600,30.30,42691798,Onyeka Okongwu,6100,32.23,42691723,Jamal Murray,8600,45.42,42691864,Dyson Daniels,6200,33.00,42691766,Naz Reid,4900,23.18,263.18,50000,33.1,3.3149e+1
42691744,Nickeil Alexander-Walker,6800,35.66,42691656,CJ McCollum,5900,32.52,42691835,Jonathan Kuminga,4500,22.66,42691729,OG Anunoby,5800,32.27,42691798,Onyeka Okongwu,6100,32.23,42691723,Jamal Murray,8600,45.42,42691864,Dyson Daniels,6200,33.00,42691682,Rudy Gobert,6000,35.10,268.86,49900,35.8,3.5836e+1
42691656,CJ McCollum,5900,32.52,42691773,Christian Braun,4600,23.86,42691864,Dyson Daniels,6200,33.00,42691705,Cameron Johnson,4700,23.88,42691798,Onyeka Okongwu,6100,32.23,42691780,Anthony Edwards,8400,47.03,42691684,Josh Hart,5500,31.76,42691723,Jamal Murray,8600,45.42,269.70,50000,37.8,3.7840e+1
42691656,CJ McCollum,5900,32.52,42691684,Josh Hart,5500,31.76,42691864,Dyson Daniels,6200,33.00,42691729,OG Anunoby,5800,32.27,42691798,Onyeka Okongwu,6100,32.23,42691780,Anthony Edwards,8400,47.03,42691766,Naz Reid,4900,23.18,42691693,Julius Randle,7200,36.44,268.43,50000,35.5,3.5463e+1
42691714,Gabe Vincent,3200,8.62,42691744,Nickeil Alexander-Walker,6800,35.66,42691786,Jaden McDaniels,5400,27.73,42691817,Jalen Johnson,9400,46.30,42691682,Rudy Gobert,6000,35.10,42691656,CJ McCollum,5900,32.52,42691766,Naz Reid,4900,23.18,42691780,Anthony Edwards,8400,47.03,256.14,50000,28.9,2.8936e+1
42691776,Miles McBride,3700,15.29,42691780,Anthony Edwards,8400,47.03,42691709,Mikal Bridges,5200,25.64,42691729,OG Anunoby,5800,32.27,42691682,Rudy Gobert,6000,35.10,42691717,Jalen Brunson,8200,43.87,42691786,Jaden McDaniels,5400,27.73,42691693,Julius Randle,7200,36.44,263.37,49900,31.7,3.1668e+1
42691656,CJ McCollum,5900,32.52,42691684,Josh Hart,5500,31.76,42691757,Ayo Dosunmu,5100,22.08,42691729,OG Anunoby,5800,32.27,42691798,Onyeka Okongwu,6100,32.23,42691780,Anthony Edwards,8400,47.03,42691693,Julius Randle,7200,36.44,42691682,Rudy Gobert,6000,35.10,269.43,50000,35.8,3.5776e+1
42691744,Nickeil Alexander-Walker,6800,35.66,42691773,Christian Braun,4600,23.86,42691864,Dyson Daniels,6200,33.00,42691835,Jonathan Kuminga,4500,22.66,42691798,Onyeka Okongwu,6100,32.23,42691723,Jamal Murray,8600,45.42,42691705,Cameron Johnson,4700,23.88,42691780,Anthony Edwards,8400,47.03,263.74,49900,33.8,3.3773e+1
