DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42730327,Freddy Peralta,P,,NYM,COL,Confirmed,8800,18.75,20.51,18.75,20.51,2.330681818,33.58,36.27964915,0,100,4.629,7.9072,20.5617,13.6375,21.35,28.15,31.3575,36.4525,41.6,35.292,24,36,47,52,59,67,22.9454,15.4,23.75,31.4,35.2,40.4,46.3,31.1332,21,32,42,46.5,53.5,61,10.4254,15.2608,11.5696,14.7481,2.6633,0.7626,0.127,0.4867,0,0,1.91155,0,6.76185,1.9349,22.3904,4.0396,1.7637,5.57752,0.3984,0.29365,0.00175,0.001,96.6187
42730321,Paul Skenes,P,,PIT,MIL,Confirmed,10000,33.15,19.43,33.15,19.43,1.943,28.97,31.38401414,0,100,3.9652,7.3518,20.0986,13.0875,20.5,27.45,30.9575,36.05,41.6,34.6094,24,35,45,51,58,66.01,22.5247,14.7,23.05,30.6,34.5,40.3,46.3,30.3775,20.5,31,40.5,46,53,60.505,10.2398,15.0121,11.3725,14.4344,2.59545,0.7506,0.08555,0.393,0,0,1.8143,0,6.4264,2.1402,22.594,3.8246,1.6776,5.6582,0.3552,0.3143,0.0082,0.00255,93.5607
42730322,Gavin Williams,P,,CLE,TOR,Confirmed,9800,8.1,17.39,8.1,17.39,1.774489796,9.88,9.954452038,0,100,4.5416,8.7306,15.3695,7.9875,15.65,23.1,26.5,31.9,37.4005,28.8806,18,29,40,46,54,61,17.4175,9.2,17.8,25.825,29.8,35.6,41.5,23.8061,13.5,24.5,34.5,39.5,47,54.5,10.5724,15.4109,11.7133,14.818,3.45588,1.1102,0.14176,0.64604,0,0,2.80176,0,5.23248,2.20344,24.6546,5.35388,2.58464,5.83816,0.35224,0.32728,0.02044,0.00444,98.5057
42730330,Drew Rasmussen,P,,TB,MIN,Confirmed,8300,23.9,17.29,23.9,17.29,2.08313253,12.8,13.32659332,0,100,4.109,7.9988,15.1693,8.65,15.35,21.9,25.15,30.4,35.7,26.7148,17,27,36,42,49,58,17.2698,9.8,17.5,24.8,28.415,34.3,40.1,23.1457,14,23.5,32.5,37,44.5,52.5,9.48263,13.613,10.588,13.3655,2.76036,0.7622,0.17112,0.58004,0,0,2.0766,0,4.9424,1.52192,20.8549,4.27372,1.91692,5.12467,0.26524,0.16824,0.001,0.00056,83.8863
42730329,Nathan Eovaldi,P,,TEX,ATH,Confirmed,8500,3.3,16.6,3.3,16.6,1.952941176,19.23,21.12383302,0,100,4.502,8.598,16.1042,9.2,16.2,23.25,26.75,32.0025,37.101,29.4403,18,29,40,46,54,61,18.3442,10.8,18.6,26.5,30.4,35.8,41.5,24.7072,15,25,34.5,39.5,47,54.5,10.1167,14.784,11.2421,14.1986,3.53735,1.03355,0.0892,0.64905,0,0,2.5508,0,5.25915,1.60935,23.9372,5.30915,2.36185,5.80302,0.3418,0.32215,0.0097,0.0049,91.8751
42730326,Taj Bradley,P,,MIN,TB,Confirmed,9000,2.25,16.55,2.25,16.55,1.838888889,6.91,6.585158847,0,100,3.8898,7.9988,14.8016,7.9,14.95,22.05,25.65,31.0025,36.8005,27.5429,17,27,39,43,52,60,16.8352,9.1,17,24.8,28.6,34.705,41.102,22.8924,13,23,33,38,46,54,10.199,14.833,11.3465,14.3229,3.36768,1.02124,0.1464,0.53864,0,0,2.5606,0,5.02948,1.99884,23.3998,5.07396,2.36396,5.58655,0.27752,0.2804,0.01112,0.00248,92.1958
42730328,Will Warren,P,,NYY,HOU,Confirmed,8600,20.7,16.51,20.7,16.51,1.919767442,8.85,8.760826454,0,100,5.3528,9.6566,14.5256,7.55,14.7,21.65,25.3,30.5525,35.95,26.6252,16,26,36,42,50,58,16.387,8.7,16.65,24.5,28.4,34.4,39.703,22.5311,12.875,22.5,32.5,37.575,45,52.5,10.0382,14.4007,11.1716,14.1548,3.15492,0.94848,0.0628,0.66564,0,0,2.52924,0,5.12248,1.92068,21.9736,4.83184,2.3426,5.19408,0.33056,0.18,0.00256,0.00072,86.314
42730324,Brandon Woodruff,P,,MIL,PIT,Confirmed,9300,7.05,15.48,7.05,15.48,1.664516129,24.04,26.60845342,0,100,3.3866,7.3518,18.1471,10.95,18.15,25.6,29.1,34.8025,40.501,32.0653,21,32,43,49,57,64,20.5067,12.7,20.7,28.7,32.6,38.705,44.501,27.5802,17.5,27.5,38,43,51,58.5,10.2701,15.0339,11.4072,14.4179,2.89345,0.8569,0.1021,0.7417,0,0,2.35915,0,6.193,1.8351,23.4222,4.59415,2.16995,5.77243,0.2324,0.3211,0.01105,0.00465,88.6395
42730342,Yusei Kikuchi,P,,LAA,KC,Confirmed,6400,7.05,15.05,7.05,15.05,2.3515625,10.68,10.91275415,0,100,4.5886,8.8694,13.7417,6.8375,13.8,21.05,24.55,29.9,35.05,25.5357,15,25,36,42,49,57.01,15.5406,7.8,15.7,23.625,27.6,33.4,39.3,21.4126,11.5,21.5,31.5,36.575,44,51.5,10.029,14.3527,11.1776,14.1356,3.39276,1.05556,0.14972,0.45536,0,0,2.45656,0,4.8052,1.78948,21.8452,5.0534,2.2678,5.14393,0.29816,0.17568,0.00192,0.00036,91.1508
42730323,George Kirby,P,,SEA,STL,Confirmed,9500,13.3,14.99,13.3,14.99,1.577894737,9.14,9.09916709,0,100,4.6494,8.4766,15.462,8.5,16,22.95,26.35,31.65,37,28.6234,18,29,40,45,53,59,17.6556,9.9,18.5,25.8,29.7,35.505,41.2,23.7547,14,24.5,34.5,39,46.5,53,10.2455,14.9548,11.3898,14.3533,3.9106,1.05385,0.0892,0.4196,0,0,2.4773,0,4.81395,1.5502,24.0524,5.47325,2.286,5.80987,0.3728,0.3433,0.0171,0.0054,91.7842
