P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42714941,42714935,42714949,42714950,42715006,42714968,42714945,42714986,42715035,42715019,,93.13,73.39009857,90.6651001,111.6276016,123.5200977,149.600103,177.752097,117.12,49200,1,54.2,86.80855243,84.92843159,86.1562769,84.27615605,168.1575214,83.77729204,81.89717119,83.1250165,81.24489565,8.557847548,-1.957605034
42714935,42714933,42714993,42714974,42715006,42714968,42714945,42714986,42715035,42715019,,102.93,84.28680038,102.8493004,123.2992973,134.149292,157.809301,189.0533011,200.59,48100,1,55.65,90.27799726,86.15057565,88.33654975,84.20912814,173.6718391,85.66152248,81.53410087,83.72007497,79.59265335,16.3740908,-1.281906106
42714935,42714933,42714963,42714987,42714991,42714970,42715050,42714943,42714973,42715029,,100.38,82.61480331,101.6023026,121.7398014,133.6273041,152.9648071,183.9822949,174.83,50000,1,105.65,88.95063261,85.42104154,87.29482622,83.76523515,172.362752,84.98508499,81.45549392,83.32927859,79.79968753,12.14350578,41.29986167
42714935,42714933,42715100,42715061,42715006,42714968,42714945,42714943,42715035,42715029,,102.17,83.29929733,102.824295,120.074297,130.8817986,152.8393097,178.0098042,162,49600,1,53.65,88.3320061,84.61597669,86.3401966,82.62416719,174.0190988,85.15115588,81.43512647,83.15934638,79.44331697,0,15.81360847
42714935,42714933,42714963,42714958,42715006,42714968,42714945,42715035,42715012,42715029,,102.82,84.33680344,103.7492981,124.3243008,135.839299,155.0117981,185.2018103,192.56,49600,1,60.65,89.35348532,85.20253465,87.30362349,83.15267282,173.7582052,85.10008063,80.94912996,83.0502188,78.89926813,14.53407662,32.99092352
42714935,42714933,42714963,42714962,42715062,42714970,42715050,42714943,42714973,42715029,,101.65,83.19929504,102.8743019,122.6618004,135.5718002,154.9518097,178.9177921,170.18,50000,1,95.65,88.04533302,84.23776408,86.05641004,82.2488411,173.4359713,84.57831813,80.77074919,82.58939515,78.78182621,11.65762492,39.69914615
42714935,42714933,42714985,42714957,42715006,42714968,42714945,42714986,42715017,42715009,,103.68,84.59930229,103.3493042,122.8493042,136.7717972,158.3518036,187.7998012,209.15,49900,1,69.65,89.70932363,85.21692336,87.51669311,83.02429285,174.0129143,85.00264491,80.51024464,82.81001439,78.31761413,17.7500688,45.93841434
42714935,42714933,42715018,42715061,42715006,42714968,42714945,42714943,42715042,42714990,,101.59,81.5542984,99.8042984,119.5542946,131.2193008,150.9667999,180.565806,179.25,49300,1,60.65,88.15306234,84.24207422,86.15885906,82.24787094,173.1942002,84.3969111,80.48592298,82.40270782,78.4917197,13.20696639,27.82739401
42714935,42714933,42714963,42714962,42715062,42714954,42715050,42714943,42715029,42715012,,100.98,84.53680038,102.2492981,123.2492981,133.3368011,152.171801,179.5052982,173.28,49600,1,102.65,87.83278399,84.04729138,85.90218783,82.11669521,172.8554616,84.19869082,80.4131982,82.26809465,78.48260204,11.92095128,25.40054321
42714941,42714935,42715100,42714957,42715006,42714968,42714946,42714981,42714966,42715009,,96.65,74.67760086,94.61510086,114.9276047,128.9051048,148.2475975,175.5716,135.96,49200,1,58.2,86.38531359,83.52339569,85.01766186,82.15574396,170.293621,83.27016684,80.40824894,81.90251511,79.04059721,0,-17.4997434
