DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42441364,Jesus Luzardo,P,,PHI,TEX,Confirmed,9500,11.3,19.97,11.3,19.97,2.102105263,34.99,38.21343087,0,100,4.5036,8.348,19.9716,12.95,20.25,27.5125,31.1,36.4025,42.1505,34.6541,24,35,46,52,59,67,22.3981,14.7,22.7,30.6,34.6,40.4,46.3,30.2526,20.5,30.5,41,46,53.5,61,10.3095,15.2286,11.3965,14.5637,2.7019,0.96735,0.0793,0.66415,0,0,2.1629,0,6.65455,1.8275,23.2466,4.4127,1.99915,5.77463,0.3449,0.32365,0.00815,0.0044,92.8893
42441365,Tatsuya Imai,P,,HOU,LAA,Confirmed,8700,1.8,16.31,1.8,16.31,1.874712644,16.76,17.77601725,0,100,5.1788,9.3856,16.31,9.05,16.7,23.9,27.55,33,38.85,30.267,19,30,42,47,55,62,18.4075,10.6,18.9,26.7,30.7,36.8,42.6,25.2135,15,26,36,41,48.5,56.5,10.5287,15.4297,11.6518,14.7976,3.20575,1.05685,0.092,0.8041,0,0,2.74295,0,5.6023,2.33365,24.6204,5.1587,2.53655,5.85478,0.3637,0.3308,0.01255,0.0053,96.6823
42441366,Shota Imanaga,P,,CHC,WSH,Confirmed,8400,12.45,16.22,12.45,16.22,1.930952381,20.93,22.5727282,0,100,5.721,9.6552,16.2185,9.6375,16.525,23.4,26.6,31.8,36.85,28.742,18,29,39,45,52,60,18.4711,10.9,18.8,26.5,30.2,35.505,41.3,24.7037,15.5,25,35,39.5,46.5,53.505,9.75117,14.2391,10.8566,13.7513,3.1332,0.98004,0.04896,0.64552,0,0,2.24784,0,5.06996,1.29548,22.1415,4.80772,2.075,5.46453,0.39512,0.2482,0.00372,0.00204,86.3848
42441363,Nolan McLean,P,,NYM,PIT,Confirmed,9700,19.05,15.93,19.05,15.93,1.642268041,19.48,20.89474517,0,100,4.6222,8.1956,15.9288,9.4,16.475,23.3,26.5,31.5,36.6015,28.5499,18,29,39,45,52,60,17.9349,10.7,18.6,26.325,29.7,35.3,40.605,24.496,15,25,35,39.5,46.5,54,9.96774,14.4667,11.0758,14.0918,2.90328,0.90464,0.07848,0.62012,0,0,2.18052,0,5.30164,1.97088,21.9116,4.50652,2.00632,5.27703,0.33572,0.20464,0.00224,0.00112,86.1395
42441372,Max Meyer,P,,MIA,COL,Confirmed,7600,11.05,15.88,11.05,15.88,2.089473684,18.18,19.38232354,0,100,4.6944,8.4674,15.8755,9.0875,15.95,22.95,26.15,31.5525,37.1005,28.2676,18,27,39,44,52,60,18.0308,10.7,18.2,25.7,29.5,35.5,41.4,24.2522,14.5,24.5,34,39,46.5,54.005,9.85239,14.3867,10.9634,13.896,3.02067,0.872067,0.204,0.5936,0,0,2.20087,0,5.0996,1.49487,21.9617,4.690337,2.0312,5.37267,0.335667,0.2326,0.0048,0.00253333,83.491
42441367,MacKenzie Gore,P,,TEX,PHI,Confirmed,8300,22.4,15.85,22.4,15.85,1.909638554,14.46,14.9799361,0,100,3.8444,8.348,15.8522,9.1375,16,23.0125,26.6575,32.6525,38.4005,28.4044,18,28,39,44,53,62,17.5871,10,17.8,25.6,29.6,36.4,42.4,24.5637,15,25,35,40,48.5,57,10.2197,14.576,11.3314,14.4627,2.7188,0.8946,0.0875,0.70735,0,0,2.5103,0,6.24225,2.23055,21.2367,4.40825,2.3222,4.97383,0.2001,0.13055,0.00115,0.0003,86.9578
42441370,Shane Baz,P,,BAL,MIN,Confirmed,7800,7.2,15.76,7.2,15.76,2.020512821,17.47,18.67035308,0,100,4.867,9.1334,15.7627,8.65,16.075,23.25,26.8,31.9525,37.5005,28.4108,18,28,39,45,52.05,61,17.8414,9.9,18,26.3,30.3,35.6,41.605,24.215,14,24.5,35,39.5,47,55,10.2129,14.8348,11.3399,14.3995,2.7684,0.843,0.05116,0.78512,0,0,2.47016,0,5.40268,2.10336,22.47,4.44768,2.28368,5.41408,0.31428,0.23148,0.004,0.00188,85.2908
42441375,Grant Holmes,P,,ATL,KC,Confirmed,7300,9.05,14.98,9.05,14.98,2.052054795,11.35,11.39177495,0,100,4.5558,8.5306,14.9778,8.05,15.05,22.15,25.5075,30.75,36.25,27.3078,17,27,38,43,52,59,17.0475,9.5,17.3,24.8,28.7,34.5,40.501,23.0579,13,23.5,33,38,45.5,53,9.87586,14.4226,10.9886,13.9297,3.0618,1.01492,0.10832,0.62128,0,0,2.42396,0,4.96584,1.79852,22.4993,4.80632,2.23912,5.42245,0.31776,0.23844,0.00388,0.00208,87.091
42441371,Brandon Sproat,P,,MIL,CWS,Confirmed,7700,-7.25,14.54,-7.25,14.54,1.888311688,9.5,9.277765963,0,100,4.5216,8.2194,14.545,7.7375,14.45,21.5,25,30.3525,35.8505,26.4516,16,26,36,42,51,58,16.4816,8.9,16.6,24.4,28.3,34.3,40.101,22.4518,13,22.5,32.5,37,45,52.5,9.8381,14.2677,10.9527,13.8949,2.92516,0.91224,0.08244,0.65344,0,0,2.23796,0,4.82216,1.90028,21.6477,4.57328,2.06592,5.18469,0.31032,0.19172,0.00248,0.00128,83.0745
42441369,Connelly Early,P,,BOS,CIN,Confirmed,8000,17.8,14.49,17.8,14.49,1.81125,13.83,14.30708937,0,100,4.886,8.9208,14.4881,7.75,14.8,21.4125,24.85,30,35.3505,26.3258,16,26,36,42,49,58,16.3452,8.8,16.7,23.9,27.7,33.5,39.4,22.4312,13,23,32.5,37,44.5,52,9.78478,14.0668,10.8684,13.839,2.9272,0.92728,0.07812,0.70268,0,0,2.42128,0,5.08684,1.91536,21.488,4.63528,2.23376,5.10371,0.30588,0.15504,0.00184,0.00028,85.2509
