DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42565967,Framber Valdez,P,,DET,MIN,Confirmed,9000,-8.55,18.78,-8.55,18.78,2.086666667,49.5,53.81712708,0,100,4.6882,8.5092,17.1911,10.2,18,25.1,28.5,33.8,39.0505,31.7305,21,33,43,49,56,64,19.2969,11.7,20.1,27.9,31.7,37.6,42.601,26.501,16.5,27.5,37.5,42.5,50,57,10.5819,15.5459,11.6849,14.8734,3.40695,1.1457,0.0622,0.4706,0,0,2.42235,0,5.61765,2.4699,24.85,5.08545,2.23545,5.92383,0.3902,0.3678,0.02095,0.00645,91.5305
42565970,Eury Perez,P,,MIA,CIN,Confirmed,7800,17.85,18.61,17.85,18.61,2.385897436,41.54,43.45455487,0,100,4.0306,7.9438,18.5661,11.8875,18.9,25.9,29.5575,34.6,40,31.8513,22,32,42,48,56.05,64,20.8453,13.6,21.4,28.7,32.8,38.5,44.4,28.1438,19,28.5,38.5,43.5,51,58.5,10.0556,14.5816,11.1433,14.2392,2.2662,0.784533,0.1546,0.626333,0,0,2.034,0,6.29653,1.92407,21.5049,3.831666,1.88347,5.34502,0.291067,0.207667,0.000666667,0.000333333,92.1666
42565968,Will Warren,P,,NYY,ATH,Confirmed,8200,11.7,16.13,11.7,16.13,1.967073171,45.89,48.57360955,0,100,5.1992,8.7814,18.0767,11.2875,18.4,25.1,28.5,33.7,38.9005,31.8652,21,32,42,48,55,63,20.2916,12.8,20.7,28.4,31.7,37.5,43.301,27.5978,18,28,37.5,42.5,49.5,57,9.85042,14.4608,10.9195,13.9358,2.6866,0.86245,0.1132,0.7355,0,0,2.1451,0,5.91395,2.0405,22.6627,4.39775,1.9832,5.54477,0.39755,0.26335,0.0032,0.0017,89.493
42565969,Joe Boyle,P,,TB,CHC,Confirmed,8000,1.55,14.36,1.55,14.36,1.795,23.9,23.75465687,0,100,4.2356,8.6878,14.7974,8.15,14.875,21.55,25.1,30.65,36.403,26.8342,17,27,36,42,51,59,16.7656,9.5,16.7,24.5,28.4,34.4,41.2,22.8239,13.5,23,32.5,37.5,45.5,53,9.74548,14.0847,10.8526,13.7429,2.46507,0.868133,0.1192,0.615667,0,0,2.32427,0,5.11373,2.4294,21.845,4.06807,2.14887,5.23356,0.245733,0.191133,0.0018,0.001,86.4469
42565971,Brady Singer,P,,CIN,MIA,Confirmed,7500,-4,13.55,-4,13.55,1.806666667,17.17,16.13163955,0,100,3.9132,7.9438,13.2525,6.7875,13.325,20.05,23.6,28.8525,34.301,25.0057,15,24,35,40,49,56.01,15.131,7.8,15.35,22.625,26.5,32.5,38.5,20.6627,11.5,20.5,30,35.5,42.5,50.005,9.71235,14.0292,10.8387,13.6644,3.4768,1.08007,0.142733,0.477867,0,0,2.50407,0,4.5202,1.80953,22.5072,5.17747,2.31773,5.31767,0.265333,0.213333,0.00406667,0.00126667,89.8359
42565972,Bailey Ober,P,,MIN,DET,Confirmed,7000,13.15333333,13.25,13.15,13.25,1.892857143,12.83,11.447731,0,100,3.821,8.5092,12.9554,6.5,13.05,19.7625,23.215,28.5525,34.3515,24.0391,15,24,33,39,48,56,14.8887,7.7,14.8,22.5,26.5,32.305,38.4,20.086,11,20,30,34.5,42,50.005,9.55201,13.7292,10.6533,13.4588,2.85905,1.0424,0.1342,0.81455,0,0,2.6328,0,4.62055,1.66485,21.7607,4.8502,2.43385,5.19107,0.2014,0.17435,0.0016,0.0006,83.6661
42565973,Luis Severino,P,,ATH,NYY,Confirmed,6500,15.85,10.7,15.85,10.7,1.646153846,3.18,2.058849382,0,100,3.5822,8.7814,10.7908,4.2,10.9,17.75,21.3,27,32.9505,21.4792,12,21,31,36,46,54,12.3083,4.9,12.6,19.9,23.9,30.405,36.7,17.2581,8,17.5,27,32,40,48.5,9.89125,14.0102,11.0239,13.9217,2.5501,0.92215,0.1515,0.9871,0,0,3.08045,0,4.49885,2.75605,21.8978,4.61085,2.8433,4.97807,0.1733,0.13465,0.002,0.0003,85.4585
42565975,Aaron Judge,OF,2,NYY,ATH,Confirmed,6500,7,10.49,7,10.49,1.613846154,37.12,48.5583563,0,100,5.1992,8.7814,10.4572,3,8,16,20,28,37,14.107,3.5,9.7,21.7,27.9,37.9,50.9,10.6483,2.6,7.8,16.8,20.6,28.4,37.4,11.378,3,8,19,23,33,44.505,8.89457,12.1676,8.92041,10.8973,0.5075,0.1852,0.01365,0.30135,0.0766,0.01025,0.767,0.7335,1.05475,0.751,4.4385,1.0077,0,0,0,0,0,0,0
42565974,Colin Rea,P,,CHC,TB,Confirmed,6000,14.25,9.82,14.25,9.82,1.636666667,5.43,3.99950962,0,100,4.4522,8.6878,10.7163,4.5,10.7,17,20.25,25.3025,30.05,20.2927,12,20,29,34,42,49,12.6128,5.7,12.7,19.6,23.4,28.7,34.301,16.6433,8,16.5,25.5,30,37.5,44,9.04878,12.8331,10.1603,12.6881,3.08953,0.882867,0.129467,0.672333,0,0,2.39533,0,3.26573,1.3618,20.7424,4.774197,2.21,4.99591,0.259,0.145933,0.00306667,0.0008,79.5977
42565977,Pete Crow-Armstrong,OF,4,CHC,TB,Confirmed,5700,0,9.06,0,9.06,1.589473684,23.39,27.7475685,0,100,4.4522,8.6878,8.715,2,7,14,18,26,35.01,11.4052,3,9,18.5,22.4,34.2,47.4,8.49731,2.6,6.6,13.9,16.8,24.815,34.8,9.08777,1,6,14.5,19.5,29,41,8.57151,11.4939,8.40018,10.1324,0.5098,0.185667,0.0396667,0.188067,0.235667,0.0298,0.514933,0.619267,1.165,0.306267,4.40347,0.9232007,0,0,0,0,0,0,0
