P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Saber Score
42565968,42565972,42566014,42565983,42566079,42566072,42565976,42565994,42565975,42566008,,92.87,74.48365021,92.80865097,112.7711506,123.391151,143.5936493,165.7976608,215.34,49100,1,76.85333333,-16.38954878
42565968,42565972,42566009,42565983,42566079,42566072,42565976,42565994,42565975,42566008,,93.26,74.69614983,92.33364868,112.6961479,125.6336517,144.8536484,165.6436487,212.81,49200,1,75.85333333,-7.555630803
42565970,42565968,42566045,42565989,42565993,42565998,42566036,42565977,42566038,42565985,,93.56,74.89314842,93.3056488,111.3306484,123.4131477,141.968158,166.2126578,196.76,49000,1,107.55,9.238734096
42565970,42565968,42566045,42565989,42565993,42566067,42566036,42565977,42566002,42565985,,92.64,74.76864624,92.29364777,111.3061466,122.6686478,140.1711548,164.1861554,198.87,48100,1,108.55,7.31529519
42565970,42565968,42566045,42565989,42565993,42565998,42566036,42565977,42566002,42565985,,94.07,75.40614891,93.61864853,113.4061451,124.4911434,143.2711464,167.8701523,206.74,49800,1,105.55,10.58984697
42565970,42565968,42566045,42565989,42565993,42565998,42566036,42565977,42566008,42565985,,96.46,77.93065071,96.0556488,113.8556519,126.178154,145.2731461,168.9381396,217.77,49600,1,106.55,35.80072224
42565970,42565968,42566045,42565981,42566001,42565998,42566036,42565977,42566073,42565985,,91.62,73.9966526,90.82164764,109.3216476,121.3791512,139.1216431,162.82714,188.3,48500,1,86.55,24.39792454
42565968,42565972,42566045,42565989,42565993,42565981,42566077,42565977,42566041,42565975,,89.67,71.10064697,88.90065002,105.4756527,116.8681446,138.5656441,155.65065,190.93,49800,1,76.85333333,-35.01266837
42565968,42565967,42566045,42565989,42566079,42565981,42566077,42565977,42566041,42565975,,92.55,74.12074661,91.7207489,112.9082508,122.558252,141.0807404,162.2722519,222.23,49700,1,32.15,-21.54019624
42565968,42565972,42566045,42565989,42565993,42565998,42566036,42565977,42566041,42565975,,90.34,72.72564888,89.47565079,107.3131447,120.4506531,140.5231529,157.19015,198.99,49800,1,80.85333333,-10.23208424
42565970,42565967,42566045,42565980,42565993,42566067,42566036,42565977,42566025,42565994,,96.06,77.62010193,95.9701004,113.9576035,125.0076004,142.0700989,165.5700989,193.13,48700,1,73.3,13.32652867
42565970,42565967,42566045,42566048,42565993,42566067,42566036,42565977,42565975,42565990,,97.62,79.67009735,96.77009583,116.4575977,125.2201004,142.8751015,167.4820929,215,49600,1,75.3,43.12861264
42565970,42565967,42566045,42566048,42565993,42566067,42566036,42565977,42566025,42565975,,96.72,78.37009811,95.99509811,115.1700993,125.0700989,144.6801048,169.9366049,214.58,48500,1,77.3,29.16561663
42565970,42565967,42566045,42566048,42565991,42566067,42566036,42565977,42566025,42565975,,95.87,78.6575985,94.52009583,114.8200989,125.9701004,144.9251045,168.9466049,209.76,48600,1,63.3,29.01070118
42565969,42565972,42566026,42565995,42566001,42565987,42565976,42566041,42566037,42565985,,82.17,63.09500122,81.31999969,100.9949989,110.9099964,134.0049957,149.5970012,87.59,48300,1,106.7033333,11.93227395
42565970,42565967,42566009,42565983,42565991,42566034,42566074,42565994,42566005,42565992,,95.97,78.65859795,96.2960968,115.3210983,126.2210999,148.6710937,173.3631059,218.84,48500,1,68.3,9.931520373
42565970,42565967,42566009,42566048,42565991,42565981,42566006,42566025,42565994,42566005,,94.1,75.83260155,93.44509888,112.9701042,123.5150997,141.0825989,171.6271019,181.53,48900,1,70.3,42.34113991
42565973,42565967,42566009,42566048,42565991,42565981,42566006,42566025,42565994,42565992,,86.46,68.98259735,85.62010193,103.3075962,115.142601,136.847599,159.450105,146.39,48000,1,70.3,6.910773367
42565970,42565967,42566009,42566048,42565991,42566034,42566006,42565994,42566005,42565992,,93.46,75.64609909,93.94609833,112.8836002,123.6211014,142.2310997,166.9955998,194.26,48000,1,75.3,24.23012108
42565968,42565967,42566045,42565995,42566018,42565987,42565976,42566073,42565992,42566005,,92.92,73.17924881,93.41675186,111.5542545,123.0917511,141.9992455,163.2627451,189.23,49300,1,88.15,18.36091876
42565968,42565967,42566009,42565995,42566018,42565987,42565976,42566094,42565992,42566005,,95.16,74.97575378,94.67575073,115.9382515,126.540749,146.2007507,172.4302507,190.09,49700,1,79.15,10.52961797
42565968,42565967,42566017,42565995,42566021,42565987,42566074,42565977,42565992,42566005,,93.53,72.78825188,93.77574921,114.6382484,125.9832531,145.2457535,172.3757477,216.89,49700,1,96.15,12.04853132
42565968,42565967,42566017,42565995,42566021,42565987,42565976,42566094,42565992,42566005,,94.13,72.77574921,94.0007515,116.2757492,127.6057518,146.0107536,168.3792477,205.69,49400,1,95.15,16.51927978
42565968,42565967,42566017,42565995,42566018,42565987,42565976,42566094,42565992,42566005,,94.38,73.85074806,93.45075226,116.3132496,126.4832531,145.6107452,166.8332568,196.6,49500,1,83.15,1.037369203
42565970,42565968,42566014,42565983,42566001,42566072,42566066,42566008,42565988,42565975,,94.71,76.19564819,95.4206543,114.4956551,124.4281483,143.5531601,165.0216452,236,48500,1,74.55,0.89533776
42565970,42565968,42566014,42565983,42566001,42566072,42566077,42566008,42565988,42565975,,96.21,78.1461544,97.68365097,116.4336491,126.5986496,144.8361488,165.5841487,242.79,48300,1,74.55,0.021863283
42565967,42565972,42566009,42566014,42565991,42566084,42565976,42566016,42565994,42565990,,89.87,73.2201004,90.4701004,109.1825981,121.2426006,137.0325958,153.5710989,148.26,48500,1,65.60333333,8.0209665
42565967,42565972,42566009,42566014,42566018,42565987,42565976,42566016,42565994,42565990,,91.56,74.60760117,91.5951004,109.6951027,119.6726017,139.6376015,156.177605,146.64,50000,1,67.60333333,10.75765043
42565971,42565968,42566091,42565981,42565993,42565998,42566077,42566046,42565977,42565975,,90.27,72.07365036,89.92364883,108.6986485,119.4061504,141.0061569,163.3921631,218.6,48900,1,55.7,-41.20458961
42565971,42565968,42566091,42565981,42566079,42565978,42566077,42566046,42565977,42565975,,88.37,71.08615112,87.22365189,107.1486549,118.9486477,137.9736389,160.013157,211.35,48200,1,30.7,-38.28721642
42565969,42565970,42566009,42565980,42565999,42566084,42566066,42566025,42565994,42565975,,91.34,73.78700256,90.23699951,110.4995003,119.887001,138.4395111,158.8080025,170.04,48100,1,61.4,-0.812952965
42565969,42565972,42566009,42565980,42566075,42566084,42565976,42566025,42565994,42565975,,87.8,70.22500038,87.20000076,105.1625004,116.1575008,136.2049942,159.752,132.13,48700,1,66.70333333,-0.369773479
42565969,42565970,42566009,42565980,42565991,42566084,42566066,42566025,42565994,42565975,,89.99,72.24950218,90.48699951,107.7995014,119.5595028,138.307003,166.1404935,157.39,48400,1,69.4,7.698245347
42565968,42565967,42566033,42565986,42565993,42566012,42565996,42565977,42566073,42566005,,94.24,75.36224937,95.44974899,115.887249,127.8897556,146.0847527,175.3937405,239.88,49700,1,69.15,23.20172936
42565970,42565967,42566033,42565986,42565993,42566012,42565996,42565977,42566073,42566005,,96.72,79.10660172,97.96910095,117.769104,127.8190994,148.1990974,174.969101,235.53,49300,1,75.3,55.23709059
42565970,42565967,42566033,42565986,42566021,42565998,42565996,42565977,42566073,42566005,,96.56,77.519104,98.71910095,116.081604,127.1766048,149.2241005,171.5425888,235.72,48900,1,60.3,50.00044107
42565970,42565967,42566033,42565986,42565993,42565998,42565996,42566073,42565984,42566005,,95.52,76.74409676,95.46910095,114.8816032,124.5341038,144.0366035,171.1105919,219.77,49000,1,79.3,32.39282966
42565970,42565968,42566009,42565983,42565999,42565981,42566074,42566008,42565975,42566094,,98.78,79.70565033,97.60565186,117.2681522,128.6631554,148.955658,167.9641579,247.18,48800,1,70.55,8.210340887
42565970,42565968,42566009,42565983,42565999,42565981,42566077,42566038,42566008,42565975,,98.36,77.7431488,98.8056488,117.6556511,127.4131477,145.9281548,170.4096397,248.12,49900,1,70.55,18.93324256
42565970,42565968,42566091,42565983,42565999,42565981,42566077,42566038,42566008,42565975,,96.83,76.09315109,96.53064728,116.5306473,128.428141,147.8181488,165.0091458,255.43,48100,1,65.55,-8.644253016
42565971,42565972,42566053,42565989,42566018,42566019,42565976,42566002,42566013,42565975,,84.57,66.6720047,82.97199631,99.73449898,110.7619949,131.9320023,151.2469942,128.4,48900,1,78.15333333,-21.80268764
42565971,42565972,42566091,42565989,42566018,42566019,42565976,42566016,42565975,42566003,,86.54,69.98900032,86.36399841,106.0515003,116.4714973,134.4465012,157.0989954,159.02,48000,1,69.15333333,-16.80695862
42565971,42565972,42566053,42565989,42566018,42566019,42565976,42566016,42566013,42565975,,85.07,67.33399963,83.68400192,101.9840012,111.9840012,133.3814995,151.9505057,123.82,48500,1,79.15333333,-17.71489084
42565972,42565967,42566009,42565986,42566075,42566084,42565976,42566041,42565975,42566003,,89.79,72.22310066,90.29809952,107.1980972,118.2555996,135.7055901,155.1000987,179.29,48400,1,34.60333333,9.552768618
42565968,42565972,42566009,42565986,42566018,42566084,42565976,42566025,42565975,42566003,,90.15,73.27614975,89.31365204,108.8386497,119.4461514,139.4436592,160.1681415,182.42,49200,1,55.85333333,13.47276121
42565968,42565972,42566009,42565986,42566018,42566084,42565976,42566008,42565975,42566003,,92.65,75.67615128,92.98864746,111.876152,122.1836494,141.9011414,162.6956595,203.3,49600,1,62.85333333,23.32218885
42565968,42565972,42566009,42565986,42566075,42566084,42565976,42566008,42565975,42566003,,90.86,73.03865051,90.48864746,109.3636513,120.438652,141.3561531,161.0906535,197.82,48300,1,63.85333333,9.21716243
42565974,42565972,42566009,42565986,42566018,42565998,42565976,42566008,42565975,42566003,,88.64,71.60375214,88.10375214,109.0662479,119.4862514,134.9012535,153.9307416,177.27,49400,1,67.40333333,-5.881797522
42565969,42565972,42566009,42565983,42566018,42566084,42565976,42566008,42565975,42566003,,92.09,73.53750229,92.30000305,112.1124992,123.3075024,143.3100029,159.164494,189.28,49700,1,52.70333333,16.36436284
42565974,42565972,42566009,42565986,42566018,42565987,42565976,42566041,42565975,42566003,,84.1,65.61124802,83.47374725,103.8362465,113.1612488,129.6312485,145.2487549,145.27,49100,1,66.40333333,-9.358609468
42565974,42565972,42566091,42565986,42566018,42565987,42565976,42566008,42565975,42566003,,86.29,68.3662529,86.40375137,106.1537533,117.5812485,133.1812424,152.8467506,174.72,48000,1,70.40333333,-22.95153737
42565974,42565972,42566091,42565983,42566018,42565987,42565976,42566008,42565975,42566003,,87.5,68.54575157,86.89574814,106.8707485,118.4032524,137.6107491,159.2537579,182.69,48300,1,70.40333333,-18.69593859
42565974,42565972,42565979,42565986,42566018,42565987,42565976,42566041,42566008,42566003,,82.58,65.51124954,81.87374878,100.1612492,110.6612488,129.5462433,147.4297519,130.43,48100,1,67.40333333,-5.090124533
42565974,42565972,42565979,42565986,42566018,42565998,42566036,42566008,42565975,42566003,,86.62,68.75374794,86.2037468,106.1787491,116.323748,133.5612473,146.5347476,173.96,48500,1,61.40333333,-18.48079115
42565972,42565967,42565979,42565986,42565993,42566090,42565976,42566041,42566073,42565994,,88.15,70.9890995,86.26410294,104.4141006,114.1515976,133.7166107,154.571602,148.7,48300,1,70.60333333,-4.780289158
42565973,42565972,42565979,42565986,42565993,42565998,42566006,42566013,42565990,42565984,,81.15,61.08300018,78.18299866,98.63299561,109.7555008,130.0380043,155.9845016,102.03,49300,1,81.00333333,0.24121094
42565973,42565972,42565979,42565986,42565993,42565998,42566006,42566073,42565990,42565984,,79.83,58.23649979,77.64900208,98.14900208,109.3564995,126.654002,150.803511,104.58,48000,1,85.00333333,-8.807855844
42565973,42565972,42565979,42565980,42565993,42565998,42566006,42566041,42565990,42565984,,80.08,60.46999836,76.56999969,98.05749893,107.7449951,129.407489,153.9590073,90.81,49300,1,82.00333333,-29.88359332
42565973,42565972,42565979,42565980,42565993,42565987,42566006,42566041,42565990,42565984,,79.26,59.73250198,75.94499969,95.43249702,106.3174984,126.8324982,154.1145012,80.95,49700,1,90.00333333,-18.60993803
42565968,42565967,42566017,42565981,42566021,42565978,42565996,42565994,42566094,42566005,,95.26,75.72575378,94.40074921,115.6007519,127.6207516,146.6357475,170.4852538,226.05,49700,1,58.15,12.59928644
42565970,42565967,42565979,42565989,42566039,42566072,42566077,42566046,42565990,42565975,,93.52,74.37859917,90.8411026,111.2910995,121.2986,139.5661072,159.970101,190.97,48700,1,53.3,-7.555630803
42565970,42565967,42565979,42565980,42566039,42566072,42566036,42565990,42566032,42566003,,89.78,69.93410492,87.45910263,106.5341034,117.4991013,136.8890945,153.9665973,167.91,48200,1,43.3,-10.01693606
42565970,42565967,42565979,42565980,42566039,42566072,42566077,42565990,42566032,42565975,,91.66,71.64659691,88.65909958,108.7215977,119.3991016,138.3441055,164.0345883,173.31,49800,1,46.3,5.499430746
42565970,42565967,42565979,42565980,42566039,42566072,42566064,42566046,42565990,42565975,,93.04,72.29510117,90.64510345,109.6201,121.9026039,138.5975937,166.5051019,189.63,49800,1,51.3,-1.075443812
42565971,42565968,42566091,42565986,42565993,42565998,42565976,42566067,42566041,42565977,,87.82,69.94614983,87.50864792,107.0461521,118.3286526,138.8961517,163.5656458,191.27,48100,1,53.7,-22.68904895
42565971,42565968,42566026,42565986,42565993,42565998,42565976,42566067,42566041,42565977,,88.13,68.78364563,86.95864868,105.8961487,117.0286495,138.4061516,165.2346426,177.63,49500,1,54.7,-9.276808053
42565973,42565967,42565979,42565995,42565993,42565996,42565976,42566041,42566073,42566013,,87.05,68.21860123,84.95610046,104.2936039,115.5811005,132.0561096,149.1006004,145.9,49000,1,101.3,-3.967044875
42565974,42565967,42565979,42565980,42565999,42565996,42566006,42566041,42566013,42565990,,85.47,66.93584633,85.41084671,104.323349,114.8758472,133.5658524,151.8233521,147.64,49500,1,37.7,-9.405953437
42565968,42565967,42566014,42565986,42565993,42565998,42566036,42566067,42566025,42565985,,91.76,75.17124748,92.05875015,110.5712471,120.7162548,138.7012527,160.6667523,202.32,48100,1,71.15,-11.44116595
42565970,42565968,42566014,42565986,42565993,42565998,42566036,42566067,42565988,42565985,,93.51,75.30115318,93.76364899,112.2386494,122.5386505,141.5061478,168.1996596,215.87,48000,1,100.55,29.65614498
42565968,42565967,42566014,42565986,42565993,42565998,42566036,42566067,42566008,42565988,,95.02,76.85874939,96.03374863,114.9587479,125.2812511,146.9987556,167.0617464,244.95,48200,1,64.15,14.73787278
42565968,42565972,42566026,42565981,42566018,42565978,42565976,42566041,42565994,42566016,,88.36,69.95064545,86.82564926,106.6381474,116.2006531,132.6281471,156.006656,147.86,49800,1,65.85333333,-0.584919518
42565968,42565972,42566009,42565995,42566018,42565978,42565976,42566025,42566052,42565994,,88.96,70.63114738,87.64364624,105.9186478,117.9111439,137.6986488,155.3571432,136.71,48900,1,91.85333333,32.61217177
42565968,42565972,42566009,42565981,42566018,42565978,42565976,42566025,42566052,42565994,,89.24,70.88114738,88.06864548,106.8061466,116.4011467,135.7711517,154.9511493,147.99,49700,1,65.85333333,8.571720123
42565968,42565972,42566026,42565995,42566018,42565978,42565976,42566025,42565994,42566016,,89.3,71.35565186,88.35565186,106.0931492,118.5731529,134.8556519,155.210658,137.84,49300,1,93.85333333,13.95040005
42565968,42565972,42566009,42565995,42566018,42565978,42565976,42566025,42565994,42566016,,90.52,73.13065338,89.58065033,108.7306499,120.0006496,138.7606461,154.0241458,144.17,49700,1,97.85333333,38.3135736
42565969,42565972,42565979,42566048,42566018,42566011,42566006,42565990,42566008,42565984,,82.93,64.59999847,80.75,98.37499809,109.5875031,130.402494,156.2564999,102.55,48000,1,66.70333333,-17.54708737
42565969,42565972,42565979,42566014,42566018,42566011,42566006,42565990,42566008,42565984,,83.28,65.15000153,82.04999924,99.62500191,110.6500015,130.9299942,152.1704939,111.82,48700,1,59.70333333,-8.007496595
42565970,42565967,42566009,42566048,42565991,42566012,42565996,42566020,42565994,42565992,,94.65,77.90760422,96.0951004,114.7700958,125.7776028,147.0250961,168.683605,200.28,48400,1,101.3,47.70693481
42565970,42565967,42566009,42566048,42565991,42566012,42565996,42566020,42565994,42566005,,94.38,78.50759697,95.69509888,115.6201019,126.4276043,146.4850929,172.8310989,197.06,48000,1,99.3,40.91691077
42565970,42565967,42566045,42565986,42566021,42566012,42566036,42565994,42565975,42566005,,98.16,80.29059982,98.90309906,118.3281002,130.1756058,147.2555977,167.5671005,235.43,49800,1,69.3,49.24741983
42565974,42565967,42566045,42565986,42566021,42566012,42566036,42565977,42565975,42566005,,90.27,71.78635216,90.24885178,111.5488491,123.3988495,142.1113464,164.6493495,211.31,49300,1,53.7,-2.009148151
42565971,42565967,42566091,42565983,42566021,42566072,42565976,42565988,42565992,42566005,,93,73.83559799,93.87310028,111.6731014,123.5206005,145.5630959,182.9490897,224.07,48100,1,39.45,-12.39644289
42565971,42565967,42566091,42565983,42566021,42566012,42565976,42565988,42565992,42566005,,93.84,76.44510078,93.92010117,114.8076038,125.1276012,147.547596,178.1321019,229.08,49400,1,44.45,-8.69159624
42565971,42565967,42566017,42565986,42566021,42566034,42565976,42566016,42565992,42566005,,90.96,72.3791008,91.95409775,111.5916004,122.5916,144.6640984,172.3635956,203.22,49300,1,50.45,14.64318484
42565971,42565967,42566091,42565986,42566021,42566012,42565976,42565988,42565992,42566005,,92.63,76.14060211,94.15309906,112.2780991,123.7756042,146.2530975,172.3816035,221.11,49100,1,44.45,-4.86629121
42565971,42565967,42566091,42565986,42565999,42566079,42565976,42565988,42566003,42565992,,92.46,77.55310059,93.27809906,112.7656021,123.2406021,142.5631004,168.1591066,232.48,48400,1,21.45,-6.372321397
42565971,42565967,42566091,42565986,42565999,42566079,42565976,42565988,42566003,42566005,,92.19,75.96560097,94.12810135,112.6156025,124.2556019,143.6256035,167.3616035,229.26,48000,1,19.45,-3.300031275
42565971,42565967,42566091,42565983,42565999,42566079,42565976,42565988,42565992,42566005,,93.95,77.3451004,95.3451004,114.7325993,125.5425961,143.4875931,177.2760959,236.25,48700,1,28.45,-10.04270911
42565968,42565967,42566017,42566084,42566021,42565998,42565996,42566041,42565975,42566005,,92.83,75.92074585,93.29574966,111.4707489,123.520752,145.7382484,177.390258,238.36,48600,1,53.15,7.75847584
42565968,42565967,42566017,42566084,42566021,42565998,42565996,42566008,42565975,42566005,,96.55,79.47575378,97.72575378,116.5882511,128.5982437,151.5307564,171.6282477,260.5,49300,1,62.15,17.58213043
42565968,42565967,42566017,42565986,42566021,42565998,42565996,42565977,42566094,42566005,,94.98,76.67124748,95.33374786,115.8712502,127.9087524,149.7237411,179.1647525,241.47,49200,1,46.15,13.21895719
42565970,42565967,42565979,42565980,42566039,42565987,42565996,42566067,42566046,42565994,,93.41,77.01310158,92.4131012,110.4755974,121.0206001,136.9181007,151.8735982,180.37,49600,1,74.3,19.40219551
42565971,42565967,42566091,42565986,42566018,42565981,42566064,42566052,42565977,42565975,,90.98,73.0951004,90.39509583,110.0075951,119.2250919,134.545105,155.4470988,207.53,49500,1,7.45,-25.96359849
42565970,42565972,42566091,42565981,42566064,42566011,42566006,42565977,42565975,42565984,,88.02,69.80399895,86.60400009,104.479002,114.4540024,133.2115097,149.3480009,180.89,49300,1,58.00333333,-16.08840227
42565973,42565967,42565979,42565980,42566064,42566011,42566006,42566052,42565977,42565984,,82.3,63.99960041,80.88709641,98.77459908,109.0845959,127.4645969,146.9505942,124.12,50000,1,40.3,-2.280325815
42565970,42565967,42566091,42565981,42566064,42566011,42566006,42565975,42566008,42565984,,93.36,76.01160049,92.42409897,111.2741013,121.7741013,138.2341026,153.0971088,220.34,49400,1,45.3,-3.132228181
42565968,42565967,42566017,42565995,42565993,42565998,42566036,42566067,42565977,42566016,,93.66,75.91324997,93.30075073,114.2382526,126.2757492,142.3832481,168.9262508,217.08,48700,1,90.15,-0.287971273
42565968,42565967,42566045,42565995,42565993,42565998,42566036,42566038,42566002,42565977,,92.55,73.15125275,91.71374893,111.0762501,123.7187508,141.5937454,164.9887392,207.54,49200,1,88.15,-4.9007494
42565968,42565967,42566045,42565995,42565993,42565987,42566036,42566073,42565977,42566016,,91.69,72.06675148,91.04175186,110.4417534,122.1492535,140.9442429,161.045248,194.33,48400,1,98.15,-7.387828082
42565968,42565967,42566045,42565995,42566021,42565998,42565976,42566073,42566067,42565977,,92.85,74.3417511,93.7167511,112.1417522,123.6142513,142.4417419,164.095751,200.69,48600,1,81.15,-0.240627397
42565968,42565967,42566045,42565981,42566021,42565998,42566036,42566073,42566002,42565977,,91.4,73.47975159,90.8797493,110.654747,121.4622505,139.7172569,163.5077606,218.13,48300,1,53.15,-22.90419638
42565969,42565972,42565979,42566014,42566039,42566011,42565976,42565994,42566013,42565990,,83.67,65.75,82.25,100.6999969,110.3000031,127.7024971,159.203997,99.86,49600,1,75.70333333,-22.50835896
42565971,42565972,42565979,42565986,42565999,42566011,42566006,42566002,42566013,42565990,,81.63,64.53350449,80.89599609,97.95849991,108.4834991,127.3484932,151.5459901,117.63,48800,1,41.15333333,-17.04367846
42565971,42565967,42565979,42565981,42566039,42566011,42566006,42566046,42566002,42566013,,83.26,66.16360092,82.42609787,99.63859749,110.3411018,126.9360943,150.7781076,137.29,48700,1,34.45,-23.72612655
42565971,42565972,42565979,42565981,42565999,42566011,42566006,42566002,42566013,42565990,,82.06,64.10050583,81.53800201,98.07549667,108.4354946,125.6654945,151.5629883,116.08,49200,1,43.15333333,-35.04712582
42565971,42565967,42565979,42565981,42566039,42566011,42566077,42566002,42566013,42565990,,84.68,66.83309937,81.58309937,101.358099,110.8831024,128.9606049,146.9870934,130.07,48600,1,27.45,-5.24504222
42565969,42565967,42566026,42565989,42566021,42565987,42565976,42566052,42566016,42565990,,89.53,71.1330986,89.78309631,108.433094,118.7155987,134.858094,161.3635933,153.02,49700,1,55,13.73525262
42565969,42565968,42566026,42565989,42566021,42565987,42565976,42566052,42566016,42565985,,87.14,70.14364624,88.14364624,105.406147,115.316148,135.8061409,161.6981493,148.75,49200,1,94.25,19.29462254
42565969,42565967,42566026,42565989,42566021,42565987,42565976,42566052,42566025,42566016,,88.63,70.25810242,89.28310013,107.3205967,119.0681015,134.6655968,158.3725934,152.6,48600,1,57,-1.578854769
42565969,42565973,42566026,42565989,42565991,42565987,42565976,42566052,42566016,42565985,,81.75,64.42550278,82.51299667,100.987999,109.2529987,126.1154976,151.0005066,103.14,48500,1,94.4,27.55621374
42565969,42565967,42566071,42566048,42565991,42566084,42565976,42565994,42566025,42565975,,89.69,71.7410984,89.29109955,108.8411007,118.4960957,137.5936012,158.9166071,172.56,49300,1,54,11.91938743
42565970,42565967,42566033,42566048,42565991,42566084,42565976,42565994,42566025,42565975,,96.78,79.4701004,94.49509811,116.5700989,125.8350998,142.8325989,162.0280959,196.6,49900,1,78.3,49.70348775
42565970,42565967,42566033,42566048,42565991,42566084,42566006,42565994,42566025,42565975,,93.36,75.95759964,92.79509735,112.9826012,122.9851002,140.9151016,159.8240988,187.52,48000,1,69.3,36.30413711
42565974,42565972,42566009,42565995,42566079,42565987,42565976,42566016,42565975,42565988,,84.88,67.80824852,85.62074661,104.720747,114.0532463,130.4757401,150.3857489,148.6,48400,1,107.4033333,-4.457569122
42565974,42565972,42566009,42565995,42565999,42566072,42565976,42566003,42565975,42565988,,87.78,68.97375298,87.77375412,106.8362522,118.2812508,135.9937546,157.9947549,176.79,48500,1,91.40333333,-9.6942164
42565970,42565967,42566014,42565983,42565993,42565998,42566036,42566067,42565977,42566008,,99.48,81.19510078,99.89510345,118.3701019,130.142601,147.9276047,168.5800989,245.16,49300,1,65.3,41.27409458
42565970,42565967,42566014,42566048,42565993,42565998,42566036,42566067,42565977,42565975,,98.75,79.70760155,99.14510345,118.1576023,127.5025978,150.3801018,171.8761018,232.46,50000,1,80.3,73.89885783
42565970,42565967,42566014,42565986,42565993,42565998,42566077,42565994,42566067,42565977,,96.43,77.91560173,96.35309982,115.728096,126.3181004,146.1056038,172.3086005,213.51,48700,1,64.3,31.8420738
42565970,42565967,42566033,42565983,42565993,42565998,42566036,42566073,42565975,42566008,,99.93,81.06110573,98.66110229,119.4611034,130.8861084,152.1361084,173.6520932,255.95,49600,1,78.3,47.14329541
42565968,42565967,42566014,42566048,42565993,42565998,42566036,42566073,42565994,42565977,,93.28,75.04175377,93.31675339,111.2167511,123.8917542,142.5292603,165.342751,207.92,48200,1,85.15,2.354024351
42565970,42565967,42566014,42566048,42565993,42565998,42566036,42565994,42565977,42566008,,99.2,80.83260155,100.6451035,117.7700996,127.3451023,145.9226044,167.173605,223.35,49200,1,89.3,46.2353617
42565970,42565967,42566014,42566048,42565993,42565998,42566036,42565994,42565975,42566008,,100.63,83.08260155,100.9951019,120.0076008,129.2575928,144.2800957,170.2300928,237.08,50000,1,96.3,54.96171117
42565970,42565967,42566033,42566048,42565993,42565998,42566036,42566073,42565994,42565975,,96.87,77.52360153,96.51110458,114.6611004,125.8236023,145.8810905,173.1405931,217.53,48200,1,98.3,31.59246743
42565970,42565967,42566033,42566048,42565993,42565998,42566036,42565994,42565977,42566008,,98.88,80.67010307,99.39509964,117.5200958,127.8200989,147.6201019,169.7220929,223.58,48800,1,89.3,41.11917615
42565970,42565967,42565979,42566048,42566039,42565981,42566006,42566013,42566005,42566034,,90.37,73.05859947,89.12109756,108.2960987,116.9785992,132.9736,154.7285999,168.48,48400,1,60.3,-3.919700533
42565970,42565967,42565979,42565983,42565999,42566084,42566064,42566008,42566003,42565988,,96.93,79.04909706,97.69909668,115.8240986,125.539101,144.4391022,169.6760997,244.4,48600,1,35.3,22.11310714
42565970,42565967,42565979,42565983,42565999,42566084,42566006,42566008,42566003,42565988,,97.49,80.20760155,98.92010117,117.2076035,127.7775963,147.5050934,174.8270988,239.14,49900,1,35.3,25.43500364
42565970,42565972,42565979,42565983,42565999,42566072,42566006,42566008,42565984,42566003,,91.53,72.81550217,91.3030014,110.9779987,120.0930027,139.8505028,165.2279968,188.5,48500,1,63.00333333,1.38586117
42565971,42565967,42566045,42565980,42565993,42565978,42566036,42566073,42565984,42565990,,89.42,70.72360039,87.61110306,106.5361061,117.4436043,138.4360962,157.6531082,152.29,49800,1,52.45,3.3006154
42565971,42565973,42565979,42565980,42565993,42565978,42566036,42566073,42565984,42565990,,82.71,61.72849846,78.99100113,98.8785038,111.2884991,129.6709999,155.6670003,105.29,49800,1,77.85,-16.08840227
42565973,42565972,42565979,42565980,42565993,42565978,42566006,42566073,42565984,42565990,,81.11,60.55350113,78.11599731,98.07850266,110.4310001,130.2809921,150.6209973,91.29,50000,1,91.00333333,-22.34055549
42565971,42565972,42566045,42565980,42565993,42565978,42566006,42565984,42566032,42565990,,81.07,61.7859993,79.86100006,98.08599854,108.5085003,126.1784943,153.3869864,101.44,49400,1,61.15333333,-36.76830232
42565971,42565973,42565979,42565980,42565993,42565978,42566074,42565984,42566032,42565990,,80.05,60.21100044,76.98600006,95.69849777,108.1510014,126.3135029,147.0859985,92.04,49900,1,74.85,-31.00667298
42565971,42565968,42566026,42565995,42566021,42565987,42565976,42566041,42566003,42565992,,86.93,68.02565193,86.80064774,105.6131477,116.2681526,139.5706589,163.616647,164.71,48800,1,84.7,-9.539298713
42565971,42565968,42566026,42565995,42566021,42565987,42565976,42566041,42565992,42566005,,87.21,66.46314812,86.00064468,106.0131474,120.6731491,138.3006554,164.865647,160.51,48800,1,91.7,20.75330764
42565970,42565967,42566017,42565983,42565991,42566034,42566074,42565994,42565992,42566005,,95.19,77.25859642,95.72109985,114.1835976,125.5861046,148.0986053,171.4265968,225.35,48300,1,72.3,-1.221676171
42565970,42565967,42566009,42565983,42565991,42566067,42566074,42565977,42565994,42566005,,97.41,81.05759811,98.92010117,116.7325993,126.3350986,145.5200966,168.4775928,215.49,49100,1,64.3,33.69659483
