DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
43024327,Tyler Mahle,P,,SF,PIT,Confirmed,7500,16.55,14.02,16.55,14.02,1.869333333,38.33,42.03971081,0,100,4.2924,8.7,14.0371,7.1,14.1,21.15,24.6,30.3025,36.2005,26.5368,16,26,37,43,51,58,16.0036,8.1,15.9,23.9,27.7,34.3,40.4,21.8436,12,22,32,37,44.5,52.5,10.2236,14.8317,11.387,14.355,3.41204,0.95448,0.09476,0.54528,0,0,2.59256,0,4.74572,2.24152,23.4766,5.00656,2.3924,5.55592,0.28812,0.27008,0.00652,0.00372,92.6619
43024329,Walker Buehler,P,,SD,STL,Confirmed,6500,11.7,12.66,11.7,12.66,1.947692308,22.34,22.40441023,0,100,4.3632,8.7054,11.5267,4.85,11.475,18.5,21.9,27.1,32.3005,22.2402,12,21,32,37,45,53,13.1969,5.8,13.4,20.9,24.7,30.6,36.401,18.182,9,18,28,33,40,47.5,9.68337,13.7764,10.8267,13.6331,3.4018,0.826867,0.0493333,0.623533,0,0,2.57993,0,4.10427,2.02307,21.5023,4.9015333,2.38213,4.99989,0.246267,0.149133,0.000733333,0.0002,84.0421
43024325,Eduardo Rodriguez,P,,ARI,NYM,Confirmed,8000,24.55,12.62,24.55,12.62,1.5775,21.04,20.83653563,0,100,4.3514,9.138,11.3808,4.35,11.55,18.95,22.6075,28.1025,33.801,23.1798,12,23,34,40,48,55,13.1288,5.2,13.4,21.7,25.7,31.6,37.601,18.1385,8.5,18.5,29,34,42,49.005,10.4407,15.0938,11.6578,14.6331,3.5582,1.22535,0.25355,0.58245,0,0,3.0466,0,4.1204,2.32195,24.0714,5.61955,2.81565,5.54303,0.2594,0.27,0.00725,0.00315,90.6196
43024324,Justin Wrobleski,P,,LAD,ATL,Confirmed,8400,14.1,12.61,14.1,12.61,1.501190476,32.63,35.19749839,0,100,4.8958,9.6932,12.8348,5.7,13.3,20.35,23.8,29,34.202,24.8759,15,24,36,41,49,56,15.0113,7,15.7,23.5,27.4,33.2,38.5,19.9168,10,20.5,30.5,35,42.5,49.5,10.139,14.7731,11.3115,14.1612,3.58285,1.19715,0.11125,0.8005,0,0,2.9852,0,4.0854,1.6301,24.6038,5.69175,2.761,5.89138,0.3195,0.3279,0.01375,0.00445,93.3714
43024331,Shohei Ohtani,1B/OF,1,LAD,ATL,Confirmed,6300,0,12.14,0,12.14,1.926984127,41.62,54.63487456,0,100,4.8958,9.6932,10.7903,3,9,16,20,28,37,14.3634,3.5,12.2,21.7,27.9,37.9,50.7,10.8405,2.6,9,16.8,20.6,28.4,37.4,11.6063,3,8.5,18.5,23,33.025,44.5,9.06707,12.2601,9.02407,10.8762,0.54085,0.18245,0.0365,0.29185,0.1646,0.02455,0.76545,0.68355,0.96205,0.662,4.5413,1.05165,0,0,0,0,0,0,0
43024326,Bubba Chandler,P,,PIT,SF,Confirmed,7600,9.65,11.66,9.65,11.66,1.534210526,31.8,34.20615977,0,100,4.4076,8.7,11.7514,5.05,11.85,18.95,22.2575,27.7,33,23.0248,13,23,33,39,46,55,13.3913,5.9,13.7,21.5,25.4,31.2,37.3,18.6268,9,19,28.5,33.5,41,48.5,9.85366,14.0938,11.0021,13.8513,3.29708,1.01152,0.13196,0.48264,0,0,2.65568,0,4.19728,2.45264,22.4006,4.9232,2.45396,5.15488,0.26956,0.1782,0.0044,0.00092,86.9726
43024330,David Peterson,P,,NYM,ARI,,6200,14.85,11.42,14.85,11.42,1.841935484,13.81,12.72715614,0,100,4.7866,9.138,10.5977,5.3,11.25,16.65,19.35,23.35,27.451,19.2446,12,20,27,31,36,41.01,11.9156,5.8,12.6,18.5,21.5,26.3,30.4,16.5732,9,17.5,25,29,34.5,40.5,8.34409,10.9345,9.28064,11.6744,2.5204,0.7037,0.0559,0.48115,0,0,1.99855,0,3.56335,1.58155,16.7043,3.76115,1.8427,3.89432,0.39995,0,0,0,62.2156
43024328,Kyle Leahy,P,,STL,SD,Confirmed,6900,17.65,11.09,17.65,11.09,1.607246377,18.18,17.46127216,0,100,4.3422,8.7054,10.8224,4.15,10.65,17.4625,20.85,25.75,31.1005,21.2077,12,21,30,36,44,51,12.5714,5,12.5,20,23.7,29.4,35.3,17.0726,7.5,17,26.5,31,38,45.5,9.45016,13.4269,10.5865,13.2513,3.7242,1.00767,0.0866,0.585667,0,0,2.65413,0,3.6324,1.52633,21.8331,5.404137,2.44887,5.1182,0.2718,0.167933,0.00333333,0.0006,79.7869
43024323,Bryce Elder,P,,ATL,LAD,Confirmed,8500,29.74666667,10.51,29.75,10.51,1.236470588,18.62,17.97314094,0,100,4.7974,9.6932,11.6698,4.55,11.85,19.3,22.95,28.35,33.8,23.3692,13,23,34,40,48,55.01,13.43,5.6,13.7,21.8,25.8,31.705,37.6,18.5012,8.5,19,29,34.5,42,49.5,10.3597,14.895,11.5442,14.5093,3.38185,1.05885,0.11065,0.87645,0,0,3.20425,0,4.3497,2.3619,23.8871,5.4278,2.95985,5.51427,0.27955,0.2449,0.0133,0.00215,90.0039
43024333,Juan Soto,OF,1,NYM,ARI,Confirmed,6200,2,10.3,2,10.3,1.661290323,28.37,33.95082674,0,100,4.7866,9.138,9.65005,3,8,14,18,25,35,12.7317,3.5,9.5,18.7,24.7,34.2,47.1,9.67102,2.6,7.8,14.2,18.7,25.5,34.804,10.2767,3,8,16,20.5,29,40.505,8.18531,11.0034,8.11278,9.69118,0.6618,0.22945,0.0469,0.17,0.1182,0.0185,0.6894,0.5672,0.84035,0.669,4.7756,1.10815,0,0,0,0,0,0,0
