P_ID,P_Name,P_Salary,P_Proj,P_ID,P_Name,P_Salary,P_Proj,C_ID,C_Name,C_Salary,C_Proj,1B_ID,1B_Name,1B_Salary,1B_Proj,2B_ID,2B_Name,2B_Salary,2B_Proj,3B_ID,3B_Name,3B_Salary,3B_Proj,SS_ID,SS_Name,SS_Salary,SS_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42977065,Casey Schmitt,3400,7.44,42977054,Vaughn Grissom,2800,5.96,42977031,Miguel Vargas,4800,9.22,42977128,Zach Neto,5400,8.79,42976946,Josh Lowe,2700,6.40,42976977,Jo Adell,4000,7.71,42976847,Jorge Soler,3700,7.29,95.56,49600,21.8,2.1766e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976912,Josh Naylor,3700,7.84,42977129,Cole Young,3100,6.49,42977031,Miguel Vargas,4800,9.22,42977097,Colson Montgomery,4600,7.90,42977172,Sam Antonacci,3300,6.46,42977072,Luisangel Acuna,2200,5.90,42977010,Julio Rodriguez,4500,8.92,95.48,49000,21.5,2.1543e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42977161,Nolan Schanuel,3100,7.11,42976826,Ketel Marte,5300,8.41,42976903,Leo Rivas,2200,5.55,42976862,J.P. Crawford,3000,7.38,42976972,Jake Mangum,3500,6.11,42977010,Julio Rodriguez,4500,8.92,42977043,Corbin Carroll,5600,9.38,95.61,50000,23.4,2.3389e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976912,Josh Naylor,3700,7.84,42977129,Cole Young,3100,6.49,42976808,Nolan Arenado,3600,6.20,42977128,Zach Neto,5400,8.79,42977010,Julio Rodriguez,4500,8.92,42976930,Lourdes Gurriel Jr.,3000,6.72,42976809,Marcell Ozuna,3200,7.92,95.63,49300,21.4,2.1442e+1
42976817,Eduardo Rodriguez,7400,13.46,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976912,Josh Naylor,3700,7.84,42976826,Ketel Marte,5300,8.41,42977031,Miguel Vargas,4800,9.22,42976862,J.P. Crawford,3000,7.38,42977010,Julio Rodriguez,4500,8.92,42976810,Mike Yastrzemski,2900,6.36,42977050,Michael Harris II,3600,8.02,96.31,49000,21.4,2.1433e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976912,Josh Naylor,3700,7.84,42976826,Ketel Marte,5300,8.41,42976963,Jared Triolo,2400,6.22,42977170,Konnor Griffin,4100,7.68,42976809,Marcell Ozuna,3200,7.92,42976972,Jake Mangum,3500,6.11,42977010,Julio Rodriguez,4500,8.92,95.85,49500,22.0,2.1953e+1
42976817,Eduardo Rodriguez,7400,13.46,42976887,Logan Webb,8700,17.35,42976825,Mitch Garver,2200,5.96,42976912,Josh Naylor,3700,7.84,42977144,Chase Meidroth,3700,7.51,42977031,Miguel Vargas,4800,9.22,42977097,Colson Montgomery,4600,7.90,42976873,Andrew Benintendi,3500,6.58,42977010,Julio Rodriguez,4500,8.92,42977043,Corbin Carroll,5600,9.38,94.12,48700,22.0,2.2009e+1
42976830,Erick Fedde,6200,12.02,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976881,Rafael Devers,3900,7.95,42976826,Ketel Marte,5300,8.41,42977039,Nick Gonzales,3700,7.54,42976862,J.P. Crawford,3000,7.38,42977010,Julio Rodriguez,4500,8.92,42976933,Randy Arozarena,4000,7.81,42977043,Corbin Carroll,5600,9.38,96.11,50000,20.9,2.0873e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42977161,Nolan Schanuel,3100,7.11,42977054,Vaughn Grissom,2800,5.96,42977039,Nick Gonzales,3700,7.54,42977170,Konnor Griffin,4100,7.68,42976809,Marcell Ozuna,3200,7.92,42977010,Julio Rodriguez,4500,8.92,42976908,Bryan Reynolds,4500,8.04,95.92,48700,21.0,2.0958e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976912,Josh Naylor,3700,7.84,42976826,Ketel Marte,5300,8.41,42977031,Miguel Vargas,4800,9.22,42976862,J.P. Crawford,3000,7.38,42976884,Derek Hill,2600,6.10,42976933,Randy Arozarena,4000,7.81,42976948,Luke Raley,3500,6.64,96.15,49700,22.5,2.2498e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976912,Josh Naylor,3700,7.84,42977129,Cole Young,3100,6.49,42976903,Leo Rivas,2200,5.55,42976967,Geraldo Perdomo,3800,7.46,42976873,Andrew Benintendi,3500,6.58,42976807,Mike Trout,6000,9.29,42977010,Julio Rodriguez,4500,8.92,94.88,49600,22.1,2.2137e+1
42976817,Eduardo Rodriguez,7400,13.46,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976912,Josh Naylor,3700,7.84,42977129,Cole Young,3100,6.49,42976901,Yoan Moncada,2900,6.49,42977128,Zach Neto,5400,8.79,42977010,Julio Rodriguez,4500,8.92,42976933,Randy Arozarena,4000,7.81,42977050,Michael Harris II,3600,8.02,94.52,48400,19.6,1.9571e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976923,Joey Bart,2700,6.47,42976881,Rafael Devers,3900,7.95,42977129,Cole Young,3100,6.49,42977039,Nick Gonzales,3700,7.54,42976967,Geraldo Perdomo,3800,7.46,42976809,Marcell Ozuna,3200,7.92,42977043,Corbin Carroll,5600,9.38,42976943,Oneil Cruz,6200,9.65,96.26,49900,21.5,2.1508e+1
42976817,Eduardo Rodriguez,7400,13.46,42976887,Logan Webb,8700,17.35,42976969,Gabriel Moreno,3200,6.54,42976912,Josh Naylor,3700,7.84,42977129,Cole Young,3100,6.49,42977031,Miguel Vargas,4800,9.22,42976862,J.P. Crawford,3000,7.38,42976807,Mike Trout,6000,9.29,42976933,Randy Arozarena,4000,7.81,42977010,Julio Rodriguez,4500,8.92,94.30,48400,19.9,1.9906e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42977054,Vaughn Grissom,2800,5.96,42977129,Cole Young,3100,6.49,42976901,Yoan Moncada,2900,6.49,42977170,Konnor Griffin,4100,7.68,42976807,Mike Trout,6000,9.29,42976977,Jo Adell,4000,7.71,42976809,Marcell Ozuna,3200,7.92,94.29,48900,21.2,2.1213e+1
42976817,Eduardo Rodriguez,7400,13.46,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976841,Matt Olson,5000,8.19,42977054,Vaughn Grissom,2800,5.96,42976901,Yoan Moncada,2900,6.49,42977128,Zach Neto,5400,8.79,42976977,Jo Adell,4000,7.71,42977043,Corbin Carroll,5600,9.38,42976978,Heliot Ramos,3000,7.53,94.21,49900,21.0,2.1039e+1
42976817,Eduardo Rodriguez,7400,13.46,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976912,Josh Naylor,3700,7.84,42977144,Chase Meidroth,3700,7.51,42976903,Leo Rivas,2200,5.55,42977128,Zach Neto,5400,8.79,42976807,Mike Trout,6000,9.29,42976946,Josh Lowe,2700,6.40,42977010,Julio Rodriguez,4500,8.92,94.46,49400,20.7,2.0689e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976937,Cal Raleigh,5100,9.35,42976912,Josh Naylor,3700,7.84,42977054,Vaughn Grissom,2800,5.96,42976901,Yoan Moncada,2900,6.49,42977128,Zach Neto,5400,8.79,42976847,Jorge Soler,3700,7.29,42976889,Ryan O'Hearn,5000,7.72,42976809,Marcell Ozuna,3200,7.92,94.76,49500,21.8,2.1772e+1
42976953,George Kirby,9000,16.05,42976887,Logan Webb,8700,17.35,42976969,Gabriel Moreno,3200,6.54,42977161,Nolan Schanuel,3100,7.11,42977054,Vaughn Grissom,2800,5.96,42977031,Miguel Vargas,4800,9.22,42977128,Zach Neto,5400,8.79,42976946,Josh Lowe,2700,6.40,42976908,Bryan Reynolds,4500,8.04,42977010,Julio Rodriguez,4500,8.92,94.38,48700,21.8,2.1765e+1
