P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42957638,42957641,42957768,42957725,42957666,42957720,42957669,42957791,42957653,42957672,,104.71,85.89164734,104.6166458,125.5916519,136.4291473,156.5416565,180.6981503,180.15,49800,1,108,88.44324591,84.25090267,86.2840386,82.09169536,173.7995024,84.50304541,80.31070216,82.3438381,78.15149485,15.14707359,61.73884869
42957647,42957641,42957710,42957678,42957661,42957682,42957648,42957749,42957651,42957781,,93.28,71.99164963,91.39165497,111.9916534,122.096653,141.6466476,171.9436504,91.32,49500,1,51.25,85.68471196,84.23139544,85.19352602,83.7402095,167.441792,83.28950617,81.83618965,82.79832023,81.3450037,5.717355386,36.91511452
42957638,42957641,42957659,42957707,42957803,42957682,42957648,42957688,42957781,42957721,,99.93,80.87915039,99.11664963,117.0166531,127.9566513,146.7041504,172.5566565,126.77,49900,1,98,86.91464401,84.15667639,85.478356,82.72038839,171.667851,84.38589319,81.62792558,82.94960519,80.19163758,8.836072974,54.72499132
42957643,42957641,42957694,42957660,42957752,42957676,42957648,42957657,42957781,42957782,,92.02,72.95835114,93.23334885,110.72085,122.4833481,139.9383522,171.6188527,89.65,49100,1,67.55,85.37497816,84.15269809,85.04923728,83.82695721,166.6359977,83.01110147,81.78882141,82.68536059,81.46308053,6.399712973,13.04246783
42957638,42957641,42957705,42957678,42957752,42957682,42957648,42957822,42957665,42957782,,97.63,78.99164963,97.19165039,116.2666531,127.3141491,148.046656,172.1011444,115.23,49100,1,110,86.4393303,84.13352527,85.32391171,83.01810668,170.2200823,83.98358958,81.67778455,82.86817099,80.56236596,7.312695106,17.27229506
42957638,42957641,42957654,42957725,42957666,42957720,42957669,42957785,42957816,42957695,,104.43,83.4246521,104.1496544,126.1371498,137.8896629,157.9796402,184.6516339,197.56,48400,1,125,88.57865697,84.11171219,86.40025959,81.93331481,173.0804624,83.89141215,79.42446737,81.71301477,77.24606999,16.96038528,36.51508093
42957638,42957641,42957705,42957725,42957666,42957720,42957669,42957728,42957791,42957653,,106.15,87.54164886,105.3166504,125.3416443,136.7566521,159.3041565,179.9426505,183.84,49500,1,109,88.55046508,84.09050488,86.17043858,81.71047838,174.7767379,84.69069046,80.23073026,82.31066396,77.85070376,15.83260516,64.69067335
42957638,42957641,42957694,42957678,42957752,42957673,42957648,42957665,42957822,42957781,,96.62,79.07915115,95.74165344,115.4041481,126.2441502,146.5241531,172.6431474,114.29,49600,1,121,86.26045823,84.08923485,85.27368057,83.10245719,169.4808948,83.69389874,81.52267536,82.70712108,80.5358977,7.001806627,-9.18212086
42957638,42957641,42957659,42957678,42957670,42957820,42957739,42957688,42957727,42957721,,98.35,80.52915192,98.66664886,116.7041512,126.6066517,147.5916443,173.8926474,129.03,48400,1,89,86.65740039,84.06935247,85.41502116,82.82697324,170.4449333,83.86277353,81.27472561,82.62039431,80.03234639,9.209593642,12.63374537
42957643,42957641,42957710,42957678,42957679,42957671,42957648,42957733,42957781,42957727,,94.06,75.20835114,92.6583519,110.4208546,120.153352,140.6883553,169.5133466,87.94,48500,1,68.55,85.54587312,84.06404779,84.93957489,83.45774956,168.1950324,83.52559005,82.04376473,82.91929183,81.4374665,6.282760771,17.08292067
42957641,42957637,42957654,42957656,42957666,42957758,42957741,42957718,42957738,42957736,,99.89,78.66665077,98.39165115,121.5291538,132.071656,152.5566559,180.9111473,160.27,49900,1,120.95,87.43290435,84.05685758,85.9115268,82.53548003,170.5721265,83.39027423,80.01422745,81.86889668,78.4928499,12.58046622,26.15355849
42957638,42957641,42957768,42957656,42957666,42957673,42957669,42957728,42957791,42957695,,106.62,86.66665268,106.9416504,127.0916519,139.8141556,157.4591507,182.2526534,194.44,50000,1,119,88.76897541,84.04157399,86.29479188,81.56739046,174.7796769,84.48350528,79.75610386,82.00932175,77.28192033,16.37776561,49.3894577
42957642,42957643,42957654,42957656,42957666,42957758,42957741,42957738,42957653,42957722,,96.64,73.4314003,95.06890106,116.631403,131.3463982,149.5939026,179.9203903,142.15,49800,1,112.5,86.73091707,84.01552979,85.66458194,82.94919466,168.5665546,82.85009576,80.13470848,81.78376062,79.06837334,11.20065015,4.505496472
42957638,42957641,42957710,42957678,42957803,42957682,42957648,42957728,42957688,42957781,,100.04,81.75414848,98.86664963,118.8416519,129.7491539,147.0116531,172.3501443,127.73,48900,1,96,86.80937641,83.99005935,85.33181141,82.51249435,171.7095057,84.26168525,81.44236819,82.78412025,79.96480319,8.858738877,49.87128973
42957638,42957646,42957710,42957678,42957666,42957682,42957648,42957718,42957695,42957781,,98.35,77.17860413,97.07859802,117.691103,130.0435959,151.3836014,177.088598,137.83,49600,1,106.65,86.81339967,83.96351418,85.52506096,82.67517547,170.0131771,83.41709802,80.56721253,82.12875932,79.27887382,9.846987329,26.75165534
42957638,42957641,42957659,42957707,42957699,42957663,42957739,42957687,42957704,42957735,,99.81,82.84165001,100.3916512,120.2916527,131.5066521,149.1966507,175.4996535,144.58,50000,1,91,86.94607102,83.92434066,85.46171382,82.43998346,171.147228,83.81830876,80.7965784,82.33395156,79.3122212,11.15977386,16.67419821
