Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
11,5136888142,mb725016 (138/150),0,151.85,1B Josh Naylor 2B Brandon Lowe 3B Nick Gonzales C Joey Bart OF Oneil Cruz OF Julio Rodriguez OF Randy Arozarena P Jack Leiter P Merrill Kelly SS Konnor Griffin,,Munetaka Murakami,1B,16.96%,0
12,5136274829,ShipMyMoney (49/150),0,151.3,1B Spencer Horwitz 2B Brandon Lowe 3B Maikel Garcia C Salvador Perez OF Oneil Cruz OF Bryan Reynolds OF Marcell Ozuna P Braxton Ashcraft P Merrill Kelly SS Bobby Witt Jr.,,Josh Naylor,1B,14.51%,3
13,5136864627,Slashrandom (96/150),0,150.45,1B Munetaka Murakami 2B Brandon Lowe 3B Miguel Vargas C Will Smith OF Sam Antonacci OF Marcell Ozuna OF Jarred Kelenic P Jack Leiter P Michael Wacha SS Colson Montgomery,,Rob Refsnyder,OF,14.03%,2
14,5136838423,rwsheridan (3/4),0,149.9,1B Bryce Eldridge 2B Ozzie Albies 3B Nick Gonzales C Will Smith OF Oneil Cruz OF Ryan O'Hearn OF Bryan Reynolds P Michael Wacha P Braxton Ashcraft SS Konnor Griffin,,Shohei Ohtani,OF,13.48%,3
15,5136242444,invertedcheese (119/150),0,149.4,1B Vinnie Pasquantino 2B Brandon Lowe 3B Nick Gonzales C Carter Jensen OF Oneil Cruz OF Jac Caglianone OF Marcell Ozuna P Braxton Ashcraft P Anthony Kay SS Bobby Witt Jr.,,Sam Antonacci,OF,12.68%,14
16,5136811951,plane4Yeteven (20/150),0,149.35,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Mitch Garver OF Oneil Cruz OF Julio Rodriguez OF Marcell Ozuna P Kyle Harrison P Braxton Ashcraft SS Bobby Witt Jr.,,Colson Montgomery,SS,12.38%,16
17,5136831065,beaugay1,0,148.85,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Michael Harris II OF Sam Antonacci OF Michael Conforto P Spencer Strider P Braxton Ashcraft SS Colson Montgomery,,MJ Melendez,OF,12.36%,2
18,5136249500,jmoore3903 (112/150),0,147.65,1B Spencer Horwitz 2B Brandon Lowe 3B Miguel Vargas C Joey Bart OF Shohei Ohtani OF Bryan Reynolds OF Marcell Ozuna P Kyle Harrison P Edward Cabrera SS Colson Montgomery,,Aaron Judge,OF,12.19%,6
19,5136823993,wakeringer (67/150),0,147.45,1B Alec Burleson 2B Chase Meidroth 3B Miguel Vargas C Ivan Herrera OF Sam Antonacci OF Mauricio Dubon OF Tristan Peters P Cam Schlittler P Braxton Ashcraft SS Colson Montgomery,,Mitch Garver,C,12.11%,4
20,5136666941,iBFlexSin,0,146.9,1B Matt Olson 2B Ozzie Albies 3B Miguel Vargas C Drake Baldwin OF Seiya Suzuki OF Michael Harris II OF Carson Benge P Michael Wacha P Braxton Ashcraft SS Jorge Mateo,,Marcus Semien,2B,11.90%,5
21,5136821710,idlove2win (69/150),0,146.8,1B Munetaka Murakami 2B Michael Massey 3B Miguel Vargas C Edgar Quero OF Riley Greene OF Sam Antonacci OF Tristan Peters P Cam Schlittler P Dustin May SS Bobby Witt Jr.,,Ketel Marte,2B,11.72%,5
22,5136451605,minshy12 (2/5),0,146.65,1B Matt Olson 2B Brandon Lowe 3B Austin Riley C Sean Murphy OF Oneil Cruz OF Ryan O'Hearn OF Bryan Reynolds P Braxton Ashcraft P Dustin May SS Mauricio Dubon,,Riley Greene,OF,11.51%,9
23,5136827959,mrmizzou55,0,145.9,1B Munetaka Murakami 2B Michael Massey 3B Colson Montgomery C Carter Jensen OF Jac Caglianone OF Sam Antonacci OF Evan Carter P Michael Wacha P Braxton Ashcraft SS Bobby Witt Jr.,,Jack Leiter,P,11.44%,17.7
24,5136418639,TDJ12,0,145.85,1B Matt Olson 2B Ozzie Albies 3B Nick Gonzales C Drake Baldwin OF Ryan O'Hearn OF Bryan Reynolds OF Marcell Ozuna P Spencer Strider P Braxton Ashcraft SS Mauricio Dubon,,Maikel Garcia,3B,10.10%,9
25,5136678526,Hurliss (139/150),0,145.75,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Henry Davis OF Oneil Cruz OF Jac Caglianone OF Sam Antonacci P Cam Schlittler P Edward Cabrera SS Colson Montgomery,,Mark Vientos,1B,9.94%,0
26,5136832134,BuddahB,0,145.45,1B Paul Goldschmidt 2B Ozzie Albies 3B Josh Jung C Cal Raleigh OF Julio Rodriguez OF Sam Antonacci OF Michael Conforto P Cam Schlittler P Braxton Ashcraft SS Mauricio Dubon,,Kevin McGonigle,SS,9.80%,7
27,5136888145,mb725016 (141/150),0,144.85,1B Spencer Horwitz 2B Marcus Semien 3B Nick Gonzales C Joey Bart OF Juan Soto OF Oneil Cruz OF Marcell Ozuna P Jack Leiter P Braxton Ashcraft SS Bobby Witt Jr.,,Will Smith,C,9.67%,5
28,5136495502,Tbev13,0,144.8,1B Spencer Horwitz 2B Jazz Chisholm Jr. 3B Nick Gonzales C Joey Bart OF Oneil Cruz OF Jordan Walker OF Seiya Suzuki P Braxton Ashcraft P Randy Vasquez SS Konnor Griffin,,Carson Benge,OF,9.64%,0
29,5136366625,miner2380 (1/2),0,144.45,1B Munetaka Murakami 2B Michael Massey 3B Miguel Vargas C Carter Jensen OF Jac Caglianone OF Sam Antonacci OF Lane Thomas P Cam Schlittler P Braxton Ashcraft SS Colson Montgomery,,Max Muncy,3B,9.49%,0
30,5136812006,plane4Yeteven (75/150),0,144.35,1B Munetaka Murakami 2B Brandon Lowe 3B Miguel Vargas C Mitch Garver OF Julio Rodriguez OF Sam Antonacci OF Jarred Kelenic P Kyle Harrison P Braxton Ashcraft SS Colson Montgomery,,Merrill Kelly,P,9.07%,26.15
31,5136701101,batcountry2016 (20/20),0,144.15,1B Spencer Horwitz 2B Brandon Lowe 3B Austin Riley C Drake Baldwin OF Oneil Cruz OF Bryan Reynolds OF Marcell Ozuna P Spencer Strider P Edward Cabrera SS Mauricio Dubon,,J.P. Crawford,SS,8.94%,0
32,5136849790,OneManPizzaParty,0,143.8,1B Jake Bauers 2B Ozzie Albies 3B Miguel Vargas C William Contreras OF Ian Happ OF Mauricio Dubon OF Ezequiel Duran P Braxton Ashcraft P Randy Vasquez SS Bobby Witt Jr.,,Corbin Carroll,OF,8.80%,5
33,5136824037,wakeringer (111/150),0,143.65,1B Munetaka Murakami 2B Ozzie Albies 3B Miguel Vargas C Drake Baldwin OF Michael Harris II OF Sam Antonacci OF Jarred Kelenic P Braxton Ashcraft P Dustin May SS Colson Montgomery,,Ezequiel Duran,2B,8.77%,0
34,5136823953,wakeringer (27/150),0,143.45,1B Alec Burleson 2B Chase Meidroth 3B Miguel Vargas C Ivan Herrera OF Riley Greene OF Sam Antonacci OF Jarred Kelenic P Cam Schlittler P Braxton Ashcraft SS Colson Montgomery,,Colson Montgomery,3B,8.77%,16
35,5136754873,nerdytenor (51/150),0,143.35,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Will Smith OF Oneil Cruz OF Kyle Tucker OF Evan Carter P Kyle Harrison P Merrill Kelly SS Konnor Griffin,,Salvador Perez,C,8.64%,0
36,5136197707,mbhabes (33/80),0,143.05,1B Munetaka Murakami 2B Michael Massey 3B Miguel Vargas C Edgar Quero OF Jac Caglianone OF Sam Antonacci OF Kyle Isbel P Cam Schlittler P Michael Wacha SS Colson Montgomery,,Miguel Vargas,3B,8.48%,32
37,5136838460,rwsheridan (4/4),0,142.9,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Ivan Herrera OF Ramon Laureano OF Michael Harris II OF Sam Antonacci P Michael Wacha P Braxton Ashcraft SS Colson Montgomery,,Vinnie Pasquantino,1B,8.43%,3
38,5136561121,needlunchmoney (13/150),0,142.85,1B Spencer Horwitz 2B Brandon Lowe 3B Maikel Garcia C Will Smith OF Oneil Cruz OF Bryan Reynolds OF Lane Thomas P Jack Leiter P Merrill Kelly SS Bobby Witt Jr.,,Shohei Ohtani,1B,8.41%,3
38,5136807144,xnufasn03x (2/2),0,142.85,1B Josh Naylor 2B Brandon Lowe 3B Austin Riley C Dillon Dingler OF Oneil Cruz OF Mauricio Dubon OF Spencer Jones P Spencer Strider P Braxton Ashcraft SS Bobby Witt Jr.,,Matt Vierling,OF,8.30%,0
38,5136832450,gators117,0,142.85,1B Matt Olson 2B Ozzie Albies 3B Nolan Arenado C Drake Baldwin OF Oneil Cruz OF Jac Caglianone OF Michael Conforto P Spencer Strider P Braxton Ashcraft SS Mauricio Dubon,,Colt Keith,3B,8.16%,0
41,5136250508,giantsquid (31/150),0,141.35,1B Munetaka Murakami 2B Ozzie Albies 3B Miguel Vargas C Carter Jensen OF Oneil Cruz OF Sam Antonacci OF Lane Thomas P Kyle Harrison P Merrill Kelly SS Colson Montgomery,,Blake Snell,P,8.04%,3.95
42,5136274846,ShipMyMoney (66/150),0,141.1,1B Munetaka Murakami 2B Ozzie Albies 3B Miguel Vargas C Carter Jensen OF Sam Antonacci OF Rob Refsnyder OF Jarred Kelenic P Landen Roupp P Spencer Strider SS Colson Montgomery,,Dustin May,P,7.86%,20.5
43,5136823930,wakeringer (4/150),0,141,1B Paul Goldschmidt 2B Brandon Lowe 3B Amed Rosario C Austin Wells OF Cody Bellinger OF Ryan O'Hearn OF Spencer Jones P Cam Schlittler P Spencer Strider SS Mauricio Dubon,,Geraldo Perdomo,SS,7.77%,7
44,5136025941,rockywise,0,140.8,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Michael Harris II OF Sam Antonacci OF Heliot Ramos P Spencer Strider P Ty Madden SS Bobby Witt Jr.,,Chase Meidroth,2B,7.40%,7
44,5136197754,mbhabes (80/80),0,140.8,1B Alec Burleson 2B JJ Wetherholt 3B Miguel Vargas C Ivan Herrera OF Sam Antonacci OF Nathan Church OF Thomas Saggese P Cam Schlittler P Dustin May SS Colson Montgomery,,Cole Young,2B,7.20%,2
46,5136389770,cjcarlto (23/46),0,140.55,1B Paul Goldschmidt 2B Jazz Chisholm Jr. 3B Miguel Vargas C Austin Wells OF Aaron Judge OF Sam Antonacci OF Spencer Jones P Landen Roupp P Braxton Ashcraft SS Colson Montgomery,,Michael Conforto,OF,7.18%,7
47,5136561252,needlunchmoney (144/150),0,140.45,1B Shohei Ohtani 2B Nick Gonzales 3B Matt Chapman C Joey Bart OF Oneil Cruz OF Heliot Ramos OF Marcell Ozuna P Cam Schlittler P Merrill Kelly SS Konnor Griffin,,Michael Wacha,P,7.04%,28.75
47,5136864583,Slashrandom (52/150),0,140.45,1B Munetaka Murakami 2B Michael Massey 3B Miguel Vargas C Salvador Perez OF Jac Caglianone OF Sam Antonacci OF Jarred Kelenic P Cam Schlittler P Braxton Ashcraft SS Colson Montgomery,,Fernando Tatis Jr.,2B,6.98%,7
47,5136882649,cwm125 (10/14),0,140.45,1B Paul Goldschmidt 2B Brandon Lowe 3B Josh Jung C Cal Raleigh OF Randy Arozarena OF Sam Antonacci OF Rob Refsnyder P Cam Schlittler P Braxton Ashcraft SS J.P. Crawford,,Ozzie Albies,2B,6.97%,12
50,5136062254,moklovin (62/150),0,140.1,1B Spencer Horwitz 2B Nick Gonzales 3B Alex Bregman C Joey Bart OF Oneil Cruz OF Seiya Suzuki OF Marcell Ozuna P Spencer Strider P Luis Castillo SS Bobby Witt Jr.,,Jackson Merrill,OF,6.97%,0
51,5136788120,ORANGE_CRUSHERS,0,139.9,1B Vinnie Pasquantino 2B Michael Massey 3B Colson Montgomery C Ivan Herrera OF Julio Rodriguez OF Bryan Reynolds OF Michael Conforto P Michael Wacha P Braxton Ashcraft SS Bobby Witt Jr.,,Lane Thomas,OF,6.96%,0
52,5136151361,az350z,0,139.8,1B Jake Bauers 2B Brice Turang 3B Miguel Vargas C William Contreras OF Jackson Chourio OF Sam Antonacci OF Tyler Black P Randy Vasquez P Merrill Kelly SS Kevin McGonigle,,Corey Seager,SS,6.77%,0
53,5136871111,webdever (1/3),0,139.65,1B Munetaka Murakami 2B Brice Turang 3B Miguel Vargas C Will Smith OF Julio Rodriguez OF Sam Antonacci OF Tristan Peters P Braxton Ashcraft P Dustin May SS Colson Montgomery,,Ian Happ,OF,6.48%,2
54,5136167399,DenverBax (1/2),0,139.6,1B Alec Burleson 2B JJ Wetherholt 3B Miguel Vargas C Ivan Herrera OF Jordan Walker OF Andy Pages OF Heliot Ramos P Dustin May P Ty Madden SS Colson Montgomery,,Alex Bregman,3B,6.43%,0
55,5136249497,jmoore3903 (109/150),0,139.45,1B Freddie Freeman 2B Ezequiel Duran 3B Josh Jung C Kyle Higashioka OF Andy Pages OF Evan Carter OF Joc Pederson P Cam Schlittler P Braxton Ashcraft SS Bobby Witt Jr.,,Nico Hoerner,2B,6.29%,0
55,5136782591,dylancash22 (3/4),0,139.45,1B Vinnie Pasquantino 2B Michael Massey 3B Colson Montgomery C Carter Jensen OF Jac Caglianone OF Sam Antonacci OF Tristan Peters P Cam Schlittler P Braxton Ashcraft SS Bobby Witt Jr.,,Dillon Dingler,C,6.22%,0
57,5136250592,giantsquid (115/150),0,138.9,1B Munetaka Murakami 2B Ozzie Albies 3B Miguel Vargas C Will Smith OF Shohei Ohtani OF Sam Antonacci OF Randal Grichuk P Michael Wacha P Merrill Kelly SS Colson Montgomery,,Brett Baty,3B,6.20%,7
58,5136274812,ShipMyMoney (32/150),0,138.85,1B Matt Olson 2B Michael Massey 3B Austin Riley C Drake Baldwin OF Michael Harris II OF Jac Caglianone OF Kyle Isbel P Spencer Strider P Merrill Kelly SS Bobby Witt Jr.,,Freddie Freeman,1B,6.19%,0
58,5136288219,dfs_ads (50/150),0,138.85,1B Paul Goldschmidt 2B Ketel Marte 3B Josh Jung C Ivan Herrera OF Aaron Judge OF Brandon Nimmo OF Joc Pederson P Spencer Strider P Merrill Kelly SS Corey Seager,,Kerry Carpenter,OF,6.16%,3
58,5136861314,Kilroyxx7,0,138.85,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Kyle Higashioka OF Sam Antonacci OF Joc Pederson OF Alejandro Osuna P Cam Schlittler P Clay Holmes SS Colson Montgomery,,Jarred Kelenic,OF,6.02%,5
61,5136888120,mb725016 (116/150),0,138.65,1B Munetaka Murakami 2B Ozzie Albies 3B Miguel Vargas C Drake Baldwin OF Sam Antonacci OF Jarred Kelenic OF Randal Grichuk P Braxton Ashcraft P Dustin May SS Bobby Witt Jr.,,Jac Caglianone,OF,6.00%,5
62,5136824054,wakeringer (128/150),0,138.45,1B Alec Burleson 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Riley Greene OF Sam Antonacci OF Jarred Kelenic P Cam Schlittler P Braxton Ashcraft SS Bobby Witt Jr.,,Pete Crow-Armstrong,OF,5.98%,2
63,5136279348,Kloso11,0,137.8,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Adrian Del Castillo OF Corbin Carroll OF Sam Antonacci OF Michael Conforto P Braxton Ashcraft P Randy Vasquez SS Colson Montgomery,,Seiya Suzuki,OF,5.92%,5
64,5136772847,jsmoove20,0,137.75,1B Vinnie Pasquantino 2B Michael Massey 3B Miguel Vargas C Carter Jensen OF Jac Caglianone OF Sam Antonacci OF Tristan Peters P Cam Schlittler P Edward Cabrera SS Bobby Witt Jr.,,Michael Busch,1B,5.87%,5
65,5136858176,dannyoms (88/150),0,137.6,1B Freddie Freeman 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Andy Pages OF Sam Antonacci OF Evan Carter P Landen Roupp P Kyle Harrison SS Colson Montgomery,,Kyle Tucker,OF,5.83%,0
66,5136678533,Hurliss (146/150),0,137.45,1B Spencer Horwitz 2B Brandon Lowe 3B Brett Baty C Henry Davis OF Oneil Cruz OF Kyle Tucker OF Sam Antonacci P Cam Schlittler P Braxton Ashcraft SS Sung-Mun Song,,Francisco Alvarez,C,5.82%,0
67,5136199501,mjh44,0,136.85,1B Matt Olson 2B Cole Young 3B Austin Riley C Drake Baldwin OF Oneil Cruz OF Michael Harris II OF Marcell Ozuna P Spencer Strider P Braxton Ashcraft SS Mauricio Dubon,,Randy Vasquez,P,5.74%,21.65
68,5136215850,dylancash22 (2/4),0,136.45,1B Vinnie Pasquantino 2B Michael Massey 3B Colson Montgomery C Carter Jensen OF Jac Caglianone OF Sam Antonacci OF Jarred Kelenic P Cam Schlittler P Braxton Ashcraft SS Bobby Witt Jr.,,Leo Rivas,3B,5.69%,2
68,5136870118,Slashrandom (109/150),0,136.45,1B Vinnie Pasquantino 2B Michael Massey 3B Colson Montgomery C Carter Jensen OF Jac Caglianone OF Sam Antonacci OF Jarred Kelenic P Cam Schlittler P Braxton Ashcraft SS Bobby Witt Jr.,,Zach McKinstry,2B,5.65%,7
70,5136888128,mb725016 (124/150),0,135.9,1B Munetaka Murakami 2B Brice Turang 3B Miguel Vargas C William Contreras OF Jackson Chourio OF Sam Antonacci OF Jarred Kelenic P Randy Vasquez P Anthony Kay SS Colson Montgomery,,Michael Massey,2B,5.51%,18
71,5136323246,calzoned01 (1/2),0,135.45,1B Josh Naylor 2B Chase Meidroth 3B Miguel Vargas C Dillon Dingler OF Julio Rodriguez OF Sam Antonacci OF Jarred Kelenic P Cam Schlittler P Braxton Ashcraft SS Colson Montgomery,,Spencer Torkelson,1B,5.43%,5
71,5136823983,wakeringer (57/150),0,135.45,1B Vinnie Pasquantino 2B Chase Meidroth 3B Miguel Vargas C Carter Jensen OF Seiya Suzuki OF Tristan Peters OF Jarred Kelenic P Cam Schlittler P Braxton Ashcraft SS Colson Montgomery,,Nolan Arenado,3B,5.41%,5
71,5136858102,dannyoms (14/150),0,135.45,1B Vinnie Pasquantino 2B Chase Meidroth 3B Miguel Vargas C Salvador Perez OF Julio Rodriguez OF Sam Antonacci OF Jarred Kelenic P Cam Schlittler P Braxton Ashcraft SS Colson Montgomery,,Bo Bichette,SS,5.41%,2
74,5136812001,plane4Yeteven (70/150),0,135.35,1B Munetaka Murakami 2B JJ Wetherholt 3B Miguel Vargas C Ivan Herrera OF Julio Rodriguez OF Sam Antonacci OF Jarred Kelenic P Kyle Harrison P Merrill Kelly SS Colson Montgomery,,Ivan Herrera,C,5.39%,10
75,5136250581,giantsquid (104/150),0,135.25,1B Munetaka Murakami 2B Ezequiel Duran 3B Miguel Vargas C Will Smith OF Aaron Judge OF Sam Antonacci OF Evan Carter P Michael Wacha P Dustin May SS Colson Montgomery,,Carter Jensen,C,5.18%,9
76,5136871113,webdever (3/3),0,135.15,1B Munetaka Murakami 2B Brice Turang 3B Miguel Vargas C Will Smith OF Julio Rodriguez OF Sam Antonacci OF Tristan Peters P Randy Vasquez P Dustin May SS Colson Montgomery,,Bo Bichette,3B,5.16%,2
77,5136242461,invertedcheese (136/150),0,135,1B Munetaka Murakami 2B Michael Massey 3B Miguel Vargas C Edgar Quero OF Julio Rodriguez OF Sam Antonacci OF Lane Thomas P Cam Schlittler P Jack Leiter SS Colson Montgomery,,Nolan Gorman,3B,5.10%,5
77,5136678523,Hurliss (136/150),0,135,1B Alec Burleson 2B Michael Massey 3B Miguel Vargas C Carter Jensen OF Jac Caglianone OF Tristan Peters OF Jarred Kelenic P Cam Schlittler P Jack Leiter SS Bobby Witt Jr.,,Austin Riley,3B,5.02%,9
79,5136716637,colinmccort (2/4),0,134.9,1B Munetaka Murakami 2B Marcus Semien 3B Miguel Vargas C Cal Raleigh OF Julio Rodriguez OF Sam Antonacci OF Jarred Kelenic P Michael Wacha P Braxton Ashcraft SS Colson Montgomery,,Jose Caballero,SS,4.96%,2
80,5136062329,moklovin (137/150),0,134.85,1B Vinnie Pasquantino 2B Brandon Lowe 3B Nick Gonzales C Joey Bart OF Bryan Reynolds OF Jac Caglianone OF Marcell Ozuna P Kyle Harrison P Randy Vasquez SS Bobby Witt Jr.,,JJ Wetherholt,2B,4.71%,12
80,5136793485,kpargo,0,134.85,1B Paul Goldschmidt 2B Ketel Marte 3B Nolan Arenado C Ivan Herrera OF Oneil Cruz OF Bryan Reynolds OF Evan Carter P Jack Leiter P Braxton Ashcraft SS Konnor Griffin,,Spencer Strider,P,4.70%,31.7
80,5136877067,GalloDerek (2/2),0,134.85,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Mitch Garver OF Oneil Cruz OF Ryan O'Hearn OF Spencer Jones P Cam Schlittler P Clay Holmes SS J.P. Crawford,,Manny Machado,3B,4.51%,14
83,5136742376,Phillips29 (3/5),0,134.6,1B Paul Goldschmidt 2B Chase Meidroth 3B Miguel Vargas C Mitch Garver OF Aaron Judge OF Cody Bellinger OF Julio Rodriguez P Braxton Ashcraft P Edward Cabrera SS Colson Montgomery,,Clay Holmes,P,4.49%,16.55
84,5136857598,zimballz (2/3),0,134.55,1B Munetaka Murakami 2B Michael Massey 3B Miguel Vargas C Carter Jensen OF Riley Greene OF Jac Caglianone OF Kyle Isbel P Landen Roupp P Braxton Ashcraft SS Colson Montgomery,,Spencer Jones,OF,4.49%,0
85,5136338868,RoyalPain21 (4/150),0,134.45,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Mitch Garver OF Julio Rodriguez OF Randy Arozarena OF Sam Antonacci P Cam Schlittler P Merrill Kelly SS Colson Montgomery,,Jazz Chisholm Jr.,2B,4.48%,5
85,5136338901,RoyalPain21 (37/150),0,134.45,1B Munetaka Murakami 2B Cole Young 3B Miguel Vargas C Mitch Garver OF Julio Rodriguez OF Sam Antonacci OF Tristan Peters P Cam Schlittler P Braxton Ashcraft SS Colson Montgomery,,Dansby Swanson,SS,4.25%,5
85,5136811978,plane4Yeteven (47/150),0,134.45,1B Munetaka Murakami 2B Ketel Marte 3B Miguel Vargas C Mitch Garver OF Julio Rodriguez OF Sam Antonacci OF Jarred Kelenic P Cam Schlittler P Merrill Kelly SS Colson Montgomery,,Andy Pages,OF,4.11%,19
85,5136824058,wakeringer (132/150),0,134.45,1B Paul Goldschmidt 2B Chase Meidroth 3B Amed Rosario C Edgar Quero OF Aaron Judge OF Sam Antonacci OF Jarred Kelenic P Cam Schlittler P Braxton Ashcraft SS Colson Montgomery,,Adrian Del Castillo,C,4.10%,9
89,5136274815,ShipMyMoney (35/150),0,134.3,1B Munetaka Murakami 2B JJ Wetherholt 3B Miguel Vargas C Sean Murphy OF Shohei Ohtani OF Sam Antonacci OF Jarred Kelenic P Braxton Ashcraft P Merrill Kelly SS Colson Montgomery,,Paul Goldschmidt,1B,3.99%,22
90,5136848006,scwashu2 (2/3),0,133.95,1B Munetaka Murakami 2B Ozzie Albies 3B Miguel Vargas C Adrian Del Castillo OF Oneil Cruz OF Sam Antonacci OF MJ Melendez P Edward Cabrera P Dustin May SS Colson Montgomery,,Hyeseong Kim,SS,3.92%,2
91,5136032266,aldog2134,0,133.9,1B Munetaka Murakami 2B Michael Massey 3B Colson Montgomery C Mitch Garver OF Julio Rodriguez OF Randy Arozarena OF Sam Antonacci P Michael Wacha P Braxton Ashcraft SS Bobby Witt Jr.,,Gavin Sheets,1B,3.89%,0
91,5136274928,ShipMyMoney (148/150),0,133.9,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Salvador Perez OF Corbin Carroll OF Sam Antonacci OF Jarred Kelenic P Michael Wacha P Merrill Kelly SS Bobby Witt Jr.,,Brandon Nimmo,OF,3.83%,2
93,5136242353,invertedcheese (28/150),0,133.85,1B Josh Naylor 2B Brandon Lowe 3B Nick Gonzales C Mitch Garver OF Oneil Cruz OF Julio Rodriguez OF Randy Arozarena P Jack Leiter P Braxton Ashcraft SS Konnor Griffin,,Cody Bellinger,OF,3.60%,5
94,5136870202,BananaHammock78,0,133.6,1B Alec Burleson 2B JJ Wetherholt 3B Miguel Vargas C Ivan Herrera OF Julio Rodriguez OF Sam Antonacci OF Michael Conforto P Braxton Ashcraft P Edward Cabrera SS Colson Montgomery,,Carson Kelly,C,3.59%,2
95,5136283915,trulyfeballa,0,133.55,1B Mark Vientos 2B Marcus Semien 3B Miguel Vargas C Ivan Herrera OF Julio Rodriguez OF Randy Arozarena OF Sam Antonacci P Landen Roupp P Braxton Ashcraft SS Colson Montgomery,,Lourdes Gurriel Jr.,OF,3.54%,0
96,5136126389,jmoore3903 (32/150),0,133.45,1B Ildemaro Vargas 2B Ketel Marte 3B Miguel Vargas C Adrian Del Castillo OF Corbin Carroll OF Sam Antonacci OF Tristan Peters P Jack Leiter P Michael Wacha SS Geraldo Perdomo,,Luis Castillo,P,3.52%,9.4
96,5136732419,and1jsheng (1/3),0,133.45,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Mitch Garver OF Julio Rodriguez OF Sam Antonacci OF Rob Refsnyder P Cam Schlittler P Braxton Ashcraft SS Colson Montgomery,,Alex Freeland,2B,3.50%,0
