CPT_ID,CPT_Name,CPT_Salary,CPT_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42961880,Evan Mobley,14100,57.97,42961842,Scottie Barnes,11000,50.84,42961846,RJ Barrett,9200,41.01,42961849,Jarrett Allen,7000,24.19,42961852,Max Strus,5200,18.10,42961857,Dennis Schroder,2600,12.72,204.83,49100,28.3,2.8262e+1
42961884,Jarrett Allen,10500,36.28,42961842,Scottie Barnes,11000,50.84,42961846,RJ Barrett,9200,41.01,42961848,Collin Murray-Boyles,7400,31.56,42961850,Ja'Kobe Walter,6200,24.16,42961852,Max Strus,5200,18.10,201.95,49500,31.1,3.1077e+1
42961884,Jarrett Allen,10500,36.28,42961842,Scottie Barnes,11000,50.84,42961843,Donovan Mitchell,10200,43.05,42961845,Evan Mobley,9400,38.64,42961853,Jakob Poeltl,4600,19.68,42961854,Dean Wade,4000,13.39,201.88,49700,29.5,2.9515e+1
42961883,Collin Murray-Boyles,11100,47.33,42961842,Scottie Barnes,11000,50.84,42961843,Donovan Mitchell,10200,43.05,42961849,Jarrett Allen,7000,24.19,42961850,Ja'Kobe Walter,6200,24.16,42961855,Sandro Mamukelashvili,3600,13.10,202.67,49100,27.6,2.7607e+1
42961879,James Harden,15000,63.72,42961843,Donovan Mitchell,10200,43.05,42961846,RJ Barrett,9200,41.01,42961849,Jarrett Allen,7000,24.19,42961852,Max Strus,5200,18.10,42961856,Sam Merrill,3200,12.22,202.29,49800,25.5,2.5500e+1
42961880,Evan Mobley,14100,57.97,42961842,Scottie Barnes,11000,50.84,42961844,James Harden,10000,42.48,42961849,Jarrett Allen,7000,24.19,42961854,Dean Wade,4000,13.39,42961856,Sam Merrill,3200,12.22,201.09,49300,25.1,2.5052e+1
42961881,RJ Barrett,13800,61.52,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961849,Jarrett Allen,7000,24.19,42961852,Max Strus,5200,18.10,42961855,Sandro Mamukelashvili,3600,13.10,202.44,49800,25.4,2.5378e+1
42961878,Donovan Mitchell,15300,64.57,42961842,Scottie Barnes,11000,50.84,42961848,Collin Murray-Boyles,7400,31.56,42961850,Ja'Kobe Walter,6200,24.16,42961851,Jamal Shead,5800,23.02,42961859,Jaylon Tyson,2000,12.86,207.01,47700,32.4,3.2408e+1
42961887,Max Strus,7800,27.15,42961842,Scottie Barnes,11000,50.84,42961843,Donovan Mitchell,10200,43.05,42961848,Collin Murray-Boyles,7400,31.56,42961849,Jarrett Allen,7000,24.19,42961851,Jamal Shead,5800,23.02,199.81,49200,31.0,3.1037e+1
42961878,Donovan Mitchell,15300,64.57,42961842,Scottie Barnes,11000,50.84,42961848,Collin Murray-Boyles,7400,31.56,42961849,Jarrett Allen,7000,24.19,42961852,Max Strus,5200,18.10,42961855,Sandro Mamukelashvili,3600,13.10,202.36,49500,26.2,2.6178e+1
42961883,Collin Murray-Boyles,11100,47.33,42961843,Donovan Mitchell,10200,43.05,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961852,Max Strus,5200,18.10,42961855,Sandro Mamukelashvili,3600,13.10,201.23,48700,27.7,2.7652e+1
42961877,Scottie Barnes,16500,76.26,42961843,Donovan Mitchell,10200,43.05,42961848,Collin Murray-Boyles,7400,31.56,42961849,Jarrett Allen,7000,24.19,42961852,Max Strus,5200,18.10,42961858,Jamison Battle,2400,9.87,203.03,48700,26.1,2.6105e+1
42961886,Jamal Shead,8700,34.53,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961848,Collin Murray-Boyles,7400,31.56,42961849,Jarrett Allen,7000,24.19,42961850,Ja'Kobe Walter,6200,24.16,199.97,49500,29.5,2.9452e+1
42961879,James Harden,15000,63.72,42961843,Donovan Mitchell,10200,43.05,42961845,Evan Mobley,9400,38.64,42961851,Jamal Shead,5800,23.02,42961852,Max Strus,5200,18.10,42961854,Dean Wade,4000,13.39,199.92,49600,25.1,2.5073e+1
42961878,Donovan Mitchell,15300,64.57,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961850,Ja'Kobe Walter,6200,24.16,42961853,Jakob Poeltl,4600,19.68,42961854,Dean Wade,4000,13.39,201.45,48700,27.3,2.7297e+1
42961879,James Harden,15000,63.72,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961849,Jarrett Allen,7000,24.19,42961850,Ja'Kobe Walter,6200,24.16,42961858,Jamison Battle,2400,9.87,201.59,49200,26.8,2.6768e+1
42961880,Evan Mobley,14100,57.97,42961844,James Harden,10000,42.48,42961846,RJ Barrett,9200,41.01,42961850,Ja'Kobe Walter,6200,24.16,42961852,Max Strus,5200,18.10,42961854,Dean Wade,4000,13.39,197.11,48700,25.6,2.5560e+1
42961881,RJ Barrett,13800,61.52,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961849,Jarrett Allen,7000,24.19,42961851,Jamal Shead,5800,23.02,42961858,Jamison Battle,2400,9.87,199.72,48400,26.5,2.6523e+1
42961879,James Harden,15000,63.72,42961843,Donovan Mitchell,10200,43.05,42961848,Collin Murray-Boyles,7400,31.56,42961849,Jarrett Allen,7000,24.19,42961853,Jakob Poeltl,4600,19.68,42961867,Thomas Bryant,1000,4.34,186.54,45200,24.9,2.4870e+1
42961880,Evan Mobley,14100,57.97,42961844,James Harden,10000,42.48,42961848,Collin Murray-Boyles,7400,31.56,42961849,Jarrett Allen,7000,24.19,42961851,Jamal Shead,5800,23.02,42961852,Max Strus,5200,18.10,197.32,49500,26.0,2.5977e+1
42961880,Evan Mobley,14100,57.97,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961851,Jamal Shead,5800,23.02,42961853,Jakob Poeltl,4600,19.68,42961857,Dennis Schroder,2600,12.72,198.92,47300,28.9,2.8950e+1
42961880,Evan Mobley,14100,57.97,42961846,RJ Barrett,9200,41.01,42961849,Jarrett Allen,7000,24.19,42961850,Ja'Kobe Walter,6200,24.16,42961851,Jamal Shead,5800,23.02,42961853,Jakob Poeltl,4600,19.68,190.03,46900,26.3,2.6258e+1
42961877,Scottie Barnes,16500,76.26,42961848,Collin Murray-Boyles,7400,31.56,42961850,Ja'Kobe Walter,6200,24.16,42961851,Jamal Shead,5800,23.02,42961852,Max Strus,5200,18.10,42961853,Jakob Poeltl,4600,19.68,192.78,45700,26.8,2.6773e+1
42961895,AJ Lawson,2700,9.20,42961842,Scottie Barnes,11000,50.84,42961843,Donovan Mitchell,10200,43.05,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961848,Collin Murray-Boyles,7400,31.56,214.30,49900,37.4,3.7390e+1
42961892,Dennis Schroder,3900,19.08,42961842,Scottie Barnes,11000,50.84,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961846,RJ Barrett,9200,41.01,42961852,Max Strus,5200,18.10,214.56,49500,34.4,3.4367e+1
42961891,Sam Merrill,4800,18.33,42961842,Scottie Barnes,11000,50.84,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961846,RJ Barrett,9200,41.01,42961853,Jakob Poeltl,4600,19.68,215.39,49800,36.1,3.6107e+1
42961893,Jamison Battle,3600,14.80,42961842,Scottie Barnes,11000,50.84,42961843,Donovan Mitchell,10200,43.05,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961850,Ja'Kobe Walter,6200,24.16,212.50,49600,35.5,3.5453e+1
42961892,Dennis Schroder,3900,19.08,42961842,Scottie Barnes,11000,50.84,42961843,Donovan Mitchell,10200,43.05,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961851,Jamal Shead,5800,23.02,215.64,49500,35.5,3.5462e+1
42961888,Jakob Poeltl,6900,29.52,42961842,Scottie Barnes,11000,50.84,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961846,RJ Barrett,9200,41.01,42961860,AJ Lawson,1800,6.14,213.04,49100,32.9,3.2862e+1
42961881,RJ Barrett,13800,61.52,42961842,Scottie Barnes,11000,50.84,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961854,Dean Wade,4000,13.39,42961867,Thomas Bryant,1000,4.34,215.62,50000,28.9,2.8888e+1
42961877,Scottie Barnes,16500,76.26,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961846,RJ Barrett,9200,41.01,42961857,Dennis Schroder,2600,12.72,42961865,Keon Ellis,1000,1.05,216.57,49500,30.2,3.0190e+1
42961895,AJ Lawson,2700,9.20,42961842,Scottie Barnes,11000,50.84,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961846,RJ Barrett,9200,41.01,42961850,Ja'Kobe Walter,6200,24.16,210.74,49300,36.1,3.6098e+1
42961893,Jamison Battle,3600,14.80,42961842,Scottie Barnes,11000,50.84,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961849,Jarrett Allen,7000,24.19,42961850,Ja'Kobe Walter,6200,24.16,199.52,48000,31.7,3.1663e+1
42961892,Dennis Schroder,3900,19.08,42961842,Scottie Barnes,11000,50.84,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961849,Jarrett Allen,7000,24.19,42961850,Ja'Kobe Walter,6200,24.16,199.39,47500,31.0,3.0952e+1
42961887,Max Strus,7800,27.15,42961842,Scottie Barnes,11000,50.84,42961843,Donovan Mitchell,10200,43.05,42961846,RJ Barrett,9200,41.01,42961849,Jarrett Allen,7000,24.19,42961854,Dean Wade,4000,13.39,199.63,49200,29.3,2.9338e+1
42961889,Dean Wade,6000,20.09,42961842,Scottie Barnes,11000,50.84,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961849,Jarrett Allen,7000,24.19,42961850,Ja'Kobe Walter,6200,24.16,198.93,48800,31.4,3.1420e+1
42961877,Scottie Barnes,16500,76.26,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961849,Jarrett Allen,7000,24.19,42961855,Sandro Mamukelashvili,3600,13.10,42961865,Keon Ellis,1000,1.05,200.13,48300,24.2,2.4190e+1
42961890,Sandro Mamukelashvili,5400,19.65,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961856,Sam Merrill,3200,12.22,197.05,47400,31.1,3.1110e+1
42961892,Dennis Schroder,3900,19.08,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961848,Collin Murray-Boyles,7400,31.56,42961849,Jarrett Allen,7000,24.19,199.00,47900,31.1,3.1102e+1
42961887,Max Strus,7800,27.15,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961849,Jarrett Allen,7000,24.19,42961850,Ja'Kobe Walter,6200,24.16,197.63,49600,29.6,2.9623e+1
42961877,Scottie Barnes,16500,76.26,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961851,Jamal Shead,5800,23.02,42961852,Max Strus,5200,18.10,42961865,Keon Ellis,1000,1.05,199.55,47900,25.2,2.5228e+1
42961889,Dean Wade,6000,20.09,42961843,Donovan Mitchell,10200,43.05,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961848,Collin Murray-Boyles,7400,31.56,42961849,Jarrett Allen,7000,24.19,198.54,49200,31.6,3.1570e+1
42961890,Sandro Mamukelashvili,5400,19.65,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961848,Collin Murray-Boyles,7400,31.56,42961850,Ja'Kobe Walter,6200,24.16,197.50,47600,32.8,3.2788e+1
42961891,Sam Merrill,4800,18.33,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961859,Jaylon Tyson,2000,12.86,196.37,45600,34.3,3.4317e+1
42961880,Evan Mobley,14100,57.97,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961848,Collin Murray-Boyles,7400,31.56,42961851,Jamal Shead,5800,23.02,42961865,Keon Ellis,1000,1.05,199.13,48500,27.5,2.7530e+1
42961885,Ja'Kobe Walter,9300,36.24,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961849,Jarrett Allen,7000,24.19,42961854,Dean Wade,4000,13.39,197.99,49900,26.6,2.6608e+1
42961889,Dean Wade,6000,20.09,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961846,RJ Barrett,9200,41.01,42961848,Collin Murray-Boyles,7400,31.56,42961853,Jakob Poeltl,4600,19.68,197.87,47400,33.5,3.3485e+1
42961890,Sandro Mamukelashvili,5400,19.65,42961843,Donovan Mitchell,10200,43.05,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961848,Collin Murray-Boyles,7400,31.56,42961851,Jamal Shead,5800,23.02,196.93,47400,32.8,3.2817e+1
42961884,Jarrett Allen,10500,36.28,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961850,Ja'Kobe Walter,6200,24.16,42961855,Sandro Mamukelashvili,3600,13.10,197.71,49900,28.2,2.8218e+1
42961884,Jarrett Allen,10500,36.28,42961843,Donovan Mitchell,10200,43.05,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961850,Ja'Kobe Walter,6200,24.16,42961854,Dean Wade,4000,13.39,196.53,49500,28.2,2.8152e+1
42961884,Jarrett Allen,10500,36.28,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961848,Collin Murray-Boyles,7400,31.56,42961860,AJ Lawson,1800,6.14,198.15,49300,29.1,2.9073e+1
42961886,Jamal Shead,8700,34.53,42961843,Donovan Mitchell,10200,43.05,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961850,Ja'Kobe Walter,6200,24.16,42961856,Sam Merrill,3200,12.22,195.08,47700,28.3,2.8287e+1
42961878,Donovan Mitchell,15300,64.57,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961848,Collin Murray-Boyles,7400,31.56,42961854,Dean Wade,4000,13.39,42961860,AJ Lawson,1800,6.14,196.78,47900,25.3,2.5313e+1
42961886,Jamal Shead,8700,34.53,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961849,Jarrett Allen,7000,24.19,42961854,Dean Wade,4000,13.39,194.24,48300,26.9,2.6937e+1
42961877,Scottie Barnes,16500,76.26,42961845,Evan Mobley,9400,38.64,42961848,Collin Murray-Boyles,7400,31.56,42961849,Jarrett Allen,7000,24.19,42961851,Jamal Shead,5800,23.02,42961865,Keon Ellis,1000,1.05,194.72,47100,25.1,2.5053e+1
42961878,Donovan Mitchell,15300,64.57,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961860,AJ Lawson,1800,6.14,42961865,Keon Ellis,1000,1.05,193.89,46700,25.1,2.5142e+1
42961878,Donovan Mitchell,15300,64.57,42961844,James Harden,10000,42.48,42961846,RJ Barrett,9200,41.01,42961849,Jarrett Allen,7000,24.19,42961852,Max Strus,5200,18.10,42961867,Thomas Bryant,1000,4.34,194.69,47700,24.2,2.4220e+1
42961884,Jarrett Allen,10500,36.28,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961850,Ja'Kobe Walter,6200,24.16,42961858,Jamison Battle,2400,9.87,192.44,47700,28.8,2.8757e+1
42961880,Evan Mobley,14100,57.97,42961844,James Harden,10000,42.48,42961846,RJ Barrett,9200,41.01,42961849,Jarrett Allen,7000,24.19,42961850,Ja'Kobe Walter,6200,24.16,42961867,Thomas Bryant,1000,4.34,194.15,47500,25.4,2.5403e+1
42961878,Donovan Mitchell,15300,64.57,42961844,James Harden,10000,42.48,42961845,Evan Mobley,9400,38.64,42961849,Jarrett Allen,7000,24.19,42961852,Max Strus,5200,18.10,42961860,AJ Lawson,1800,6.14,194.12,48700,23.2,2.3177e+1
42961877,Scottie Barnes,16500,76.26,42961845,Evan Mobley,9400,38.64,42961846,RJ Barrett,9200,41.01,42961852,Max Strus,5200,18.10,42961856,Sam Merrill,3200,12.22,42961860,AJ Lawson,1800,6.14,192.37,45300,24.1,2.4097e+1
42961877,Scottie Barnes,16500,76.26,42961845,Evan Mobley,9400,38.64,42961849,Jarrett Allen,7000,24.19,42961851,Jamal Shead,5800,23.02,42961852,Max Strus,5200,18.10,42961854,Dean Wade,4000,13.39,193.60,47900,22.6,2.2623e+1
