P,P,C,1B,2B,3B,SS,OF,OF,OF
42926487,42926499,42926534,42926512,42926611,42926563,42926502,42926612,42926506,42926647
42926487,42926499,42926544,42926540,42926595,42926691,42926502,42926551,42926562,42926504
42926487,42926499,42926516,42926512,42926533,42926556,42926502,42926570,42926624,42926671
42926487,42926499,42926544,42926591,42926511,42926635,42926502,42926612,42926504,42926632
42926487,42926499,42926544,42926512,42926595,42926556,42926502,42926514,42926688,42926588
42926487,42926499,42926561,42926663,42926595,42926584,42926502,42926562,42926510,42926504
42926487,42926499,42926561,42926663,42926595,42926577,42926564,42926529,42926501,42926504
42926487,42926499,42926645,42926536,42926607,42926519,42926502,42926621,42926509,42926562
42926487,42926499,42926634,42926512,42926595,42926691,42926502,42926509,42926501,42926671
42926487,42926499,42926544,42926512,42926511,42926635,42926502,42926574,42926529,42926707
42926487,42926496,42926568,42926512,42926595,42926563,42926502,42926624,42926506,42926647
42926487,42926499,42926568,42926522,42926538,42926563,42926519,42926506,42926671,42926541
42926487,42926499,42926634,42926522,42926595,42926608,42926502,42926501,42926624,42926529
42926499,42926486,42926530,42926549,42926558,42926579,42926552,42926624,42926541,42926504
42926487,42926486,42926534,42926604,42926508,42926799,42926519,42926612,42926690,42926541
42926487,42926499,42926534,42926536,42926611,42926563,42926564,42926501,42926506,42926626
42926487,42926499,42926544,42926512,42926511,42926556,42926675,42926506,42926514,42926707
42926487,42926499,42926544,42926536,42926513,42926633,42926535,42926621,42926501,42926612
42926488,42926499,42926568,42926591,42926611,42926563,42926519,42926501,42926506,42926541
42926487,42926499,42926568,42926604,42926511,42926563,42926564,42926501,42926647,42926506
42926487,42926499,42926676,42926536,42926508,42926584,42926552,42926509,42926621,42926504
42926487,42926499,42926585,42926536,42926533,42926519,42926535,42926509,42926574,42926601
42926499,42926486,42926568,42926536,42926558,42926563,42926699,42926509,42926506,42926541
42926487,42926499,42926561,42926536,42926508,42926583,42926535,42926643,42926574,42926504
42926499,42926486,42926534,42926512,42926508,42926699,42926560,42926647,42926626,42926506
42926487,42926496,42926667,42926591,42926558,42926579,42926519,42926514,42926541,42926504
42926487,42926496,42926530,42926591,42926533,42926519,42926535,42926514,42926541,42926690
42926488,42926496,42926530,42926591,42926595,42926799,42926519,42926506,42926541,42926504
42926488,42926492,42926534,42926512,42926595,42926556,42926560,42926562,42926570,42926514
42926488,42926486,42926534,42926512,42926595,42926646,42926519,42926612,42926551,42926606
42926488,42926496,42926530,42926663,42926558,42926519,42926564,42926501,42926555,42926541
42926496,42926486,42926530,42926591,42926595,42926579,42926519,42926509,42926570,42926541
42926488,42926496,42926561,42926512,42926508,42926556,42926552,42926624,42926619,42926504
42926492,42926496,42926530,42926591,42926558,42926579,42926564,42926501,42926541,42926504
42926488,42926496,42926544,42926540,42926508,42926577,42926564,42926501,42926529,42926707
42926488,42926486,42926544,42926540,42926511,42926691,42926675,42926570,42926506,42926632
42926488,42926486,42926534,42926604,42926538,42926646,42926552,42926501,42926612,42926624
42926488,42926492,42926534,42926604,42926511,42926556,42926538,42926612,42926551,42926514
42926488,42926496,42926544,42926540,42926511,42926584,42926571,42926510,42926514,42926632
42926488,42926496,42926537,42926525,42926533,42926556,42926571,42926618,42926510,42926514
42926488,42926492,42926534,42926518,42926533,42926556,42926601,42926529,42926624,42926514
42926488,42926496,42926537,42926525,42926513,42926563,42926571,42926562,42926570,42926510
42926492,42926486,42926544,42926540,42926511,42926532,42926675,42926509,42926612,42926632
42926488,42926486,42926534,42926604,42926511,42926563,42926538,42926612,42926606,42926632
42926488,42926486,42926544,42926540,42926511,42926635,42926560,42926551,42926612,42926632
42926488,42926492,42926534,42926540,42926508,42926532,42926538,42926612,42926606,42926551
42926488,42926496,42926537,42926525,42926513,42926584,42926564,42926613,42926510,42926529
42926492,42926496,42926516,42926536,42926533,42926556,42926535,42926509,42926688,42926514
42926488,42926486,42926537,42926525,42926513,42926563,42926699,42926683,42926624,42926510
42926488,42926496,42926516,42926594,42926533,42926615,42926507,42926605,42926526,42926514
