P_ID,P_Name,P_Salary,P_Proj,P_ID,P_Name,P_Salary,P_Proj,C_ID,C_Name,C_Salary,C_Proj,1B_ID,1B_Name,1B_Salary,1B_Proj,2B_ID,2B_Name,2B_Salary,2B_Proj,3B_ID,3B_Name,3B_Salary,3B_Proj,SS_ID,SS_Name,SS_Salary,SS_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42697143,Reid Detmers,7200,18.31,42697144,Emerson Hancock,8500,15.90,42697168,Logan O'Hoppe,3000,5.56,42697226,Nick Kurtz,5600,9.43,42697112,Ernie Clement,2500,7.21,42697094,Yoan Moncada,3500,5.93,42697207,Zach Neto,5500,7.80,42697072,Jorge Soler,3600,6.44,42697117,Josh Lowe,3100,5.64,42697151,Dominic Canzone,2800,6.18,88.40,45300,28.3,2.8321e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697226,Nick Kurtz,5600,9.43,42697208,Cole Young,2300,6.22,42697112,Ernie Clement,2500,7.21,42697079,J.P. Crawford,2200,7.20,42697091,Eloy Jimenez,2200,6.84,42697151,Dominic Canzone,2800,6.18,42697154,Julio Rodriguez,4100,8.33,95.48,44600,33.0,3.2992e+1
42697143,Reid Detmers,7200,18.31,42697089,Dylan Cease,9800,18.96,42697114,Cal Raleigh,4600,9.21,42697226,Nick Kurtz,5600,9.43,42697208,Cole Young,2300,6.22,42697094,Yoan Moncada,3500,5.93,42697207,Zach Neto,5500,7.80,42697154,Julio Rodriguez,4100,8.33,42697111,Randy Arozarena,4000,7.36,42697151,Dominic Canzone,2800,6.18,97.73,49400,34.8,3.4779e+1
42697143,Reid Detmers,7200,18.31,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697101,Josh Naylor,3500,7.57,42697080,Adam Frazier,2500,4.49,42697093,Kazuma Okamoto,3900,6.89,42697079,J.P. Crawford,2200,7.20,42697140,Jo Adell,4600,6.60,42697154,Julio Rodriguez,4100,8.33,42697118,Luke Raley,3000,6.83,91.33,44100,29.2,2.9211e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697071,Tyler Heineman,2100,4.33,42697101,Josh Naylor,3500,7.57,42697112,Ernie Clement,2500,7.21,42697093,Kazuma Okamoto,3900,6.89,42697079,J.P. Crawford,2200,7.20,42697141,Daulton Varsho,4100,6.60,42697091,Eloy Jimenez,2200,6.84,42697052,Mike Trout,5800,7.99,89.49,44600,30.7,3.0698e+1
42697143,Reid Detmers,7200,18.31,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697219,Nolan Schanuel,3400,6.23,42697112,Ernie Clement,2500,7.21,42697094,Yoan Moncada,3500,5.93,42697207,Zach Neto,5500,7.80,42697117,Josh Lowe,3100,5.64,42697052,Mike Trout,5800,7.99,42697154,Julio Rodriguez,4100,8.33,92.55,48200,33.1,3.3114e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697101,Josh Naylor,3500,7.57,42697208,Cole Young,2300,6.22,42697112,Ernie Clement,2500,7.21,42697079,J.P. Crawford,2200,7.20,42697091,Eloy Jimenez,2200,6.84,42697052,Mike Trout,5800,7.99,42697151,Dominic Canzone,2800,6.18,93.28,44200,32.1,3.2057e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697071,Tyler Heineman,2100,4.33,42697101,Josh Naylor,3500,7.57,42697208,Cole Young,2300,6.22,42697094,Yoan Moncada,3500,5.93,42697207,Zach Neto,5500,7.80,42697118,Luke Raley,3000,6.83,42697151,Dominic Canzone,2800,6.18,42697111,Randy Arozarena,4000,7.36,87.08,45000,28.6,2.8580e+1
42697143,Reid Detmers,7200,18.31,42697144,Emerson Hancock,8500,15.90,42697168,Logan O'Hoppe,3000,5.56,42697101,Josh Naylor,3500,7.57,42697208,Cole Young,2300,6.22,42697094,Yoan Moncada,3500,5.93,42697207,Zach Neto,5500,7.80,42697072,Jorge Soler,3600,6.44,42697140,Jo Adell,4600,6.60,42697151,Dominic Canzone,2800,6.18,86.51,44500,26.2,2.6215e+1
42697089,Dylan Cease,9800,18.96,42697143,Reid Detmers,7200,18.31,42697114,Cal Raleigh,4600,9.21,42697226,Nick Kurtz,5600,9.43,42697208,Cole Young,2300,6.22,42697095,Leo Rivas,2300,5.55,42697079,J.P. Crawford,2200,7.20,42697140,Jo Adell,4600,6.60,42697111,Randy Arozarena,4000,7.36,42697121,Carlos Cortes,3400,5.69,94.53,46000,31.9,3.1867e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697101,Josh Naylor,3500,7.57,42697146,Lenyn Sosa,2300,5.68,42697093,Kazuma Okamoto,3900,6.89,42697079,J.P. Crawford,2200,7.20,42697103,Myles Straw,2000,4.22,42697052,Mike Trout,5800,7.99,42697118,Luke Raley,3000,6.83,90.45,45600,31.1,3.1052e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697168,Logan O'Hoppe,3000,5.56,42697101,Josh Naylor,3500,7.57,42697146,Lenyn Sosa,2300,5.68,42697095,Leo Rivas,2300,5.55,42697207,Zach Neto,5500,7.80,42697052,Mike Trout,5800,7.99,42697091,Eloy Jimenez,2200,6.84,42697111,Randy Arozarena,4000,7.36,89.21,46900,30.9,3.0907e+1
42697143,Reid Detmers,7200,18.31,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697101,Josh Naylor,3500,7.57,42697112,Ernie Clement,2500,7.21,42697093,Kazuma Okamoto,3900,6.89,42697079,J.P. Crawford,2200,7.20,42697140,Jo Adell,4600,6.60,42697154,Julio Rodriguez,4100,8.33,42697118,Luke Raley,3000,6.83,94.05,44100,31.2,3.1204e+1
42697089,Dylan Cease,9800,18.96,42697159,J.T. Ginn,7200,12.03,42697126,Shea Langeliers,5800,7.97,42697226,Nick Kurtz,5600,9.43,42697112,Ernie Clement,2500,7.21,42697093,Kazuma Okamoto,3900,6.89,42697217,Jacob Wilson,3800,5.68,42697103,Myles Straw,2000,4.22,42697091,Eloy Jimenez,2200,6.84,42697142,Davis Schneider,2600,5.86,85.09,45400,30.5,3.0481e+1
42697143,Reid Detmers,7200,18.31,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697219,Nolan Schanuel,3400,6.23,42697208,Cole Young,2300,6.22,42697094,Yoan Moncada,3500,5.93,42697095,Leo Rivas,2300,5.55,42697140,Jo Adell,4600,6.60,42697052,Mike Trout,5800,7.99,42697118,Luke Raley,3000,6.83,88.77,45200,28.1,2.8129e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697226,Nick Kurtz,5600,9.43,42697208,Cole Young,2300,6.22,42697112,Ernie Clement,2500,7.21,42697079,J.P. Crawford,2200,7.20,42697091,Eloy Jimenez,2200,6.84,42697118,Luke Raley,3000,6.83,42697154,Julio Rodriguez,4100,8.33,96.13,44800,33.3,3.3257e+1
42697089,Dylan Cease,9800,18.96,42697159,J.T. Ginn,7200,12.03,42697071,Tyler Heineman,2100,4.33,42697132,Vladimir Guerrero Jr.,5200,9.05,42697112,Ernie Clement,2500,7.21,42697196,Max Muncy,3700,5.54,42697207,Zach Neto,5500,7.80,42697141,Daulton Varsho,4100,6.60,42697091,Eloy Jimenez,2200,6.84,42697163,Lawrence Butler,3500,7.25,85.61,45800,28.6,2.8614e+1
42697143,Reid Detmers,7200,18.31,42697159,J.T. Ginn,7200,12.03,42697126,Shea Langeliers,5800,7.97,42697226,Nick Kurtz,5600,9.43,42697076,Jeff McNeil,3600,6.42,42697093,Kazuma Okamoto,3900,6.89,42697217,Jacob Wilson,3800,5.68,42697052,Mike Trout,5800,7.99,42697072,Jorge Soler,3600,6.44,42697163,Lawrence Butler,3500,7.25,88.41,50000,30.4,3.0390e+1
42697143,Reid Detmers,7200,18.31,42697159,J.T. Ginn,7200,12.03,42697114,Cal Raleigh,4600,9.21,42697226,Nick Kurtz,5600,9.43,42697076,Jeff McNeil,3600,6.42,42697196,Max Muncy,3700,5.54,42697217,Jacob Wilson,3800,5.68,42697052,Mike Trout,5800,7.99,42697163,Lawrence Butler,3500,7.25,42697154,Julio Rodriguez,4100,8.33,90.19,49100,30.9,3.0860e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697071,Tyler Heineman,2100,4.33,42697132,Vladimir Guerrero Jr.,5200,9.05,42697112,Ernie Clement,2500,7.21,42697094,Yoan Moncada,3500,5.93,42697079,J.P. Crawford,2200,7.20,42697052,Mike Trout,5800,7.99,42697141,Daulton Varsho,4100,6.60,42697142,Davis Schneider,2600,5.86,89.03,46300,31.8,3.1792e+1
42697143,Reid Detmers,7200,18.31,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697101,Josh Naylor,3500,7.57,42697080,Adam Frazier,2500,4.49,42697094,Yoan Moncada,3500,5.93,42697079,J.P. Crawford,2200,7.20,42697140,Jo Adell,4600,6.60,42697052,Mike Trout,5800,7.99,42697118,Luke Raley,3000,6.83,90.03,45400,29.2,2.9238e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697168,Logan O'Hoppe,3000,5.56,42697132,Vladimir Guerrero Jr.,5200,9.05,42697112,Ernie Clement,2500,7.21,42697094,Yoan Moncada,3500,5.93,42697095,Leo Rivas,2300,5.55,42697142,Davis Schneider,2600,5.86,42697151,Dominic Canzone,2800,6.18,42697111,Randy Arozarena,4000,7.36,87.56,44200,30.2,3.0248e+1
42697089,Dylan Cease,9800,18.96,42697159,J.T. Ginn,7200,12.03,42697071,Tyler Heineman,2100,4.33,42697226,Nick Kurtz,5600,9.43,42697112,Ernie Clement,2500,7.21,42697093,Kazuma Okamoto,3900,6.89,42697217,Jacob Wilson,3800,5.68,42697142,Davis Schneider,2600,5.86,42697091,Eloy Jimenez,2200,6.84,42697189,Tyler Soderstrom,4800,8.11,85.34,44500,29.9,2.9882e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697132,Vladimir Guerrero Jr.,5200,9.05,42697146,Lenyn Sosa,2300,5.68,42697093,Kazuma Okamoto,3900,6.89,42697079,J.P. Crawford,2200,7.20,42697118,Luke Raley,3000,6.83,42697151,Dominic Canzone,2800,6.18,42697154,Julio Rodriguez,4100,8.33,94.23,46400,32.6,3.2610e+1
42697089,Dylan Cease,9800,18.96,42697159,J.T. Ginn,7200,12.03,42697071,Tyler Heineman,2100,4.33,42697132,Vladimir Guerrero Jr.,5200,9.05,42697076,Jeff McNeil,3600,6.42,42697196,Max Muncy,3700,5.54,42697207,Zach Neto,5500,7.80,42697141,Daulton Varsho,4100,6.60,42697142,Davis Schneider,2600,5.86,42697121,Carlos Cortes,3400,5.69,82.28,47200,28.4,2.8390e+1
42697144,Emerson Hancock,8500,15.90,42697159,J.T. Ginn,7200,12.03,42697168,Logan O'Hoppe,3000,5.56,42697101,Josh Naylor,3500,7.57,42697146,Lenyn Sosa,2300,5.68,42697112,Ernie Clement,2500,7.21,42697207,Zach Neto,5500,7.80,42697072,Jorge Soler,3600,6.44,42697140,Jo Adell,4600,6.60,42697052,Mike Trout,5800,7.99,82.78,46500,27.7,2.7693e+1
42697143,Reid Detmers,7200,18.31,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697101,Josh Naylor,3500,7.57,42697080,Adam Frazier,2500,4.49,42697094,Yoan Moncada,3500,5.93,42697207,Zach Neto,5500,7.80,42697140,Jo Adell,4600,6.60,42697052,Mike Trout,5800,7.99,42697154,Julio Rodriguez,4100,8.33,92.13,49800,32.9,3.2853e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697101,Josh Naylor,3500,7.57,42697112,Ernie Clement,2500,7.21,42697093,Kazuma Okamoto,3900,6.89,42697079,J.P. Crawford,2200,7.20,42697163,Lawrence Butler,3500,7.25,42697151,Dominic Canzone,2800,6.18,42697154,Julio Rodriguez,4100,8.33,94.70,45400,33.4,3.3355e+1
42697089,Dylan Cease,9800,18.96,42697143,Reid Detmers,7200,18.31,42697114,Cal Raleigh,4600,9.21,42697101,Josh Naylor,3500,7.57,42697076,Jeff McNeil,3600,6.42,42697112,Ernie Clement,2500,7.21,42697217,Jacob Wilson,3800,5.68,42697151,Dominic Canzone,2800,6.18,42697154,Julio Rodriguez,4100,8.33,42697111,Randy Arozarena,4000,7.36,95.23,45900,34.1,3.4084e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697101,Josh Naylor,3500,7.57,42697112,Ernie Clement,2500,7.21,42697093,Kazuma Okamoto,3900,6.89,42697079,J.P. Crawford,2200,7.20,42697141,Daulton Varsho,4100,6.60,42697151,Dominic Canzone,2800,6.18,42697154,Julio Rodriguez,4100,8.33,94.05,46000,33.3,3.3308e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697126,Shea Langeliers,5800,7.97,42697101,Josh Naylor,3500,7.57,42697112,Ernie Clement,2500,7.21,42697093,Kazuma Okamoto,3900,6.89,42697079,J.P. Crawford,2200,7.20,42697091,Eloy Jimenez,2200,6.84,42697142,Davis Schneider,2600,5.86,42697118,Luke Raley,3000,6.83,91.23,44000,31.7,3.1698e+1
42697143,Reid Detmers,7200,18.31,42697144,Emerson Hancock,8500,15.90,42697168,Logan O'Hoppe,3000,5.56,42697101,Josh Naylor,3500,7.57,42697146,Lenyn Sosa,2300,5.68,42697094,Yoan Moncada,3500,5.93,42697207,Zach Neto,5500,7.80,42697052,Mike Trout,5800,7.99,42697072,Jorge Soler,3600,6.44,42697151,Dominic Canzone,2800,6.18,87.36,45700,27.8,2.7766e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697226,Nick Kurtz,5600,9.43,42697146,Lenyn Sosa,2300,5.68,42697112,Ernie Clement,2500,7.21,42697079,J.P. Crawford,2200,7.20,42697142,Davis Schneider,2600,5.86,42697103,Myles Straw,2000,4.22,42697141,Daulton Varsho,4100,6.60,90.27,44200,31.0,3.1005e+1
42697143,Reid Detmers,7200,18.31,42697144,Emerson Hancock,8500,15.90,42697168,Logan O'Hoppe,3000,5.56,42697226,Nick Kurtz,5600,9.43,42697112,Ernie Clement,2500,7.21,42697094,Yoan Moncada,3500,5.93,42697207,Zach Neto,5500,7.80,42697140,Jo Adell,4600,6.60,42697117,Josh Lowe,3100,5.64,42697151,Dominic Canzone,2800,6.18,88.56,46300,28.7,2.8709e+1
42697089,Dylan Cease,9800,18.96,42697159,J.T. Ginn,7200,12.03,42697071,Tyler Heineman,2100,4.33,42697132,Vladimir Guerrero Jr.,5200,9.05,42697076,Jeff McNeil,3600,6.42,42697196,Max Muncy,3700,5.54,42697217,Jacob Wilson,3800,5.68,42697141,Daulton Varsho,4100,6.60,42697091,Eloy Jimenez,2200,6.84,42697121,Carlos Cortes,3400,5.69,81.14,45100,27.0,2.6985e+1
42697143,Reid Detmers,7200,18.31,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697219,Nolan Schanuel,3400,6.23,42697080,Adam Frazier,2500,4.49,42697094,Yoan Moncada,3500,5.93,42697079,J.P. Crawford,2200,7.20,42697072,Jorge Soler,3600,6.44,42697140,Jo Adell,4600,6.60,42697154,Julio Rodriguez,4100,8.33,88.64,44200,28.6,2.8579e+1
42697143,Reid Detmers,7200,18.31,42697159,J.T. Ginn,7200,12.03,42697168,Logan O'Hoppe,3000,5.56,42697226,Nick Kurtz,5600,9.43,42697076,Jeff McNeil,3600,6.42,42697094,Yoan Moncada,3500,5.93,42697207,Zach Neto,5500,7.80,42697052,Mike Trout,5800,7.99,42697140,Jo Adell,4600,6.60,42697121,Carlos Cortes,3400,5.69,85.76,49400,29.4,2.9350e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697071,Tyler Heineman,2100,4.33,42697132,Vladimir Guerrero Jr.,5200,9.05,42697112,Ernie Clement,2500,7.21,42697093,Kazuma Okamoto,3900,6.89,42697079,J.P. Crawford,2200,7.20,42697141,Daulton Varsho,4100,6.60,42697117,Josh Lowe,3100,5.64,42697154,Julio Rodriguez,4100,8.33,90.11,45500,31.1,3.1149e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697071,Tyler Heineman,2100,4.33,42697101,Josh Naylor,3500,7.57,42697112,Ernie Clement,2500,7.21,42697093,Kazuma Okamoto,3900,6.89,42697079,J.P. Crawford,2200,7.20,42697142,Davis Schneider,2600,5.86,42697141,Daulton Varsho,4100,6.60,42697189,Tyler Soderstrom,4800,8.11,88.63,44000,30.4,3.0383e+1
42697143,Reid Detmers,7200,18.31,42697089,Dylan Cease,9800,18.96,42697114,Cal Raleigh,4600,9.21,42697226,Nick Kurtz,5600,9.43,42697076,Jeff McNeil,3600,6.42,42697196,Max Muncy,3700,5.54,42697079,J.P. Crawford,2200,7.20,42697121,Carlos Cortes,3400,5.69,42697189,Tyler Soderstrom,4800,8.11,42697111,Randy Arozarena,4000,7.36,96.23,48900,34.4,3.4388e+1
42697143,Reid Detmers,7200,18.31,42697144,Emerson Hancock,8500,15.90,42697114,Cal Raleigh,4600,9.21,42697132,Vladimir Guerrero Jr.,5200,9.05,42697080,Adam Frazier,2500,4.49,42697094,Yoan Moncada,3500,5.93,42697207,Zach Neto,5500,7.80,42697117,Josh Lowe,3100,5.64,42697052,Mike Trout,5800,7.99,42697151,Dominic Canzone,2800,6.18,90.50,48700,31.0,3.1019e+1
42697089,Dylan Cease,9800,18.96,42697144,Emerson Hancock,8500,15.90,42697168,Logan O'Hoppe,3000,5.56,42697132,Vladimir Guerrero Jr.,5200,9.05,42697146,Lenyn Sosa,2300,5.68,42697112,Ernie Clement,2500,7.21,42697079,J.P. Crawford,2200,7.20,42697141,Daulton Varsho,4100,6.60,42697140,Jo Adell,4600,6.60,42697091,Eloy Jimenez,2200,6.84,89.60,44400,29.7,2.9736e+1
