pct_5stack,pct_4stack,pct_3_3stack,pct_other_stack,bring_back_rate,pct_HP_HO,pct_HP_LO,pct_LP_HO,pct_LP_LO,mean_pairwise_jaccard,salary_total_mean,salary_std_mean,own_mean,own_std,n_lineups,slate,entity
0.4066666666666667,0.34,0.10666666666666667,0.14666666666666667,0.26666666666666666,0.4,0.03333333333333333,0.16,0.4066666666666667,0.10857494020374882,49700.666666666664,2126.35036501816,15.518673333333336,3.3636710550561006,150,4-18-26,zroth2
0.72,0.24666666666666667,0.02,0.013333333333333334,0.20666666666666667,0.2866666666666667,0.02666666666666667,0.15333333333333332,0.5333333333333333,0.11029244175917947,49631.333333333336,2125.5395571686568,15.504266666666668,3.1959261916105355,150,4-18-26,shipmymoney
0.52,0.44666666666666666,0.02,0.013333333333333334,0.17333333333333334,0.49333333333333335,0.08,0.08,0.3466666666666667,0.11095973896023109,50072.0,2119.3154658931353,15.659053333333334,3.7086037746240237,150,4-18-26,needlunchmoney
0.7733333333333333,0.22,0.006666666666666667,0.0,0.26666666666666666,0.36,0.12,0.05333333333333334,0.4666666666666667,0.10407536052246338,49886.666666666664,1969.672245793043,14.281006666666668,3.474910883263371,150,4-18-26,bgreseth
0.9466666666666667,0.05333333333333334,0.0,0.0,0.20666666666666667,0.4866666666666667,0.08,0.16666666666666666,0.26666666666666666,0.17080621506119326,50326.0,2308.888490750776,16.194060000000004,2.4816677113854975,150,4-18-26,youdacao
0.5066666666666667,0.34,0.08666666666666667,0.06666666666666667,0.3333333333333333,0.36,0.10666666666666667,0.07333333333333333,0.46,0.09263156114195695,49790.666666666664,2088.603068613136,14.456726666666667,3.4122834385919476,150,4-18-26,b_heals152
0.76,0.24,0.0,0.0,0.20666666666666667,0.4533333333333333,0.26,0.0,0.2866666666666667,0.08211857339976501,49105.333333333336,1938.7618704040606,10.514526666666667,2.8882233563136275,150,4-19-26,V1
0.6133333333333333,0.2733333333333333,0.06,0.05333333333333334,0.30666666666666664,0.3933333333333333,0.06666666666666667,0.13333333333333333,0.4066666666666667,0.07649533502276973,48868.666666666664,1911.219579345931,11.272986666666668,1.74064811679124,150,4-19-26,zroth2
0.4066666666666667,0.46,0.09333333333333334,0.04,0.22666666666666666,0.32,0.06,0.06,0.56,0.0792246390656811,49446.666666666664,1836.327976925207,10.607473333333333,1.8506633574538138,150,4-19-26,nerdytenor
0.7466666666666667,0.19333333333333333,0.02,0.04,0.14666666666666667,0.4266666666666667,0.05333333333333334,0.12666666666666668,0.3933333333333333,0.07198386489636366,49088.0,2017.5991784618454,10.976259999999998,2.1751681235558173,150,4-19-26,shipmymoney
0.9533333333333334,0.02666666666666667,0.02,0.0,0.02,0.47333333333333333,0.07333333333333333,0.09333333333333334,0.36,0.08971254762203484,48487.333333333336,1963.9264449622312,11.8078,1.6409050348308807,150,4-19-26,shaidyadvice
0.5266666666666666,0.47333333333333333,0.0,0.0,0.17333333333333334,0.5333333333333333,0.17333333333333334,0.02,0.2733333333333333,0.0896569141412958,49638.666666666664,1939.4464278805278,11.658806666666665,2.1027477696153247,150,4-19-26,needlunchmoney
0.8066666666666666,0.19333333333333333,0.0,0.0,0.18,0.31333333333333335,0.07333333333333333,0.07333333333333333,0.54,0.10311088879875051,49701.333333333336,1922.1442631570603,10.740933333333334,2.1081569191015066,150,4-19-26,bgreseth
1.0,0.0,0.0,0.0,0.19333333333333333,0.38,0.04,0.26666666666666666,0.31333333333333335,0.1556452114186758,49359.333333333336,1881.823660866761,11.792153333333333,1.305500418673068,150,4-19-26,youdacao
0.6,0.2866666666666667,0.04666666666666667,0.06666666666666667,0.21333333333333335,0.32666666666666666,0.09333333333333334,0.10666666666666667,0.47333333333333333,0.0668507021076235,48540.666666666664,1938.7786644414796,10.612646666666667,2.0487410740473986,150,4-19-26,b_heals152
0.7466666666666667,0.25333333333333335,0.0,0.0,0.24666666666666667,0.6,0.18666666666666668,0.0,0.21333333333333335,0.1107754504918146,49730.666666666664,1782.128679671066,13.80884,5.328404719463416,150,4-20-26,V1
0.6866666666666666,0.25333333333333335,0.03333333333333333,0.02666666666666667,0.24,0.37333333333333335,0.02,0.18666666666666668,0.42,0.09179990040795516,49124.0,2176.217787675552,13.458906666666667,3.859215266254124,150,4-20-26,zroth2
0.37333333333333335,0.3333333333333333,0.12666666666666668,0.16666666666666666,0.28,0.37333333333333335,0.10666666666666667,0.06,0.46,0.08382771954467291,49404.0,2013.1672758711695,12.760553333333334,3.903639560780284,150,4-20-26,nerdytenor
0.8333333333333334,0.11333333333333333,0.04,0.013333333333333334,0.25333333333333335,0.44,0.04,0.02,0.5,0.08161103777950565,49378.666666666664,2075.803282303907,12.071933333333336,4.638242698359896,150,4-20-26,shipmymoney
0.7933333333333333,0.14666666666666667,0.05333333333333334,0.006666666666666667,0.03333333333333333,0.26666666666666666,0.04666666666666667,0.17333333333333334,0.5133333333333333,0.08459178160239712,49011.333333333336,2023.767338771445,12.446846666666668,4.177115473205031,150,4-20-26,shaidyadvice
0.5266666666666666,0.3466666666666667,0.04,0.08666666666666667,0.14666666666666667,0.24666666666666667,0.05333333333333334,0.08,0.62,0.07119426327230385,49038.0,2052.289615790549,11.467246666666666,3.818984845805085,150,4-20-26,needlunchmoney
0.7066666666666667,0.28,0.013333333333333334,0.0,0.22,0.37333333333333335,0.20666666666666667,0.05333333333333334,0.36666666666666664,0.08916022725755036,49561.333333333336,1945.619187956159,12.438206666666666,3.854648181605626,150,4-20-26,bgreseth
0.8866666666666667,0.11333333333333333,0.0,0.0,0.4,0.8,0.06,0.07333333333333333,0.06666666666666667,0.1575473874031746,49228.0,2179.889954844361,15.38090666666667,2.5945684043058534,150,4-20-26,youdacao
0.5933333333333334,0.26666666666666666,0.04666666666666667,0.09333333333333334,0.25333333333333335,0.26,0.04666666666666667,0.12,0.5733333333333334,0.06437674509380291,48453.333333333336,1911.8546383152168,11.8254,4.414180878335942,150,4-20-26,b_heals152
0.7866666666666666,0.21333333333333335,0.0,0.0,0.21333333333333335,0.48,0.3,0.0,0.22,0.1172987475927506,49195.333333333336,2075.068102943673,16.16176,4.887028832436603,150,4-21-26,V1
0.54,0.32666666666666666,0.04,0.09333333333333334,0.22,0.4,0.03333333333333333,0.30666666666666664,0.26,0.139489205667224,49256.666666666664,2180.668582502879,18.43418,2.594677739964381,150,4-21-26,zroth2
0.3933333333333333,0.36666666666666664,0.06666666666666667,0.17333333333333334,0.4266666666666667,0.28,0.08666666666666667,0.17333333333333334,0.46,0.11734594237117972,49390.0,2080.309301998248,17.187646666666662,3.0858476094079705,150,4-21-26,nerdytenor
0.7866666666666666,0.18,0.02,0.013333333333333334,0.3,0.47333333333333333,0.04666666666666667,0.2,0.28,0.14841209392831778,49206.0,2244.3792826467193,18.828766666666663,2.201724458741879,150,4-21-26,shipmymoney
0.8066666666666666,0.12,0.07333333333333333,0.0,0.08666666666666667,0.21333333333333335,0.04666666666666667,0.04666666666666667,0.6933333333333334,0.10054373519039564,48371.333333333336,2013.3052007487058,15.198793333333336,3.5459471669248286,150,4-21-26,shaidyadvice
0.8266666666666667,0.17333333333333334,0.0,0.0,0.26666666666666666,0.38666666666666666,0.11333333333333333,0.02,0.48,0.11614621346143315,49679.333333333336,2070.49529593061,16.20748,4.264665385420057,150,4-21-26,bgreseth
0.6,0.26,0.04666666666666667,0.09333333333333334,0.4266666666666667,0.5066666666666667,0.13333333333333333,0.013333333333333334,0.3466666666666667,0.12350707417342549,49044.0,2130.634878289373,17.47408,3.198790239074766,150,4-21-26,b_heals152
0.76,0.24,0.0,0.0,0.42,0.7266666666666667,0.06666666666666667,0.0,0.20666666666666667,0.13167180793584873,49751.333333333336,1823.3303526861412,15.175080000000001,5.0907625840274005,150,4-22-26,V1
0.6533333333333333,0.26,0.06,0.02666666666666667,0.3933333333333333,0.43333333333333335,0.02666666666666667,0.06666666666666667,0.47333333333333333,0.11723919710683024,49411.333333333336,2094.3916614967693,14.65756,3.8378420767926347,150,4-22-26,zroth2
0.4866666666666667,0.3933333333333333,0.08,0.04,0.15333333333333332,0.24,0.07333333333333333,0.05333333333333334,0.6333333333333333,0.08116860339645508,49686.666666666664,1930.6824357927396,12.657626666666665,3.32604687589069,150,4-22-26,nerdytenor
0.8533333333333334,0.14,0.006666666666666667,0.0,0.5266666666666666,1.0,0.0,0.0,0.0,0.2609177420692813,49502.666666666664,1786.2968816838343,19.267413333333334,1.4413445028244363,150,4-22-26,shipmymoney
0.94,0.02666666666666667,0.03333333333333333,0.0,0.11333333333333333,0.3333333333333333,0.06,0.08666666666666667,0.52,0.0970491965621478,49438.666666666664,2017.6716781049458,14.2875,3.78916216904652,150,4-22-26,shaidyadvice
0.4866666666666667,0.3333333333333333,0.08666666666666667,0.09333333333333334,0.22666666666666666,0.13333333333333333,0.04,0.08,0.7466666666666667,0.06931777583220404,49244.666666666664,2090.5029198475218,11.092513333333333,3.5976769221942217,150,4-22-26,needlunchmoney
0.8866666666666667,0.11333333333333333,0.0,0.0,0.24666666666666667,0.28,0.06666666666666667,0.013333333333333334,0.64,0.0797972201005809,49778.0,1951.492520116744,12.240506666666667,4.3917126070917805,150,4-22-26,bgreseth
0.04,0.96,0.0,0.0,0.32666666666666666,0.4533333333333333,0.06,0.08666666666666667,0.4,0.23655155126927585,49161.333333333336,1990.6434635699684,14.842059999999998,3.0119199109095396,150,4-22-26,youdacao
0.7466666666666667,0.18666666666666668,0.04,0.02666666666666667,0.36,0.4533333333333333,0.05333333333333334,0.06,0.43333333333333335,0.10507324960604318,49041.333333333336,1787.1610455366767,13.570259999999998,4.726413621947759,150,4-22-26,b_heals152
0.7866666666666666,0.21333333333333335,0.0,0.0,0.3466666666666667,0.44,0.2733333333333333,0.0,0.2866666666666667,0.10933263434498791,49307.333333333336,2171.7726140730424,14.555320000000002,4.60077028959282,150,4-23-26,V1
0.58,0.24,0.08666666666666667,0.09333333333333334,0.43333333333333335,0.46,0.04,0.24,0.26,0.13043011317159725,49506.0,2326.546741975756,16.671846666666667,2.6311184661956135,150,4-23-26,zroth2
0.42,0.29333333333333333,0.04,0.24666666666666667,0.2733333333333333,0.44,0.08,0.06666666666666667,0.41333333333333333,0.10545690055798032,49468.0,2162.693757271908,15.233940000000002,2.773157563091815,150,4-23-26,nerdytenor
0.9266666666666666,0.06,0.013333333333333334,0.0,0.1,0.38,0.07333333333333333,0.12666666666666668,0.42,0.11848489246019897,49424.0,2279.690280855749,15.65546,2.823567418780717,150,4-23-26,shaidyadvice
0.4266666666666667,0.34,0.08,0.15333333333333332,0.18,0.38,0.1,0.05333333333333334,0.4666666666666667,0.11017433853595734,49329.333333333336,2290.5489005278937,14.59612,3.0910246627291738,150,4-23-26,needlunchmoney
0.5266666666666666,0.31333333333333335,0.05333333333333334,0.10666666666666667,0.3933333333333333,0.2866666666666667,0.04666666666666667,0.12666666666666668,0.54,0.08924015567126156,48320.666666666664,2093.8192537424356,14.103006666666667,3.627955597847851,150,4-23-26,b_heals152
0.8333333333333334,0.16666666666666666,0.0,0.0,0.16,0.5,0.3,0.0,0.2,0.07044294290579962,49779.333333333336,2069.954971362438,8.176986666666668,2.5438222212166393,150,4-24-26,V1
0.7533333333333333,0.18,0.06,0.006666666666666667,0.22666666666666666,0.3933333333333333,0.06666666666666667,0.19333333333333333,0.3466666666666667,0.07180049558984178,49286.666666666664,2242.0599191517776,9.110013333333333,1.8211074761864612,150,4-24-26,zroth2
0.41333333333333333,0.37333333333333335,0.10666666666666667,0.10666666666666667,0.07333333333333333,0.32,0.06,0.18,0.44,0.05981894642666746,49585.333333333336,2120.3347632746363,8.523159999999997,1.9345723009836908,150,4-24-26,nerdytenor
0.7,0.22666666666666666,0.02,0.05333333333333334,0.18666666666666668,0.2,0.09333333333333334,0.17333333333333334,0.5333333333333333,0.06545508244595749,49486.666666666664,2169.1292160197504,7.7093799999999995,2.3667831098208665,150,4-24-26,shipmymoney
0.94,0.04,0.02,0.0,0.0,0.64,0.02,0.11333333333333333,0.22666666666666666,0.08437215368958244,49384.666666666664,2321.640178598337,9.875773333333333,1.767567673939404,150,4-24-26,shaidyadvice
0.6,0.36666666666666664,0.0,0.03333333333333333,0.1,0.25333333333333335,0.24,0.08,0.4266666666666667,0.059387445232808936,49708.666666666664,2107.6884044351664,7.885480000000001,1.8935704501285395,150,4-24-26,needlunchmoney
0.9266666666666666,0.07333333333333333,0.0,0.0,0.08666666666666667,0.5266666666666666,0.09333333333333334,0.23333333333333334,0.14666666666666667,0.12825056895868586,49796.0,2306.8956393680737,9.927413333333334,1.2310256005280944,150,4-24-26,youdacao
0.64,0.2866666666666667,0.02,0.05333333333333334,0.16,0.16,0.14,0.03333333333333333,0.6666666666666666,0.04878631283455618,49455.333333333336,2105.771215550201,6.958060000000001,2.0024617557063773,150,4-24-26,b_heals152
0.76,0.24,0.0,0.0,0.18,0.42,0.30666666666666664,0.0,0.2733333333333333,0.09616810152766678,49782.666666666664,2089.737351936032,12.300673333333332,3.9138680568744544,150,4-25-26,V1
0.6066666666666667,0.2866666666666667,0.04666666666666667,0.06,0.2733333333333333,0.42,0.04666666666666667,0.21333333333333335,0.32,0.1264054724600664,49290.666666666664,2167.2445877487653,14.504773333333336,2.6360526250353113,150,4-25-26,zroth2
0.5266666666666666,0.34,0.09333333333333334,0.04,0.12666666666666668,0.34,0.07333333333333333,0.18,0.4066666666666667,0.09803028429079849,49601.333333333336,2140.0113873521373,13.608213333333333,2.5347485965717036,150,4-25-26,nerdytenor
0.6933333333333334,0.2733333333333333,0.03333333333333333,0.0,0.22,0.38,0.02,0.26,0.34,0.1241983587874574,49247.333333333336,2089.2873944634325,14.338813333333334,2.803279147443024,150,4-25-26,shipmymoney
0.8933333333333333,0.08,0.02666666666666667,0.0,0.03333333333333333,0.42,0.1,0.12666666666666668,0.35333333333333333,0.10670289136887426,49398.0,2152.504161625637,14.127653333333335,2.5514477066603227,150,4-25-26,shaidyadvice
0.58,0.3933333333333333,0.02666666666666667,0.0,0.16666666666666666,0.38666666666666666,0.10666666666666667,0.08,0.4266666666666667,0.1005648513968125,49700.0,2123.9438323939485,13.244733333333333,2.915296027659779,150,4-25-26,needlunchmoney
0.8333333333333334,0.16,0.006666666666666667,0.0,0.16,0.48,0.10666666666666667,0.1,0.31333333333333335,0.1186864428639226,49643.333333333336,2024.1558508001958,13.581146666666667,2.8111626334707536,150,4-25-26,bgreseth
0.8,0.18666666666666668,0.013333333333333334,0.0,0.29333333333333333,0.14666666666666667,0.24666666666666667,0.04666666666666667,0.56,0.09236428441282019,49037.333333333336,2071.783905724294,11.032373333333334,3.021082712200305,150,4-25-26,b_heals152
0.7466666666666667,0.25333333333333335,0.0,0.0,0.2,0.3,0.4666666666666667,0.0,0.23333333333333334,0.12749349686888775,49072.666666666664,2277.0287149183305,14.519653333333336,3.630079635465622,150,4-25-26-early,V1
0.56,0.19333333333333333,0.10666666666666667,0.14,0.24666666666666667,0.31333333333333335,0.12,0.2733333333333333,0.29333333333333333,0.11805759303504058,49049.333333333336,2209.9650786313036,16.6384,2.8561901103859784,150,4-25-26-early,zroth2
0.4,0.35333333333333333,0.11333333333333333,0.13333333333333333,0.26666666666666666,0.35333333333333333,0.12666666666666668,0.23333333333333334,0.2866666666666667,0.10538346678205197,49451.333333333336,2140.193200764564,16.8912,2.8323070101950463,150,4-25-26-early,nerdytenor
0.43333333333333335,0.43333333333333335,0.06,0.07333333333333333,0.19333333333333333,0.48,0.06666666666666667,0.2733333333333333,0.18,0.13071030676303325,49104.0,2185.803648009571,17.78312,2.45173013446967,150,4-25-26-early,shipmymoney
