P,P,C,1B,2B,3B,SS,OF,OF,OF
42694111,42694097,42694140,42694113,42694260,42694134,42694164,42694213,42694232,42694223
42694531,42694097,42694140,42694199,42694210,42694260,42694269,42694242,42694113,42694130
42694111,42694531,42694140,42694113,42694145,42694134,42694313,42694232,42694126,42694168
42694105,42694531,42694140,42694113,42694197,42694134,42694282,42694126,42694232,42694214
42694499,42694531,42694140,42694113,42694210,42694160,42694313,42694232,42694126,42694168
42694105,42694531,42694140,42694199,42694179,42694134,42694313,42694113,42694126,42694232
42694101,42694531,42694140,42694113,42694262,42694260,42694117,42694310,42694130,42694232
42694105,42694531,42694151,42694113,42694260,42694134,42694210,42694213,42694223,42694130
42694531,42694108,42694140,42694113,42694262,42694260,42694117,42694223,42694130,42694232
42694531,42694100,42694140,42694113,42694180,42694228,42694164,42694174,42694213,42694232
42694105,42694531,42694148,42694113,42694210,42694134,42694313,42694232,42694126,42694168
42694104,42694097,42694162,42694154,42694203,42694184,42694269,42694149,42694129,42694194
42694099,42694097,42694271,42694166,42694225,42694161,42694138,42694118,42694255,42694205
42694098,42694531,42694162,42694147,42694137,42694135,42694315,42694272,42694149,42694150
42694109,42694100,42694157,42694139,42694152,42694317,42694119,42694234,42694354,42694174
42694098,42694100,42694253,42694133,42694306,42694182,42694164,42694113,42694323,42694170
42694099,42694108,42694123,42694125,42694197,42694274,42694119,42694155,42694249,42694241
42694111,42694109,42694140,42694113,42694283,42694260,42694127,42694130,42694126,42694239
42694105,42694499,42694198,42694139,42694137,42694274,42694117,42694241,42694251,42694122
42694105,42694108,42694253,42694125,42694180,42694228,42694164,42694174,42694113,42694170
42694097,42694100,42694288,42694147,42694203,42694204,42694315,42694149,42694156,42694116
42694098,42694107,42694148,42694147,42694143,42694236,42694121,42694272,42694168,42694254
42694104,42694097,42694162,42694147,42694143,42694236,42694315,42694226,42694232,42694113
42694111,42694531,42694140,42694113,42694197,42694188,42694210,42694128,42694232,42694126
42694105,42694099,42694163,42694154,42694179,42694317,42694165,42694156,42694234,42694113
42694531,42694100,42694212,42694139,42694143,42694144,42694119,42694155,42694251,42694249
42694104,42694098,42694140,42694133,42694306,42694286,42694164,42694113,42694170,42694323
42694110,42694107,42694187,42694113,42694260,42694134,42694119,42694314,42694130,42694232
42694098,42694100,42694140,42694145,42694262,42694134,42694117,42694310,42694281,42694224
42694104,42694531,42694141,42694154,42694179,42694184,42694308,42694226,42694129,42694113
42694105,42694108,42694151,42694131,42694180,42694135,42694164,42694354,42694213,42694223
42694106,42694098,42694151,42694147,42694143,42694204,42694164,42694213,42694174,42694223
42694097,42694108,42694162,42694147,42694143,42694274,42694119,42694241,42694249,42694155
42694097,42694100,42694198,42694147,42694216,42694204,42694119,42694272,42694249,42694155
42694098,42694109,42694172,42694113,42694197,42694237,42694210,42694126,42694205,42694214
42694105,42694101,42694172,42694113,42694262,42694344,42694117,42694281,42694126,42694170
42694097,42694100,42694157,42694133,42694152,42694286,42694165,42694354,42694233,42694323
42694111,42694097,42694163,42694139,42694274,42694317,42694119,42694156,42694354,42694168
42694097,42694108,42694212,42694139,42694306,42694144,42694119,42694155,42694249,42694170
42694098,42694100,42694162,42694113,42694143,42694344,42694220,42694310,42694315,42694126
42694105,42694100,42694141,42694136,42694145,42694184,42694165,42694156,42694242,42694224
42694109,42694099,42694162,42694199,42694143,42694204,42694315,42694149,42694116,42694130
42694499,42694097,42694162,42694133,42694306,42694182,42694120,42694130,42694279,42694323
42694109,42694531,42694172,42694113,42694296,42694180,42694164,42694130,42694126,42694232
42694111,42694099,42694172,42694113,42694210,42694260,42694164,42694116,42694167,42694232
42694110,42694098,42694172,42694113,42694210,42694260,42694220,42694149,42694130,42694223
42694105,42694111,42694172,42694113,42694225,42694260,42694121,42694167,42694126,42694232
42694105,42694499,42694140,42694113,42694299,42694180,42694313,42694126,42694130,42694232
42694109,42694108,42694140,42694139,42694274,42694260,42694119,42694249,42694155,42694113
42694499,42694100,42694162,42694113,42694143,42694204,42694315,42694272,42694130,42694232
42694097,42694100,42694151,42694133,42694286,42694182,42694119,42694223,42694213,42694323
42694105,42694097,42694198,42694176,42694180,42694228,42694210,42694130,42694232,42694126
42694107,42694531,42694172,42694139,42694210,42694134,42694119,42694227,42694249,42694130
42694098,42694097,42694172,42694113,42694299,42694184,42694313,42694281,42694126,42694232
42694105,42694097,42694151,42694176,42694216,42694144,42694120,42694249,42694223,42694213
42694101,42694108,42694172,42694113,42694225,42694200,42694138,42694233,42694126,42694232
42694098,42694531,42694172,42694301,42694260,42694317,42694165,42694354,42694113,42694130
42694107,42694531,42694140,42694173,42694260,42694144,42694120,42694250,42694113,42694232
42694105,42694109,42694157,42694301,42694152,42694134,42694210,42694156,42694126,42694130
42694111,42694097,42694162,42694147,42694143,42694236,42694245,42694149,42694113,42694323
42694499,42694097,42694340,42694113,42694286,42694182,42694245,42694176,42694126,42694170
42694111,42694097,42694340,42694133,42694286,42694144,42694245,42694126,42694113,42694170
42694109,42694531,42694140,42694166,42694137,42694161,42694191,42694171,42694126,42694205
42694105,42694111,42694123,42694125,42694197,42694260,42694186,42694232,42694113,42694142
42694098,42694531,42694151,42694125,42694197,42694188,42694164,42694176,42694213,42694174
42694101,42694097,42694123,42694133,42694197,42694286,42694245,42694113,42694323,42694320
42694531,42694100,42694172,42694199,42694283,42694260,42694127,42694113,42694239,42694122
