P,P,C,1B,2B,3B,SS,OF,OF,OF
42717212,42716636,42716675,42716680,42716652,42716668,42716693,42716670,42716664,42716797
42717212,42716628,42716879,42716761,42716652,42716668,42716693,42716670,42716711,42716664
42716636,42716628,42716686,42716761,42716731,42716795,42716693,42716711,42716670,42716723
42717212,42716628,42716847,42716680,42716652,42716668,42716693,42716664,42716670,42716787
42717212,42716636,42716686,42716680,42716652,42716728,42716693,42716664,42716670,42716701
42717212,42716631,42716686,42716826,42716652,42716668,42716693,42716670,42716664,42716723
42717212,42716628,42716686,42716805,42716652,42716668,42716693,42716723,42716664,42716755
42717212,42716628,42716675,42716805,42716652,42716668,42716693,42716873,42716664,42716670
42716634,42717212,42716686,42716761,42716652,42716668,42716693,42716664,42716670,42716723
42716629,42717212,42716686,42716761,42716652,42716719,42716693,42716755,42716670,42716664
42717212,42716628,42716686,42716761,42716652,42716668,42716693,42716716,42716755,42716670
42716645,42716628,42716814,42716840,42716656,42716668,42716788,42716647,42716780,42716670
42716636,42716628,42716737,42716826,42716672,42716684,42716749,42716708,42716694,42716718
42716638,42716628,42716878,42716696,42716658,42716795,42716703,42716762,42716787,42716648
42716633,42716628,42716847,42716680,42716818,42716740,42716678,42716914,42716893,42716671
42716635,42716633,42716857,42716840,42716652,42716770,42716678,42716647,42716780,42716674
42716630,42716628,42716737,42716805,42716727,42716684,42716665,42716809,42716873,42716663
42716633,42716628,42716847,42716680,42716656,42716770,42716788,42716647,42716780,42716858
42716631,42716639,42716676,42716743,42716652,42716758,42716693,42716756,42716823,42716670
42716634,42717157,42716676,42716673,42716655,42716677,42716758,42716823,42716756,42716671
42716629,42717212,42716743,42716840,42716656,42716770,42716665,42716649,42716647,42716780
42716629,42716639,42716737,42716688,42716672,42716704,42716684,42716709,42716856,42716698
42716631,42716632,42716834,42716743,42716818,42716764,42716689,42716687,42716671,42716914
42716634,42716633,42716847,42716680,42716775,42716712,42716678,42716652,42716664,42716787
42716641,42716633,42716686,42716701,42716700,42716668,42716693,42716781,42716664,42716755
42716629,42716631,42716834,42716735,42716764,42716728,42716822,42716657,42716687,42716691
42717157,42716640,42716833,42716701,42716652,42716668,42716689,42716780,42716664,42716670
42716629,42716633,42716847,42716701,42716658,42716712,42716699,42716652,42716787,42716874
42716629,42716630,42716861,42716778,42716658,42716704,42716703,42716780,42716674,42716762
42716636,42716631,42716676,42716778,42716658,42716795,42716880,42716687,42716648,42716762
42716636,42716632,42716697,42716701,42716782,42716668,42716693,42716801,42716652,42716755
42716645,42716628,42716812,42716701,42716782,42716668,42716684,42716755,42716670,42716667
42716629,42716631,42716686,42716680,42716775,42716712,42716699,42716711,42716716,42716874
42716630,42716640,42716812,42716721,42716652,42716758,42716693,42716823,42716670,42716664
42716634,42716628,42716812,42716721,42716741,42716668,42716880,42716823,42716652,42716664
42717212,42716638,42716675,42716688,42716658,42716828,42716654,42716657,42716813,42716649
42716633,42716628,42716686,42716913,42716731,42716712,42716699,42716723,42716797,42716885
42716630,42716636,42716733,42716783,42716764,42716770,42716689,42716914,42716647,42716780
42716629,42717157,42716812,42716680,42716775,42716668,42716681,42716670,42716664,42716874
42716630,42716631,42716686,42716761,42716775,42716683,42716858,42716711,42716716,42716664
42717157,42716631,42716861,42716735,42716658,42716795,42716684,42716698,42716646,42716723
42716635,42716630,42716733,42716783,42716652,42716728,42716726,42716876,42716671,42716664
42716629,42716636,42716847,42716913,42716775,42716712,42716858,42716657,42716646,42716885
42716635,42716634,42716686,42716761,42716731,42716712,42716693,42716651,42716716,42716723
