P,P,C,1B,2B,3B,SS,OF,OF,OF
42643648,42643649,42643832,42643722,42643736,42643681,42643825,42643745,42643712,42643721
42643648,42643649,42643832,42643671,42643791,42643864,42643825,42643745,42643664,42643767
42643648,42643658,42643832,42643669,42643773,42643766,42643825,42643745,42643664,42643698
42643658,42643649,42643832,42643704,42643736,42643750,42643825,42643745,42643664,42643672
42643648,42643658,42643832,42643685,42643736,42643681,42643825,42643703,42643664,42643870
42643648,42643649,42643832,42643810,42643736,42643709,42643825,42643745,42643664,42643759
42643648,42643649,42643832,42643708,42643736,42643766,42643825,42643712,42643703,42643716
42643648,42643649,42643832,42643684,42643736,42643685,42643825,42643703,42643745,42643800
42643648,42643649,42643689,42643813,42643742,42643750,42643825,42643745,42643672,42643794
42643648,42643649,42643832,42643685,42643736,42643681,42643869,42643703,42643721,42643821
42643648,42643649,42643807,42643676,42643736,42643830,42643678,42643716,42643793,42643821
42643648,42643658,42643682,42643893,42643688,42643681,42643705,42643702,42643805,42643721
42643648,42643649,42643710,42643810,42643791,42643707,42643799,42643844,42643772,42643665
42643648,42643649,42643667,42643940,42643803,42643707,42643683,42643843,42643767,42643726
42643651,42643649,42643679,42643722,42643798,42643685,42643869,42643721,42643800,42643699
42643662,42643648,42643717,42643676,42643809,42643735,42643847,42643703,42643694,42643666
42643648,42643649,42643710,42643759,42643688,42643836,42643705,42643805,42643702,42643772
42643658,42643649,42643717,42643708,42643809,42643766,42643854,42643666,42643690,42643694
42643648,42643649,42643710,42643684,42643809,42643709,42643847,42643794,42643886,42643666
42643658,42643651,42643689,42643776,42643742,42643720,42643784,42643670,42643672,42643749
42643648,42643656,42643682,42643739,42643688,42643836,42643700,42643749,42643702,42643762
42643648,42643649,42643667,42643893,42643803,42643707,42643705,42643702,42643843,42643767
42643657,42643648,42643682,42643693,42643814,42643725,42643876,42643665,42643699,42643762
42643656,42643649,42643853,42643695,42643688,42643681,42643869,42643721,42643800,42643665
42643654,42643658,42643689,42643704,42643714,42643750,42643697,42643802,42643672,42643680
42643653,42643650,42643807,42643669,42643797,42643770,42643678,42643670,42643793,42643726
42643648,42643649,42643689,42643704,42643803,42643685,42643799,42643843,42643767,42643730
42643648,42643649,42643853,42643722,42643809,42643681,42643723,42643721,42643800,42643698
42643654,42643649,42643717,42643684,42643809,42643709,42643847,42643721,42643800,42643665
42643648,42643658,42643795,42643685,42643761,42643681,42643678,42643670,42643821,42643800
42643662,42643648,42643667,42643685,42643736,42643681,42643869,42643821,42643721,42643692
42643648,42643649,42643737,42643684,42643809,42643700,42643881,42643741,42643757,42643690
42643661,42643649,42643682,42643739,42643757,42643725,42643700,42643665,42643780,42643762
42643661,42643649,42643682,42643706,42643797,42643817,42643683,42643687,42643713,42643699
42643658,42643649,42643717,42643693,42643809,42643714,42643847,42643843,42643665,42643666
42643652,42643648,42643902,42643708,42643761,42643681,42643727,42643721,42643842,42643665
42643648,42643649,42643695,42643813,42643688,42643727,42643854,42643702,42643842,42643698
42643653,42643649,42643902,42643708,42643668,42643714,42643700,42643842,42643854,42643665
42643648,42643649,42643710,42643722,42643809,42643681,42643727,42643842,42643721,42643800
42643652,42643649,42643679,42643676,42643797,42643817,42643683,42643721,42643726,42643885
42643653,42643650,42643737,42643722,42643714,42643685,42643869,42643716,42643672,42643721
42643652,42643649,42643682,42643739,42643798,42643735,42643723,42643712,42643762,42643699
42643648,42643651,42643889,42643706,42643797,42643750,42643683,42643703,42643726,42643687
42643658,42643649,42643807,42643706,42643830,42643735,42643683,42643793,42643665,42643687
42643652,42643648,42643710,42643755,42643815,42643864,42643678,42643670,42643716,42643759
42643648,42643649,42643807,42643759,42643765,42643770,42643740,42643716,42643670,42643793
42643648,42643658,42643737,42643693,42643736,42643700,42643876,42643729,42643665,42643780
42643662,42643648,42643795,42643669,42643830,42643770,42643678,42643670,42643712,42643716
42643648,42643649,42643807,42643669,42643815,42643830,42643705,42643793,42643716,42643702
42643654,42643658,42643832,42643669,42643736,42643836,42643705,42643703,42643664,42643702
42643652,42643653,42643832,42643755,42643736,42643830,42643678,42643793,42643664,42643670
42643660,42643649,42643689,42643708,42643736,42643766,42643727,42643712,42643664,42643854
42643648,42643658,42643689,42643685,42643742,42643750,42643869,42643664,42643821,42643721
42643648,42643651,42643787,42643676,42643765,42643817,42643683,42643672,42643806,42643756
42643653,42643649,42643832,42643867,42643736,42643735,42643678,42643703,42643664,42643801
42643648,42643649,42643667,42643739,42643830,42643864,42643748,42643745,42643781,42643692
