rank,tier,mode,stackPattern,bringBackRequired,primarySize,secondarySize,primaryTeam,primaryOpp,bringBack,numGames,numTeamsUsed,maxGameStack,salaryStd,salaryTopThree,proj,geoMeanOwn,geoMeanOwnHit,salaryTotal,pitcherFacesStack,pitcherSharesGameWithBringBack,playerNames,playerIds,playerTeams,playerOwn
11,nuts,nuts,5-2,true,5,2,SEA,STL,0,5,5,5,2300.8694009004507,23800,106.17999999999999,8.410352377919573,7.24974778542809,50000,false,false,Taj Bradley;Freddy Peralta;Cal Raleigh;Rhys Hoskins;Cole Young;Leo Rivas;CJ Abrams;James Wood;Randy Arozarena;Julio Rodriguez,42730326;42730327;42730382;42730573;42730676;42730707;42730363;42730354;42730423;42730432,MIN;NYM;SEA;CLE;SEA;SEA;WSH;WSH;SEA;SEA,6.91;33.58;13.56;2.73;4.20;4.49;11.84;13.11;7.46;9.44
12,frontier,chalk-core,5-2,false,5,2,CHC,LAD,0,4,4,5,1504.7923444781343,20200,93.64,3.1235875874864054,2.1342647588539396,49600,false,false,Yusei Kikuchi;Nathan Eovaldi;Carson Kelly;Michael Busch;Nico Hoerner;Yandy Diaz;Zach Neto;Cedric Mullins;Ian Happ;Pete Crow-Armstrong,42730342;42730329;42730514;42730449;42730385;42730376;42730368;42730542;42730431;42730379,LAA;TEX;CHC;CHC;CHC;TB;LAA;TB;CHC;CHC,10.68;19.23;1.16;3.14;3.91;1.95;8.43;1.01;2.89;0.63
13,frontier,chalk-core,5-2,true,5,2,PHI,ATL,0,4,4,6,1871.3898578329422,22000,91.78999999999999,2.6623168201556693,2.951130060084469,49700,false,true,Taj Bradley;Andrew Painter;Cal Raleigh;Jake Burger;Bryson Stott;Alec Bohm;Trea Turner;Justin Crawford;Kyle Schwarber;Brandon Nimmo,42730326;42730335;42730382;42730433;42730537;42730546;42730396;42730605;42730359;42730378,MIN;PHI;SEA;TEX;PHI;PHI;PHI;PHI;PHI;TEX,6.91;0.45;13.56;1.74;3.19;1.52;4.92;0.65;3.64;4.32
14,frontier,chalk-core,5-2,false,5,2,NYY,HOU,0,5,5,5,1335.7020625873122,19800,90.03,3.453257509524482,4.694954737865479,49700,false,false,Andrew Painter;Adrian Houser;Shea Langeliers;Ben Rice;Jazz Chisholm Jr.;Max Muncy;Jose Caballero;Trent Grisham;Aaron Judge;Teoscar Hernandez,42730335;42730344;42730365;42730364;42730448;42730478;42730567;42730470;42730349;42730389,PHI;SF;ATH;NYY;NYY;ATH;NYY;NYY;NYY;LAD,0.45;2.27;3.44;8.78;7.58;0.31;6.19;11.78;12.85;3.55
15,frontier,chalk-core,5-2,false,5,2,ATH,TEX,0,4,4,5,2346.9128658729537,24500,91.08000000000001,2.9275822059650434,1.9138255981976053,50000,false,false,Paul Skenes;Emmet Sheehan;Bo Naylor;Nick Kurtz;Jeff McNeil;Jose Ramirez;Jacob Wilson;Marcell Ozuna;Carlos Cortes;Tyler Soderstrom,42730321;42730331;42730625;42730367;42730527;42730351;42730480;42730524;42730539;42730403,PIT;LAD;CLE;ATH;ATH;CLE;ATH;PIT;ATH;ATH,28.97;8.87;3.03;2.77;1.44;9.46;1.26;0.83;1.42;1.06
16,frontier,chalk-core,5-3,false,5,3,SF,MIA,0,4,4,5,2580.7169546465184,25000,97.51,2.9904564087891723,1.9390261463091083,49700,false,false,Gavin Williams;Paul Skenes;Francisco Alvarez;Rafael Devers;Luis Arraez;Bo Bichette;Willy Adames;Tyrone Taylor;Heliot Ramos;Jung Hoo Lee,42730322;42730321;42730459;42730372;42730425;42730471;42730426;42730715;42730540;42730481,CLE;PIT;NYM;SF;SF;NYM;SF;NYM;SF;SF,9.88;28.97;6.15;1.65;2.01;5.28;3.33;1.41;0.38;1.04
17,frontier,chalk-core,5-3,false,5,3,TEX,ATH,0,4,4,5,2428.1886252925246,24700,96.69000000000001,3.4642541431742195,2.43687842812583,49700,false,false,Taj Bradley;Paul Skenes;Kyle Higashioka;Jake Burger;Josh Smith;Josh Jung;Trea Turner;Kyle Schwarber;Adolis Garcia;Evan Carter,42730326;42730321;42730547;42730433;42730606;42730522;42730396;42730359;42730543;42730443,MIN;PIT;TEX;TEX;TEX;TEX;PHI;PHI;PHI;TEX,6.91;28.97;1.67;1.74;1.60;3.11;4.92;3.64;2.76;1.74
18,frontier,chalk-core,5-1,false,5,1,SF,MIA,0,6,6,5,2245.1057881534225,23900,92.16000000000001,2.714627257669343,2.011541653222968,49500,false,false,George Kirby;Emmet Sheehan;Eric Haase;Rafael Devers;Nasim Nunez;Austin Riley;Willy Adames;Oneil Cruz;Jung Hoo Lee;Heliot Ramos,42730323;42730331;42730724;42730372;42730477;42730445;42730426;42730352;42730481;42730540,SEA;LAD;SF;SF;WSH;ATL;SF;PIT;SF;SF,9.14;8.87;1.24;1.65;8.78;7.61;3.33;1.49;1.04;0.38
19,frontier,chalk-core,5-1,false,5,1,PHI,ATL,0,6,6,5,2349.2339176846567,24300,99.34,2.6335295107461416,1.6239327191736863,49900,false,false,Gavin Williams;Freddy Peralta;Ivan Herrera;Pete Alonso;Bryson Stott;Alec Bohm;Trea Turner;Justin Crawford;Kyle Schwarber;Heliot Ramos,42730322;42730327;42730441;42730383;42730537;42730546;42730396;42730605;42730359;42730540,CLE;NYM;STL;BAL;PHI;PHI;PHI;PHI;PHI;SF,9.88;33.58;1.10;2.05;3.19;1.52;4.92;0.65;3.64;0.38
20,frontier,chalk-core,4-3,false,4,3,ATH,TEX,3,4,5,7,2084.8261318392956,22800,99.4,3.1555153927593,2.0640009054276347,49500,false,false,Freddy Peralta;Will Warren;Shea Langeliers;Joc Pederson;Zack Gelof;Max Muncy;Corey Seager;Daylen Lile;Lawrence Butler;Brandon Nimmo,42730327;42730328;42730365;42730597;42730599;42730478;42730373;42730421;42730509;42730378,NYM;NYY;ATH;TEX;ATH;ATH;TEX;WSH;ATH;TEX,33.58;8.85;3.44;3.50;0.70;0.31;5.79;10.08;0.50;4.32
21,frontier,chalk-core,4-3,false,4,3,SF,MIA,3,4,5,7,1361.94713553794,20000,91.63000000000001,2.5739869452971558,2.396592991789642,49900,false,false,Nathan Eovaldi;Andre Pallante;Agustin Ramirez;Rafael Devers;Luis Arraez;Matt Chapman;Otto Lopez;Wilyer Abreu;Jakob Marsee;Jung Hoo Lee,42730329;42730343;42730428;42730372;42730425;42730394;42730420;42730414;42730401;42730481,TEX;STL;MIA;SF;SF;SF;MIA;BOS;MIA;SF,19.23;0.61;1.07;1.65;2.01;1.81;4.97;7.35;4.46;1.04
22,frontier,mid,5-2,true,5,2,ATL,PHI,2,4,5,7,1481.3844875656016,20300,90.94000000000001,4.95024413826902,5.355647625223721,49500,false,false,Noah Cameron;Lance McCullers Jr.;Drake Baldwin;Bryce Harper;Ozzie Albies;Jose Ramirez;Trea Turner;Mike Yastrzemski;Ronald Acuna Jr.;Eli White,42730336;42730338;42730381;42730393;42730430;42730351;42730396;42730557;42730369;42730681,KC;HOU;ATL;PHI;ATL;CLE;PHI;ATL;ATL;ATL,5.06;2.58;8.87;5.32;8.50;9.46;4.92;1.81;10.22;1.96
23,frontier,mid,5-2,false,5,2,LAA,KC,0,5,5,5,1949.7692171126305,22700,94.12,4.936754744899351,4.265241036909909,49800,false,false,Will Warren;Emmet Sheehan;Cal Raleigh;Nolan Schanuel;Vaughn Grissom;Matt Chapman;Willy Adames;Jo Adell;Jorge Soler;Mike Trout,42730328;42730331;42730382;42730523;42730680;42730394;42730426;42730422;42730487;42730356,NYY;LAD;SEA;LAA;LAA;SF;SF;LAA;LAA;LAA,8.85;8.87;13.56;2.45;3.30;1.81;3.33;7.04;3.81;6.18
24,frontier,mid,5-2,false,5,2,WSH,CWS,0,5,5,5,2198.385771424115,22300,95.41,4.310946227380523,4.288832943526541,49900,false,false,Gavin Williams;Michael Lorenzen;Drew Millas;Tyler Black;Brice Turang;Brady House;CJ Abrams;Jacob Young;James Wood;Aaron Judge,42730322;42730346;42730608;42730836;42730362;42730556;42730363;42730516;42730354;42730349,CLE;COL;WSH;MIL;MIL;WSH;WSH;WSH;WSH;NYY,9.88;1.96;7.52;0.26;0.42;9.64;11.84;7.25;13.11;12.85
25,frontier,mid,5-2,false,5,2,MIA,SF,0,4,4,5,1896.338577364285,22400,92.94,4.228627941170747,3.3562758285689682,49700,false,false,Drew Rasmussen;Emmet Sheehan;Logan O'Hoppe;Connor Norby;Xavier Edwards;Junior Caminero;Otto Lopez;Mike Trout;Jakob Marsee;Owen Caissie,42730330;42730331;42730558;42730611;42730400;42730370;42730420;42730356;42730401;42730525,TB;LAD;LAA;MIA;MIA;TB;MIA;LAA;MIA;MIA,12.80;8.87;3.65;1.04;6.02;4.05;4.97;6.18;4.46;1.27
26,frontier,mid,5-2,false,5,2,PHI,ATL,0,5,5,5,2147.766281512027,23500,102.43,4.419027694938814,3.2431240575292093,49900,false,false,Taj Bradley;Freddy Peralta;Agustin Ramirez;Bryce Harper;Bryson Stott;Daniel Schneemann;Trea Turner;Chase DeLauter;Kyle Schwarber;Justin Crawford,42730326;42730327;42730428;42730393;42730537;42730579;42730396;42730429;42730359;42730605,MIN;NYM;MIA;PHI;PHI;CLE;PHI;CLE;PHI;PHI,6.91;33.58;1.07;5.32;3.19;7.92;4.92;7.31;3.64;0.65
27,frontier,mid,5-2,false,5,2,LAA,KC,2,4,5,7,2716.1737794183937,25700,96.59,6.268586766937375,4.890732076015176,49800,false,false,Gavin Williams;Paul Skenes;Carter Jensen;Nolan Schanuel;Vaughn Grissom;Oswald Peraza;Zach Neto;Mike Trout;Lane Thomas;Daylen Lile,42730322;42730321;42730454;42730523;42730680;42730535;42730368;42730356;42730721;42730421,CLE;PIT;KC;LAA;LAA;LAA;LAA;LAA;KC;WSH,9.88;28.97;1.08;2.45;3.30;8.58;8.43;6.18;8.32;10.08
28,frontier,mid,5-2,true,5,2,PHI,ATL,0,4,4,5,2026.8448386593386,23200,101.64,4.321392101456679,3.057747339293861,49700,false,false,Freddy Peralta;Will Warren;Francisco Alvarez;Bryce Harper;Bryson Stott;Max Muncy;Trea Turner;Juan Soto;Brandon Marsh;Adolis Garcia,42730327;42730328;42730459;42730393;42730537;42730478;42730396;42730358;42730489;42730543,NYM;NYY;NYM;PHI;PHI;ATH;PHI;NYM;PHI;PHI,33.58;8.85;6.15;5.32;3.19;0.31;4.92;7.80;2.23;2.76
29,frontier,mid,5-2,false,5,2,PHI,ATL,0,5,5,5,2146.159360345825,23700,100.48,4.738671617400592,3.6787938170323984,50000,false,false,Nathan Eovaldi;Will Warren;Francisco Alvarez;Shohei Ohtani;Bryson Stott;Alec Bohm;Trea Turner;Juan Soto;Adolis Garcia;Justin Crawford,42730329;42730328;42730459;42730347;42730537;42730546;42730396;42730358;42730543;42730605,TEX;NYY;NYM;LAD;PHI;PHI;PHI;NYM;PHI;PHI,19.23;8.85;6.15;16.34;3.19;1.52;4.92;7.80;2.76;0.65
30,frontier,mid,5-2,false,5,2,MIA,SF,0,5,5,5,2312.7689032845456,23300,101.78,5.86602508912445,3.8630136861361875,49900,false,false,Freddy Peralta;Paul Skenes;Liam Hicks;Connor Norby;Xavier Edwards;Royce Lewis;Otto Lopez;Jarren Duran;Ceddanne Rafaela;Jakob Marsee,42730327;42730321;42730417;42730611;42730400;42730502;42730420;42730407;42730564;42730401,NYM;PIT;MIA;MIA;MIA;MIN;MIA;BOS;BOS;MIA,33.58;28.97;2.84;1.04;6.02;1.28;4.97;9.99;9.84;4.46
31,frontier,mid,5-3,false,5,3,NYY,HOU,0,4,4,5,1576.70542588018,20800,94.89000000000001,3.8215262621072745,3.5066432278379356,50000,false,false,Drew Rasmussen;Adrian Houser;Shea Langeliers;Ben Rice;Jazz Chisholm Jr.;Max Muncy;Jose Caballero;Lawrence Butler;Cody Bellinger;Aaron Judge,42730330;42730344;42730365;42730364;42730448;42730478;42730567;42730509;42730408;42730349,TB;SF;ATH;NYY;NYY;ATH;NYY;ATH;NYY;NYY,12.80;2.27;3.44;8.78;7.58;0.31;6.19;0.50;8.10;12.85
32,frontier,mid,5-3,false,5,3,WSH,CWS,0,4,4,5,2177.0622407271685,23400,101.16,4.803829798893089,3.4902498690028665,49800,false,false,Freddy Peralta;Will Warren;Shea Langeliers;Luis Garcia Jr.;Jorbit Vivas;Max Muncy;CJ Abrams;James Wood;Jacob Young;Zack Gelof,42730327;42730328;42730365;42730538;42730581;42730478;42730363;42730354;42730516;42730599,NYM;NYY;ATH;WSH;WSH;ATH;WSH;WSH;WSH;ATH,33.58;8.85;3.44;4.81;5.45;0.31;11.84;13.11;7.25;0.70
33,frontier,mid,5-3,false,5,3,MIA,SF,0,4,4,5,2195.814199790137,23800,96.34,4.471068421633553,3.5284338397424793,49800,false,false,Taj Bradley;Nathan Eovaldi;Bo Naylor;Connor Norby;Xavier Edwards;Jose Ramirez;Otto Lopez;George Valera;Kyle Stowers;Jakob Marsee,42730326;42730329;42730625;42730611;42730400;42730351;42730420;42730614;42730384;42730401,MIN;TEX;CLE;MIA;MIA;CLE;MIA;CLE;MIA;MIA,6.91;19.23;3.03;1.04;6.02;9.46;4.97;2.57;2.35;4.46
34,frontier,mid,4-3,false,4,3,CHC,LAD,0,4,5,4,2249.644416346726,24300,100.61,5.322032784120482,4.195221573050846,49900,false,false,Gavin Williams;Nathan Eovaldi;Carson Kelly;Michael Busch;Jorbit Vivas;Alex Bregman;Dansby Swanson;Everson Pereira;James Wood;Daylen Lile,42730322;42730329;42730514;42730449;42730581;42730427;42730473;42730503;42730354;42730421,CLE;TEX;CHC;CHC;WSH;CHC;CHC;CWS;WSH;WSH,9.88;19.23;1.16;3.14;5.45;3.73;1.18;8.31;13.11;10.08
35,frontier,mid,4-3,false,4,3,CLE,TOR,0,4,4,4,2304.864421175354,23900,94.32999999999998,5.391397873976711,4.014289363429176,49600,false,false,Drew Rasmussen;Brandon Woodruff;Cal Raleigh;Kyle Manzardo;Brice Turang;Jose Ramirez;Leo Rivas;Chase DeLauter;George Valera;Luke Raley,42730330;42730324;42730382;42730550;42730362;42730351;42730707;42730429;42730614;42730517,TB;MIL;SEA;CLE;MIL;CLE;SEA;CLE;CLE;SEA,12.80;24.04;13.56;5.17;0.42;9.46;4.49;7.31;2.57;2.87
36,frontier,mid,4-3,false,4,3,CWS,WSH,0,4,4,4,1434.4336861632887,20200,94.04,4.278133569404462,5.551336404213229,49800,false,false,Andrew Painter;Noah Cameron;Shea Langeliers;Munetaka Murakami;Chase Meidroth;Miguel Vargas;Trea Turner;Kyle Schwarber;Adolis Garcia;Everson Pereira,42730335;42730336;42730365;42730366;42730521;42730418;42730396;42730359;42730543;42730503,PHI;KC;ATH;CWS;CWS;CWS;PHI;PHI;PHI;CWS,0.45;5.06;3.44;7.11;8.96;10.02;4.92;3.64;2.76;8.31
37,frontier,mid,4-3,false,4,3,CLE,TOR,0,5,5,4,1842.9324458590445,22100,97.83,4.455711165545949,4.516053405406729,49600,false,false,Taj Bradley;Lance McCullers Jr.;Bo Naylor;Rafael Devers;Luis Arraez;Jose Ramirez;Willy Adames;Chase DeLauter;Daniel Schneemann;Julio Rodriguez,42730326;42730338;42730625;42730372;42730425;42730351;42730426;42730429;42730579;42730432,MIN;HOU;CLE;SF;SF;CLE;SF;CLE;CLE;SEA,6.91;2.58;3.03;1.65;2.01;9.46;3.33;7.31;7.92;9.44
38,frontier,mid,4-2,false,4,2,CLE,TOR,0,5,5,5,2533.554814879678,25100,97.44999999999999,4.476345634666156,3.8403883337588303,49900,false,true,Gavin Williams;Taj Bradley;Kyle Higashioka;Casey Schmitt;Josh Smith;Jose Ramirez;Brayan Rocchio;Chase DeLauter;Daniel Schneemann;James Wood,42730322;42730326;42730547;42730528;42730606;42730351;42730589;42730429;42730579;42730354,CLE;MIN;TEX;SF;TEX;CLE;CLE;CLE;CLE;WSH,9.88;6.91;1.67;1.18;1.60;9.46;2.09;7.31;7.92;13.11
39,frontier,mid,4-2,true,4,2,BAL,BOS,0,6,6,4,2480.4031930313267,24700,99.08999999999999,5.213291891918649,3.333392115073216,49600,false,false,Freddy Peralta;Paul Skenes;Samuel Basallo;Pete Alonso;Cole Young;Leo Rivas;Gunnar Henderson;Taylor Ward;Jacob Young;Ian Happ,42730327;42730321;42730472;42730383;42730676;42730707;42730355;42730411;42730516;42730431,NYM;PIT;BAL;BAL;SEA;SEA;BAL;BAL;WSH;CHC,33.58;28.97;1.35;2.05;4.20;4.49;6.67;2.09;7.25;2.89
40,frontier,mid,4-2,true,4,2,KC,LAA,0,5,5,4,2587.4504826179764,25100,95.61,5.55632542665396,4.858718072157794,49900,false,false,Gavin Williams;George Kirby;Salvador Perez;Munetaka Murakami;Nick Loftin;Luis Rengifo;Bobby Witt Jr.;Lane Thomas;Julio Rodriguez;Randy Arozarena,42730322;42730323;42730504;42730366;42730621;42730570;42730357;42730721;42730432;42730423,CLE;SEA;KC;CWS;KC;MIL;KC;KC;SEA;SEA,9.88;9.14;5.63;7.11;7.26;0.24;7.60;8.32;9.44;7.46
41,frontier,mid,5-1,false,5,1,BOS,BAL,0,6,6,5,2017.1514568817088,22400,100.89999999999999,6.508447133150163,5.471013996146831,49900,false,false,Freddy Peralta;Noah Cameron;Carlos Narvaez;Willson Contreras;Xavier Edwards;Caleb Durbin;Trevor Story;Jarren Duran;James Wood;Yordan Alvarez,42730327;42730336;42730706;42730424;42730400;42730693;42730453;42730407;42730354;42730350,NYM;KC;BOS;BOS;MIA;BOS;BOS;BOS;WSH;HOU,33.58;5.06;3.13;5.13;6.02;3.51;4.99;9.99;13.11;3.62
42,frontier,mid,5-1,false,5,1,TEX,ATH,0,5,5,6,2019.9009876724156,22800,99.1,4.594045351623232,3.3794454529609923,50000,false,true,Drew Rasmussen;Nathan Eovaldi;Kyle Higashioka;Jake Burger;JJ Wetherholt;Josh Jung;Corey Seager;Lane Thomas;James Wood;Brandon Nimmo,42730330;42730329;42730547;42730433;42730398;42730522;42730373;42730721;42730354;42730378,TB;TEX;TEX;TEX;STL;TEX;TEX;KC;WSH;TEX,12.80;19.23;1.67;1.74;0.69;3.11;5.79;8.32;13.11;4.32
43,frontier,frontier-deep,5-2,false,5,2,CLE,TOR,0,4,4,6,2415.6986567036874,24900,103.52000000000001,6.759888222219629,5.276181039276046,49800,false,true,Gavin Williams;Freddy Peralta;Bo Naylor;Kyle Manzardo;Bryson Stott;Jose Ramirez;Trea Turner;Chase DeLauter;Daniel Schneemann;Jakob Marsee,42730322;42730327;42730625;42730550;42730537;42730351;42730396;42730429;42730579;42730401,CLE;NYM;CLE;CLE;PHI;CLE;PHI;CLE;CLE;MIA,9.88;33.58;3.03;5.17;3.19;9.46;4.92;7.31;7.92;4.46
44,frontier,frontier-deep,5-2,false,5,2,WSH,CWS,0,5,5,5,1776.063061943466,21700,103.01999999999998,8.052036453563058,8.175184546498942,49600,false,false,Freddy Peralta;Luis Severino;Drew Millas;Matt Olson;Nasim Nunez;Brady House;Willy Adames;Ronald Acuna Jr.;Daylen Lile;James Wood,42730327;42730337;42730608;42730391;42730477;42730556;42730426;42730369;42730421;42730354,NYM;ATH;WSH;ATL;WSH;WSH;SF;ATL;WSH;WSH,33.58;1.71;7.52;6.97;8.78;9.64;3.33;10.22;10.08;13.11
45,frontier,frontier-deep,5-2,false,5,2,BOS,BAL,0,5,5,5,2096.6640169564603,23400,102.47,7.296449876609878,5.885203830165876,50000,false,false,Freddy Peralta;Will Warren;Carlos Narvaez;Willson Contreras;Nasim Nunez;Yandy Diaz;Trevor Story;Masataka Yoshida;Jarren Duran;James Wood,42730327;42730328;42730706;42730424;42730477;42730376;42730453;42730532;42730407;42730354,NYM;NYY;BOS;BOS;WSH;TB;BOS;BOS;BOS;WSH,33.58;8.85;3.13;5.13;8.78;1.95;4.99;8.01;9.99;13.11
46,frontier,frontier-deep,5-3,false,5,3,SEA,STL,0,3,3,6,2227.4649267721366,23400,100.32,7.029635795851946,5.594839986857894,49800,false,true,Freddy Peralta;George Kirby;Cal Raleigh;Josh Naylor;Cole Young;Josh Jung;Corey Seager;Evan Carter;Randy Arozarena;Julio Rodriguez,42730327;42730323;42730382;42730483;42730676;42730522;42730373;42730443;42730423;42730432,NYM;SEA;SEA;SEA;SEA;TEX;TEX;TEX;SEA;SEA,33.58;9.14;13.56;7.64;4.20;3.11;5.79;1.74;7.46;9.44
47,frontier,frontier-deep,5-3,false,5,3,NYY,HOU,0,4,4,5,2495.29557367459,25100,102.48000000000002,7.471952290013558,5.979817201861188,49500,false,false,Gavin Williams;Freddy Peralta;Carlos Narvaez;Willson Contreras;Jazz Chisholm Jr.;Caleb Durbin;Jose Caballero;Giancarlo Stanton;Cody Bellinger;Aaron Judge,42730322;42730327;42730706;42730424;42730448;42730693;42730567;42730415;42730408;42730349,CLE;NYM;BOS;BOS;NYY;BOS;NYY;NYY;NYY;NYY,9.88;33.58;3.13;5.13;7.58;3.51;6.19;5.94;8.10;12.85
48,frontier,frontier-deep,5-3,false,5,3,NYY,HOU,0,4,4,5,1707.7763319591943,21100,96.83,6.243016283122612,6.596443234120197,49500,false,false,Drew Rasmussen;Michael Lorenzen;Bo Naylor;Ben Rice;Jazz Chisholm Jr.;Jose Ramirez;Brayan Rocchio;Trent Grisham;Aaron Judge;Giancarlo Stanton,42730330;42730346;42730625;42730364;42730448;42730351;42730589;42730470;42730349;42730415,TB;COL;CLE;NYY;NYY;CLE;CLE;NYY;NYY;NYY,12.80;1.96;3.03;8.78;7.58;9.46;2.09;11.78;12.85;5.94
