rank,tier,mode,stackPattern,bringBackRequired,primarySize,secondarySize,primaryTeam,primaryOpp,bringBack,numGames,numTeamsUsed,maxGameStack,salaryStd,salaryTopThree,proj,geoMeanOwn,geoMeanOwnHit,salaryTotal,pitcherFacesStack,pitcherSharesGameWithBringBack,playerNames,playerIds,playerTeams,playerOwn
16,frontier,chalk-core,5-2,false,5,2,CWS,SD,0,4,4,5,1795.6614380222125,21000,89.91,2.556883535118374,2.1137462023451103,49600,false,false,Simeon Woods Richardson;Emmet Sheehan;Edgar Quero;Munetaka Murakami;Santiago Espinal;Miguel Vargas;Colson Montgomery;Shohei Ohtani;Andrew Benintendi;Brent Rooker,42944663;42944648;42944938;42944673;42944910;42944701;42944695;42944668;42944794;42944712,MIN;LAD;CWS;CWS;LAD;CWS;CWS;LAD;CWS;ATH,1.35;22.20;0.00;2.07;3.61;1.96;2.35;12.03;2.40;4.01
17,frontier,chalk-core,5-3,false,5,3,NYM,LAA,0,4,4,5,2118.1359729724622,23100,89.92999999999999,3.984681848822107,3.243233675589347,49500,false,false,Eury Perez;Robbie Ray;Adley Rutschman;Brett Baty;Marcus Semien;Bo Bichette;Gunnar Henderson;Leody Taveras;Juan Soto;Tyrone Taylor,42944652;42944645;42944739;42944809;42944819;42944747;42944678;42944793;42944675;42944922,MIA;SF;BAL;NYM;NYM;NYM;BAL;BAL;NYM;NYM,9.98;8.26;0.91;8.73;7.71;9.00;2.07;0.34;14.54;2.17
18,frontier,chalk-core,5-3,false,5,3,HOU,BOS,0,4,4,5,2294.2536912904816,23600,85.69000000000001,2.1976472923570385,1.3951752551099093,49800,false,false,Robbie Ray;Zack Wheeler;Ivan Herrera;Alec Burleson;Jose Altuve;Isaac Paredes;Carlos Correa;Brice Matthews;Cam Smith;Nathan Church,42944645;42944644;42944732;42944704;42944699;42944760;42944741;42944862;42944822;42944832,SF;PHI;STL;STL;HOU;HOU;HOU;HOU;HOU;STL,8.26;22.16;0.59;0.52;4.19;5.84;8.03;1.47;1.62;0.10
19,frontier,chalk-core,5-1,false,5,1,PHI,MIA,0,5,5,6,2380.1050396988785,23900,97.38999999999999,3.8170890518434515,2.442532594215925,49900,false,true,Zack Wheeler;Bryan Woo;Rafael Marchan;Nick Kurtz;Bryson Stott;Miguel Vargas;Willi Castro;Brandon Marsh;Justin Crawford;Kyle Schwarber,42944644;42944646;42944950;42944684;42944860;42944701;42944706;42944808;42944890;42944683,PHI;SEA;PHI;ATH;PHI;CWS;COL;PHI;PHI;PHI,22.16;23.39;1.42;3.56;2.75;1.96;3.56;2.64;0.97;5.10
20,frontier,chalk-core,5-1,false,5,1,SEA,KC,0,5,5,6,2321.551205552012,24200,92.64,2.624036547715729,1.5285844947654659,49800,false,true,Emmet Sheehan;Bryan Woo;Cal Raleigh;Connor Joe;Fernando Tatis Jr.;Leo Rivas;J.P. Crawford;Aaron Judge;Jakob Marsee;Julio Rodriguez,42944648;42944646;42944688;42944947;42944693;42944984;42944856;42944666;42944755;42944744,LAD;SEA;SEA;SEA;SD;SEA;SEA;NYY;MIA;SEA,22.20;23.39;1.67;0.23;10.41;0.26;2.20;8.36;1.19;1.31
21,frontier,chalk-core,4-3,false,4,3,LAD,STL,0,5,5,4,1633.4013591276334,20700,93.96000000000001,5.413396926778951,4.383792134562304,50000,false,false,Shane McClanahan;Christian Scott;Will Smith;Freddie Freeman;Edouard Julien;Santiago Espinal;Bobby Witt Jr.;Shohei Ohtani;Mickey Moniak;Jake McCarthy,42944651;42944662;42944768;42944690;42944740;42944910;42944671;42944668;42944714;42944854,TB;NYM;LAD;LAD;COL;LAD;KC;LAD;COL;COL,17.13;9.25;8.44;3.65;6.41;3.61;0.87;12.03;7.88;2.32
22,frontier,chalk-core,4-3,false,4,3,LAA,NYM,0,4,4,5,1697.6748805351394,21000,94.02000000000001,4.264153293023883,3.604833416970243,49700,false,true,Walbert Urena;Bryan Woo;Hunter Goodman;Vladimir Guerrero Jr.;Edouard Julien;Yoan Moncada;Zach Neto;Mickey Moniak;Josh Lowe;Jorge Soler,42944660;42944646;42944697;42944682;42944740;42944820;42944686;42944714;42944861;42944774,LAA;SEA;COL;TOR;COL;LAA;LAA;COL;LAA;LAA,2.98;23.39;7.94;5.04;6.41;2.41;3.81;7.88;0.92;1.67
23,frontier,mid,5-2,false,5,2,TOR,MIN,0,4,5,5,2008.2081565415474,22500,92.72,6.067464160761576,7.0984095634521704,49900,false,false,Cade Povich;Robbie Ray;Tyler Heineman;Vladimir Guerrero Jr.;Ozzie Albies;Kazuma Okamoto;Mauricio Dubon;Jesus Sanchez;George Springer;Mickey Moniak,42944653;42944645;42944980;42944682;42944696;42944773;42944775;42944791;42944692;42944714,BAL;SF;TOR;TOR;ATL;TOR;ATL;TOR;TOR;COL,1.27;8.26;1.39;5.04;25.17;5.41;20.87;5.53;7.43;7.88
24,frontier,mid,5-2,false,5,2,CLE,ATH,0,5,5,5,2451.6321094324085,24600,97.56000000000002,5.832017017615804,4.725576006563652,49500,false,false,Robbie Ray;Zack Wheeler;Bo Naylor;Kyle Manzardo;Daniel Schneemann;Ronny Mauricio;Colson Montgomery;Juan Soto;Angel Martinez;Chase DeLauter,42944645;42944644;42944909;42944866;42944803;42944960;42944695;42944675;42944721;42944718,SF;PHI;CLE;CLE;CLE;NYM;CWS;NYM;CLE;CLE,8.26;22.16;8.06;10.09;9.10;7.53;2.35;14.54;0.00;13.06
25,frontier,mid,5-2,false,5,2,PHI,MIA,1,4,5,6,2249.0220096744274,23600,101.96999999999998,6.105804100613524,4.392944164003047,49700,false,false,Emmet Sheehan;Bryan Woo;Drake Baldwin;Bryce Harper;Bryson Stott;Edmundo Sosa;Otto Lopez;Justin Crawford;Brandon Marsh;Ronald Acuna Jr.,42944648;42944646;42944676;42944715;42944860;42944920;42944724;42944890;42944808;42944674,LAD;SEA;ATL;PHI;PHI;PHI;MIA;PHI;PHI;ATL,22.20;23.39;16.15;4.94;2.75;6.14;1.52;0.97;2.64;26.45
26,frontier,mid,5-2,false,5,2,NYM,LAA,0,4,4,5,2203.9963702329455,23700,97.09999999999998,6.02417497057203,4.748724219174238,49800,false,false,Robbie Ray;Cole Ragans;Francisco Alvarez;Willson Contreras;Marcus Semien;Bo Bichette;Bobby Witt Jr.;Ceddanne Rafaela;Juan Soto;Tyrone Taylor,42944645;42944650;42944787;42944748;42944819;42944747;42944671;42944831;42944675;42944922,SF;KC;NYM;BOS;NYM;NYM;KC;BOS;NYM;NYM,8.26;29.47;8.66;5.68;7.71;9.00;0.87;2.76;14.54;2.17
27,frontier,mid,5-2,false,5,2,CLE,ATH,0,4,4,6,1890.634814024115,22200,97.26,4.987244930215242,3.885344720129494,49500,false,true,Joey Cantillo;Cole Ragans;Ivan Herrera;Kyle Manzardo;Daniel Schneemann;Jose Ramirez;Brayan Rocchio;Aaron Judge;Nathan Church;Chase DeLauter,42944655;42944650;42944732;42944866;42944803;42944670;42944850;42944666;42944832;42944718,CLE;KC;STL;CLE;CLE;CLE;CLE;NYY;STL;CLE,6.22;29.47;0.59;10.09;9.10;16.14;5.44;8.36;0.10;13.06
28,frontier,mid,5-2,true,5,2,LAD,STL,0,3,3,6,2203.088740836374,24000,92.32,4.638479596592151,3.11563564420617,49800,false,true,Emmet Sheehan;Bryan Woo;Will Smith;Freddie Freeman;Santiago Espinal;Max Muncy;J.P. Crawford;Shohei Ohtani;Jo Adell;Josh Lowe,42944648;42944646;42944768;42944690;42944910;42944726;42944856;42944668;42944735;42944861,LAD;SEA;LAD;LAD;LAD;LAD;SEA;LAD;LAA;LAA,22.20;23.39;8.44;3.65;3.61;2.71;2.20;12.03;1.21;0.92
29,frontier,mid,5-2,true,5,2,HOU,BOS,1,4,5,6,2325.5321971540193,24600,90.92,5.6339680651760595,4.45724164646713,49700,false,false,Will Warren;Robbie Ray;Yainer Diaz;Christian Walker;Jose Altuve;Bo Bichette;Ronny Mauricio;Ceddanne Rafaela;Cam Smith;Yordan Alvarez,42944647;42944645;42944813;42944720;42944699;42944747;42944960;42944831;42944822;42944667,NYY;SF;HOU;HOU;HOU;NYM;NYM;BOS;HOU;HOU,25.04;8.26;4.81;4.03;4.19;9.00;7.53;2.76;1.62;6.33
30,frontier,mid,5-2,false,5,2,HOU,BOS,0,5,5,5,2235.195740869242,23600,93.26,5.880876544453388,4.011444339414227,49700,false,false,Will Warren;Cole Ragans;Yainer Diaz;Christian Walker;Santiago Espinal;Isaac Paredes;Taylor Walls;Yordan Alvarez;Cam Smith;Shohei Ohtani,42944647;42944650;42944813;42944720;42944910;42944760;42944939;42944667;42944822;42944668,NYY;KC;HOU;HOU;LAD;HOU;TB;HOU;HOU;LAD,25.04;29.47;4.81;4.03;3.61;5.84;1.33;6.33;1.62;12.03
31,frontier,mid,5-2,false,5,2,NYM,LAA,0,5,5,5,2389.4769302087852,24400,97.22,6.2174209832341445,4.494566867274881,49800,false,false,Zack Wheeler;Bryan Woo;Francisco Alvarez;Munetaka Murakami;Marcus Semien;Bo Bichette;Andres Gimenez;Tyrone Taylor;Juan Soto;Austin Hays,42944644;42944646;42944787;42944673;42944819;42944747;42944797;42944922;42944675;42944858,PHI;SEA;NYM;CWS;NYM;NYM;TOR;NYM;NYM;CWS,22.16;23.39;8.66;2.07;7.71;9.00;4.08;2.17;14.54;1.04
32,frontier,mid,5-3,false,5,3,ATL,COL,0,3,3,6,1868.1541692269404,22000,93.75,6.288767919975891,5.64447768981494,50000,false,true,Will Warren;Grant Holmes;Drake Baldwin;Rafael Devers;Ozzie Albies;Casey Schmitt;Willy Adames;Eli White;Ronald Acuna Jr.;Jorge Mateo,42944647;42944656;42944676;42944738;42944696;42944790;42944766;42944892;42944674;42944848,NYY;ATL;ATL;SF;ATL;SF;SF;ATL;ATL;ATL,25.04;3.75;16.15;0.37;25.17;0.87;1.13;16.77;26.45;15.71
33,frontier,mid,5-3,true,5,3,ATL,COL,0,4,4,5,1811.629101113139,20900,100.22999999999999,7.054139422264948,7.466800537296592,50000,false,false,Simeon Woods Richardson;Bryan Woo;Drake Baldwin;Matt Olson;Ozzie Albies;Alec Bohm;Mauricio Dubon;Brandon Marsh;Justin Crawford;Ronald Acuna Jr.,42944663;42944646;42944676;42944677;42944696;42944843;42944775;42944808;42944890;42944674,MIN;SEA;ATL;ATL;ATL;PHI;ATL;PHI;PHI;ATL,1.35;23.39;16.15;17.70;25.17;0.95;20.87;2.64;0.97;26.45
34,frontier,mid,5-3,false,5,3,ATL,COL,0,4,4,5,2295.560933628206,24000,95.28,5.219970886716652,4.086333587978069,49800,false,false,Robbie Ray;Bryan Woo;Adley Rutschman;Matt Olson;Ozzie Albies;Austin Riley;Mauricio Dubon;Blaze Alexander;Dylan Beavers;Eli White,42944645;42944646;42944739;42944677;42944696;42944703;42944775;42944931;42944823;42944892,SF;SEA;BAL;ATL;ATL;ATL;ATL;BAL;BAL;ATL,8.26;23.39;0.91;17.70;25.17;15.22;20.87;0.30;0.12;16.77
35,frontier,mid,4-3,false,4,3,HOU,BOS,0,4,4,4,1754.8789132017057,21200,90.86,5.1912179938739325,4.478545936612735,49800,false,false,Walbert Urena;Cole Ragans;Carter Jensen;Christian Walker;Jose Altuve;Jose Ramirez;Brayan Rocchio;Dustin Harris;Yordan Alvarez;Steven Kwan,42944660;42944650;42944745;42944720;42944699;42944670;42944850;42944967;42944667;42944763,LAA;KC;KC;HOU;HOU;CLE;CLE;HOU;HOU;CLE,2.98;29.47;0.76;4.03;4.19;16.14;5.44;2.24;6.33;10.13
36,frontier,mid,4-3,false,4,3,CWS,SD,1,4,5,5,1804.6883387443938,21000,98.75,5.605323446463176,4.366704867664195,49900,false,false,Will Warren;Christian Scott;Drake Baldwin;Ty France;Ozzie Albies;Miguel Vargas;Colson Montgomery;Ronald Acuna Jr.;Sam Antonacci;Austin Hays,42944647;42944662;42944676;42944943;42944696;42944701;42944695;42944674;42944824;42944858,NYY;NYM;ATL;SD;ATL;CWS;CWS;ATL;CWS;CWS,25.04;9.25;16.15;2.79;25.17;1.96;2.35;26.45;0.92;1.04
37,frontier,mid,4-3,true,4,3,BOS,HOU,0,4,4,4,2203.088740836374,23500,98.77,6.8392368667303245,4.844598036995941,49800,false,false,Will Warren;Cole Ragans;Will Smith;Willson Contreras;Miguel Rojas;Caleb Durbin;Bobby Witt Jr.;Jarren Duran;Ceddanne Rafaela;Shohei Ohtani,42944647;42944650;42944768;42944748;42944894;42944964;42944671;42944725;42944831;42944668,NYY;KC;LAD;BOS;LAD;BOS;KC;BOS;BOS;LAD,25.04;29.47;8.44;5.68;5.42;4.22;0.87;9.58;2.76;12.03
38,frontier,mid,4-3,true,4,3,NYM,LAA,1,4,5,5,2273.8513583785552,23900,93.02,5.890941751238865,4.753129282276176,49600,false,false,Robbie Ray;Bryan Woo;Francisco Alvarez;Ben Rice;Jazz Chisholm Jr.;Bo Bichette;Ronny Mauricio;Cody Bellinger;MJ Melendez;Jo Adell,42944645;42944646;42944787;42944679;42944742;42944747;42944960;42944702;42944873;42944735,SF;SEA;NYM;NYY;NYY;NYM;NYM;NYY;NYM;LAA,8.26;23.39;8.66;3.09;3.00;9.00;7.53;4.03;9.82;1.21
39,frontier,mid,4-2,false,4,2,TOR,MIN,0,4,5,4,1878.0042598460739,22400,93.47,5.661789534322759,4.29168973107013,49900,false,false,Eury Perez;Cole Ragans;Yainer Diaz;Lenyn Sosa;Jose Altuve;Kazuma Okamoto;Bobby Witt Jr.;Roman Anthony;George Springer;Jesus Sanchez,42944652;42944650;42944813;42944958;42944699;42944773;42944671;42944698;42944692;42944791,MIA;KC;HOU;TOR;HOU;TOR;KC;BOS;TOR;TOR,9.98;29.47;4.81;5.54;4.19;5.41;0.87;5.33;7.43;5.53
40,frontier,mid,4-2,false,4,2,TOR,MIN,0,4,5,4,1857.4444810007108,21900,93.14000000000001,5.900331393408067,6.704941061250859,49700,false,false,Will Warren;Jake Bennett;Shea Langeliers;Vladimir Guerrero Jr.;Lenyn Sosa;Kazuma Okamoto;Jacob Wilson;Daulton Varsho;Chase DeLauter;Steven Kwan,42944647;42944654;42944681;42944682;42944958;42944773;42944758;42944751;42944718;42944763,NYY;BOS;ATH;TOR;TOR;TOR;ATH;TOR;CLE;CLE,25.04;0.50;6.44;5.04;5.54;5.41;6.71;4.73;13.06;10.13
41,frontier,mid,4-2,false,4,2,MIN,TOR,0,5,5,4,2080.4086137102972,23400,91.21999999999998,5.109814261768703,5.031886258805633,49700,false,false,Emmet Sheehan;Noah Schultz;Ryan Jeffers;Josh Bell;Daniel Schneemann;Jose Ramirez;Brooks Lee;Kyle Schwarber;Adolis Garcia;Austin Martin,42944648;42944649;42944716;42944767;42944803;42944670;42944859;42944683;42944872;42944786,LAD;CWS;MIN;MIN;CLE;CLE;MIN;PHI;PHI;MIN,22.20;1.33;4.08;3.10;9.10;16.14;2.50;5.10;4.36;3.98
42,frontier,mid,5-1,true,5,1,NYY,BAL,0,4,5,5,2200.9997728305198,23500,95.3,5.575247853041022,3.809461468030985,49600,false,false,Emmet Sheehan;Cole Ragans;Austin Wells;Paul Goldschmidt;Xavier Edwards;Edmundo Sosa;Jose Caballero;Trent Grisham;Aaron Judge;Shohei Ohtani,42944648;42944650;42944917;42944798;42944722;42944920;42944805;42944779;42944666;42944668,LAD;KC;NYY;NYY;MIA;PHI;NYY;NYY;NYY;LAD,22.20;29.47;3.35;3.98;1.21;6.14;3.18;1.40;8.36;12.03
43,frontier,mid,5-1,false,5,1,CLE,ATH,0,6,6,5,1991.883530731654,23400,100.10000000000001,6.713138315711376,5.108678189947,49800,false,false,Shane McClanahan;Bryan Woo;Will Smith;Kyle Manzardo;Daniel Schneemann;Jose Ramirez;Carlos Correa;Tyler Freeman;Steven Kwan;Angel Martinez,42944651;42944646;42944768;42944866;42944803;42944670;42944741;42944765;42944763;42944721,TB;SEA;LAD;CLE;CLE;CLE;HOU;COL;CLE;CLE,17.13;23.39;8.44;10.09;9.10;16.14;8.03;4.56;10.13;0.00
44,frontier,mid,3-3,false,3,3,SF,TB,0,5,5,3,1882.2592807581,22200,98.22,5.9483582550221215,5.306705049619298,49900,false,false,Mike Burrows;Bryan Woo;Jonah Heim;Rafael Devers;Daniel Schneemann;Jose Ramirez;Willy Adames;Heliot Ramos;Ronald Acuna Jr.;Chase DeLauter,42944657;42944646;42944865;42944738;42944803;42944670;42944766;42944846;42944674;42944718,HOU;SEA;ATL;SF;CLE;CLE;SF;SF;ATL;CLE,3.77;23.39;12.51;0.37;9.10;16.14;1.13;2.37;26.45;13.06
45,frontier,frontier-deep,5-2,false,5,2,NYM,LAA,0,4,4,5,2308.8741845323666,24500,93.65,7.701234847255971,5.911669113015126,49900,false,false,Zack Wheeler;Emmet Sheehan;Francisco Alvarez;Freddie Freeman;Marcus Semien;Bo Bichette;Ronny Mauricio;Shohei Ohtani;Brett Baty;Randy Arozarena,42944644;42944648;42944787;42944690;42944819;42944747;42944960;42944668;42944809;42944754,PHI;LAD;NYM;LAD;NYM;NYM;NYM;LAD;NYM;SEA,22.16;22.20;8.66;3.65;7.71;9.00;7.53;12.03;8.73;0.86
46,frontier,frontier-deep,5-2,false,5,2,COL,ATL,2,4,5,7,1702.4687956024334,21100,99.57000000000001,7.529370199943514,8.22632334365279,49600,false,false,Zack Wheeler;Matthew Liberatore;Hunter Goodman;TJ Rumfield;Edouard Julien;Kazuma Okamoto;Mauricio Dubon;Mickey Moniak;Tyler Freeman;Ronald Acuna Jr.,42944644;42944664;42944697;42944781;42944740;42944773;42944775;42944714;42944765;42944674,PHI;STL;COL;COL;COL;TOR;ATL;COL;COL;ATL,22.16;1.26;7.94;3.84;6.41;5.41;20.87;7.88;4.56;26.45
47,frontier,frontier-deep,5-2,false,5,2,ATL,COL,0,4,4,5,2120.9667607013553,23300,100.50999999999999,9.437522359826149,8.322953516029392,49500,false,false,Robbie Ray;Cole Ragans;Jonah Heim;Matt Olson;Ozzie Albies;Austin Riley;Willy Adames;Adolis Garcia;Brandon Marsh;Mauricio Dubon,42944645;42944650;42944865;42944677;42944696;42944703;42944766;42944872;42944808;42944775,SF;KC;ATL;ATL;ATL;ATL;SF;PHI;PHI;ATL,8.26;29.47;12.51;17.70;25.17;15.22;1.13;4.36;2.64;20.87
48,frontier,frontier-deep,5-2,false,5,2,NYM,LAA,0,5,5,5,2292.5095419648746,24000,98.03999999999999,11.0938314757341,9.636871443559514,49800,false,false,Shane McClanahan;Zack Wheeler;Francisco Alvarez;Shohei Ohtani;Travis Bazzana;Bo Bichette;Ronny Mauricio;Juan Soto;MJ Melendez;Chase DeLauter,42944651;42944644;42944787;42944668;42944840;42944747;42944960;42944675;42944873;42944718,TB;PHI;NYM;LAD;CLE;NYM;NYM;NYM;NYM;CLE,17.13;22.16;8.66;12.03;5.65;9.00;7.53;14.54;9.82;13.06
