P,P,C,1B,2B,3B,SS,OF,OF,OF
42962148,42962149,42962274,42962248,42962179,42962312,42962242,42962283,42962192,42962188
42962150,42962149,42962217,42962248,42962179,42962218,42962242,42962371,42962192,42962211
42962148,42962149,42962274,42962248,42962179,42962256,42962242,42962283,42962188,42962211
42962147,42962149,42962244,42962194,42962299,42962218,42962242,42962266,42962175,42962333
42962148,42962149,42962411,42962194,42962179,42962312,42962200,42962175,42962283,42962332
42962148,42962149,42962254,42962194,42962179,42962312,42962200,42962175,42962384,42962283
42962147,42962149,42962324,42962194,42962219,42962312,42962200,42962175,42962333,42962214
42962147,42962149,42962244,42962248,42962264,42962218,42962222,42962277,42962192,42962211
42962147,42962149,42962244,42962225,42962299,42962218,42962242,42962266,42962192,42962211
42962147,42962149,42962274,42962248,42962313,42962312,42962242,42962175,42962192,42962211
42962147,42962149,42962411,42962194,42962299,42962312,42962246,42962163,42962238,42962266
42962148,42962541,42962301,42962228,42962233,42962223,42962246,42962251,42962163,42962271
42962154,42962149,42962314,42962258,42962233,42962223,42962246,42962169,42962271,42962165
42962148,42962151,42962253,42962303,42962213,42962185,42962216,42962221,42962325,42962170
42962154,42962147,42962324,42962202,42962219,42962234,42962210,42962164,42962183,42962380
42962149,42962153,42962224,42962202,42962290,42962234,42962210,42962164,42962278,42962214
42962160,42962157,42962224,42962165,42962187,42962234,42962210,42962164,42962278,42962191
42962154,42962147,42962274,42962248,42962180,42962234,42962210,42962278,42962311,42962164
42962150,42962147,42962217,42962196,42962186,42962280,42962255,42962167,42962303,42962371
42962147,42962160,42962253,42962228,42962213,42962325,42962216,42962164,42962303,42962165
42962149,42962157,42962212,42962194,42962239,42962312,42962200,42962205,42962175,42962191
42962147,42962149,42962301,42962258,42962233,42962223,42962168,42962221,42962293,42962271
42962150,42962149,42962254,42962215,42962313,42962330,42962231,42962203,42962167,42962184
42962150,42962148,42962324,42962258,42962219,42962344,42962172,42962163,42962189,42962381
42962154,42962151,42962244,42962303,42962213,42962218,42962242,42962164,42962211,42962192
42962147,42962149,42962411,42962194,42962178,42962240,42962242,42962175,42962384,42962333
42962148,42962153,42962224,42962176,42962327,42962207,42962348,42962247,42962165,42962214
42962147,42962150,42962364,42962258,42962179,42962223,42962246,42962184,42962203,42962271
42962150,42962149,42962254,42962196,42962173,42962268,42962348,42962241,42962287,42962170
42962149,42962158,42962254,42962228,42962179,42962256,42962168,42962294,42962283,42962170
42962147,42962152,42962411,42962194,42962264,42962312,42962200,42962347,42962175,42962177
42962148,42962149,42962411,42962194,42962299,42962280,42962260,42962266,42962175,42962181
42962148,42962159,42962253,42962248,42962180,42962218,42962216,42962220,42962211,42962188
42962147,42962148,42962274,42962248,42962180,42962218,42962216,42962362,42962303,42962188
42962154,42962153,42962250,42962248,42962173,42962218,42962348,42962165,42962211,42962192
42962147,42962154,42962324,42962196,42962219,42962280,42962255,42962189,42962181,42962192
42962148,42962149,42962411,42962194,42962219,42962223,42962246,42962175,42962333,42962271
42962147,42962151,42962274,42962248,42962257,42962218,42962200,42962175,42962333,42962188
42962148,42962147,42962244,42962338,42962264,42962218,42962242,42962259,42962175,42962211
42962154,42962152,42962254,42962193,42962179,42962344,42962222,42962189,42962252,42962170
42962147,42962149,42962390,42962285,42962264,42962218,42962200,42962277,42962165,42962211
42962147,42962149,42962224,42962225,42962179,42962185,42962328,42962284,42962221,42962320
42962150,42962149,42962244,42962258,42962233,42962185,42962246,42962271,42962294,42962165
42962154,42962147,42962253,42962236,42962179,42962223,42962216,42962169,42962303,42962283
42962676,42962541,42962244,42962248,42962180,42962234,42962222,42962211,42962192,42962170
42962148,42962149,42962411,42962194,42962371,42962312,42962260,42962169,42962175,42962266
42962154,42962149,42962274,42962194,42962208,42962312,42962200,42962175,42962333,42962170
42962147,42962150,42962244,42962225,42962299,42962218,42962242,42962266,42962192,42962188
42962149,42962153,42962244,42962248,42962180,42962185,42962246,42962294,42962188,42962211
42962147,42962160,42962254,42962182,42962179,42962207,42962300,42962191,42962177,42962283
42962150,42962153,42962224,42962182,42962313,42962207,42962330,42962203,42962214,42962165
42962147,42962159,42962244,42962208,42962179,42962218,42962348,42962192,42962170,42962283
42962676,42962149,42962324,42962171,42962179,42962218,42962242,42962238,42962189,42962188
42962154,42962149,42962244,42962228,42962233,42962218,42962242,42962271,42962170,42962192
42962150,42962160,42962274,42962165,42962180,42962218,42962242,42962195,42962277,42962177
42962147,42962148,42962274,42962248,42962179,42962218,42962222,42962325,42962362,42962188
42962147,42962152,42962411,42962165,42962219,42962312,42962260,42962251,42962189,42962266
42962152,42962151,42962254,42962171,42962179,42962185,42962255,42962238,42962221,42962332
42962541,42962149,42962224,42962165,42962208,42962256,42962300,42962177,42962283,42962332
42962148,42962152,42962244,42962384,42962180,42962218,42962200,42962175,42962333,42962192
42962147,42962153,42962253,42962303,42962213,42962325,42962200,42962163,42962362,42962175
42962157,42962149,42962204,42962273,42962173,42962268,42962348,42962167,42962183,42962241
42962154,42962149,42962212,42962193,42962239,42962346,42962200,42962252,42962175,42962192
42962148,42962149,42962341,42962202,42962371,42962234,42962260,42962164,42962295,42962181
42962147,42962157,42962250,42962190,42962173,42962268,42962168,42962347,42962247,42962241
42962148,42962150,42962217,42962190,42962173,42962346,42962268,42962252,42962205,42962267
42962150,42962148,42962212,42962193,42962313,42962354,42962168,42962195,42962281,42962205
42962150,42962149,42962254,42962285,42962179,42962346,42962168,42962347,42962259,42962170
42962160,42962149,42962204,42962285,42962264,42962207,42962168,42962164,42962277,42962214
42962150,42962153,42962250,42962228,42962173,42962268,42962216,42962169,42962241,42962294
42962150,42962149,42962244,42962297,42962173,42962240,42962231,42962211,42962283,42962192
42962149,42962159,42962217,42962297,42962186,42962223,42962172,42962284,42962201,42962181
42962148,42962149,42962390,42962225,42962328,42962185,42962168,42962163,42962360,42962347
42962147,42962148,42962253,42962190,42962173,42962268,42962216,42962241,42962325,42962362
42962147,42962149,42962250,42962285,42962173,42962268,42962168,42962287,42962259,42962347
