P,P,C,1B,2B,3B,SS,OF,OF,OF
42730327,42730321,42730382,42730367,42730676,42730707,42730603,42730354,42730516,42730432
42730327,42730321,42730706,42730347,42730620,42730693,42730363,42730564,42730407,42730421
42730327,42730321,42730382,42730538,42730676,42730707,42730603,42730358,42730354,42730432
42730327,42730321,42730434,42730361,42730676,42730707,42730603,42730432,42730517,42730347
42730327,42730321,42730382,42730372,42730676,42730707,42730603,42730516,42730354,42730432
42730327,42730321,42730382,42730510,42730676,42730418,42730603,42730371,42730423,42730432
42730327,42730321,42730504,42730538,42730477,42730556,42730363,42730358,42730630,42730421
42730322,42730327,42730382,42730483,42730477,42730707,42730603,42730421,42730354,42730432
42730327,42730342,42730608,42730538,42730477,42730445,42730363,42730358,42730354,42730443
42730327,42730329,42730382,42730483,42730477,42730707,42730603,42730359,42730354,42730432
42730326,42730327,42730382,42730573,42730676,42730707,42730363,42730354,42730423,42730432
42730342,42730329,42730514,42730449,42730385,42730376,42730368,42730542,42730431,42730379
42730326,42730335,42730382,42730433,42730537,42730546,42730396,42730605,42730359,42730378
42730335,42730344,42730365,42730364,42730448,42730478,42730567,42730470,42730349,42730389
42730321,42730331,42730625,42730367,42730527,42730351,42730480,42730524,42730539,42730403
42730322,42730321,42730459,42730372,42730425,42730471,42730426,42730715,42730540,42730481
42730326,42730321,42730547,42730433,42730606,42730522,42730396,42730359,42730543,42730443
42730323,42730331,42730724,42730372,42730477,42730445,42730426,42730352,42730481,42730540
42730322,42730327,42730441,42730383,42730537,42730546,42730396,42730605,42730359,42730540
42730327,42730328,42730365,42730597,42730599,42730478,42730373,42730421,42730509,42730378
42730329,42730343,42730428,42730372,42730425,42730394,42730420,42730414,42730401,42730481
42730336,42730338,42730381,42730393,42730430,42730351,42730396,42730557,42730369,42730681
42730328,42730331,42730382,42730523,42730680,42730394,42730426,42730422,42730487,42730356
42730322,42730346,42730608,42730836,42730362,42730556,42730363,42730516,42730354,42730349
42730330,42730331,42730558,42730611,42730400,42730370,42730420,42730356,42730401,42730525
42730326,42730327,42730428,42730393,42730537,42730579,42730396,42730429,42730359,42730605
42730322,42730321,42730454,42730523,42730680,42730535,42730368,42730356,42730721,42730421
42730327,42730328,42730459,42730393,42730537,42730478,42730396,42730358,42730489,42730543
42730329,42730328,42730459,42730347,42730537,42730546,42730396,42730358,42730543,42730605
42730327,42730321,42730417,42730611,42730400,42730502,42730420,42730407,42730564,42730401
42730330,42730344,42730365,42730364,42730448,42730478,42730567,42730509,42730408,42730349
42730327,42730328,42730365,42730538,42730581,42730478,42730363,42730354,42730516,42730599
42730326,42730329,42730625,42730611,42730400,42730351,42730420,42730614,42730384,42730401
42730322,42730329,42730514,42730449,42730581,42730427,42730473,42730503,42730354,42730421
