P,P,C,1B,2B,3B,SS,OF,OF,OF
42745130,42745128,42745199,42745265,42745240,42745174,42745146,42745195,42745315,42745191
42745130,42745128,42745219,42745173,42745255,42745246,42745179,42745208,42745144,42745269
42745130,42745131,42745286,42745154,42745160,42745242,42745251,42745208,42745144,42745269
42745130,42745131,42745252,42745309,42745240,42745242,42745146,42745191,42745212,42745142
42745130,42745128,42745199,42745265,42745198,42745174,42745150,42745195,42745315,42745191
42745130,42745128,42745203,42745154,42745198,42745321,42745251,42745144,42745208,42745269
42745130,42745128,42745199,42745173,42745255,42745246,42745179,42745247,42745269,42745142
42745130,42745128,42745252,42745142,42745198,42745338,42745251,42745208,42745144,42745278
42745130,42745128,42745252,42745173,42745198,42745215,42745251,42745144,42745208,42745269
42745130,42745131,42745203,42745265,42745198,42745338,42745251,42745208,42745144,42745142
42745130,42745128,42745286,42745154,42745198,42745338,42745179,42745145,42745208,42745269
42745131,42745136,42745252,42745153,42745240,42745344,42745146,42745147,42745178,42745278
42745139,42745128,42745264,42745209,42745324,42745197,42745155,42745149,42745185,42745167
42745136,42745135,42745264,42745243,42745324,42745180,42745146,42745149,42745226,42745148
42745133,42745138,42745264,42745243,42745324,42745223,42745155,42745144,42745171,42745147
42745140,42745128,42745320,42745173,42745255,42745242,42745179,42745185,42745149,42745151
42745130,42745135,42745264,42745275,42745157,42745246,42745155,42745185,42745149,42745226
42745131,42745129,42745184,42745275,42745157,42745205,42745174,42745178,42745318,42745191
42745130,42745129,42745219,42745192,42745157,42745230,42745150,42745323,42745268,42745171
42745136,42745135,42745184,42745153,42745324,42745223,42745179,42745185,42745149,42745226
42745130,42745137,42745203,42745173,42745255,42745230,42745179,42745149,42745151,42745281
42745133,42745138,42745252,42745153,42745160,42745211,42745146,42745176,42745256,42745212
42745130,42745140,42745320,42745196,42745160,42745246,42745161,42745162,42745210,42745151
42745128,42745129,42745188,42745173,42745255,42745246,42745271,42745269,42745151,42745166
42745130,42745129,42745219,42745173,42745255,42745205,42745150,42745281,42745269,42745151
42745131,42745136,42745252,42745165,42745240,42745242,42745146,42745210,42745144,42745278
42745133,42745140,42745217,42745209,42745159,42745197,42745220,42745218,42745142,42745167
42745130,42745137,42745252,42745173,42745324,42745223,42745155,42745149,42745226,42745151
42745130,42745129,42745320,42745165,42745255,42745197,42745146,42745281,42745269,42745151
42745130,42745136,42745168,42745181,42745201,42745174,42745234,42745144,42745228,42745318
42745130,42745140,42745217,42745142,42745240,42745180,42745220,42745200,42745193,42745164
42745141,42745137,42745252,42745165,42745240,42745189,42745146,42745145,42745278,42745158
42745133,42745141,42745286,42745154,42745198,42745180,42745271,42745167,42745166,42745148
42745140,42745131,42745219,42745192,42745163,42745189,42745150,42745268,42745323,42745145
42745131,42745137,42745199,42745192,42745295,42745180,42745271,42745142,42745166,42745167
42745133,42745137,42745199,42745156,42745295,42745180,42745146,42745290,42745268,42745142
42745128,42745129,42745264,42745265,42745324,42745169,42745174,42745149,42745226,42745195
42745135,42745129,42745152,42745142,42745245,42745174,42745271,42745261,42745167,42745315
42745128,42745134,42745152,42745192,42745325,42745205,42745213,42745176,42745195,42745191
42745130,42745129,42745320,42745204,42745255,42745174,42745179,42745147,42745239,42745191
42745129,42745141,42745152,42745173,42745198,42745338,42745150,42745239,42745151,42745269
42745130,42745132,42745188,42745196,42745160,42745321,42745161,42745202,42745183,42745208
42745130,42745131,42745168,42745265,42745157,42745174,42745161,42745315,42745195,42745261
42745136,42745137,42745184,42745165,42745201,42745174,42745261,42745147,42745195,42745191
42745130,42745132,42745184,42745275,42745160,42745205,42745220,42745191,42745193,42745164
42745130,42745139,42745184,42745265,42745240,42745174,42745146,42745142,42745315,42745195
42745130,42745129,42745320,42745209,42745159,42745197,42745220,42745144,42745269,42745200
42745130,42745128,42745252,42745173,42745255,42745344,42745146,42745144,42745278,42745212
42745130,42745131,42745252,42745142,42745240,42745344,42745146,42745200,42745297,42745164
42745130,42745136,42745250,42745154,42745159,42745197,42745251,42745208,42745164,42745193
42745130,42745132,42745199,42745209,42745159,42745197,42745150,42745323,42745200,42745193
42745135,42745129,42745250,42745209,42745159,42745180,42745251,42745208,42745183,42745164
42745130,42745128,42745286,42745154,42745198,42745338,42745150,42745268,42745145,42745323
42745130,42745131,42745184,42745165,42745255,42745246,42745179,42745318,42745151,42745191
42745130,42745135,42745188,42745385,42745160,42745180,42745253,42745144,42745208,42745212
42745130,42745128,42745320,42745156,42745255,42745180,42745179,42745318,42745151,42745212
42745130,42745129,42745219,42745385,42745159,42745197,42745150,42745183,42745268,42745200
42745130,42745141,42745188,42745173,42745255,42745253,42745251,42745144,42745183,42745151
42745130,42745129,42745184,42745165,42745240,42745205,42745146,42745297,42745191,42745315
42745130,42745131,42745184,42745265,42745255,42745174,42745179,42745269,42745151,42745191
42745130,42745135,42745199,42745192,42745157,42745321,42745161,42745202,42745162,42745210
42745130,42745131,42745219,42745275,42745240,42745230,42745150,42745171,42745263,42745147
42745130,42745141,42745320,42745173,42745157,42745246,42745179,42745171,42745151,42745193
42745130,42745135,42745289,42745173,42745255,42745230,42745179,42745147,42745151,42745269
