P,P,C,1B,2B,3B,SS,OF,OF,OF
42664895,42664892,42664942,42664912,42665209,42665028,42665147,42664915,42665122,42665155
42664898,42664892,42664942,42664924,42665209,42665028,42664982,42664912,42665155,42665122
42664894,42664892,42665196,42664975,42665209,42665028,42665057,42664912,42664915,42665147
42664895,42664893,42664942,42664912,42665209,42665028,42664982,42664928,42665155,42665147
42664895,42664892,42665196,42664912,42665209,42665028,42664982,42664932,42664928,42665155
42664896,42664895,42664942,42664975,42665209,42665028,42665147,42664912,42664915,42665155
42664895,42664892,42665196,42664912,42665209,42665028,42664982,42665006,42664914,42665155
42664895,42664892,42664942,42664912,42665026,42664940,42665057,42665122,42665155,42665147
42664895,42664892,42664939,42664975,42665209,42665028,42664926,42664914,42665155,42665147
42664894,42664892,42664939,42664975,42665209,42665028,42665147,42664947,42664912,42665155
42664898,42664892,42664942,42664912,42665209,42664940,42665057,42665142,42664932,42665155
42664899,42664905,42664942,42664983,42665067,42664958,42664994,42665007,42664959,42664930
42664905,42664893,42665137,42664951,42665040,42664963,42664919,42665027,42664915,42665158
42664899,42664901,42664920,42665022,42665040,42664963,42664919,42665104,42665027,42664973
42664908,42664894,42664939,42664951,42664923,42665112,42664919,42665034,42665015,42665063
42664908,42664893,42665025,42664985,42665209,42664946,42664918,42665153,42664932,42664928
42664895,42664898,42664937,42665125,42664944,42665064,42664966,42664960,42664947,42665076
42664901,42664892,42665047,42665030,42664923,42664958,42664994,42665216,42664930,42664959
42664901,42664905,42664937,42664964,42665111,42665009,42665004,42664938,42664941,42664967
42664897,42664895,42664956,42665047,42664923,42665112,42664952,42665015,42665034,42664962
42664909,42664892,42665136,42664945,42664944,42664958,42664994,42664921,42664959,42665115
42664895,42664892,42664980,42664929,42665156,42664946,42665083,42665087,42665141,42664916
42664895,42664893,42664956,42665125,42665067,42664958,42664966,42665123,42664959,42664930
42664911,42664892,42665150,42664924,42665111,42664952,42665004,42664938,42665063,42664912
42664899,42664894,42664939,42665047,42664923,42665112,42665121,42664914,42665034,42665043
42664894,42664892,42665014,42664964,42664954,42665061,42665070,42664941,42664962,42665142
42664895,42664901,42665130,42664961,42664935,42664949,42665070,42665142,42664916,42664962
42664911,42664908,42664942,42664912,42665026,42664940,42665070,42665141,42664962,42664915
42664899,42664893,42665014,42664975,42664954,42665046,42665070,42664976,42664955,42664962
42664896,42664893,42665081,42664964,42665044,42665094,42664926,42664925,42664973,42665060
42664895,42664893,42665137,42665042,42665012,42665061,42664978,42664962,42665007,42664917
42664899,42664908,42664942,42664924,42665031,42665112,42665057,42664915,42664928,42665051
42664900,42664908,42664942,42664924,42665005,42664952,42665057,42665152,42664932,42664928
42664899,42664908,42665014,42664961,42665057,42665046,42665070,42664962,42664932,42664912
42664895,42664893,42665014,42664961,42664954,42665046,42665184,42665123,42664962,42664916
42664899,42664901,42664942,42664912,42665094,42665029,42665057,42664915,42665115,42665060
42664899,42664901,42664942,42665163,42664981,42665044,42665057,42665006,42664915,42664928
42664898,42664893,42665014,42665042,42664954,42665061,42664978,42665123,42664962,42664917
42664895,42664892,42664939,42665125,42664944,42665020,42664918,42665015,42665035,42665216
42664895,42664894,42665136,42665185,42664930,42665100,42665083,42664915,42664912,42665115
42664894,42664904,42664942,42664924,42665111,42665124,42665083,42665152,42664915,42664928
42664895,42664911,42664942,42664924,42665012,42665209,42665147,42664912,42664928,42664983
42664898,42664904,42664942,42664912,42665026,42664963,42665057,42665169,42664915,42665155
42664896,42664893,42664956,42664929,42665156,42665100,42665083,42665041,42664986,42664917
42664892,42664893,42665093,42664975,42665012,42665028,42664926,42664962,42665007,42665122
42664894,42664892,42664920,42664927,42665031,42664989,42665105,42665006,42665155,42665024
42664896,42664892,42664942,42664924,42665156,42665100,42664919,42665041,42664991,42665128
42664898,42664901,42664942,42664924,42665057,42664940,42665004,42665063,42665142,42664928
42665448,42664893,42664942,42665156,42665026,42664940,42665083,42664976,42664928,42664932
42664892,42664901,42665014,42664924,42665026,42665046,42665057,42665142,42664932,42664928
42664892,42664904,42664942,42664912,42665209,42665028,42664982,42664915,42665155,42665147
42665448,42664892,42665159,42664912,42665128,42665020,42665057,42664915,42664991,42665041
42664906,42664895,42664920,42664927,42665031,42665028,42664982,42664915,42665155,42665147
42664893,42664901,42664920,42664975,42665209,42665028,42664926,42665060,42664921,42665147
42664898,42664892,42665196,42664912,42665128,42665028,42664982,42664932,42664943,42665155
42664895,42664911,42664942,42664924,42665012,42665061,42665147,42664912,42664928,42665122
42664895,42664893,42664942,42664975,42664944,42665064,42665147,42664960,42664928,42665155
42664899,42664893,42665137,42664912,42665128,42664940,42665121,42664928,42664991,42665041
42664895,42664892,42665014,42664929,42664954,42664977,42665083,42665142,42664962,42665041
42664911,42664892,42665014,42664912,42665026,42664940,42665070,42665103,42665142,42664915
42664896,42664892,42664942,42664983,42665012,42665209,42664972,42665039,42665007,42664928
42664892,42664901,42664920,42664951,42665040,42665028,42664919,42665104,42665027,42665155
42664895,42664892,42665025,42665047,42664981,42664946,42664918,42665006,42665087,42665141
42664895,42664892,42665093,42665022,42665012,42665029,42664972,42664983,42665007,42664921
42664895,42664892,42665014,42664983,42664954,42665068,42664972,42664962,42665007,42665078
42664896,42664892,42665014,42665163,42665040,42665029,42664919,42665104,42664921,42664973
42664892,42664893,42664920,42665156,42665012,42664977,42664972,42665078,42665007,42665041
42664896,42664892,42664939,42664993,42664935,42665112,42664919,42665127,42665104,42665027
42664895,42664893,42665137,42665016,42665012,42665061,42664918,42664962,42664983,42665007
42664898,42664892,42664995,42664951,42665040,42665044,42664919,42664976,42665123,42665027
42664895,42664893,42665056,42664975,42664935,42665028,42665147,42664973,42664936,42664986
42664898,42664892,42664939,42665163,42665040,42665020,42664919,42665015,42665050,42664962
42664895,42664894,42665014,42664961,42664954,42665009,42665131,42665123,42664912,42665076
42664898,42664892,42665025,42664985,42664981,42664946,42665105,42664914,42665153,42665006
42664896,42664909,42665150,42664969,42664933,42665092,42664934,42664916,42664974,42664986
