rank,tier,mode,stackPattern,bringBackRequired,primarySize,secondarySize,primaryTeam,primaryOpp,bringBack,numGames,numTeamsUsed,maxGameStack,salaryStd,salaryTopThree,proj,geoMeanOwn,geoMeanOwnHit,salaryTotal,pitcherFacesStack,pitcherSharesGameWithBringBack,playerNames,playerIds,playerTeams,playerOwn
20,frontier,chalk-core,5-1,false,5,1,MIL,DET,0,6,6,5,1488.6571129712845,20500,84.79,1.4350890164972585,0.9511458380723686,49700,false,false,Ranger Suarez;Didier Fuentes;William Contreras;Bryce Harper;Brice Turang;Matt Chapman;David Hamilton;Brandon Lockridge;Sal Frelick;Luis Robert Jr.,42716634;42717157;42716676;42716673;42716655;42716677;42716758;42716823;42716756;42716671,BOS;ATL;MIL;PHI;MIL;SF;MIL;MIL;MIL;NYM,10.74;5.15;2.91;0.42;1.06;0.14;1.34;0.81;1.07;3.18
21,frontier,chalk-core,5-1,true,5,1,PIT,TEX,1,5,6,6,2007.0127054904262,22100,93.30000000000001,3.502215867859327,2.436110604211762,49700,false,false,Max Fried;Connor Prielipp;Gary Sanchez;Spencer Horwitz;Brandon Lowe;Nick Gonzales;Corey Seager;James Wood;Oneil Cruz;Marcell Ozuna,42716629;42717212;42716743;42716840;42716656;42716770;42716665;42716649;42716647;42716780,NYY;MIN;MIL;PIT;PIT;PIT;TEX;WSH;PIT;PIT,19.77;11.32;2.98;0.75;2.19;2.23;2.90;4.63;3.17;2.67
22,frontier,chalk-core,4-3,false,4,3,DET,MIL,0,5,5,4,1940.1288616996553,21800,89.71,4.359185713405549,3.58338329786595,49700,false,false,Max Fried;Tyler Mahle;Moises Ballesteros;Matt Olson;Nico Hoerner;Alex Bregman;Kevin McGonigle;Kerry Carpenter;Jahmai Jones;Riley Greene,42716629;42716639;42716737;42716688;42716672;42716704;42716684;42716709;42716856;42716698,NYY;SF;CHC;ATL;CHC;CHC;DET;DET;DET;DET,19.77;4.61;1.81;16.33;5.08;5.47;5.63;0.50;5.85;2.01
23,frontier,chalk-core,4-3,false,4,3,NYM,MIN,0,5,5,4,2037.7438504385186,22900,83.76999999999998,4.3999642290676295,3.4825909699006257,49400,false,false,Jack Leiter;Eduardo Rodriguez;Austin Wells;Gary Sanchez;Marcus Semien;Amed Rosario;Francisco Lindor;Giancarlo Stanton;Luis Robert Jr.;Juan Soto,42716631;42716632;42716834;42716743;42716818;42716764;42716689;42716687;42716671;42716914,TEX;ARI;NYY;MIL;NYM;NYY;NYM;NYY;NYM;NYM,16.28;7.72;2.70;2.98;2.14;6.89;6.75;2.91;3.18;2.92
24,frontier,mid,5-2,false,5,2,CWS,ARI,0,5,5,5,1843.936007566423,22000,103.46999999999998,7.353118760887518,6.288178434129803,49700,false,false,Ranger Suarez;Braxton Ashcraft;Edgar Quero;Munetaka Murakami;Chase Meidroth;Miguel Vargas;Trea Turner;Fernando Tatis Jr.;Jackson Merrill;Everson Pereira,42716634;42716633;42716847;42716680;42716775;42716712;42716678;42716652;42716664;42716787,BOS;PIT;CWS;CWS;CWS;CWS;PHI;SD;SD;CWS,10.74;17.60;4.90;4.38;4.44;5.72;1.89;32.85;20.58;3.51
25,frontier,mid,5-2,false,5,2,SD,COL,1,4,5,6,1397.9985693841036,20000,102.40999999999998,7.392626942156021,8.388312463408926,49400,false,false,Zack Littell;Braxton Ashcraft;Hunter Goodman;Gavin Sheets;Luke Keaschall;Manny Machado;Xander Bogaerts;Matt Wallner;Jackson Merrill;Nick Castellanos,42716641;42716633;42716686;42716701;42716700;42716668;42716693;42716781;42716664;42716755,WSH;PIT;COL;SD;MIN;SD;SD;MIN;SD;SD,1.13;17.60;17.01;23.42;0.52;25.89;27.48;0.34;20.58;23.77
26,frontier,mid,5-2,false,5,2,NYY,BOS,0,4,4,6,2304.430515333452,24100,88.17999999999998,7.117859716157593,5.649098492025882,49600,false,true,Max Fried;Jack Leiter;Austin Wells;Ildemaro Vargas;Amed Rosario;Austin Riley;Jose Caballero;Ronald Acuna Jr.;Giancarlo Stanton;Cody Bellinger,42716629;42716631;42716834;42716735;42716764;42716728;42716822;42716657;42716687;42716691,NYY;TEX;NYY;ARI;NYY;ATL;NYY;ATL;NYY;NYY,19.77;16.28;2.70;4.28;6.89;15.61;4.56;15.84;2.91;3.97
27,frontier,mid,5-2,false,5,2,SD,COL,0,5,5,5,1313.0498848101697,19600,100.16999999999999,7.391405138456134,11.405612519164148,49700,false,false,Didier Fuentes;Anthony Kay;Henry Davis;Gavin Sheets;Fernando Tatis Jr.;Manny Machado;Francisco Lindor;Marcell Ozuna;Jackson Merrill;Ramon Laureano,42717157;42716640;42716833;42716701;42716652;42716668;42716689;42716780;42716664;42716670,ATL;CWS;PIT;SD;SD;SD;NYM;PIT;SD;SD,5.15;0.33;1.29;23.42;32.85;25.89;6.75;2.67;20.58;30.05
28,frontier,mid,5-2,false,5,2,CWS,ARI,1,4,5,6,2283.768814919759,23700,101.46000000000001,8.933551937083523,7.431736298612632,49800,false,false,Max Fried;Braxton Ashcraft;Edgar Quero;Gavin Sheets;Ketel Marte;Miguel Vargas;Colson Montgomery;Fernando Tatis Jr.;Everson Pereira;Derek Hill,42716629;42716633;42716847;42716701;42716658;42716712;42716699;42716652;42716787;42716874,NYY;PIT;CWS;SD;ARI;CWS;CWS;SD;CWS;CWS,19.77;17.60;4.90;23.42;16.34;5.72;3.60;32.85;3.51;2.09
29,frontier,mid,5-2,false,5,2,ARI,CWS,0,5,5,5,2337.1777852786468,24100,94.69999999999997,7.608966583485231,6.434340052913434,49600,false,false,Max Fried;Clay Holmes;James McCann;Jose Fernandez;Ketel Marte;Alex Bregman;Geraldo Perdomo;Marcell Ozuna;Ryan O'Hearn;Lourdes Gurriel Jr.,42716629;42716630;42716861;42716778;42716658;42716704;42716703;42716780;42716674;42716762,NYY;NYM;ARI;ARI;ARI;CHC;ARI;PIT;PIT;ARI,19.77;11.20;7.51;12.32;16.34;5.47;15.15;2.67;0.75;11.71
30,frontier,mid,5-2,false,5,2,ARI,CWS,0,5,5,5,2017.052304725884,22700,94.21999999999998,7.887131352248746,6.218769708319186,49500,false,false,Matthew Boyd;Jack Leiter;William Contreras;Jose Fernandez;Ketel Marte;Nolan Arenado;Joey Ortiz;Giancarlo Stanton;Corbin Carroll;Lourdes Gurriel Jr.,42716636;42716631;42716676;42716778;42716658;42716795;42716880;42716687;42716648;42716762,CHC;TEX;MIL;ARI;ARI;ARI;MIL;NYY;ARI;ARI,25.58;16.28;2.91;12.32;16.34;9.47;1.23;2.91;9.62;11.71
31,frontier,mid,5-2,false,5,2,SD,COL,0,5,5,5,1751.6849031718004,21900,105.49999999999999,9.326852479103366,8.418392190909785,49600,false,false,Matthew Boyd;Eduardo Rodriguez;Will Smith;Gavin Sheets;Alex Freeland;Manny Machado;Xander Bogaerts;Ceddanne Rafaela;Fernando Tatis Jr.;Nick Castellanos,42716636;42716632;42716697;42716701;42716782;42716668;42716693;42716801;42716652;42716755,CHC;ARI;LAD;SD;LAD;SD;SD;BOS;SD;SD,25.58;7.72;7.40;23.42;0.00;25.89;27.48;2.62;32.85;23.77
32,frontier,mid,5-2,false,5,2,SD,COL,0,4,4,5,1938.1692392564692,21000,100.23999999999998,7.71898688690989,6.994215148456775,49500,false,false,Taijuan Walker;Shohei Ohtani;Luis Campusano;Gavin Sheets;Alex Freeland;Manny Machado;Kevin McGonigle;Nick Castellanos;Ramon Laureano;Andy Pages,42716645;42716628;42716812;42716701;42716782;42716668;42716684;42716755;42716670;42716667,PHI;LAD;SD;SD;LAD;SD;DET;SD;SD;LAD,3.37;38.91;19.41;23.42;0.00;25.89;5.63;23.77;30.05;1.21
33,frontier,mid,5-3,false,5,3,CWS,ARI,0,4,4,5,2245.35075210979,23200,100.16,7.274022784107437,5.8044448285917385,49800,false,false,Max Fried;Jack Leiter;Hunter Goodman;Munetaka Murakami;Chase Meidroth;Miguel Vargas;Colson Montgomery;Tyler Freeman;Troy Johnston;Derek Hill,42716629;42716631;42716686;42716680;42716775;42716712;42716699;42716711;42716716;42716874,NYY;TEX;COL;CWS;CWS;CWS;CWS;COL;COL;CWS,19.77;16.28;17.01;4.38;4.44;5.72;3.60;10.32;8.77;2.09
34,frontier,mid,5-3,false,5,3,SD,COL,0,4,4,5,1816.1773041198373,21700,101.30999999999999,6.180207931729995,8.275368912131034,49500,false,false,Clay Holmes;Anthony Kay;Luis Campusano;Jake Bauers;Fernando Tatis Jr.;David Hamilton;Xander Bogaerts;Brandon Lockridge;Ramon Laureano;Jackson Merrill,42716630;42716640;42716812;42716721;42716652;42716758;42716693;42716823;42716670;42716664,NYM;CWS;SD;MIL;SD;MIL;SD;MIL;SD;SD,11.20;0.33;19.41;1.87;32.85;1.34;27.48;0.81;30.05;20.58
35,frontier,mid,5-3,true,5,3,SD,COL,0,4,4,5,2354.909764725604,23900,109.86999999999999,9.04000102408552,7.371865630251787,49800,false,false,Ranger Suarez;Shohei Ohtani;Luis Campusano;Jake Bauers;Jake Cronenworth;Manny Machado;Joey Ortiz;Brandon Lockridge;Fernando Tatis Jr.;Jackson Merrill,42716634;42716628;42716812;42716721;42716741;42716668;42716880;42716823;42716652;42716664,BOS;LAD;SD;MIL;SD;SD;MIL;MIL;SD;SD,10.74;38.91;19.41;1.87;13.78;25.89;1.23;0.81;32.85;20.58
36,frontier,mid,4-3,false,4,3,ATL,WSH,3,4,5,7,1398.713694792469,19400,85.97,6.140354591643988,7.561247295951619,49600,false,false,Connor Prielipp;Walker Buehler;Drake Baldwin;Matt Olson;Ketel Marte;Jorbit Vivas;CJ Abrams;Ronald Acuna Jr.;Mike Yastrzemski;James Wood,42717212;42716638;42716675;42716688;42716658;42716828;42716654;42716657;42716813;42716649,MIN;SD;ATL;ATL;ARI;WSH;WSH;ATL;ATL;WSH,11.32;0.63;12.90;16.33;16.34;2.48;3.71;15.84;4.60;4.63
37,frontier,mid,4-3,false,4,3,COL,SD,0,4,4,4,2298.695282111137,24100,101.58000000000001,8.523732730636253,6.439327923060308,50000,false,false,Braxton Ashcraft;Shohei Ohtani;Hunter Goodman;Freddie Freeman;Edouard Julien;Miguel Vargas;Colson Montgomery;Mickey Moniak;Jake McCarthy;Tanner Murray,42716633;42716628;42716686;42716913;42716731;42716712;42716699;42716723;42716797;42716885,PIT;LAD;COL;LAD;COL;CWS;CWS;COL;COL;CWS,17.60;38.91;17.01;1.54;11.59;5.72;3.60;20.62;6.97;3.29
38,frontier,mid,4-3,false,4,3,NYM,MIN,0,4,4,5,1966.4434901618708,22900,89.33000000000001,4.66441276840608,3.379530723956182,49900,false,true,Clay Holmes;Matthew Boyd;Francisco Alvarez;Mark Vientos;Amed Rosario;Nick Gonzales;Francisco Lindor;Juan Soto;Oneil Cruz;Marcell Ozuna,42716630;42716636;42716733;42716783;42716764;42716770;42716689;42716914;42716647;42716780,NYM;CHC;NYM;NYM;NYY;PIT;NYM;NYM;PIT;PIT,11.20;25.58;3.55;1.87;6.89;2.23;6.75;2.92;3.17;2.67
39,frontier,mid,4-3,true,4,3,SD,COL,0,5,5,4,2013.4795752626844,21800,102.64999999999998,7.1459972738036095,6.555439602406805,49700,false,false,Max Fried;Didier Fuentes;Luis Campusano;Munetaka Murakami;Chase Meidroth;Manny Machado;Willy Adames;Ramon Laureano;Jackson Merrill;Derek Hill,42716629;42717157;42716812;42716680;42716775;42716668;42716681;42716670;42716664;42716874,NYY;ATL;SD;CWS;CWS;SD;SF;SD;SD;CWS,19.77;5.15;19.41;4.38;4.44;25.89;0.27;30.05;20.58;2.09
40,frontier,mid,4-2,true,4,2,COL,SD,1,5,6,5,2105.3265779921176,23000,101.82,8.692548537390826,7.78618740611924,49400,false,false,Clay Holmes;Jack Leiter;Hunter Goodman;TJ Rumfield;Chase Meidroth;Max Muncy;Luisangel Acuna;Tyler Freeman;Troy Johnston;Jackson Merrill,42716630;42716631;42716686;42716761;42716775;42716683;42716858;42716711;42716716;42716664,NYM;TEX;COL;COL;CWS;LAD;CWS;COL;COL;SD,11.20;16.28;17.01;13.29;4.44;1.82;3.97;10.32;8.77;20.58
41,frontier,mid,4-2,false,4,2,ARI,CWS,0,6,6,4,1865.0469162999627,22200,92.36000000000001,7.680396729165038,7.350161197961393,49600,false,false,Didier Fuentes;Jack Leiter;James McCann;Ildemaro Vargas;Ketel Marte;Nolan Arenado;Kevin McGonigle;Riley Greene;Aaron Judge;Mickey Moniak,42717157;42716631;42716861;42716735;42716658;42716795;42716684;42716698;42716646;42716723,ATL;TEX;ARI;ARI;ARI;ARI;DET;DET;NYY;COL,5.15;16.28;7.51;4.28;16.34;9.47;5.63;2.01;7.34;20.62
42,frontier,mid,4-2,true,4,2,NYM,MIN,0,5,5,5,1983.4565788037812,22600,98.08000000000001,6.99887394910885,5.755919033471297,49700,false,true,Casey Mize;Clay Holmes;Francisco Alvarez;Mark Vientos;Fernando Tatis Jr.;Austin Riley;Trevor Story;Tommy Pham;Luis Robert Jr.;Jackson Merrill,42716635;42716630;42716733;42716783;42716652;42716728;42716726;42716876;42716671;42716664,DET;NYM;NYM;NYM;SD;ATL;BOS;NYM;NYM;SD,20.90;11.20;3.55;1.87;32.85;15.61;2.60;2.08;3.18;20.58
43,frontier,mid,5-1,true,5,1,CWS,ARI,0,5,5,5,2404.9116407884926,24000,95.89000000000001,6.558191064195091,4.819385650243964,49800,false,false,Max Fried;Matthew Boyd;Edgar Quero;Freddie Freeman;Chase Meidroth;Miguel Vargas;Luisangel Acuna;Ronald Acuna Jr.;Aaron Judge;Tanner Murray,42716629;42716636;42716847;42716913;42716775;42716712;42716858;42716657;42716646;42716885,NYY;CHC;CWS;LAD;CWS;CWS;CWS;ATL;NYY;CWS,19.77;25.58;4.90;1.54;4.44;5.72;3.97;15.84;7.34;3.29
44,frontier,mid,5-1,false,5,1,COL,SD,1,5,6,6,1604.9922118191103,21800,102.80000000000001,8.817821905503859,7.723387642133365,50000,false,false,Casey Mize;Ranger Suarez;Hunter Goodman;TJ Rumfield;Edouard Julien;Miguel Vargas;Xander Bogaerts;Kyle Schwarber;Troy Johnston;Mickey Moniak,42716635;42716634;42716686;42716761;42716731;42716712;42716693;42716651;42716716;42716723,DET;BOS;COL;COL;COL;CWS;SD;PHI;COL;COL,20.90;10.74;17.01;13.29;11.59;5.72;27.48;0.17;8.77;20.62
45,frontier,mid,3-3,false,3,3,ARI,CWS,1,5,6,4,1909.031167896428,22400,95.02,6.506865170035256,5.71066877915075,49600,false,false,Ranger Suarez;Clay Holmes;Drake Baldwin;Jose Fernandez;Ketel Marte;Miguel Vargas;Kevin McGonigle;Kerry Carpenter;Javier Baez;Lourdes Gurriel Jr.,42716634;42716630;42716675;42716778;42716658;42716712;42716684;42716709;42716809;42716762,BOS;NYM;ATL;ARI;ARI;CWS;DET;DET;DET;ARI,10.74;11.20;12.90;12.32;16.34;5.72;5.63;0.50;2.31;11.71
46,frontier,frontier-deep,5-2,false,5,2,COL,SD,0,5,5,5,1595.1488958714795,20800,102.52000000000001,8.855566898518283,7.933335878206487,49500,false,false,Ranger Suarez;Braxton Ashcraft;Hunter Goodman;Troy Johnston;Edouard Julien;Kevin McGonigle;Geraldo Perdomo;Kerry Carpenter;Mickey Moniak;Tyler Freeman,42716634;42716633;42716686;42716716;42716731;42716684;42716703;42716709;42716723;42716711,BOS;PIT;COL;COL;COL;DET;ARI;DET;COL;COL,10.74;17.60;17.01;8.77;11.59;5.63;15.15;0.50;20.62;10.32
47,frontier,frontier-deep,5-2,false,5,2,SD,COL,1,4,5,6,1604.8675957847738,21000,104.09,11.014361497620127,12.32000848317686,49800,false,false,Ranger Suarez;Tyler Mahle;Luis Campusano;TJ Rumfield;Jake Cronenworth;Manny Machado;Dansby Swanson;Pete Crow-Armstrong;Fernando Tatis Jr.;Ramon Laureano,42716634;42716639;42716812;42716761;42716741;42716668;42716749;42716663;42716652;42716670,BOS;SF;SD;COL;SD;SD;CHC;CHC;SD;SD,10.74;4.61;19.41;13.29;13.78;25.89;5.46;1.07;32.85;30.05
48,frontier,frontier-deep,5-2,false,5,2,SD,COL,0,5,5,5,2426.29346947149,24300,107.57999999999998,11.535374177466892,9.945570525839319,49900,false,false,Clay Holmes;Shohei Ohtani;Connor Wong;Ildemaro Vargas;Jake Cronenworth;Manny Machado;Xander Bogaerts;Ceddanne Rafaela;Nick Castellanos;Jackson Merrill,42716630;42716628;42716878;42716735;42716741;42716668;42716693;42716801;42716755;42716664,NYM;LAD;BOS;ARI;SD;SD;SD;BOS;SD;SD,11.20;38.91;1.78;4.28;13.78;25.89;27.48;2.62;23.77;20.58
