P,P,C,1B,2B,3B,SS,OF,OF,OF
42944647,42944662,42944676,42944677,42944696,42944920,42944775,42944808,42944872,42944674
42944647,42944650,42944681,42944866,42944803,42944773,42944850,42944675,42944718,42944763
42944647,42944645,42944865,42944677,42944696,42944920,42944775,42944808,42944872,42944674
42944647,42944650,42944909,42944866,42944840,42944670,42944671,42944725,42944831,42944718
42944644,42944646,42944865,42944715,42944860,42944843,42944775,42944683,42944890,42944674
42944647,42944650,42944676,42944748,42944696,42944964,42944775,42944831,42944674,42944848
42944662,42944650,42944676,42944677,42944860,42944703,42944775,42944674,42944765,42944887
42944648,42944646,42944909,42944866,42944840,42944670,42944850,42944872,42944683,42944668
42944664,42944650,42944865,42944866,42944696,42944703,42944775,42944666,42944674,42944718
42944651,42944650,42944966,42944866,42944696,42944670,42944850,42944674,42944718,42944763
42944651,42944650,42944676,42944715,42944860,42944703,42944775,42944808,42944683,42944872
42944644,42944646,42944950,42944677,42944696,42944843,42944766,42944683,42944890,42944808
42944651,42944644,42944739,42944708,42944860,42944691,42944678,42944830,42944889,42944746
42944652,42944646,42944978,42944690,42944699,42944760,42944741,42944822,42944667,42944831
42944647,42944644,42944950,42944731,42944920,42944701,42944671,42944808,42944683,42944872
42944663,42944648,42944938,42944673,42944910,42944701,42944695,42944668,42944794,42944712
42944652,42944645,42944739,42944809,42944819,42944747,42944678,42944793,42944675,42944922
42944645,42944644,42944732,42944704,42944699,42944760,42944741,42944862,42944822,42944832
42944644,42944646,42944950,42944684,42944860,42944701,42944706,42944808,42944890,42944683
42944648,42944646,42944688,42944947,42944693,42944984,42944856,42944666,42944755,42944744
42944651,42944662,42944768,42944690,42944740,42944910,42944671,42944668,42944714,42944854
42944660,42944646,42944697,42944682,42944740,42944820,42944686,42944714,42944861,42944774
42944653,42944645,42944980,42944682,42944696,42944773,42944775,42944791,42944692,42944714
42944645,42944644,42944909,42944866,42944803,42944960,42944695,42944675,42944721,42944718
42944648,42944646,42944676,42944715,42944860,42944920,42944724,42944890,42944808,42944674
42944645,42944650,42944787,42944748,42944819,42944747,42944671,42944831,42944675,42944922
42944655,42944650,42944732,42944866,42944803,42944670,42944850,42944666,42944832,42944718
42944648,42944646,42944768,42944690,42944910,42944726,42944856,42944668,42944735,42944861
42944647,42944645,42944813,42944720,42944699,42944747,42944960,42944831,42944822,42944667
42944647,42944650,42944813,42944720,42944910,42944760,42944939,42944667,42944822,42944668
42944644,42944646,42944787,42944673,42944819,42944747,42944797,42944922,42944675,42944858
42944647,42944656,42944676,42944738,42944696,42944790,42944766,42944892,42944674,42944848
42944663,42944646,42944676,42944677,42944696,42944843,42944775,42944808,42944890,42944674
42944645,42944646,42944739,42944677,42944696,42944703,42944775,42944931,42944823,42944892
42944660,42944650,42944745,42944720,42944699,42944670,42944850,42944967,42944667,42944763
42944647,42944662,42944676,42944943,42944696,42944701,42944695,42944674,42944824,42944858
42944647,42944650,42944768,42944748,42944894,42944964,42944671,42944725,42944831,42944668
42944645,42944646,42944787,42944679,42944742,42944747,42944960,42944702,42944873,42944735
42944652,42944650,42944813,42944958,42944699,42944773,42944671,42944698,42944692,42944791
42944647,42944654,42944681,42944682,42944958,42944773,42944758,42944751,42944718,42944763
42944648,42944649,42944716,42944767,42944803,42944670,42944859,42944683,42944872,42944786
42944648,42944650,42944917,42944798,42944722,42944920,42944805,42944779,42944666,42944668
42944651,42944646,42944768,42944866,42944803,42944670,42944741,42944765,42944763,42944721
42944657,42944646,42944865,42944738,42944803,42944670,42944766,42944846,42944674,42944718
42944644,42944648,42944787,42944690,42944819,42944747,42944960,42944668,42944809,42944754
42944644,42944664,42944697,42944781,42944740,42944773,42944775,42944714,42944765,42944674
42944645,42944650,42944865,42944677,42944696,42944703,42944766,42944872,42944808,42944775
42944651,42944644,42944787,42944668,42944840,42944747,42944960,42944675,42944873,42944718
42944644,42944651,42944908,42944943,42944693,42944835,42944736,42944680,42944674,42944848
42944644,42944661,42944787,42944720,42944699,42944747,42944741,42944822,42944667,42944809
42944662,42944646,42944980,42944682,42944696,42944703,42944775,42944692,42944674,42944848
42944647,42944645,42944787,42944806,42944693,42944747,42944960,42944675,42944835,42944728
42944651,42944648,42944787,42944708,42944819,42944773,42944797,42944692,42944675,42944809
42944647,42944644,42944787,42944668,42944803,42944670,42944960,42944922,42944844,42944718
42944661,42944650,42944676,42944677,42944696,42944835,42944805,42944872,42944808,42944674
42944644,42944648,42944787,42944748,42944693,42944964,42944686,42944831,42944725,42944735
42944659,42944650,42944676,42944677,42944696,42944835,42944736,42944872,42944846,42944693
42944644,42944650,42944787,42944715,42944958,42944747,42944671,42944692,42944791,42944873
42944644,42944651,42944787,42944943,42944693,42944747,42944736,42944844,42944675,42944728
42944655,42944650,42944865,42944668,42944696,42944703,42944894,42944680,42944729,42944892
42944644,42944645,42944969,42944778,42944803,42944670,42944856,42944667,42944744,42944947
42944647,42944650,42944938,42944673,42944904,42944701,42944695,42944890,42944683,42944794
42944645,42944650,42944723,42944852,42944742,42944882,42944724,42944666,42944755,42944872
42944651,42944650,42944732,42944866,42944689,42944670,42944780,42944965,42944687,42944763
42944644,42944646,42944980,42944682,42944958,42944931,42944678,42944713,42944791,42944692
42944649,42944650,42944723,42944715,42944920,42944691,42944724,42944737,42944683,42944872
42944645,42944644,42944745,42944731,42944689,42944920,42944671,42944890,42944808,42944872
