P,P,C,1B,2B,3B,SS,OF,OF,OF
42760422,42760424,42760491,42760492,42760586,42760569,42760595,42760449,42760542,42760437
42760423,42760424,42760491,42760437,42760490,42760616,42760527,42760529,42760652,42760495
42760422,42760424,42760455,42760516,42760490,42760627,42760562,42760573,42760495,42760436
42760433,42760422,42760491,42760437,42760490,42760616,42760595,42760436,42760652,42760468
42760422,42760424,42760613,42760437,42760579,42760627,42760595,42760481,42760469,42760442
42760422,42760423,42760613,42760437,42760579,42760472,42760595,42760469,42760573,42760481
42760423,42760424,42760491,42760492,42760490,42760616,42760595,42760652,42760495,42760436
42760423,42760424,42760491,42760437,42760490,42760616,42760527,42760542,42760652,42760495
42760422,42760424,42760622,42760535,42760586,42760463,42760445,42760440,42760561,42760508
42760422,42760423,42760491,42760516,42760490,42760616,42760595,42760652,42760436,42760495
42760422,42760424,42760622,42760535,42760586,42760530,42760445,42760542,42760440,42760470
42760422,42760434,42760526,42760504,42760450,42760486,42760500,42760478,42760457,42760467
42760432,42760426,42760475,42760535,42760496,42760472,42760461,42760449,42760561,42760437
42760431,42760424,42760558,42760443,42760453,42760616,42760527,42760439,42760468,42760495
42760422,42760425,42760493,42760585,42760471,42760534,42760477,42760508,42760470,42760462
42760423,42760435,42760622,42760441,42760471,42760498,42760477,42760508,42760440,42760470
42760422,42760426,42760526,42760504,42760596,42760486,42760500,42760482,42760457,42760447
42760433,42760428,42760509,42760459,42760450,42760518,42760500,42760446,42760456,42760473
42760426,42760424,42760475,42760535,42760450,42760486,42760569,42760561,42760449,42760473
42760426,42760424,42760475,42760516,42760591,42760486,42760506,42760485,42760474,42760454
42760422,42760428,42760509,42760535,42760450,42760486,42760500,42760464,42760652,42760482
42760431,42760429,42760491,42760585,42760471,42760465,42760477,42760468,42760460,42760437
42760431,42760428,42760488,42760451,42760553,42760465,42760458,42760462,42760467,42760480
42760427,42760428,42760455,42760522,42760496,42760498,42760445,42760561,42760508,42760440
42760427,42760428,42760622,42760441,42760498,42760486,42760445,42760440,42760640,42760473
42760427,42760434,42760491,42760451,42760553,42760519,42760500,42760473,42760442,42760437
42760423,42760428,42760568,42760443,42760453,42760616,42760500,42760652,42760495,42760456
42760430,42760423,42760455,42760459,42760452,42760518,42760624,42760446,42760612,42760481
42760422,42760423,42760592,42760578,42760519,42760465,42760515,42760476,42760478,42760460
42760431,42760423,42760475,42760492,42760447,42760616,42760595,42760542,42760449,42760436
42760422,42760434,42760568,42760443,42760490,42760534,42760569,42760449,42760436,42760652
42760433,42760424,42760491,42760451,42760553,42760505,42760458,42760612,42760437,42760460
42760422,42760430,42760491,42760451,42760496,42760569,42760595,42760542,42760449,42760437
42760431,42760424,42760491,42760601,42760447,42760463,42760557,42760530,42760478,42760437
42760427,42760423,42760491,42760578,42760519,42760465,42760515,42760466,42760539,42760437
42760430,42760428,42760475,42760492,42760496,42760465,42760445,42760508,42760440,42760561
42760432,42760424,42760491,42760451,42760496,42760569,42760595,42760449,42760495,42760437
42760422,42760424,42760455,42760492,42760579,42760627,42760595,42760439,42760542,42760469
42760433,42760423,42760491,42760451,42760591,42760465,42760484,42760551,42760485,42760437
42760425,42760426,42760633,42760596,42760453,42760465,42760515,42760467,42760442,42760460
42760433,42760427,42760455,42760451,42760450,42760518,42760562,42760469,42760481,42760456
42760422,42760423,42760622,42760601,42760586,42760463,42760445,42760466,42760539,42760470
42760423,42760428,42760598,42760441,42760517,42760465,42760506,42760440,42760529,42760552
42760434,42760423,42760568,42760443,42760447,42760616,42760477,42760573,42760436,42760468
42760422,42760424,42760475,42760444,42760586,42760536,42760562,42760612,42760440,42760508
42760427,42760430,42760455,42760516,42760579,42760498,42760562,42760469,42760437,42760442
42760428,42760424,42760455,42760459,42760452,42760518,42760624,42760476,42760538,42760469
42760422,42760424,42760568,42760548,42760490,42760616,42760445,42760470,42760468,42760652
42760422,42760423,42760455,42760516,42760498,42760627,42760562,42760583,42760469,42760440
42760422,42760423,42760622,42760504,42760450,42760498,42760445,42760640,42760508,42760482
42760422,42760429,42760598,42760441,42760586,42760498,42760461,42760640,42760470,42760440
42760422,42760425,42760491,42760443,42760553,42760616,42760527,42760538,42760495,42760442
42760422,42760426,42760598,42760441,42760517,42760472,42760562,42760449,42760573,42760469
42760425,42760428,42760455,42760437,42760579,42760519,42760562,42760476,42760466,42760469
42760422,42760423,42760584,42760459,42760586,42760463,42760511,42760538,42760446,42760508
42760433,42760427,42760491,42760451,42760517,42760465,42760511,42760640,42760440,42760437
42760432,42760422,42760491,42760437,42760579,42760465,42760627,42760508,42760449,42760469
42760423,42760424,42760491,42760522,42760553,42760498,42760484,42760470,42760530,42760467
42760427,42760424,42760598,42760441,42760586,42760498,42760461,42760510,42760508,42760440
42760422,42760431,42760622,42760522,42760490,42760498,42760445,42760468,42760652,42760436
42760427,42760424,42760483,42760535,42760453,42760569,42760595,42760439,42760561,42760449
42760427,42760424,42760568,42760504,42760450,42760616,42760500,42760446,42760456,42760473
42760432,42760422,42760622,42760504,42760453,42760486,42760500,42760439,42760473,42760482
42760427,42760423,42760493,42760585,42760471,42760605,42760477,42760436,42760468,42760652
42760422,42760426,42760592,42760492,42760496,42760569,42760595,42760466,42760439,42760449
42760430,42760424,42760626,42760443,42760490,42760534,42760506,42760474,42760436,42760652
42760433,42760424,42760483,42760489,42760447,42760530,42760484,42760485,42760474,42760478
42760428,42760424,42760626,42760459,42760453,42760632,42760506,42760439,42760466,42760485
42760433,42760422,42760488,42760451,42760586,42760605,42760511,42760462,42760480,42760437
42760426,42760424,42760491,42760601,42760447,42760632,42760484,42760439,42760551,42760457
42760422,42760423,42760613,42760492,42760519,42760569,42760515,42760439,42760573,42760449
42760422,42760426,42760493,42760585,42760447,42760465,42760557,42760542,42760547,42760442
42760422,42760428,42760598,42760443,42760471,42760616,42760477,42760652,42760473,42760462
42760423,42760428,42760626,42760489,42760453,42760632,42760515,42760466,42760439,42760474
42760422,42760428,42760475,42760535,42760453,42760519,42760595,42760439,42760466,42760561
