P,P,C,1B,2B,3B,SS,OF,OF,OF
42614727,42614724,42614854,42614880,42614794,42614776,42614902,42614898,42615046,42614772
42614724,42614727,42614910,42614816,42614794,42615046,42614902,42614777,42614898,42614772
42614743,42614724,42614854,42614808,42614794,42615046,42614748,42614772,42614898,42614823
42614727,42614724,42614890,42614823,42614794,42615046,42614875,42614777,42614898,42614772
42614724,42614727,42614901,42614823,42614789,42615046,42614902,42614772,42614819,42614825
42614724,42614727,42614769,42614991,42614794,42615046,42614902,42614858,42614819,42614772
42614727,42614724,42614890,42614838,42614794,42614955,42614902,42614819,42614772,42614898
42614727,42614724,42614910,42614823,42614794,42614986,42614902,42614858,42614819,42614772
42614724,42614727,42614890,42614823,42614794,42614799,42614902,42614858,42614898,42614819
42614724,42614727,42614901,42614847,42614794,42615046,42614875,42614772,42614819,42614823
42614743,42614724,42614890,42614823,42614794,42614799,42614902,42614796,42614772,42614819
42614724,42614741,42614755,42614900,42614874,42614891,42614766,42614886,42614877,42614758
42614732,42614733,42614854,42614770,42614874,42614776,42614748,42614758,42614905,42614949
42614724,42614725,42614854,42614838,42614909,42614776,42614767,42614865,42615063,42614998
42614727,42614724,42614920,42614880,42614803,42614759,42614807,42614933,42614897,42614828
42614726,42614727,42614903,42614754,42614994,42614986,42614845,42614815,42614777,42614783
42614724,42614733,42614910,42614778,42615024,42614759,42614780,42615075,42614899,42614756
42614729,42614724,42615014,42614817,42614856,42614786,42614902,42614791,42614953,42614772
42614726,42614724,42614854,42614838,42614909,42615010,42614767,42614747,42615063,42614896
42614724,42614738,42615017,42614765,42614863,42614911,42614757,42614747,42614886,42614940
42614724,42614725,42614903,42614770,42614997,42614822,42614792,42615003,42614782,42614989
42614738,42614725,42614837,42614850,42614948,42614911,42614751,42614782,42615000,42614750
42614727,42614733,42615039,42614754,42614994,42614986,42614845,42614746,42614777,42614783
42614743,42614724,42615014,42614920,42614794,42615046,42614766,42614758,42614819,42614772
42614724,42614727,42614890,42614922,42614997,42614822,42614780,42614924,42614878,42614756
42614724,42614742,42614854,42614816,42614994,42614986,42614748,42614865,42614783,42614764
42614724,42614727,42614890,42614785,42614873,42614860,42614805,42615031,42614823,42614772
42614743,42614732,42615014,42614823,42614794,42614784,42614780,42614756,42614819,42614772
42614724,42614725,42615014,42614816,42614798,42614986,42614902,42614783,42614917,42614764
42614743,42614724,42615039,42614763,42614820,42615001,42614751,42614795,42614772,42614898
42614729,42614724,42615014,42614912,42614794,42614759,42614902,42614916,42614828,42614772
42614724,42614730,42615014,42614816,42614794,42614986,42614902,42614783,42614819,42614772
42614737,42614733,42615014,42614793,42614794,42614784,42614749,42614772,42614898,42614823
42614724,42614725,42615017,42614991,42614789,42614860,42614805,42614973,42614825,42614752
42614731,42614729,42614910,42614826,42614794,42615046,42614780,42614832,42614756,42614772
42614738,42614724,42615017,42614785,42614873,42614805,42614875,42614859,42614752,42614796
42614737,42614724,42614854,42614785,42614873,42614860,42614748,42614885,42615031,42614772
42614724,42614727,42615014,42614823,42615024,42614891,42614780,42614756,42614898,42614772
42614724,42614728,42614854,42614804,42614873,42614860,42614748,42614973,42615031,42614825
42614732,42614724,42614821,42614770,42614794,42614822,42614807,42614924,42615063,42614819
42614727,42614724,42614837,42614850,42614873,42614860,42614805,42614973,42614898,42614772
42614728,42614724,42614979,42614946,42614850,42614911,42614875,42614750,42614758,42614898
42614724,42614727,42614901,42614847,42614803,42614776,42615013,42614897,42614933,42614772
42614724,42614727,42614769,42614816,42614850,42614986,42614941,42614753,42614866,42614982
42614724,42614727,42615014,42614847,42614794,42615046,42614962,42614772,42614752,42614898
42614724,42614733,42614854,42614765,42615037,42614776,42614757,42614832,42614949,42614905
42614728,42614724,42614890,42614867,42614794,42615046,42614875,42614772,42614819,42614823
42614724,42614738,42614901,42614838,42614794,42614799,42614902,42614772,42614823,42614898
42614724,42614733,42615035,42614816,42614794,42614986,42614845,42614783,42614772,42614819
42614724,42614740,42614979,42614946,42614794,42614911,42614792,42614750,42614772,42614823
42614729,42614738,42614890,42614838,42614789,42614955,42614757,42614859,42614747,42614796
42614727,42614724,42614890,42614816,42614994,42614986,42614845,42614810,42614796,42614752
42614727,42614728,42614910,42614823,42615024,42615046,42614749,42614858,42614756,42614772
42614743,42614738,42614854,42614785,42614789,42614799,42614748,42615031,42614752,42614796
42614728,42614724,42614901,42614912,42614798,42614799,42614766,42614772,42615046,42614898
42614738,42614742,42614854,42614808,42614794,42614776,42614748,42614819,42614898,42614772
42614732,42614724,42614979,42614850,42614789,42614799,42614875,42615000,42614750,42614825
42614743,42614726,42614903,42614774,42614789,42614799,42614751,42614989,42614825,42614796
42614738,42614724,42614890,42614770,42614922,42614822,42614875,42614878,42614752,42614796
42614724,42614727,42615026,42614838,42614909,42614776,42614767,42614896,42615063,42614758
42614727,42614724,42614985,42614809,42614789,42614759,42615060,42615002,42614828,42614796
42614729,42614727,42614910,42614847,42615024,42614891,42614780,42614756,42614832,42614758
42614724,42614727,42615043,42614900,42614874,42614891,42614766,42614758,42614898,42614823
42614724,42614727,42614920,42614847,42614803,42614971,42614751,42614782,42614897,42614933
42614724,42614727,42615035,42614900,42614994,42614891,42614766,42614833,42614758,42614783
42614724,42614727,42614920,42614847,42614803,42615001,42614915,42614782,42614746,42615002
42614727,42614724,42614910,42614847,42614803,42614817,42615013,42614897,42614832,42614756
42614731,42614724,42615026,42614900,42614794,42614784,42614766,42614833,42614819,42614898
42614737,42614724,42614920,42614880,42614803,42614971,42614751,42615061,42614746,42614825
42614727,42614724,42615076,42614995,42614839,42614822,42614780,42614983,42614811,42614756
42614724,42614727,42614920,42614847,42614803,42615001,42614915,42614933,42614843,42614746
42614727,42614724,42614910,42614793,42615024,42614784,42614749,42614832,42614932,42615075
42614743,42614724,42614910,42614778,42615024,42614759,42614780,42614899,42614940,42614756
42614727,42614724,42615035,42614900,42614874,42614986,42614766,42614758,42614764,42614917
42614727,42614724,42614854,42614900,42615044,42614891,42614748,42614885,42614758,42614905
