P,P,C,1B,2B,3B,SS,OF,OF,OF
42684324,42684332,42684388,42684464,42684350,42684384,42684387,42684599,42684481,42684380
42684324,42684332,42684550,42684357,42684401,42684384,42684387,42684599,42684488,42684341
42684324,42684332,42684412,42684373,42684372,42684440,42684346,42684488,42684532,42684376
42684324,42684332,42684438,42684357,42684350,42684384,42684387,42684445,42684599,42684451
42684324,42684332,42684438,42684402,42684350,42684501,42684348,42684380,42684569,42684511
42684324,42684332,42684438,42684414,42684350,42684358,42684435,42684380,42684451,42684503
42684324,42684332,42684412,42684375,42684401,42684384,42684387,42684376,42684532,42684508
42684324,42684332,42684477,42684373,42684482,42684370,42684346,42684577,42684522,42684342
42684324,42684332,42684412,42684402,42684359,42684352,42684528,42684488,42684380,42684417
42684324,42684332,42684585,42684464,42684350,42684384,42684387,42684382,42684481,42684380
42684324,42684332,42684412,42684375,42684372,42684440,42684387,42684522,42684508,42684342
42684332,42684334,42684423,42684373,42684482,42684370,42684346,42684522,42684446,42684361
42684326,42684335,42684407,42684479,42684359,42684535,42684449,42684343,42684377,42684489
42684327,42684325,42684438,42684414,42684350,42684467,42684387,42684411,42684451,42684569
42684333,42684324,42684423,42684463,42684390,42684535,42684381,42684342,42684431,42684503
42684327,42684329,42684423,42684402,42684437,42684358,42684528,42684343,42684380,42684603
42684326,42684329,42684441,42684363,42684473,42684370,42684348,42684562,42684513,42684383
42684327,42684325,42684423,42684431,42684577,42684370,42684348,42684562,42684513,42684361
42684327,42684329,42684423,42684419,42684577,42684370,42684346,42684513,42684562,42684342
42684331,42684324,42684477,42684373,42684482,42684393,42684346,42684425,42684469,42684392
42684324,42684336,42684409,42684351,42684374,42684553,42684504,42684341,42684385,42684451
42684326,42684336,42684560,42684357,42684430,42684384,42684387,42684599,42684380,42684345
42684324,42684334,42684541,42684357,42684401,42684384,42684387,42684481,42684532,42684361
42684333,42684325,42684438,42684414,42684350,42684501,42684520,42684343,42684511,42684360
42684324,42684334,42684412,42684402,42684437,42684358,42684528,42684380,42684376,42684392
42684332,42684338,42684521,42684351,42684350,42684534,42684435,42684341,42684382,42684360
42684330,42684324,42684412,42684375,42684372,42684420,42684435,42684511,42684508,42684376
42684333,42684325,42684423,42684375,42684498,42684420,42684381,42684341,42684508,42684503
42684325,42684326,42684521,42684424,42684457,42684370,42684504,42684554,42684341,42684392
42684330,42684324,42684412,42684419,42684372,42684440,42684348,42684451,42684376,42684532
42684329,42684338,42684412,42684418,42684372,42684344,42684462,42684532,42684376,42684360
42684330,42684339,42684412,42684375,42684372,42684370,42684348,42684513,42684508,42684376
42684324,42684334,42684412,42684375,42684437,42684440,42684462,42684380,42684448,42684376
42684331,42684326,42684407,42684373,42684390,42684393,42684346,42684522,42684559,42684417
42684340,42684326,42684521,42684424,42684390,42684368,42684381,42684421,42684382,42684342
42684330,42684335,42684407,42684357,42684390,42684564,42684387,42684481,42684425,42684342
42684332,42684325,42684441,42684497,42684350,42684344,42684435,42684511,42684491,42684425
42684324,42684336,42684409,42684352,42684374,42684358,42684397,42684488,42684475,42684385
42684330,42684335,42684585,42684357,42684350,42684344,42684387,42684481,42684425,42684451
42684326,42684336,42684412,42684352,42684372,42684358,42684348,42684562,42684513,42684554
42684324,42684330,42684441,42684463,42684577,42684370,42684348,42684421,42684376,42684503
42684325,42684332,42684521,42684418,42684457,42684534,42684346,42684377,42684382,42684421
42684326,42684336,42684541,42684357,42684401,42684384,42684387,42684599,42684421,42684345
42684333,42684324,42684477,42684373,42684359,42684368,42684346,42684446,42684495,42684522
42684326,42684325,42684483,42684357,42684473,42684384,42684387,42684445,42684599,42684360
42684324,42684336,42684465,42684464,42684401,42684384,42684387,42684481,42684360,42684354
42684332,42684325,42684441,42684402,42684437,42684352,42684449,42684377,42684380,42684488
42684333,42684332,42684477,42684373,42684482,42684352,42684346,42684380,42684421,42684446
42684324,42684331,42684483,42684418,42684452,42684358,42684528,42684380,42684360,42684495
42684324,42684325,42684477,42684438,42684350,42684501,42684346,42684530,42684511,42684446
42684332,42684325,42684438,42684497,42684350,42684344,42684368,42684511,42684405,42684451
42684327,42684324,42684438,42684357,42684350,42684491,42684387,42684445,42684599,42684511
42684324,42684336,42684441,42684357,42684401,42684344,42684387,42684481,42684425,42684525
42684330,42684327,42684438,42684414,42684350,42684384,42684387,42684475,42684451,42684410
42684326,42684329,42684477,42684452,42684482,42684358,42684346,42684488,42684446,42684354
42684333,42684332,42684438,42684373,42684350,42684393,42684346,42684511,42684451,42684446
42684327,42684325,42684550,42684414,42684350,42684352,42684435,42684488,42684448,42684451
42684331,42684326,42684407,42684365,42684359,42684358,42684528,42684488,42684380,42684417
42684324,42684325,42684521,42684375,42684372,42684457,42684504,42684382,42684508,42684376
42684325,42684332,42684441,42684479,42684430,42684352,42684349,42684404,42684470,42684513
42684331,42684326,42684409,42684537,42684374,42684553,42684397,42684341,42684470,42684382
42684327,42684326,42684438,42684363,42684523,42684393,42684347,42684576,42684451,42684383
42684329,42684332,42684441,42684537,42684374,42684553,42684397,42684341,42684421,42684613
42684327,42684329,42684409,42684537,42684374,42684344,42684509,42684613,42684425,42684385
42684325,42684336,42684412,42684363,42684372,42684523,42684347,42684383,42684576,42684376
42684327,42684325,42684527,42684363,42684350,42684435,42684468,42684602,42684343,42684569
42684326,42684338,42684521,42684363,42684473,42684370,42684504,42684341,42684421,42684383
42684324,42684334,42684477,42684363,42684482,42684552,42684347,42684341,42684522,42684446
42684329,42684332,42684560,42684479,42684430,42684553,42684348,42684404,42684341,42684385
42684327,42684335,42684551,42684418,42684473,42684344,42684449,42684343,42684405,42684425
42684324,42684332,42684423,42684497,42684498,42684344,42684381,42684525,42684425,42684361
42684324,42684325,42684477,42684373,42684473,42684393,42684347,42684383,42684593,42684446
42684327,42684325,42684527,42684479,42684430,42684449,42684349,42684404,42684377,42684475
42684326,42684329,42684409,42684463,42684374,42684420,42684397,42684613,42684431,42684503
42684332,42684325,42684465,42684406,42684549,42684344,42684447,42684525,42684425,42684354
