P,P,C,1B,2B,3B,SS,OF,OF,OF
42538345,42538343,42538411,42538500,42538461,42538505,42538381,42538357,42538440,42538422
42538348,42538343,42538389,42538500,42538461,42538453,42538372,42538466,42538444,42538357
42538345,42538343,42538389,42538378,42538461,42538505,42538381,42538444,42538419,42538466
42538345,42538343,42538556,42538546,42538492,42538420,42538364,42538412,42538358,42538466
42538348,42538343,42538389,42538500,42538461,42538453,42538370,42538466,42538444,42538357
42538348,42538343,42538389,42538358,42538461,42538505,42538370,42538466,42538485,42538464
42538348,42538343,42538411,42538546,42538461,42538505,42538381,42538357,42538419,42538422
42538345,42538343,42538389,42538362,42538418,42538505,42538390,42538474,42538444,42538466
42538345,42538343,42538411,42538500,42538461,42538505,42538372,42538357,42538466,42538474
42538345,42538343,42538389,42538546,42538461,42538381,42538372,42538383,42538466,42538444
42538345,42538343,42538411,42538554,42538494,42538538,42538372,42538357,42538440,42538419
42538350,42538345,42538384,42538371,42538418,42538415,42538508,42538361,42538571,42538400
42538345,42538343,42538557,42538376,42538418,42538367,42538508,42538533,42538361,42538434
42538344,42538343,42538556,42538362,42538502,42538399,42538478,42538412,42538369,42538475
42538345,42538355,42538439,42538376,42538459,42538394,42538370,42538425,42538360,42538449
42538348,42538345,42538414,42538362,42538459,42538399,42538385,42538369,42538541,42538480
42538348,42538354,42538496,42538378,42538365,42538381,42538372,42538451,42538375,42538422
42538344,42538351,42538556,42538358,42538437,42538426,42538397,42538363,42538383,42538507
42538348,42538347,42538384,42538376,42538528,42538415,42538385,42538434,42538480,42538361
42538345,42538351,42538551,42538378,42538437,42538397,42538381,42538507,42538383,42538357
42538354,42538343,42538366,42538362,42538459,42538399,42538395,42538369,42538502,42538549
42538356,42538348,42538414,42538373,42538431,42538394,42538370,42538442,42538400,42538360
42538348,42538345,42538439,42538373,42538409,42538404,42538467,42538499,42538456,42538360
42538348,42538352,42538411,42538442,42538387,42538381,42538372,42538375,42538419,42538400
42538348,42538751,42538556,42538386,42538459,42538420,42538390,42538363,42538358,42538392
42538349,42538343,42538384,42538391,42538418,42538453,42538508,42538441,42538361,42538434
42538348,42538344,42538530,42538476,42538409,42538381,42538395,42538357,42538471,42538456
42538345,42538352,42538556,42538386,42538365,42538420,42538385,42538363,42538401,42538480
42538349,42538345,42538479,42538511,42538418,42538415,42538364,42538425,42538361,42538434
42538354,42538344,42538384,42538376,42538418,42538415,42538372,42538419,42538425,42538400
42538354,42538343,42538384,42538391,42538418,42538415,42538407,42538374,42538425,42538434
42538345,42538347,42538557,42538391,42538365,42538453,42538407,42538482,42538430,42538357
42538811,42538351,42538411,42538442,42538365,42538387,42538372,42538363,42538357,42538440
42538751,42538345,42538556,42538386,42538437,42538426,42538397,42538363,42538412,42538358
42538345,42538811,42538411,42538371,42538365,42538538,42538364,42538357,42538422,42538440
42538344,42538351,42538411,42538391,42538448,42538407,42538372,42538482,42538533,42538357
42538811,42538343,42538411,42538362,42538502,42538399,42538407,42538369,42538357,42538440
42538348,42538351,42538411,42538362,42538502,42538399,42538370,42538369,42538422,42538440
42538350,42538351,42538556,42538373,42538461,42538492,42538370,42538412,42538358,42538360
42538354,42538344,42538439,42538378,42538607,42538381,42538370,42538422,42538360,42538449
42538349,42538345,42538384,42538511,42538418,42538404,42538385,42538441,42538425,42538361
42538348,42538354,42538556,42538358,42538607,42538404,42538478,42538363,42538369,42538357
42538355,42538343,42538389,42538391,42538448,42538407,42538543,42538363,42538358,42538466
42538349,42538350,42538411,42538378,42538409,42538397,42538372,42538392,42538422,42538419
42538345,42538343,42538414,42538554,42538418,42538394,42538364,42538441,42538494,42538413
42538349,42538344,42538411,42538500,42538461,42538511,42538385,42538357,42538422,42538400
42538345,42538343,42538556,42538358,42538607,42538492,42538397,42538502,42538363,42538405
42538345,42538347,42538557,42538371,42538365,42538453,42538407,42538522,42538482,42538357
42538348,42538344,42538414,42538371,42538448,42538407,42538364,42538441,42538481,42538440
42538344,42538343,42538556,42538386,42538492,42538420,42538487,42538412,42538357,42538440
42538345,42538351,42538556,42538358,42538607,42538538,42538364,42538401,42538363,42538396
42538350,42538345,42538556,42538378,42538492,42538420,42538381,42538401,42538412,42538357
42538348,42538751,42538556,42538378,42538607,42538381,42538372,42538363,42538358,42538405
42538354,42538343,42538411,42538386,42538365,42538415,42538381,42538419,42538434,42538425
42538350,42538345,42538557,42538391,42538448,42538407,42538381,42538392,42538440,42538357
42538354,42538347,42538556,42538358,42538365,42538459,42538372,42538369,42538440,42538419
42538344,42538343,42538556,42538546,42538607,42538415,42538381,42538363,42538358,42538434
42538348,42538345,42538389,42538376,42538418,42538407,42538543,42538444,42538466,42538361
42538350,42538344,42538389,42538546,42538607,42538453,42538381,42538363,42538358,42538466
42538348,42538345,42538389,42538378,42538365,42538505,42538372,42538440,42538474,42538466
42538345,42538343,42538414,42538367,42538409,42538404,42538467,42538441,42538438,42538456
42538345,42538343,42538534,42538416,42538409,42538397,42538395,42538363,42538476,42538438
42538344,42538343,42538551,42538421,42538437,42538426,42538397,42538507,42538357,42538440
42538345,42538351,42538479,42538378,42538365,42538511,42538385,42538357,42538400,42538571
42538345,42538343,42538534,42538362,42538409,42538459,42538395,42538369,42538456,42538476
42538345,42538343,42538439,42538373,42538437,42538426,42538397,42538507,42538549,42538360
42538344,42538343,42538389,42538373,42538431,42538387,42538558,42538451,42538375,42538499
42538344,42538343,42538389,42538442,42538461,42538558,42538370,42538451,42538380,42538444
42538345,42538343,42538496,42538406,42538461,42538459,42538467,42538369,42538363,42538430
42538348,42538344,42538479,42538358,42538545,42538404,42538395,42538401,42538480,42538400
42538345,42538343,42538534,42538362,42538409,42538399,42538395,42538502,42538413,42538464
42538345,42538343,42538496,42538406,42538437,42538397,42538390,42538507,42538383,42538413
42538348,42538351,42538366,42538442,42538387,42538432,42538385,42538451,42538380,42538400
42538751,42538355,42538366,42538376,42538545,42538387,42538385,42538375,42538361,42538400
42538344,42538351,42538366,42538442,42538545,42538387,42538385,42538451,42538380,42538400
