P,P,C,1B,2B,3B,SS,OF,OF,OF
42760422,42760431,42760622,42760492,42760490,42760498,42760445,42760440,42760542,42760470
42760427,42760425,42760493,42760585,42760471,42760465,42760515,42760439,42760462,42760547
42760433,42760431,42760491,42760437,42760586,42760465,42760445,42760508,42760440,42760470
42760422,42760431,42760568,42760443,42760452,42760505,42760624,42760652,42760436,42760495
42760422,42760425,42760493,42760585,42760471,42760534,42760477,42760464,42760457,42760547
42760422,42760424,42760475,42760535,42760496,42760569,42760458,42760542,42760464,42760495
42760422,42760431,42760483,42760459,42760490,42760518,42760484,42760624,42760446,42760468
42760422,42760431,42760568,42760504,42760450,42760486,42760500,42760466,42760482,42760457
42760432,42760427,42760455,42760504,42760447,42760486,42760500,42760474,42760478,42760456
42760422,42760431,42760592,42760504,42760453,42760472,42760515,42760439,42760476,42760529
42760426,42760429,42760475,42760492,42760447,42760569,42760445,42760485,42760449,42760561
42760422,42760429,42760455,42760451,42760496,42760569,42760595,42760542,42760449,42760467
42760427,42760423,42760491,42760489,42760586,42760498,42760506,42760440,42760508,42760470
42760427,42760423,42760493,42760585,42760471,42760605,42760477,42760436,42760468,42760652
42760422,42760425,42760526,42760504,42760596,42760486,42760500,42760469,42760456,42760478
42760422,42760424,42760613,42760437,42760579,42760627,42760595,42760481,42760469,42760442
42760422,42760431,42760592,42760459,42760452,42760518,42760515,42760624,42760439,42760446
42760427,42760424,42760455,42760516,42760579,42760472,42760562,42760440,42760510,42760469
42760423,42760428,42760455,42760444,42760536,42760505,42760627,42760446,42760573,42760469
42760433,42760423,42760475,42760535,42760447,42760463,42760595,42760485,42760457,42760478
42760422,42760425,42760622,42760522,42760490,42760498,42760445,42760470,42760652,42760468
42760422,42760431,42760568,42760459,42760452,42760536,42760527,42760468,42760652,42760437
42760422,42760435,42760455,42760601,42760498,42760463,42760445,42760640,42760470,42760436
42760426,42760428,42760622,42760504,42760450,42760486,42760500,42760440,42760508,42760456
42760423,42760428,42760483,42760459,42760452,42760616,42760624,42760446,42760495,42760467
42760426,42760424,42760475,42760437,42760496,42760472,42760569,42760469,42760542,42760561
42760426,42760424,42760491,42760451,42760452,42760518,42760511,42760538,42760446,42760612
42760428,42760424,42760455,42760516,42760579,42760519,42760562,42760439,42760573,42760437
42760431,42760428,42760488,42760451,42760553,42760465,42760458,42760462,42760467,42760480
42760422,42760424,42760613,42760444,42760579,42760536,42760562,42760561,42760469,42760436
42760427,42760422,42760622,42760522,42760453,42760498,42760458,42760439,42760470,42760640
42760423,42760429,42760491,42760535,42760496,42760569,42760461,42760561,42760467,42760437
42760422,42760424,42760483,42760522,42760452,42760498,42760624,42760539,42760538,42760446
42760427,42760428,42760493,42760585,42760471,42760519,42760477,42760466,42760439,42760462
42760422,42760424,42760558,42760443,42760490,42760616,42760562,42760481,42760468,42760652
42760425,42760428,42760491,42760437,42760517,42760472,42760461,42760510,42760635,42760460
42760423,42760424,42760483,42760578,42760452,42760519,42760515,42760539,42760542,42760449
42760432,42760428,42760491,42760451,42760553,42760465,42760458,42760470,42760508,42760442
42760433,42760423,42760483,42760443,42760452,42760518,42760527,42760495,42760468,42760652
42760430,42760423,42760493,42760451,42760553,42760605,42760557,42760470,42760462,42760437
42760427,42760425,42760483,42760443,42760490,42760605,42760527,42760446,42760468,42760652
42760427,42760424,42760622,42760437,42760586,42760472,42760445,42760508,42760449,42760640
42760422,42760424,42760568,42760578,42760452,42760518,42760624,42760446,42760466,42760481
42760434,42760425,42760633,42760451,42760536,42760465,42760627,42760439,42760437,42760442
42760432,42760422,42760455,42760441,42760579,42760505,42760562,42760469,42760481,42760462
42760425,42760424,42760568,42760443,42760490,42760465,42760527,42760510,42760652,42760467
42760422,42760431,42760491,42760437,42760490,42760616,42760624,42760468,42760652,42760436
42760426,42760428,42760483,42760451,42760452,42760465,42760557,42760538,42760624,42760437
42760430,42760423,42760493,42760443,42760490,42760605,42760477,42760495,42760468,42760480
42760431,42760424,42760622,42760504,42760450,42760486,42760500,42760508,42760440,42760456
42760431,42760424,42760592,42760437,42760519,42760465,42760515,42760466,42760439,42760593
42760433,42760428,42760622,42760443,42760490,42760498,42760527,42760440,42760468,42760436
42760422,42760431,42760491,42760451,42760596,42760536,42760557,42760442,42760462,42760467
42760428,42760424,42760491,42760522,42760498,42760616,42760445,42760508,42760440,42760495
42760429,42760424,42760568,42760443,42760453,42760569,42760595,42760439,42760561,42760449
42760431,42760423,42760491,42760489,42760490,42760632,42760506,42760485,42760454,42760442
42760423,42760428,42760491,42760516,42760579,42760465,42760557,42760470,42760442,42760467
42760427,42760423,42760483,42760459,42760452,42760627,42760624,42760446,42760470,42760508
42760422,42760426,42760613,42760437,42760586,42760498,42760562,42760481,42760440,42760508
42760422,42760430,42760475,42760492,42760490,42760486,42760595,42760449,42760495,42760473
42760427,42760424,42760598,42760441,42760586,42760498,42760461,42760510,42760508,42760440
42760433,42760425,42760491,42760451,42760490,42760465,42760627,42760551,42760437,42760442
42760423,42760435,42760455,42760578,42760453,42760472,42760515,42760476,42760466,42760456
42760422,42760423,42760455,42760522,42760586,42760605,42760445,42760470,42760552,42760508
42760431,42760424,42760622,42760522,42760447,42760518,42760445,42760446,42760440,42760640
42760430,42760424,42760483,42760489,42760450,42760518,42760500,42760551,42760456,42760473
42760427,42760431,42760509,42760504,42760450,42760486,42760515,42760466,42760439,42760482
42760422,42760424,42760568,42760443,42760490,42760534,42760458,42760617,42760495,42760503
42760433,42760422,42760598,42760437,42760517,42760472,42760445,42760635,42760440,42760529
42760431,42760428,42760509,42760443,42760490,42760486,42760527,42760436,42760482,42760473
42760422,42760434,42760475,42760444,42760447,42760472,42760461,42760529,42760635,42760510
42760426,42760424,42760626,42760516,42760450,42760632,42760458,42760474,42760454,42760469
42760429,42760424,42760483,42760459,42760452,42760518,42760527,42760446,42760529,42760652
42760427,42760429,42760598,42760441,42760586,42760472,42760445,42760449,42760470,42760529
42760422,42760423,42760483,42760504,42760490,42760518,42760484,42760624,42760538,42760446
