P,P,C,1B,2B,3B,SS,OF,OF,OF
42672737,42672735,42672881,42672830,42672801,42672809,42672797,42672755,42672776,42672869
42672736,42672735,42672773,42672842,42672805,42672837,42672784,42672829,42672756,42672869
42672735,42672743,42672800,42672746,42672878,42672762,42672827,42672876,42672923,42672748
42672737,42672735,42672770,42672902,42672878,42672861,42672797,42672748,42672758,42672869
42672735,42672736,42672773,42672817,42672805,42672837,42672835,42672758,42672790,42672869
42672735,42672737,42672881,42672817,42672756,42672837,42672784,42672790,42672807,42672789
42672735,42672741,42672881,42672817,42672756,42672837,42672759,42672799,42672788,42672869
42672735,42672740,42672881,42672753,42672756,42672878,42672797,42672758,42672788,42672869
42672737,42672735,42672850,42672902,42672878,42672778,42672797,42672748,42672758,42672869
42672737,42672735,42672881,42672830,42672801,42672809,42672848,42672755,42672776,42672869
42672735,42672743,42672768,42672810,42672805,42672837,42672784,42672780,42672772,42672829
42672738,42672735,42672773,42672817,42672805,42672837,42672759,42672783,42672885,42672829
42672737,42672735,42672881,42672842,42672756,42672778,42672761,42672789,42672855,42672869
42672735,42672743,42672800,42672746,42672872,42672885,42672835,42672748,42672758,42672923
42672735,42672736,42672867,42672854,42672811,42672885,42672759,42672799,42672746,42672869
42672735,42672737,42672881,42672902,42672756,42672905,42672761,42672772,42672789,42672869
42672737,42672735,42672800,42672746,42672811,42672872,42672827,42672748,42672923,42672904
42672735,42672737,42672881,42672902,42672756,42672861,42672761,42672772,42672789,42672869
42672734,42672740,42672770,42672764,42672839,42672875,42672863,42672780,42672783,42672869
42672737,42672735,42672881,42672842,42672878,42672826,42672761,42672789,42672869,42672756
42672735,42672743,42672808,42672746,42672914,42672852,42672838,42672891,42672758,42672748
42672737,42672735,42672808,42672817,42672805,42672837,42672827,42672748,42672818,42672807
42672735,42672743,42672808,42672753,42672777,42672852,42672838,42672891,42672780,42672758
42672735,42672736,42672881,42672902,42672756,42672878,42672761,42672869,42672788,42672752
42672735,42672743,42672808,42672781,42672777,42672852,42672827,42672891,42672758,42672748
42672738,42672743,42672850,42672753,42672878,42672826,42672761,42672748,42672758,42672855
42672735,42672743,42672800,42672854,42672811,42672837,42672827,42672799,42672746,42672758
42672734,42672743,42672850,42672746,42672878,42672826,42672827,42672847,42672752,42672789
42672736,42672735,42672850,42672902,42672756,42672778,42672761,42672869,42672789,42672855
42672735,42672740,42672808,42672781,42672763,42672822,42672838,42672782,42672869,42672789
